Source,Target,Type,Id,Label,Weight
67,109,Undirected,9643,,2
156,70,Undirected,9644,,1
74,381,Undirected,9645,,1
20,17,Undirected,9646,,2
372,278,Undirected,9647,,1
135,478,Undirected,9648,,1
676,98,Undirected,9649,,1
1040,495,Undirected,9650,,1
1,100,Undirected,9651,,4
0,103,Undirected,9652,,1
110,465,Undirected,9653,,1
213,161,Undirected,9654,,1
200,670,Undirected,9655,,1
900,327,Undirected,9656,,1
95,730,Undirected,9657,,1
198,383,Undirected,9658,,1
461,466,Undirected,9659,,1
151,596,Undirected,9660,,1
44,714,Undirected,9661,,1
56,542,Undirected,9662,,1
451,861,Undirected,9663,,1
183,674,Undirected,9664,,1
164,890,Undirected,9665,,1
1,14,Undirected,9666,,1
648,946,Undirected,9667,,1
20,738,Undirected,9668,,1
149,100,Undirected,9669,,1
40,46,Undirected,9670,,1
323,119,Undirected,9671,,1
20,996,Undirected,9672,,1
81,67,Undirected,9673,,1
459,969,Undirected,9674,,1
44,382,Undirected,9675,,2
243,182,Undirected,9676,,1
85,200,Undirected,9677,,1
715,543,Undirected,9678,,1
222,146,Undirected,9679,,2
135,117,Undirected,9680,,1
161,524,Undirected,9681,,1
212,842,Undirected,9682,,1
363,99,Undirected,9683,,1
126,80,Undirected,9684,,2
240,744,Undirected,9685,,1
971,117,Undirected,9686,,1
46,47,Undirected,9687,,1
410,82,Undirected,9688,,1
738,3,Undirected,9689,,1
256,1,Undirected,9690,,1
864,957,Undirected,9691,,1
94,340,Undirected,9692,,2
22,31,Undirected,9693,,1
122,219,Undirected,9694,,1
152,703,Undirected,9695,,1
158,41,Undirected,9696,,3
114,109,Undirected,9697,,1
220,1089,Undirected,9698,,2
1030,383,Undirected,9699,,1
249,756,Undirected,9700,,2
990,815,Undirected,9701,,1
1036,378,Undirected,9702,,1
253,270,Undirected,9703,,1
1069,649,Undirected,9704,,2
56,364,Undirected,9705,,1
0,75,Undirected,9706,,1
709,96,Undirected,9707,,1
282,115,Undirected,9708,,1
741,61,Undirected,9709,,1
777,1059,Undirected,9710,,1
198,848,Undirected,9711,,1
217,432,Undirected,9712,,1
497,666,Undirected,9713,,1
677,237,Undirected,9714,,1
5,274,Undirected,9715,,1
258,713,Undirected,9716,,1
877,484,Undirected,9717,,1
374,66,Undirected,9718,,2
853,744,Undirected,9719,,1
231,74,Undirected,9720,,1
134,518,Undirected,9721,,1
448,30,Undirected,9722,,1
271,450,Undirected,9723,,1
54,176,Undirected,9724,,1
269,30,Undirected,9725,,1
183,257,Undirected,9726,,2
321,166,Undirected,9727,,1
808,461,Undirected,9728,,1
900,1073,Undirected,9729,,2
161,15,Undirected,9730,,1
213,141,Undirected,9731,,2
443,250,Undirected,9732,,1
172,72,Undirected,9733,,3
930,104,Undirected,9734,,1
251,1061,Undirected,9735,,2
25,1057,Undirected,9736,,3
6,644,Undirected,9737,,1
180,270,Undirected,9738,,1
466,440,Undirected,9739,,1
592,661,Undirected,9740,,1
1081,107,Undirected,9741,,4
468,950,Undirected,9742,,1
25,876,Undirected,9743,,1
198,321,Undirected,9744,,1
70,187,Undirected,9745,,2
18,838,Undirected,9746,,1
448,892,Undirected,9747,,1
510,932,Undirected,9748,,1
725,734,Undirected,9749,,1
6,29,Undirected,9750,,1
413,274,Undirected,9751,,1
220,614,Undirected,9752,,1
76,40,Undirected,9753,,1
44,341,Undirected,9754,,1
1080,195,Undirected,9755,,1
886,815,Undirected,9756,,1
22,339,Undirected,9757,,2
1087,106,Undirected,9758,,2
313,1064,Undirected,9759,,4
31,356,Undirected,9760,,1
390,857,Undirected,9761,,1
643,240,Undirected,9762,,1
878,386,Undirected,9763,,1
101,413,Undirected,9764,,1
928,55,Undirected,9765,,1
21,81,Undirected,9766,,1
554,491,Undirected,9767,,1
746,1057,Undirected,9768,,1
6,19,Undirected,9769,,1
235,647,Undirected,9770,,1
763,674,Undirected,9771,,1
401,287,Undirected,9772,,1
24,270,Undirected,9773,,1
411,210,Undirected,9774,,1
160,12,Undirected,9775,,1
278,55,Undirected,9776,,1
517,860,Undirected,9777,,1
112,995,Undirected,9778,,1
27,38,Undirected,9779,,1
241,836,Undirected,9780,,1
155,1003,Undirected,9781,,1
205,90,Undirected,9782,,1
253,73,Undirected,9783,,1
7,139,Undirected,9784,,1
405,14,Undirected,9785,,1
50,181,Undirected,9786,,1
1045,346,Undirected,9787,,2
363,338,Undirected,9788,,1
243,677,Undirected,9789,,1
0,198,Undirected,9790,,1
1063,1016,Undirected,9791,,2
1060,62,Undirected,9792,,1
121,212,Undirected,9793,,1
81,680,Undirected,9794,,1
840,875,Undirected,9795,,1
120,132,Undirected,9796,,1
85,34,Undirected,9797,,2
457,528,Undirected,9798,,2
105,882,Undirected,9799,,1
85,174,Undirected,9800,,1
