Id,Label,Contribution,Weight,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,Degree
321,Jindrich Lhoták,Darsteller,2,20,5,0.323833,0.341006,2046,0.023699,17
322,Ita Rina,Darsteller,2,22,4,0.376548,0.399178,2237.708139,0.092318,21
323,Heinrich Gärtner,Kamera,2,31,5,0.366018,0.391941,189.874196,0.099441,26
324,Inge Borg,Darsteller,2,23,4,0.390336,0.415619,758.046876,0.097618,23
325,Giovanni Vitrotti,Kamera,2,19,4,0.372747,0.393778,439.979882,0.070915,18
326,Oskar Sima,Darsteller,2,25,5,0.375181,0.401289,232.158041,0.120509,24
327,Melitta Klefer,Darsteller,2,20,4,0.375863,0.39805,253.404652,0.099181,18
328,Imre Ráday,Darsteller,2,23,4,0.370079,0.393456,323.685832,0.09163,22
329,Mathieu Oostermann,Bauten,2,19,4,0.358779,0.376854,67.523654,0.052191,15
330,Iván Petrovich,Darsteller,2,23,4,0.380427,0.404336,125.00181,0.119115,22
331,Peter Rochelsberg,Bauten,2,22,4,0.33088,0.349774,742.273924,0.026438,18
332,Jean Murat,Darsteller,2,24,4,0.373285,0.397083,353.956228,0.096117,21
333,Jack Mylong-Münz,Darsteller,2,23,4,0.386831,0.410058,650.118322,0.113665,23
334,J. A. Hübler-Kahla,Kamera,2,19,4,0.358779,0.376854,67.523654,0.052191,15
335,Paul Holzki,Kamera,2,27,4,0.394506,0.421099,905.242047,0.136282,26
336,Paul Morgan,Darsteller,2,29,4,0.382114,0.408124,536.146235,0.143614,28
337,Jakob Tiedtke,Darsteller,2,21,4,0.4,0.424645,475.895215,0.132491,21
338,Nien Sön Ling,Darsteller,2,26,5,0.36889,0.392021,576.479832,0.074533,21
339,James Bauer,Regie,2,19,4,0.388576,0.411992,370.78749,0.129235,19
340,Hanna Waag,Darsteller,2,25,5,0.385533,0.411928,928.395736,0.128211,23
341,Max Ferner,Drehbuch,2,21,4,0.381128,0.403772,175.781724,0.091538,19
342,Hermann Fellner,Produzent,2,31,4,0.356306,0.379836,1198.282432,0.077071,28
343,Hanni Reinwald,Darsteller,2,21,5,0.366537,0.389442,308.252354,0.080285,21
345,Hans Heinrich von Twardowski,Darsteller,2,24,4,0.393455,0.417876,259.319441,0.136453,21
346,Hans Karl Gottschalk,Kamera,2,23,4,0.370211,0.392811,1069.398827,0.080189,21
347,Hanns Prechtl,Drehbuch/Regie,2,22,5,0.339796,0.355754,0,0.032257,11
348,Max Reichmann,Regie,2,22,4,0.386687,0.410783,108.049016,0.139038,22
349,Herbert Rosenfeld,Drehbuch,2,24,4,0.381128,0.404981,277.541525,0.119845,22
350,Herbert Nossen,Drehbuch/Regie,2,21,4,0.377097,0.399259,222.59368,0.098876,20
351,Paul Graetz,Darsteller,2,24,4,0.382821,0.40627,126.256319,0.129894,22
352,Jan W. Speerger,Darsteller,2,19,4,0.371408,0.392247,1792.584718,0.076188,18
353,Max Ehrlich,Darsteller/Drehbuch,2,26,4,0.381268,0.407479,275.108555,0.149962,26
354,Herbert Lippschitz,Bauten,2,30,5,0.357044,0.382108,70.540352,0.095895,24
355,Henry Stuart,Darsteller,2,23,4,0.387411,0.412315,164.531426,0.12912,23
356,Günther Rittau,Kamera,2,29,4,0.37342,0.397566,513.216169,0.105818,25
357,Johannes Guter,Regie,2,24,4,0.401086,0.426821,217.296494,0.174837,23
358,Jaap Speyer,Regie,2,24,5,0.375045,0.401048,218.003279,0.10465,23
359,Hilde Jennings,Darsteller,2,18,4,0.351104,0.368472,83.196178,0.046398,15
360,Oreste Bilancia,Darsteller,2,23,4,0.370742,0.393295,177.904274,0.126286,21
361,Max Jungk,Drehbuch,2,23,4,0.381409,0.406512,839.978672,0.096667,23
362,Max Maximilian,Darsteller,2,22,4,0.393755,0.418762,432.675858,0.127147,22
363,Mimo von Delly,Darsteller,2,23,4,0.37931,0.404497,173.125101,0.124421,23
364,Hans Theyer,Kamera,2,22,4,0.371275,0.39539,344.894362,0.103392,22
365,Hubert von Meyerinck,Darsteller,2,25,4,0.390336,0.41578,364.285324,0.128916,24
366,Joseph Dalmann,Drehbuch,2,21,4,0.375181,0.39676,252.880468,0.081094,18
367,Holmes Zimmermann,Darsteller,2,17,5,0.304028,0.321115,143.766633,0.028024,14
368,Jan Fethke,Drehbuch,2,27,4,0.365888,0.388378,350.46385,0.083935,22
369,Josef Wirsching,Kamera,2,26,4,0.383958,0.409091,341.112207,0.103613,24
370,Hans Oser,Schnitt,2,30,4,0.387266,0.414329,867.281397,0.145244,29
371,Jacques Bachrach,Drehbuch,2,25,4,0.385821,0.412153,271.153599,0.131383,25
372,Gustav Ucicky,Regie,2,24,4,0.404222,0.430045,169.041337,0.173102,23
373,Hans Schönlank,Drehbuch,2,19,4,0.358779,0.376854,67.523654,0.052191,15
374,Josef Somlo,Produzent,2,31,4,0.356306,0.379836,1198.282432,0.077071,28
375,Otto Moldenhauer,Bauten,2,24,4,0.387702,0.413201,532.540605,0.107678,23
376,Helga Thomas,Darsteller,2,22,4,0.394506,0.418843,136.32556,0.169084,22
377,Gustl Stark-Gstettenbaur,Darsteller,2,27,5,0.367188,0.393633,1205.060626,0.071005,24
378,Paul Richter,Darsteller,2,23,4,0.393905,0.41852,169.466476,0.146643,22
379,Johannes Brandt,Drehbuch,2,22,4,0.401398,0.425774,107.569025,0.158874,21
380,A. Wensten,Musik,2,23,4,0.380007,0.403611,282.346593,0.117786,23
381,Marion Gerth,Darsteller,2,22,5,0.357168,0.37961,73.61412,0.088744,18
382,Gerda Maurus,Darsteller,2,27,4,0.386542,0.412476,513.501208,0.1144,25
1145,Ellen Richter,Darsteller/Produzent,3,33,5,0.376274,0.397985,69.335808,0.078193,16
384,Vera Sacharowa,Darsteller,2,21,5,0.342952,0.362847,265.734209,0.067714,18
385,Claire Rommer,Darsteller,2,24,4,0.380847,0.40627,459.584531,0.130957,24
386,Manfred Noa,Regie,2,22,4,0.402805,0.427547,152.44426,0.170644,22
387,Charles Willy Kayser,Darsteller,2,25,4,0.373016,0.397244,271.765004,0.093027,23
388,Charles Métain,Kamera,2,29,4,0.371408,0.393456,87.32659,0.096113,20
389,Charles Burguet,Drehbuch/Regie,2,22,4,0.357785,0.375081,0,0.063808,11
390,Viktor Gluck,Kamera,2,18,4,0.363956,0.385316,248.831432,0.065623,18
391,Carl Walther Meyer,Darsteller,2,19,4,0.37696,0.398936,188.980213,0.103984,19
392,Karl Ritter,Drehbuch,2,22,4,0.387702,0.410461,31.216551,0.102792,15
393,Carl Laemmle,Produzent,2,26,4,0.401086,0.426177,187.783326,0.154429,22
1171,Billy Wilder,Darsteller/Drehbuch,2,18,5,0.355938,0.372518,0,0.068876,9
395,Carl Haacker,Bauten,2,27,4,0.365888,0.388378,350.46385,0.083935,22
396,Carl Goetz,Darsteller,2,25,4,0.390483,0.416022,209.12629,0.146387,23
397,Vladimir Striževskij,Drehbuch/Regie,2,22,4,0.364085,0.382495,0,0.078434,11
398,Camilla Horn,Darsteller,2,18,4,0.388284,0.412073,51.779222,0.13798,18
399,Vsevolod Pudovkin,Darsteller/Schnitt,2,32,5,0.361034,0.381222,0,0.059197,15
400,Vera Malinovskaja,Darsteller,2,26,4,0.385102,0.409897,241.679902,0.128376,24
1174,Paul Czinner,Drehbuch/Produzent/Regie,3,36,5,0.362426,0.381947,0,0.063177,12
402,Kurt Siodmak,Drehbuch,2,25,4,0.401709,0.427708,201.662825,0.173443,25
403,Corry Bell,Darsteller,2,20,4,0.372747,0.395632,857.442023,0.103566,19
404,El Dura,Darsteller,2,22,4,0.367057,0.389023,421.079796,0.068604,21
405,Eduard von Borsody,Kamera,2,24,4,0.377372,0.400145,589.177839,0.076241,19
406,Teddy Bill,Darsteller,2,22,4,0.387847,0.412556,1298.258691,0.105334,21
407,Theodor Loos,Darsteller,2,21,4,0.389601,0.414249,477.993672,0.133327,20
408,Margarete Schlegel,Darsteller,2,23,4,0.38453,0.408769,163.407609,0.124291,21
409,Eberhard Frowein,Regie,2,16,5,0.344667,0.364055,1545,0.036746,13
410,Tilla Garden,Darsteller,2,26,4,0.389014,0.414329,420.322864,0.133679,25
411,Toni van Eyck,Darsteller,2,23,4,0.394205,0.419084,253.969358,0.137235,22
412,Trauter,Musik,2,24,5,0.361918,0.384607,966.338907,0.061422,21
413,George Seroff,Darsteller,2,21,4,0.397692,0.42126,2022.514624,0.165761,19
414,Domenico Gambino,Darsteller/Regie,2,20,4,0.359152,0.375242,0,0.047028,10
415,Dita Parlo,Darsteller,2,24,4,0.355571,0.379674,347.058564,0.090855,24
416,Dietrich Henckels,Darsteller,2,23,4,0.372881,0.396518,344.397264,0.098515,23
1168,Harry Piel,Regie/Produzent/Darsteller/Drehbuch,11,115,4,0.39632,0.421825,256.341032,0.150736,24
419,Béla Balázs,Drehbuch,2,27,4,0.375863,0.3995,111.129328,0.100273,21
420,Brigitte Helm,Darsteller,2,26,4,0.359152,0.382253,20.145192,0.097224,21
421,Lya Mara,Darsteller,2,24,5,0.365242,0.389442,111.6152,0.097069,20
422,Willy Fritsch,Darsteller,2,27,5,0.354961,0.382205,583.531425,0.083408,26
423,Ludwig Lippert,Kamera,2,30,4,0.402335,0.428675,581.068915,0.167792,27
425,Willy Winterstein,Kamera,2,23,4,0.384816,0.408769,156.213464,0.11711,21
426,Alexandra Schmitt,Darsteller,2,23,5,0.343293,0.362685,570.13572,0.060633,21
427,Alexander Sascha,Darsteller,2,18,4,0.388576,0.412556,335.691008,0.114426,18
428,Alexander Laszlo,Musik,2,24,4,0.381268,0.405545,173.889901,0.11787,21
429,Alexander Granach,Darsteller,2,20,4,0.375045,0.397566,391.876937,0.07902,19
430,Alexander Ferenczy,Bauten,2,25,4,0.391964,0.417392,234.867438,0.178028,25
431,Wladimir Sokoloff,Darsteller,2,24,4,0.390336,0.41441,241.081343,0.126892,21
432,Wolfgang Neff,Regie,2,22,4,0.398305,0.422147,136.389118,0.142125,20
433,Louise Brooks,Darsteller,2,25,4,0.381832,0.408204,232.151322,0.129205,23
434,Wolfgang von Schwindt,Darsteller,2,19,4,0.374096,0.397324,282.439032,0.096269,19
435,Adolphe Engers,Darsteller,2,24,4,0.385821,0.410945,263.047108,0.138753,24
436,Lotte Lorring,Darsteller,2,23,4,0.391222,0.416183,150.940954,0.148579,22
437,Adolf Lantz,Drehbuch,2,26,4,0.396929,0.423114,760.943678,0.134193,25
438,Allan Bjerne,Musik,2,24,4,0.382821,0.40627,126.256319,0.129894,22
439,Willy Döll,Drehbuch,2,27,4,0.365888,0.388378,350.46385,0.083935,22
440,Bobby Burns,Darsteller,2,24,4,0.388722,0.412959,306.563645,0.118198,21
441,Lilian Harvey,Darsteller,2,23,5,0.375318,0.399758,41.479256,0.102581,18
442,Betty Amann,Darsteller,2,30,4,0.387702,0.414652,178.515821,0.157968,28
443,Berthold L. Seidenstein,Drehbuch,2,25,4,0.406287,0.43206,193.047899,0.184267,24
444,Bernhard Hellmund,Kamera,2,22,4,0.354839,0.375484,65.394728,0.066766,18
445,Walter Schlee,Drehbuch,2,22,4,0.377924,0.40087,57.392116,0.115658,18
446,Artur Günther,Bauten,2,21,4,0.380287,0.403933,120.635778,0.11792,19
447,Artur Berger,Bauten,2,24,4,0.376274,0.399742,211.45734,0.108639,21
448,Li Hayda,Darsteller,2,18,4,0.358779,0.378868,317.904179,0.053041,17
449,Liane Haid,Darsteller,2,22,4,0.371542,0.393939,104.268473,0.093717,19
450,Werner Schlichting,Bauten,2,31,5,0.366018,0.391941,189.874196,0.099441,26
451,Arnold Pressburger,Produzent,2,31,4,0.356306,0.379836,1198.282432,0.077071,28
452,Aribert Mog,Darsteller,2,24,4,0.402805,0.42795,516.421003,0.141363,22
453,Will Dohm,Darsteller,2,22,4,0.366927,0.388701,219.139185,0.070912,20
1160,Olga Tschechowa,Darsteller/Produzent/Regie,7,71,4,0.414595,0.444149,780.082086,0.2411,36
456,Alois Mecera,Bauten,2,20,5,0.323833,0.341006,2046,0.023699,17
457,Maria Korda,Darsteller,2,22,4,0.372881,0.395471,234.983553,0.115138,21
458,Trude Berliner,Darsteller,2,22,4,0.377786,0.402079,237.245203,0.121371,20
459,Roland Varno,Darsteller,2,22,4,0.394205,0.418198,178.453068,0.13245,21
460,Robert Thiem,Darsteller,2,21,4,0.379728,0.403288,188.416148,0.095434,19
461,Robert Baberske,Kamera,2,31,4,0.4,0.426257,579.618409,0.133443,27
462,Karl Egerer,Musik,2,20,4,0.352781,0.372179,926.602776,0.052409,18
463,Robert Fürst,Drehbuch/Regie,2,12,1,1,1,0,0.002249,6
464,Franz Loskarn,Darsteller,2,21,4,0.3637,0.384591,822.212374,0.057925,18
465,Robert L. Surtees,Kamera,2,25,4,0.386831,0.412073,258.379974,0.127728,23
466,Robert Scharfenberg,Bauten,2,27,4,0.365888,0.388378,350.46385,0.083935,22
468,Fred Döderlein,Darsteller,2,21,4,0.393156,0.417634,432.421832,0.129639,21
469,Rolf Pinegger,Darsteller,2,22,5,0.346399,0.365264,594.337268,0.040047,18
470,Romano Mengon,Regie,2,12,4,0.362807,0.381125,198.411139,0.051472,12
471,Fanny Carlsen,Drehbuch,2,22,4,0.367057,0.389023,176.827123,0.081415,20
472,F. W. Kraemer,Produzent,2,25,4,0.401553,0.426257,68.674451,0.201068,22
473,Karl Geppert,Darsteller,2,24,4,0.367318,0.389184,490.567473,0.079127,21
474,Erwin Scharf,Bauten,2,24,4,0.406287,0.430851,327.363772,0.153245,21
475,Franz Weichenmayr,Drehbuch,2,20,4,0.366147,0.386928,63.688738,0.0659,17
476,Frida Richard,Darsteller,2,26,5,0.386542,0.413943,196.732708,0.126969,24
477,Ruth Weyher,Darsteller,2,15,4,0.386687,0.40893,125.478453,0.11103,15
478,Julius von Borsody,Bauten,2,24,4,0.39632,0.421502,340.462547,0.130749,22
479,Ralph Arthur Roberts,Darsteller,2,22,4,0.382396,0.405303,304.360536,0.099574,21
480,Georg Muschner,Kamera,2,22,4,0.381973,0.406431,330.623052,0.118334,20
481,Georg Krause,Kamera,2,20,5,0.323833,0.341006,2046,0.023699,17
482,Georg Henrich,Darsteller,2,26,5,0.360908,0.38501,316.898569,0.085144,25
483,Gennaro Righelli,Regie,2,25,4,0.398766,0.424323,195.97788,0.180635,24
484,Renate Müller,Darsteller,2,21,4,0.405808,0.429723,241.292777,0.140649,19
485,June Marlowe,Darsteller,2,21,4,0.37931,0.403369,168.798492,0.120411,19
486,Karel Schleichert,Darsteller,2,20,4,0.349206,0.369681,463.929531,0.058841,19
487,Fritz Spira,Darsteller,2,22,4,0.387992,0.412234,278.967506,0.117836,22
488,Fritz Schroeter,Darsteller,2,22,4,0.383389,0.407157,84.819941,0.145229,18
489,Jutta Jol,Darsteller,2,25,5,0.384673,0.412653,215.07919,0.136734,24
490,Fritz Greiner,Darsteller,2,22,4,0.381409,0.404739,1106.163701,0.101756,21
491,Friedrich Weinmann,Kamera,2,29,4,0.389014,0.415297,265.461695,0.13151,26
492,Richard Löwenbein,Regie,2,17,4,0.369814,0.391119,176.106664,0.082863,17
493,Rudolf Walther-Fein,Regie,2,28,4,0.400775,0.427708,181.072732,0.186678,26
496,Karl Hartl,Drehbuch,2,24,4,0.404222,0.430045,169.041337,0.173102,23
497,Erich Czerwonski,Bauten,2,29,4,0.409343,0.43617,470.587451,0.185211,29
498,Erich Nitzschmann,Kamera,2,23,5,0.376274,0.397985,69.335808,0.078193,16
499,Emil Stepanek,Bauten,2,24,4,0.376274,0.399742,211.45734,0.108639,21
500,Erich Zander,Bauten,2,29,4,0.401709,0.42803,506.122031,0.156029,26
501,Stewart Rome,Darsteller,2,24,4,0.373555,0.398453,391.745133,0.114675,23
502,Siegfried Berisch,Darsteller,2,23,3,0.403906,0.427789,295.433438,0.16919,22
503,Ernst Laemmle,Regie,2,20,5,0.369946,0.392988,241.530894,0.106385,18
504,Maria Paudler,Darsteller,2,24,4,0.375045,0.397163,22.475986,0.12937,17
505,Siegfried Dessauer,Drehbuch/Regie,2,20,4,0.368103,0.385961,0,0.088159,10
506,Elsa Wagner,Darsteller,2,25,4,0.379589,0.403127,171.24967,0.103182,19
507,Karl Harbacher,Darsteller,2,22,4,0.371542,0.393939,564.248646,0.070745,20
508,Martin Land,Drehbuch,1,10,4,0.362426,0.381125,0,0.064929,10
509,Martin Herzberg,Darsteller,1,12,4,376,0.395148,0,0.106802,11
510,Louis Ralph,Regie,1,12,4,0.374096,0.394504,0,0.088008,12
511,Marius Holdt,Kamera,1,7,4,0.31534,0.328256,0,0.012225,6
512,Max Gülstorff,Darsteller,1,10,4,0.360908,0.378788,0,0.06913,10
513,Ludwig Netz,Drehbuch,1,12,4,0.346283,0.363798,0,0.044173,11
514,Marie Mayerhofer,Darsteller,1,10,4,0.369814,0.387734,0,0.062785,10
515,Marie Glory,Darsteller,1,11,4,0.371675,0.391602,0,0.086354,11
516,Marie Bell,Darsteller,1,14,4,0.346051,0.362025,0,0.049428,12
517,Mary Costes,Darsteller,1,14,4,0.346051,0.362025,0,0.049428,12
518,Maria Jacobini,Darsteller,1,17,5,0.361034,0.381222,0,0.059197,15
519,Martin Fröhling,Drehbuch,1,10,1,1,1,0,0.004255,9
520,Max Freiburgein Diener,Darsteller,1,10,4,0.333441,0.348243,0,0.028567,10
521,Luciano Albertini,Darsteller,1,12,4,0.351581,0.369197,0,0.075157,11
522,Ludwig Berger,Regie,1,12,5,0.371408,0.392747,0,0.071735,12
523,Max Glass,Produzent,1,11,5,0.347096,0.365264,0,0.048621,10
524,Margit Kraiger-Fürst,Darsteller,1,7,1,1,1,0,0.002249,6
525,Mathias Wieman,Darsteller,1,15,4,0.35206,0.370809,0,0.061777,15
526,Ludvík Hradský,Bauten,1,10,5,0.313144,0.328417,0,0.016512,9
527,Marcsa Simon,Darsteller,1,12,5,0.299797,0.316844,0,0.029607,12
528,Margit Manstad,Darsteller,1,11,4,0.353383,0.37089,0,0.047558,10
529,Marie Ault,Darsteller,1,11,4,0.353383,0.37089,0,0.047558,10
530,Mary Parker,Darsteller,1,11,4,0.37945,0.400145,0,0.109061,11
531,Maria Ford,Darsteller,1,10,4,0.362426,0.381125,0,0.064929,10
532,Max Schach,Produzent,1,15,5,0.353746,0.373565,0,0.0624,15
533,Max Holsboer,Darsteller,1,13,4,0.366927,0.386767,0,0.061306,12
534,Luis Trenker,Darsteller,1,13,4,0.366927,0.386767,0,0.061306,12
535,Ludwig Ruppert,Darsteller,1,11,5,0.318939,0.334397,0,0.028023,11
536,Marion Mirimanian,Darsteller,1,10,4,0.350865,0.368311,0,0.04715,10
537,Marietta Manetti,Darsteller,1,10,1,1,1,0,0.004255,9
538,Mario Bonnard,Regie,1,11,4,0.355938,0.373066,0,0.053879,11
539,Mabel Poulton,Darsteller,1,11,4,0.353383,0.37089,0,0.047558,10
540,Max Mack,Regie,1,10,4,0.350865,0.368311,0,0.04715,10
541,Marion Conradi,Darsteller,1,16,4,0.382821,0.405303,0,0.113935,16
542,M. Spektor,Drehbuch,1,8,5,0.333011,0.348743,0,0.028082,8
1176,Fritz Lang,Produzent/Regie,2,28,5,0.352781,0.375435,0,0.055904,14
545,Léo Lania,Drehbuch,1,4,5,0.275586,0.285767,0,0.004656,3
546,Max Nosseck,Darsteller,1,6,4,0.3485,0.36283,0,0.035212,6
547,Manja Sorell,Darsteller,1,12,4,0.346283,0.363798,0,0.044173,11
548,Marcel Hellmann,Produzent,1,13,5,0.381409,0.403707,0,0.106207,13
549,Lydia Tridenskaja,Darsteller,1,12,4,0.365759,0.384268,0,0.079101,12
1143,Fedor Ozep,Regie/Schnitt,2,32,5,0.361034,0.381222,0,0.059197,15
551,Lutz Völker,Drehbuch,1,11,4,0.355204,0.373146,0,0.051367,10
552,Luigi Serventi,Darsteller,1,10,4,0.344667,0.360574,0,0.03348,10
553,Lutz Altschul,Darsteller,1,17,4,0.368759,0.389104,0,0.073343,15
554,Max Pfeiffer,Produzent,1,17,4,0.37221,0.393214,0,0.089733,16
1153,Edmund Hahn,Drehbuch/Regie,2,18,4,0.356306,0.371454,0,0.045463,9
557,Max A. Pflugmacher,Musik,1,15,5,0.355571,0.375338,0,0.059604,14
558,Max Ralf Ostermann,Darsteller,1,13,4,0.370344,0.389587,0,0.098171,12
559,Marcel Romanescu,Drehbuch,1,12,4,0.355571,0.373146,0,0.052624,12
561,Max Biedermann,Darsteller,1,8,5,0.28915,0.301032,0,0.006768,6
1156,Otz Tollen,Regie/Darsteller,2,20,4,0.331729,0.346873,0,0.027124,10
563,Mariska Balla,Darsteller,1,12,5,0.345704,0.362202,0,0.036813,11
1152,Max Knaake,Bauten/Regie,6,75,4,0.435552,0.46881,2786.04016,0.307822,55
565,Marietta Millner,Darsteller,1,11,5,0.363189,0.384365,0,0.067633,11
566,Maurice Desfassiaux,Kamera,1,14,4,0.366018,0.386122,0,0.104777,14
567,Maria Matray,Darsteller,1,11,5,0.344322,0.362605,0,0.03573,10
568,Ralph,Musik,1,55,4,0.427096,0.460268,2016.027387,0.275099,49
569,Max Wogritsch,Darsteller,1,12,4,0.353142,0.372582,0,0.063458,12
570,May Vincent,Darsteller,1,14,4,0.346051,0.362025,0,0.049428,12
571,Thea von Harbou,Drehbuch,1,15,5,0.352781,0.375435,0,0.055904,14
572,Theodor Hendrik van de Velde,Drehbuch,1,11,5,0.344322,0.362605,0,0.03573,10
573,Theodor Pištěk,Darsteller,1,10,4,0.344667,0.360574,0,0.03348,10
574,Tibor von Halmay,Darsteller,1,10,4,0.36268,0.381125,0,0.071846,10
575,Tibor von Mindszenty,Darsteller,1,10,5,0.313144,0.328417,0,0.016512,9
576,Trude Hesterberg,Darsteller,1,13,4,0.36955,0.390313,0,0.091664,13
577,Trude Lieske,Darsteller,1,16,4,0.378755,0.400064,0,0.130238,14
578,Tudor Posmantir,Kamera,1,12,4,0.355571,0.373146,0,0.052624,12
579,Uno Henning,Darsteller,1,14,5,0.356183,0.376467,0,0.070508,14
580,Valeria Blanka,Darsteller,1,5,6,0.256576,0.265264,0,0.003095,4
581,Valeska Stock,Darsteller,1,12,4,0.38155,0.403369,0,0.097482,12
582,Valy Arnheim,Darsteller,1,13,4,0.394506,0.415941,0,0.156866,13
583,Vera Baranowskaja,Darsteller,1,10,4,0.373555,0.393456,0,0.075635,10
584,Vera Mareckaja,Darsteller,1,17,5,0.361034,0.381222,0,0.059197,15
585,Vera Pawlowa,Darsteller,1,12,5,0.340468,0.356883,0,0.046505,11
586,Vera Veronina,Darsteller,1,8,5,0.30783,0.320374,0,0.012422,6
587,Victor Colani,Darsteller,1,11,4,0.331729,0.346873,0,0.027124,10
588,Tamara,Darsteller,1,11,4,0.367841,0.38588,0,0.071074,11
589,Szöke Szakall,Darsteller,1,16,5,0.339128,0.35793,0,0.057655,15
590,Sybille Schloß,Darsteller,1,4,5,0.275586,0.285767,0,0.004656,3
591,Sincouri Chakrabarty,Darsteller,1,11,5,0.339239,0.359961,0,0.03336,11
592,Ruthen,Bauten,1,12,4,0.355571,0.373146,0,0.052624,12
593,Sarada Gupta,Darsteller,1,11,5,0.339239,0.359961,0,0.03336,11
594,Schroffen Garde,Musik,1,10,1,1,1,0,0.004255,9
595,Seeta Devi,Darsteller,1,11,5,0.339239,0.359961,0,0.03336,11
596,Sepp Kaser,Darsteller,1,8,5,0.28915,0.301032,0,0.006768,6
597,Sergej Kozlovskij,Bauten,1,17,5,0.361034,0.381222,0,0.059197,15
598,Siegfried Bernfeld,Drehbuch,1,10,4,0.344667,0.360574,0,0.03348,10
599,Stadtverordneter,Darsteller,1,10,4,0.357909,0.374516,0,0.084448,10
600,Sybil Moholy-Nagy,Darsteller,1,11,6,0.245256,0.256109,0,0.00824,11
601,Stefan Lhotka,Bauten,1,12,5,0.345704,0.362202,0,0.036813,11
602,Stefan Welcke,Bauten,1,10,4,0.350865,0.368311,0,0.04715,10
603,Stefan Wessely,Bauten,1,12,5,0.33014,0.345519,0,0.02776,11
604,Suzanne Marville,Darsteller,1,11,6,0.245256,0.256109,0,0.00824,11
605,Suzy Pierson,Darsteller,1,17,4,0.368759,0.389104,0,0.073343,15
606,Suzy Vernon,Darsteller,1,13,5,0.381409,0.403707,0,0.106207,13
607,Svend Gade,Drehbuch,1,9,4,0.335605,0.350338,0,0.02941,9
608,Victor Costa,Darsteller,1,10,4,0.327734,0.341151,0,0.019991,8
609,Viktor Brumlík,Regie,1,10,5,0.313144,0.328417,0,0.016512,9
610,Viktor Simov,Bauten,1,17,5,0.361034,0.381222,0,0.059197,15
611,Willy Haas,Drehbuch,1,17,4,0.368759,0.389104,0,0.073343,15
612,Werner Richard Heymann,Musik,1,12,5,0.299797,0.316844,0,0.029607,12
613,Wilhelm Bendow,Darsteller,1,16,4,0.378755,0.400064,0,0.130238,14
614,Wilhelm Diegelmann,Darsteller,1,13,4,0.364598,0.383059,0,0.095831,13
615,Wilhelm Thiele,Regie,1,11,5,0.363189,0.384365,0,0.067633,11
616,Willi Depenau,Bauten,1,12,4,0.382963,0.404175,0,0.091238,12
617,Willy Brummer,Bauten,1,13,4,0.367841,0.386847,0,0.069493,11
618,Willy Großstück,Kamera,1,11,4,0.331729,0.346873,0,0.027124,10
1166,Franz Hofer,Drehbuch/Regie,2,18,4,0.346631,0.36138,0,0.036667,9
621,Willy Rosen,Musik,1,12,5,0.364727,0.387105,0,0.081766,12
622,Winkeladvokat,Darsteller,1,11,4,0.375454,0.394907,0,0.077164,10
623,Winter Hall,Darsteller,1,16,5,0.294671,0.312186,0,0.025293,16
624,Wolfgang Loë-Bagier,Schnitt,1,15,4,0.369814,0.389587,0,0.086805,14
625,Wolfgang Zeller,Musik,1,15,4,0.35206,0.370809,0,0.061777,15
626,Yvette Darnyslustige Ehefrau,Darsteller,1,11,4,0.381409,0.401757,0,0.097242,11
627,ein Taschendieb,Darsteller,1,10,4,0.360028,0.376854,0,0.058851,9
628,Werner Klette,Schnitt,1,12,5,0.339796,0.355754,0,0.032257,11
630,Viktor Tourjansky,Regie,1,12,4,0.353142,0.372582,0,0.063458,12
631,Walter Bransen,Musik,1,14,5,0.356183,0.376467,0,0.070508,14
632,Viktor Trinkler,Kamera,1,11,5,0.344322,0.362605,0,0.03573,10
633,Viktor de Kowa,Darsteller,1,13,4,0.380147,0.399742,0,0.081093,11
634,Vladimir Vengerov,Produzent,1,14,4,0.366018,0.386122,0,0.104777,14
635,Václav Norman,Darsteller,1,11,6,0.245256,0.256109,0,0.00824,11
636,Václav Vích,Kamera,1,8,5,0.30783,0.320374,0,0.012422,6
637,Václav Wasserman,Drehbuch,1,10,4,0.340692,0.356544,0,0.043784,10
638,W. Solsky,Drehbuch,1,12,5,0.348383,0.363894,0,0.043056,10
639,Walter Doerry,Darsteller,1,10,4,0.358406,0.375967,0,0.077338,9
1151,Lupu Pick,Regie/Produzent/Drehbuch,3,45,4,0.368759,0.389104,0,0.073343,15
641,Walter Gronostay,Musik,1,12,5,0.34318,0.361879,0,0.041139,10
642,Walter Hasenclever,Darsteller,1,11,4,0.355938,0.373549,0,0.065164,11
643,Walter Jankuhn,Darsteller,1,16,4,0.382821,0.405303,0,0.113935,16
644,Walter Roon-Günteritz,Bauten,1,7,1,1,1,0,0.001734,5
645,Warwick Ward,Darsteller,1,14,4,0.356798,0.376934,0,0.076133,14
646,Werner Bohne,Kamera,1,3,1,1,1,0,0.00089,3
647,Werner Brandes,Kamera,1,11,5,0.366018,0.388395,0,0.076125,11
648,Rudolf Wolff,Darsteller,1,7,1,1,1,0,0.002249,6
649,Rudolf Steinmann,Darsteller,1,7,1,1,1,0,0.002249,6
650,Rudolf Leonhard,Drehbuch,1,12,5,0.340468,0.356883,0,0.046505,11
651,Ossip Runitsch,Darsteller,1,11,4,0.355938,0.373549,0,0.065164,11
