Id,Label,Contribution,Weight,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,Degree
320,Ludwig Berger,Regie,2,29,4,0.374713,0.397239,58.713807,0.150113,21
321,Lucien Dayle,Darsteller,2,26,4,0.377024,0.401329,256.527254,0.162019,24
322,Oskar Homolka,Darsteller,2,28,4,0.400327,0.426892,449.223404,0.223062,28
323,Willy Haas,Drehbuch,2,23,4,0.373853,0.394427,86.626647,0.097127,16
324,Lothar Wolff,Schnitt,2,31,4,0.361419,0.38318,65.406857,0.100519,22
325,Lissy Arna,Darsteller,2,26,4,0.398046,0.423398,285.765716,0.202234,23
326,Otto Ernst Lubitz,Produzent,2,26,3,0.426888,0.450409,57.192984,0.328571,22
327,Liesl Karlstadt,Darsteller,2,27,4,0.382629,0.406868,523.869934,0.17493,24
328,Leo Leux,Musik,2,30,4,0.371581,0.393064,25.887308,0.143299,18
329,Leni Riefenstahl,Darsteller,2,39,4,0.341242,0.364519,61.789914,0.089838,26
330,Käthe Kopitzke,Schnitt,2,25,4,0.374139,0.397495,76.605152,0.133403,20
331,Paul Beckers,Darsteller,2,20,4,0.372998,0.396728,511.677021,0.101498,20
332,Kurt von Ruffin,Darsteller,2,27,4,0.386714,0.412151,444.16354,0.190059,26
333,Alfred Zeisler,Regie,2,28,4,0.371863,0.396132,230.199909,0.12203,25
334,Kurt Siodmak,Drehbuch,2,26,3,0.389021,0.41377,496.354335,0.18675,26
335,Willy Reiber,Regie,2,18,4,0.385039,0.407635,70.371042,0.15672,17
336,Ludolf Grisebach,Schnitt,2,31,4,0.380841,0.40593,85.781183,0.192577,23
337,Nikolaus Nowik,Produzent,2,38,4,0.366155,0.387866,70.439678,0.136634,23
338,Robert A. Dietrich,Bauten,2,30,4,0.394992,0.422546,755.711011,0.207063,30
339,Nicholas Brodszky,Musik,2,20,4,0.361286,0.381305,21.501231,0.08632,14
340,Max Hansen,Darsteller,2,25,3,0.4075,0.432515,395.635824,0.239561,24
341,Max Brenner,Schnitt,2,29,4,0.390419,0.416241,627.500476,0.16718,26
342,Max Adalbert,Darsteller,2,22,4,0.387173,0.410617,138.106341,0.152736,21
343,Max Neufeld,Regie,2,28,4,0.340056,0.364179,1002.529764,0.082842,25
344,Hans Fritz Köllner,Drehbuch,2,28,4,0.340056,0.364179,1002.529764,0.082842,25
345,Martha Ziegler,Darsteller,2,26,4,0.390419,0.416581,323.703301,0.199837,25
347,Max Weydner,Darsteller,2,32,4,0.388403,0.414366,668.973492,0.146535,27
348,Marieluise Claudius,Darsteller,2,31,3,0.402635,0.429277,350.630898,0.25907,29
349,Mischa Spoliansky,Musik,2,28,4,0.378337,0.404908,204.467318,0.167186,26
350,Maria Beling,Darsteller,2,28,4,0.388558,0.415133,361.083424,0.239349,28
351,Margo Lion,Darsteller,2,24,3,0.390731,0.414622,296.412536,0.181195,23
352,Munni Obal,Schnitt,2,27,4,0.375288,0.397921,41.768647,0.148394,19
353,Maly Delschaft,Darsteller,2,22,4,0.356674,0.376108,68.837772,0.094128,17
354,Willy Goldberger,Kamera,2,29,4,0.396594,0.423569,321.119891,0.239627,28
355,Willi Domgraf-Faßbaender,Darsteller,2,30,4,0.361152,0.384373,30.488191,0.122232,21
357,Konstantin Mick,Schnitt,2,36,4,0.383529,0.409424,49.787805,0.216687,24
358,Klaus Pohl,Darsteller,2,29,4,0.383379,0.40968,752.903188,0.142781,27
359,Josef Eichheim,Darsteller,2,16,4,0.368223,0.387781,107.501627,0.116143,14
360,Ralph Benatzky,Musik,2,27,4,0.367531,0.389656,178.999017,0.133168,21
361,Raymond Cordy,Darsteller,2,28,4,0.377315,0.404141,1069.303791,0.157342,28
362,Willy Stettner,Darsteller,2,34,4,0.396755,0.424421,323.10601,0.270011,30
363,Joe May,Regie,2,36,4,0.383529,0.409424,49.787805,0.216687,24
364,René Métain,Schnitt,2,31,4,0.388867,0.416922,459.838579,0.214923,28
365,Wilhelm Diegelmann,Darsteller,2,26,4,0.368639,0.392723,726.173388,0.117416,22
1040,Ellen Richter,Darsteller/Produzent,2,24,4,0.376879,0.396217,0,0.116928,11
367,Max Michel,Schnitt,2,26,4,0.347178,0.36665,54.11936,0.080101,18
368,Richard Schneider-Edenkoben,Drehbuch/Regie,2,20,4,0.349286,0.366735,0,0.053555,10
369,Jan Kiepura,Darsteller,2,36,4,0.383529,0.409424,49.787805,0.216687,24
370,Ali Ghito,Darsteller,2,24,4,0.380249,0.402778,716.796031,0.107367,20
371,Jacob Brodsky,Produzent,2,26,4,0.402469,0.427914,235.509473,0.205721,24
372,J. A. Hübler-Kahla,Regie,2,0,0,0,0,0,0,0
373,Richard Stauch,Musik,2,28,4,0.367669,0.391701,99.345187,0.119017,23
374,Pierre Magnier,Darsteller,2,29,4,0.367946,0.394683,597.273752,0.172456,28
375,Willy Schiller,Bauten,2,25,4,0.37819,0.403885,731.523271,0.126905,25
376,Pierre Brasseur,Darsteller,2,27,4,0.354991,0.379857,1949.90749,0.113807,26
377,Karl Machus,Bauten,2,28,3,0.406146,0.431493,304.566703,0.224951,25
378,Karl Weber,Bauten,2,28,3,0.411789,0.437798,586.748516,0.219398,27
379,Karl Vass,Kamera,2,31,4,0.361419,0.38318,65.406857,0.100519,22
380,Paul Wegener,Darsteller,2,28,4,0.387787,0.413344,407.110281,0.176697,26
381,Paul Westermeier,Darsteller,2,27,4,0.387634,0.414196,713.649127,0.169077,27
382,Willy Rosen,Musik,2,26,4,0.400164,0.425954,353.499077,0.203854,24
383,Peter Lorre,Darsteller,2,29,4,0.384736,0.411725,428.805598,0.17506,29
384,Peter Voss,Darsteller,2,32,3,0.394514,0.420416,527.69437,0.199171,28
385,Julius Haimann,Produzent,2,25,4,0.374139,0.397495,76.605152,0.133403,20
1056,Erich Waschneck,"Regie, Drehbuch",3,34,4,0.366979,0.388804,129.567627,0.128158,22
387,Adolf Otto Weitzenberg,Kamera,2,27,4,0.393561,0.419138,1067.606193,0.189959,26
388,Kardosch-Sänger,Musik,2,19,3,0.402801,0.42604,48.326812,0.22861,19
389,Jára Beneš,Musik,2,38,4,0.366155,0.387866,70.439678,0.136634,23
390,Julius von Borsody,Bauten,2,31,4,0.390419,0.417604,523.609596,0.227916,30
391,Julius Urgiß,Drehbuch,2,30,4,0.361152,0.384373,30.488191,0.122232,21
392,Lucien Baroux,Darsteller,2,31,4,0.385343,0.413599,431.601758,0.214329,30
393,Baby Gray,Darsteller,2,29,4,0.393245,0.420842,329.107678,0.237049,28
394,Ernst Behmer,Darsteller,2,29,3,0.410579,0.437287,437.980864,0.276051,29
395,Celeste Calza,Darsteller,2,27,4,0.354733,0.376789,1944.870831,0.091227,26
396,Claus Clausen,Darsteller,2,23,4,0.385191,0.412151,742.779933,0.135936,23
397,Emeric Pressburger,Drehbuch,2,31,4,0.39167,0.419479,545.168214,0.224272,29
398,Germaine Aussey,Darsteller,2,25,4,375,0.400051,333.592492,0.131817,23
400,Arthur Hohenberg,Produzent,2,38,4,0.366155,0.387866,70.439678,0.136634,23
401,Giacomo Lauri Volpi,Darsteller,2,28,4,0.340056,0.364179,1002.529764,0.082842,25
402,Emil Schünemann,Kamera,2,23,4,0.385343,0.40772,510661,0.145482,19
403,Emil Stepanek,Bauten,2,30,4,0.390108,0.415559,135.910931,0.227493,25
404,Giuseppe Verdi,Musik,2,31,4,0.391984,0.41999,413.483107,0.245948,30
405,Felix Pfitzner,Produzent,2,28,4,0.394992,0.421097,128.59731,0.260057,26
406,Felix Joachimson,Drehbuch,2,22,3,0.394832,0.418371,285.222501,0.172015,21
407,Conrad Veidt,Darsteller,2,33,4,0.373853,0.399881,213.887877,0.188624,30
408,F. D. Andam,Drehbuch,2,24,4,0.370455,0.39136,80.326022,0.130127,19
409,Carl Otto Bartning,Schnitt,2,28,4,0.371298,0.395109,670.26747,0.132869,26
410,Carl Laemmle,Produzent,2,29,4,0.332766,0.354209,41.769791,0.069916,22
411,Guido Bagier,Produzent,2,28,3,0.403632,0.429618,330.088898,0.214225,27
1044,Georg Zoch,Drehbuch/Regie,4,58,3,0.425217,0.457737,1403.627397,0.39528,48
415,Eva Magni,Darsteller,2,27,4,0.354733,0.376789,1944.870831,0.091227,26
416,Gustav Fröhlich,Darsteller,2,25,4,0.374139,0.397495,76.605152,0.133403,20
1049,Willi Wolff,"Regie, Produzent",2,24,4,0.376879,0.396217,0,0.116928,11
418,Clemens Schmalstich,Musik,2,25,4,0.382181,0.406357,280.045534,0.167593,25
419,Conrad von Molo,Schnitt,2,34,4,0.38702,0.415815,793.022499,0.197599,33
420,Gustav Waldau,Darsteller,2,26,3,0.404467,0.429789,215.897963,0.261795,25
421,Eduard von Winterstein,Darsteller,2,31,3,0.4075,0.43456,1197.282446,0.20174,30
422,Friedrich Kohner,Drehbuch,2,36,4,0.380989,0.408828,920.474103,0.149592,33
423,Friedrich Raff,Drehbuch,2,30,4,0.361152,0.384373,30.488191,0.122232,21
424,Friedel Schuster,Darsteller,2,31,4,0.355895,0.377812,17.31581,0.122863,19
425,Friedel Pisetta,Darsteller,2,25,4,0.386867,0.411639,209.675305,0.156546,21
426,Dorothea Thiess,Darsteller,2,31,4,0.367946,0.392894,880.340726,0.099078,28
427,Fred Sauer,Regie,2,11,4,0.349785,0.366735,0,0.07934,11
428,Fritz Fromm,Produzent,2,25,4,0.389331,0.412918,67.458847,0.166446,19
429,Franz Wenzler,Regie,2,29,4,0.375576,0.39971,195.19114,0.145097,25
430,Eduard Wesener,Darsteller,2,27,4,0.38702,0.414025,694.763563,0.156098,27
431,Franz Weihmayr,Kamera,2,30,4,0.3685,0.393405,758.647385,0.115449,27
433,Elsa Merlini,Darsteller,2,25,4,0.385951,0.407635,60.95007,0.179616,17
434,Elise Aulinger,Darsteller,2,26,4,0.33288,0.35029,10.080851,0.068739,17
435,Fritz Schulz,Darsteller,2,23,4,0.404969,0.429618,338.938834,0.234157,22
436,Fritz Wendhausen,Drehbuch/Regie,2,24,4,0.381733,0.402267,0,0.116642,11
437,Fritz Wenneis,Musik,2,26,4,0.372288,0.392553,34.835651,0.129735,17
438,Arnfried Heyne,Schnitt,2,25,4,0.386867,0.411639,209.675305,0.156546,21
439,Curt Lewinnek,Musik,2,38,4,0.366155,0.387866,70.439678,0.136634,23
440,Franz Osten,Regie,2,24,4,0.372288,0.396046,369.14669,0.113031,22
441,Arno Richter,Bauten,2,39,4,0.341242,0.364519,61.789914,0.089838,26
442,Curt Alexander,Drehbuch,2,28,4,0.385039,0.409254,95.073539,0.163832,23
443,Annemarie Sörensen,Darsteller,2,25,4,0.379658,0.404482,228.55328,0.155857,22
444,Eugen Schüfftan,Kamera,2,29,3,0.401148,0.427403,394.902006,0.194296,28
445,Charles Dechamps,Darsteller,2,32,4,0.379511,0.407123,565.896998,0.225799,32
446,Hans Carste,Musik,2,27,3,0.412137,0.437117,313.228579,0.282662,24
447,Hanne Kuyt,Schnitt,2,26,3,0.404132,0.428425,58.778355,0.282959,22
448,Ernst Dumcke,Darsteller,2,27,3,0.405978,0.432004,835.849572,0.197901,27
450,Berthe Ostyn,Darsteller,2,27,4,0.389797,0.41607,252.017653,0.209706,26
451,Axel Rudolf,Drehbuch,2,28,4,0.367669,0.391701,99.345187,0.119017,23
452,Ernst Marischka,Drehbuch,2,36,4,0.383529,0.409424,49.787805,0.216687,24
453,Billy Wilder,Drehbuch,2,27,4,0.381584,0.40772,381.495464,0.173728,27
454,Günther Stapenhorst,Produzent,2,28,4,0.365881,0.389656,54.847747,0.120357,21
455,Ernö Verebes,Darsteller,2,25,4,0.375865,0.402437,146.175092,0.153505,23
456,Berta Drews,Darsteller,2,25,4,0.373853,0.399029,619.637995,0.118127,23
457,Hans Androschin,Kamera,2,30,4,0.390108,0.415559,135.910931,0.227493,25
458,Erika Glässner,Darsteller,2,32,4,0.395152,0.422376,299.540155,0.271461,29
1066,Frank Wysbar,"Regie, Drehbuch, Produzent",4,53,4,0.370314,0.394427,628.383795,0.094657,25
460,Ernö Metzner,Bauten,2,25,3,0.399184,0.423995,527.91884,0.152162,24
461,Ernst Petersen,Bauten,2,39,4,0.341242,0.364519,61.789914,0.089838,26
462,Gustl Stark-Gstettenbaur,Darsteller,2,28,4,0.392141,0.419479,505.152451,0.19186,28
464,Carl Balhaus,Darsteller,2,30,4,0.37243,0.397921,1030.312636,0.128438,28
465,Guzzi Lantschner,Darsteller,2,22,4,0.366979,0.388633,554.75408,0.089023,22
467,Ernst Mühlrad,Kamera,2,38,4,0.366155,0.387866,70.439678,0.136634,23
468,Erna Morena,Darsteller,2,24,4,0.371863,0.394598,476.367318,0.133005,22
469,Bernhard Schwidewski,Bauten,2,25,4,375,0.399796,233.826021,0.124078,23
470,Hans Erdmann,Musik,2,31,4,0.361419,0.38318,65.406857,0.100519,22
471,Pietro Mascagni,Musik,1,16,5,0.280712,0.297342,0,0.028537,16
473,Olaf Bach,Darsteller,1,8,4,0.327968,0.344155,0,0.026689,8
474,Ella Stein,Schnitt,1,13,4,0.329293,0.345177,0,0.036401,12
1041,Karl Otto Krause,Musik/Regie/Drehbuch,3,24,4,0.334932,0.349352,0,0.031804,8
476,Ramspott,Darsteller,1,12,4,0.367393,0.387866,0,0.091089,12
477,Pierre Richard-Willm,Darsteller,1,20,4,0.336777,0.355913,0,0.085397,18
478,Pierre-Louis,Darsteller,1,14,4,0.347178,0.366479,0,0.076173,14
479,Pierre Sergeol,Darsteller,1,13,4,0.366292,0.385907,0,0.093772,13
480,Olga Engl,Darsteller,1,11,4,0.349161,0.365883,0,0.055519,11
481,Raoul Ploquin,Regie,1,15,4,0.354862,0.373722,0,0.093803,15
482,Pierre Piérade,Darsteller,1,14,4,0.347178,0.366479,0,0.076173,14
483,Pierre Mingand,Darsteller,1,15,4,0.354862,0.373722,0,0.093803,15
484,Elli Schmid,Darsteller,1,10,3,0.370034,0.386333,0,0.101332,10
485,Pierre Etchepare,Darsteller,1,14,4,0.360487,0.37909,0,0.099657,14
486,Ellionor Spinelly,Darsteller,1,13,4,0.341242,0.360515,0,0.085231,13
487,Pierre Billon,Regie,1,20,4,0.336777,0.355913,0,0.085397,18
488,Phillis Fehr,Schnitt,1,16,4,0.36276,0.382754,0,0.101068,16
489,Philippe Hériat,Darsteller,1,12,5,0.300276,0.316667,0,0.018601,12
490,Raoul Aslan,Darsteller,1,16,4,0.36276,0.382754,0,0.101068,16
491,Otto Eis,Drehbuch,1,15,4,0.357718,0.377045,0,0.082541,15
492,Nora Gregor,Darsteller,1,13,4,0.352179,0.371506,0,0.078053,13
493,Artur Berger,Bauten,1,13,4,0.34966,0.368439,0,0.068993,13
494,Ernest Thesiger,Darsteller,1,14,4,0.339112,0.358044,0,0.087561,13
495,Murray menedzsere,Darsteller,1,10,4,0.349785,0.367416,0,0.063457,10
496,Albert Paulig,Darsteller,1,15,4,0.371439,0.391104,0,0.128857,15
497,Edith Schollwer,Darsteller,1,11,4,0.330741,0.347478,0,0.039397,11
498,Edmond Van Daële,Darsteller,1,13,4,0.353963,0.371933,0,0.062808,12
499,Márton Vincze,Bauten,1,14,4,0.343038,0.362474,0,0.061806,14
500,Edmund Heuberger,Regie,1,0,0,0,0,0,0,0
501,Nicholas Hannen,Darsteller,1,16,4,0.344609,0.365286,0,0.089643,16
502,Artur Schwarz,Bauten,1,14,4,0.348043,0.363838,0,0.05349,12
503,Richard Romanowsky,Darsteller,1,12,4,0.361686,0.380112,0,0.07724,12
504,Richard Ralf,Musik,1,13,4,0.356804,0.376363,0,0.077114,13
505,Artur Robison,Regie,1,14,3,0.388558,0.409168,0,0.175519,14
506,Eduard Rothauser,Darsteller,1,12,4,0.364925,0.383606,0,0.079093,12
507,Nicolaus Oliver,Produzent,1,13,3,0.385191,0.405078,0,0.155677,13
508,Erika Helmke,Darsteller,1,12,4,0.355378,0.373125,0,0.060428,12
509,Ria Waldau,Darsteller,1,13,4,0.355766,0.374148,0,0.096299,12
510,Reva Holsey,Darsteller,1,14,4,0.373996,0.39332,0,0.115626,14
511,Renée Devilder,Darsteller,1,15,4,0.343278,0.36469,0,0.09802,14
512,René Bergeron,Darsteller,1,14,4,0.347178,0.366479,0,0.076173,14
513,Renato Cialente,Darsteller,1,11,4,0.352814,0.369121,0,0.067609,11
514,Edward Mühlert,Produzent,1,16,4,0.379806,0.402352,0,0.168422,16
515,Nilda Duplessy,Darsteller,1,15,4,0.343278,0.36469,0,0.09802,14
516,Ekkehard Arendt,Darsteller,1,14,4,0.388403,0.409424,0,0.157835,14
517,Albert Préjean,Darsteller,1,13,4,0.328188,0.344751,0,0.052434,12
518,Philipp Weichand,Darsteller,1,11,4,0.327858,0.343643,0,0.039578,11
519,Raymond Rognoni,Darsteller,1,20,4,0.336777,0.355913,0,0.085397,18
520,Raymond Galle,Darsteller,1,14,4,0.347795,0.366224,0,0.084895,14
521,Raymonde Allain,Darsteller,1,13,4,0.353963,0.371933,0,0.062808,12
522,Elsa Wagner,Darsteller,1,12,4,0.364925,0.383606,0,0.079093,12
523,Erika Fiedler,Darsteller,1,13,4,0.335161,0.353954,0,0.059804,13
524,Otto Stoeckel,Darsteller,1,12,4,0.372998,0.392468,0,0.123306,12
525,Paul Frank,Drehbuch,1,17,4,0.355507,0.376278,0,0.116142,16
526,Erhard Siedel,Darsteller,1,12,4,0.338525,0.357532,0,0.065232,12
527,Erich Engel,Regie,1,14,4,0.380101,0.4015,0,0.138779,14
528,Paul Amiot,Darsteller,1,13,4,0.342677,0.361111,0,0.068077,13
529,Paul Abraham,Musik,1,12,4,0.352814,0.372529,0,0.082453,11
530,Pater Stephan Jurczek,Regie,1,0,0,0,0,0,0,0
531,P. Lesso-Valerio,Musik,1,14,4,0.380101,0.4015,0,0.138779,14
1048,Carl Froelich,"Regie, Produzent",4,55,3,0.40767,0.436094,663.435599,0.215812,34
533,Alexander von Lagorio,Kamera,1,12,5,0.320761,0.336946,0,0.024218,9
534,Otto Tressler,Darsteller,1,14,4,0.344245,0.361026,0,0.073178,13
535,Otto Tober,Kamera,1,14,4,0.365607,0.384543,0,0.102912,14
536,Otto Stransky,Musik,1,10,3,0.370034,0.386333,0,0.101332,10
537,Ossi Oswalda,Darsteller,1,15,4,0.357718,0.377045,0,0.082541,15
538,Otto S. Fenes,Musik,1,11,4,0.366979,0.384288,0,0.086939,10
539,Enrico Viarisio,Darsteller,1,11,4,0.352814,0.369121,0,0.067609,11
540,Otto Moldenhauer,Bauten,1,16,4,0.374856,0.393746,0,0.103921,14
541,Otto Martini,Kamera,1,17,4,0.350538,0.369632,0,0.063248,14
542,Otto Kronburger,Darsteller,1,11,4,0.348043,0.364945,0,0.048619,11
543,Ossi Zeh,Bauten,1,13,4,0.34644,0.363582,0,0.068739,12
544,Oswald Hafenrichter,Schnitt,1,14,4,0.365607,0.384543,0,0.102912,14
545,Erich Haußmann,Darsteller,1,11,4,0.330741,0.347478,0,0.039397,11
546,Otti Dietze,Darsteller,1,14,4,0.340292,0.357788,0,0.072386,14
547,Arthur Bergen,Darsteller,1,14,4,0.348043,0.363838,0,0.05349,12
548,Erich Kobler,Schnitt,1,14,4,0.349286,0.367928,0,0.078568,14
1057,Harry Piel,Produzent/Darsteller/Drehbuch/Regie,9,93,4,0.385495,0.411128,218.36457,0.179729,27
550,Otto Braml,Darsteller,1,14,4,0.365607,0.384543,0,0.102912,14
551,Otto Gebühr,Darsteller,1,13,4,0.365607,0.384032,0,0.086978,13
552,Erich Palme,Schnitt,1,13,4,0.351041,0.369206,0,0.083742,13
553,Arsen von Cserépy,Regie,1,13,4,0.365607,0.384032,0,0.086978,13
554,Oskar Höcker,Darsteller,1,14,4,0.369615,0.389656,0,0.121025,14
555,Petra Unkel,Darsteller,1,12,4,0.377898,0.397921,0,0.126967,12
556,Paula Denk,Darsteller,1,16,4,0.355636,0.37287,0,0.099784,14
557,Olly Gebauer,Darsteller,1,9,4,0.384585,0.404226,0,0.143288,9
558,Olly von Flint,Darsteller,1,15,4,0.372998,0.392808,0,0.096631,14
559,Erik Ode,Darsteller,1,12,4,0.386867,0.407805,0,0.142694,12
560,Alfons Fryland,Darsteller,1,14,4,0.369615,0.389656,0,0.121025,14
561,Peter Ostermayr,Produzent,1,15,4,0.371157,0.391019,0,0.119723,15
562,Else Reval,Darsteller,1,14,4,0.367255,0.386588,0,0.159897,13
563,Peter Kreuder Jr.,Musik,1,17,4,0.350538,0.369632,0,0.063248,14
564,Oscar Straus,Musik,1,15,4,0.370876,0.390849,0,0.143288,15
565,Peter Erkelenz,Darsteller,1,15,4,0.357718,0.377045,0,0.082541,15
566,Pera Ataševa,Drehbuch,1,5,4,0.300923,0.312628,0,0.011208,4
567,Paulette Dubost,Darsteller,1,14,4,0.347795,0.366224,0,0.084895,14
568,Paule Andral,Darsteller,1,13,4,0.342677,0.361111,0,0.068077,13
569,Paula Klär,Darsteller,1,13,4,0.356804,0.376363,0,0.077114,13
570,Emil Burri,Drehbuch,1,14,4,0.380101,0.4015,0,0.138779,14
571,Enrico Benfer,Darsteller,1,12,4,0.376154,0.39545,0,0.126008,11
572,Emil Höfer,Darsteller,1,17,4,0.350538,0.369632,0,0.063248,14
573,Paul Rehkopf,Darsteller,1,15,4,0.371157,0.391019,0,0.119723,15
574,Emil Lohkamp,Darsteller,1,14,4,0.340292,0.357788,0,0.072386,14
575,Paul Mederow,Darsteller,1,14,4,0.348043,0.363838,0,0.05349,12
576,Erich von Neusser,Regie,1,17,4,0.376443,0.398091,0,0.17478,16
577,Paul Martin,Regie,1,15,4,0.343278,0.36469,0,0.09802,14
578,Paul Mann,Musik,1,17,4,0.377024,0.398858,0,0.159836,17
579,Paul Kohner,Produzent,1,21,4,0.340411,0.360941,0,0.076383,19
580,Paul Klinger,Darsteller,1,11,4,0.349286,0.366735,0,0.053555,10
581,Alex Stone,Musik,1,13,4,0.329293,0.345177,0,0.036401,12
582,E. A. Dupont,Regie,1,13,4,0.377024,0.396558,0,0.107881,13
583,Paul Hühn,Musik,1,14,4,0.373568,0.394342,0,0.129662,14
584,Alexa von Engström,Darsteller,1,13,4,0.363299,0.381391,0,0.145204,13
585,Edith Méra,Darsteller,1,13,4,0.366292,0.385907,0,0.093772,13
586,Hans Fidesser,Darsteller,1,12,4,0.352814,0.372529,0,0.082453,11
587,Dr. Fritz Loewe,Drehbuch,1,21,4,0.340411,0.360941,0,0.076383,19
588,Walter Reimann,Bauten,1,15,4,0.370876,0.390849,0,0.143288,15
589,Carla Bartheel,Darsteller,1,14,4,0.340292,0.357788,0,0.072386,14
590,Carl Wery,Darsteller,1,16,4,0.33923,0.35847,0,0.049071,14
591,Walter Robert Lach,Kamera,1,1,1,1,1,0,0.000248,1
592,Attila Hörbiger,Darsteller,1,15,4,0.372998,0.392808,0,0.096631,14
593,Carl Heinz Wolff,Regie,1,12,4,0.341361,0.359833,0,0.051905,12
1038,Joe Stöckel,Drehbuch/Darsteller,10,123,4,0.404299,0.437372,1933.45042,0.27475,45
597,Walter Ulfig,Musik,1,14,4,0.365607,0.384543,0,0.102912,14
598,Walter von Ercert,Produzent,1,14,4,0.381733,0.402863,0,0.156817,14
599,Walter von Lennep,Darsteller,1,11,4,0.330741,0.347478,0,0.039397,11
600,Walther Suessenguth,Darsteller,1,12,5,0.320761,0.336946,0,0.024218,9
601,Weiß-Ferdl,Darsteller,1,13,4,0.355766,0.374148,0,0.096299,12
602,Carl Forcht,Schnitt,1,14,4,0.370455,0.389911,0,0.110647,14
604,Albert Bassermann,Darsteller,1,13,4,0.368778,0.389571,0,0.122049,13
605,Walter Pindter,Kamera,1,14,4,0.373996,0.39332,0,0.115626,14
606,Chartier,Darsteller,1,14,4,0.349286,0.367928,0,0.078568,14
607,Walter Pieper,Drehbuch,1,13,3,0.385191,0.405078,0,0.155677,13
608,Charles Klein,Regie,1,8,4,0.327968,0.344155,0,0.026689,8
609,Albert Berthold Henninger,Bauten,1,16,4,0.344609,0.365286,0,0.089643,16
610,Vivian Grey,Darsteller,1,13,4,0.366292,0.385907,0,0.093772,13
611,Charles Boyer,Darsteller,1,14,4,0.339112,0.358044,0,0.087561,13
612,Walter Griep,Darsteller,1,11,4,0.349286,0.366735,0,0.053555,10
613,Cesare Andrea Bixio,Musik,1,16,5,0.280712,0.297342,0,0.028537,16
614,Walter Gross,Darsteller,1,11,4,0.345583,0.363667,0,0.048028,11
615,Walter Haug,Bauten,1,14,4,0.370455,0.389911,0,0.110647,14
616,Walter Hermann,Darsteller,1,14,4,0.363299,0.384032,0,0.104163,14
617,Caspar Neher,Bauten,1,13,4,0.381733,0.402267,0,0.116642,11
618,Albert Benitz,Kamera,1,14,4,0.344245,0.361026,0,0.073178,13
619,Carla Carlsen,Darsteller,1,14,4,0.388403,0.409424,0,0.157835,14
620,Walter Lantzsch,Darsteller,1,13,4,0.34644,0.363582,0,0.068739,12
621,Walter Müller,Drehbuch,1,14,4,0.346195,0.364179,0,0.082522,14
622,Walter Pantzer,Bauten,1,13,4,0.34966,0.368439,0,0.068993,13
623,Werner Buhre,Drehbuch,1,13,4,0.356544,0.375682,0,0.076519,13
624,Werner Finck,Darsteller,1,14,4,0.353835,0.373722,0,0.095967,13
625,Werner Fuetterer,Darsteller,1,18,4,0.365198,0.384288,0,0.120574,16
626,Carl Braun,Darsteller,1,12,4,0.355766,0.374233,0,0.070556,11
627,Brigitte Horney,Darsteller,1,12,4,0.341361,0.359833,0,0.051905,12
628,Augusto Tiezzi,Kamera,1,16,5,0.280712,0.297342,0,0.028537,16
629,Adolf Noé,Produzent,1,14,4,0.348043,0.363838,0,0.05349,12
630,Willy Leardy,Darsteller,1,15,4,0.343278,0.36469,0,0.09802,14
631,Blumenmädchen,Darsteller,1,12,4,0.362625,0.380112,0,0.108522,12
632,Blandine Ebinger,Darsteller,1,11,4,0.348043,0.364945,0,0.048619,11
633,Betty Daussmond,Darsteller,1,18,4,0.344487,0.365286,0,0.131244,18
634,Betty Bird,Darsteller,1,11,4,0.379364,0.398262,0,0.112946,11
635,Berthe Barsac,Darsteller,1,14,4,0.360487,0.37909,0,0.099657,14
636,Winfried Zillig,Musik,1,12,5,0.320761,0.336946,0,0.024218,9
637,Bert Margulies,Musik,1,15,4,0.371439,0.391104,0,0.128857,15
638,Bergsteiger Franz Schmid,Darsteller,1,15,4,0.371157,0.391019,0,0.119723,15
639,Wolfgang Wilhelm,Drehbuch,1,17,4,0.377024,0.398858,0,0.159836,17
640,Youca Troubetzkoy,Darsteller,1,13,4,0.341242,0.360515,0,0.085231,13
641,le petit Denis,Darsteller,1,15,4,0.346932,0.368439,0,0.101906,15
643,Bruno Lutz,Bauten,1,15,4,0.371439,0.391104,0,0.128857,15
644,Willy Döll,Drehbuch,1,13,4,0.329293,0.345177,0,0.036401,12
646,Werner Pledath,Darsteller,1,10,4,0.353707,0.37108,0,0.069172,10
1036,Hans Richter,"Darsteller/Drehbuch, Regie",6,61,3,0.429701,0.463531,6220.116153,0.412874,53
648,Werner Scheff,Drehbuch,1,14,4,0.361019,0.378067,0,0.088105,11
649,Wilfried Seyferth,Darsteller,1,13,4,0.329293,0.345177,0,0.036401,12
650,Wilhelm Thiele,Regie,1,13,4,0.34966,0.368439,0,0.068993,13
1060,Max Ophüls,"Regie, Drehbuch",3,37,3,0.396433,0.421097,266.011148,0.186703,24
653,Carl Auen,Darsteller,1,12,4,0.370034,0.390167,0,0.107509,11
654,Camilla Horn,Darsteller,1,12,4,0.377898,0.397921,0,0.126967,12
1062,Hans Curjel,Bauten/Drehbuch,2,29,4,0.383529,0.410361,1129.726473,0.128039,27
656,Willi Kollo,Musik,1,12,4,0.371298,0.39119,0,0.133937,12
1050,Rudolf Katscher,Drehbuch/Regie,2,31,4,0.385799,0.41377,692.989249,0.179381,31
