Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree;;
619;Richard Tauber;Darsteller;1;14;4;0.351125;0.369344;0;0.078932;14;;
620;Robert Stevenson;Regie;1;15;5;0.326467;0.3471;0;0.093864;14;;
621;Richard Romanowsky;Darsteller;1;19;4;0.3847;0.406549;0;0.133478;17;;
622;Richard Arvay;Drehbuch;1;13;4;0.359821;0.379063;0;0.079362;13;;
623;Robert Weil;Drehbuch;1;12;4;0.36676;0.384879;0;0.090331;12;;
624;René Lefèvre;Darsteller;1;12;4;0.352782;0.371813;0;0.063034;10;;
625;Roger Dann;Darsteller;1;14;4;0.356875;0.376593;0;0.088336;14;;
626;Romain Pinès;Produzent;1;15;5;0.332803;0.350255;0;0.041542;15;;
627;Roger Karl;Darsteller;1;13;5;0.343176;0.361998;0;0.082882;13;;
628;Willy Rosen;Musik;1;13;4;0.366118;0.385516;0;0.089827;13;;
629;Willy Schaeffers;Darsteller;1;13;4;0.352189;0.371654;0;0.079258;11;;
630;Reginald Purdell;Darsteller;1;14;4;0.350771;0.369822;0;0.094329;14;;
631;Raoul Aslan;Darsteller;1;13;4;0.359945;0.377788;0;0.116983;13;;
632;Willy Schwaebl;Kamera;1;16;4;0.366889;0.385755;0;0.095837;13;;
633;Roger von Norman;Schnitt;1;14;4;0.381613;0.403282;0;0.123622;14;;
634;Rachel Launay;Darsteller;1;18;4;0.341718;0.362412;0;0.105877;16;;
635;Rachel Devirys;Darsteller;1;7;5;0.271688;0.28464;0;0.007551;6;;
636;Putty Krafft;Schnitt;1;13;4;0.353498;0.370698;0;0.057061;13;;
637;Rolf Randolf;Regie;1;13;4;0.358097;0.376514;0;0.062104;13;;
638;Leila Atouna;Darsteller;1;5;1;1;1;0;0.000811;3;;
639;Roma Bahn;Darsteller;1;17;4;0.360441;0.383206;0;0.105102;16;;
640;Pierre Richard-Willm;Darsteller;1;12;4;0.328931;0.34616;0;0.061067;12;;
641;Paul Biensfeldt;Darsteller;1;14;4;0.370004;0.389659;0;0.076953;14;;
642;Paul Beyer;Drehbuch;1;10;4;0.368569;0.386632;0;0.080595;9;;
643;Otto Urack;Musik;1;13;4;0.373438;0.395554;0;0.112682;13;;
644;Maximilian Nekut;Kamera;1;18;4;0.356997;0.376992;0;0.089929;18;;
645;Norbert Falk;Drehbuch;1;14;4;0.350771;0.369822;0;0.094329;14;;
646;Nico Dostal;Musik;1;14;4;0.375988;0.39667;0;0.104559;12;;
647;Nicholas Brodszky;Musik;1;15;4;0.357118;0.375558;0;0.082057;14;;
648;Márton Vincze;Bauten;1;14;4;0.349833;0.368706;0;0.062446;14;;
649;Munni Obal;Schnitt;1;18;4;0.341384;0.36058;0;0.055414;18;;
650;Monique Rolland;Darsteller;1;14;4;0.350536;0.367511;0;0.117098;14;;
651;Mona Mårtenson;Darsteller;1;7;5;0.275336;0.2866;0;0.005884;6;;
652;Minna Höcker-Behrens;Darsteller;1;13;4;0.329864;0.347514;0;0.039673;12;;
653;Miles Mander;Kamera;1;11;4;0.364079;0.382967;0;0.084431;11;;
654;Till Klockow;Darsteller;1;17;4;0.339831;0.35819;0;0.051183;17;;
655;Toni Thoms;Musik;1;13;4;0.33928;0.356198;0;0.041613;12;;
657;Michael Krausz;Musik;1;14;4;0.360193;0.377549;0;0.083049;14;;
658;Wolfgang Liebeneiner;Darsteller;1;13;4;0.329864;0.347514;0;0.039673;12;;
659;Max Zilzer;Darsteller;1;11;5;0.295313;0.308779;0;0.011264;10;;
660;Willy Clever;Darsteller;1;19;4;0.33895;0.357871;0;0.052774;16;;
661;Truus van Aalten;Darsteller;1;14;4;0.35651;0.373407;0;0.063521;13;;
662;Max Wallner;Drehbuch;1;13;4;0.358097;0.376514;0;0.062104;13;;
663;Uli Ritzer;Darsteller;1;18;4;0.341384;0.36058;0;0.055414;18;;
664;Wolfgang Lohmeyer;Darsteller;1;13;4;0.358834;0.377629;0;0.076772;12;;
665;Max Sablotzki;Darsteller;1;15;5;0.309834;0.326801;0;0.020428;15;;
666;Vahayn Badal;Produzent;1;15;4;0.373972;0.396112;0;0.112511;15;;
667;Max Ralf-Ostermann;Darsteller;1;13;4;0.358097;0.376514;0;0.062104;13;;
1123;Jacques Séverac;Drehbuch/Regie/Bauten;3;9;1;1;1;0;0.000811;3;;
669;Vera Witt;Darsteller;1;12;4;0.358219;0.375319;0;0.066061;11;;
670;Max Obal;Regie;1;18;4;0.341384;0.36058;0;0.055414;18;;
671;Willi Schur;Darsteller;1;10;4;0.363826;0.381612;0;0.074167;10;;
672;Wolfgang Loë-Bagier;Schnitt;1;13;4;0.375583;0.395156;0;0.108193;13;;
673;Max Nadler;Darsteller;1;15;4;0.367921;0.388703;0;0.082359;14;;
674;Max Mack;Regie;1;7;4;0.333652;0.34847;0;0.025769;7;;
675;Olaf Fjord;Darsteller;1;14;4;0.348318;0.365679;0;0.044463;13;;
676;Theo Shall;Darsteller;1;12;4;0.342614;0.3605;0;0.059979;12;;
1110;Rudolf Katscher;Drehbuch/Regie;4;54;4;0.400766;0.429414;634.535701;0.208849;33;;
678;Thea von Harbou;Drehbuch;1;13;4;0.353498;0.370698;0;0.057061;13;;
679;Siegfried Arno;Darsteller;1;15;4;0.35136;0.371973;0;0.098858;15;;
680;Otto Moldenhauer;Bauten;1;15;4;0.35136;0.371973;0;0.098858;15;;
681;Siegfried Berisch;Darsteller;1;13;4;0.370659;0.39189;0;0.1031;13;;
682;Otto Martini;Kamera;1;14;5;0.31506;0.331198;0;0.022953;12;;
683;Siegfried Dessauer;Regie;1;1;5;0.302137;0.312604;0;0.007755;1;;
684;Wolf Beneckendorff;Darsteller;1;10;5;0.31402;0.327502;0;0.014077;9;;
685;Siegfried Philippi;Drehbuch;1;13;5;0.351833;0.370682;0;0.063665;12;;
686;Sigurd Lohde;Darsteller;1;12;4;0.350067;0.37014;0;0.07501;12;;
687;Slatan Dudow;Regie;1;15;5;0.309834;0.326801;0;0.020428;15;;
688;Otto Gülstorff;Bauten;1;16;4;0.365351;0.386154;0;0.091267;16;;
689;Otto Gebühr;Darsteller;1;15;4;0.365862;0.38703;0;0.077495;14;;
690;Stefan Eiben;Kamera;1;14;4;0.349833;0.368706;0;0.062446;14;;
691;Stefan Weiß;Musik;1;15;4;0.35136;0.37269;0;0.125844;15;;
692;Stephan Bötzer;Darsteller;1;14;5;0.31506;0.331198;0;0.022953;12;;
693;Ottilie Hardtmuth;Darsteller;1;10;5;0.31402;0.327502;0;0.014077;9;;
694;Oswald Hafenrichter;Schnitt;1;15;4;0.357118;0.375558;0;0.082057;14;;
695;Ossip Dymow;Drehbuch;1;10;4;0.354336;0.372212;0;0.056949;10;;
696;Oskar Karlweis;Darsteller;1;17;4;0.339831;0.35819;0;0.051183;17;;
697;Oskar Homolka;Darsteller;1;13;4;0.358834;0.377629;0;0.076772;12;;
698;Suzanne Prévillebonne;Darsteller;1;12;4;0.352782;0.371813;0;0.063034;10;;
699;Sybille Schmitz;Darsteller;1;16;4;0.355178;0.377151;0;0.123069;16;;
700;Oskar Glück;Produzent;1;13;4;0.381195;0.400494;0;0.126008;12;;
701;Oscar Sabo;Darsteller;1;15;4;0.357118;0.375558;0;0.082057;14;;
702;Oscar Joost;Musik;1;14;4;0.375988;0.39667;0;0.104559;12;;
703;Oreste Biancoli;Drehbuch;1;15;4;0.360939;0.382091;0;0.091025;15;;
704;Tala Birell;Darsteller;1;18;4;0.323539;0.34138;0;0.042832;17;;
705;Wolfgang Klein;Darsteller;1;12;4;0.335579;0.352852;0;0.036291;11;;
706;Robert Hasti;Darsteller;1;15;4;0.346128;0.366555;0;0.11876;15;;
707;Teddy Bill;Darsteller;1;14;4;0.359945;0.379939;0;0.077599;14;;
708;Olly Stüwen;Darsteller;1;15;4;0.372906;0.394359;0;0.10933;14;;
709;Hermann Vallentin;Darsteller;1;13;4;0.353498;0.370698;0;0.057061;13;;
710;Lee Parry;Darsteller;1;13;4;0.368569;0.38942;0;0.105012;12;;
711;Genia Nikolajewa;Darsteller;1;13;5;0.343176;0.361998;0;0.082882;13;;
712;Enrico Viarisio;Darsteller;1;15;4;0.360939;0.382091;0;0.091025;15;;
713;Erich Engel;Regie;1;12;4;0.342614;0.3605;0;0.059979;12;;
714;Erich Faber;Drehbuch;1;15;4;0.357118;0.375558;0;0.082057;14;;
1113;Eugen Schüfftan;Kamera/Regie;6;92;4;0.395912;0.428458;2111.09909;0.181235;46;;
1119;Harry Piel;Darsteller/Drehbuch/Regie/Produzent;12;128;4;0.386548;0.412604;290.859879;0.115596;24;;
719;Erich Wirl;Darsteller;1;14;4;0.360441;0.37986;0;0.071958;14;;
720;Erik Charell;Regie;1;14;4;0.350771;0.369822;0;0.094329;14;;
721;Erik Ode;Darsteller;1;7;4;0.362439;0.380656;0;0.067895;7;;
722;Erika von Wagner;Darsteller;1;12;4;0.344873;0.359704;0;0.038081;11;;
723;Ernest Ferny;Darsteller;1;16;4;0.3395;0.361855;0;0.109785;16;;
724;Ernst Arndt;Darsteller;1;18;4;0.347278;0.36767;0;0.113786;16;;
725;Ernst Dumcke;Darsteller;1;13;4;0.378027;0.398184;0;0.089792;13;;
726;Ernst Fellner;Schnitt;1;11;4;0.351597;0.369184;0;0.061597;11;;
727;Ernst Kunstmann;Kamera;1;19;4;0.33895;0.357871;0;0.052774;16;;
728;Ernst Länner;Drehbuch;1;17;4;0.339831;0.35819;0;0.051183;17;;
729;Ernst Ottwalt;Drehbuch;1;15;5;0.309834;0.326801;0;0.020428;15;;
730;Ernst Senesch;Darsteller;1;13;4;0.367018;0.386711;0;0.088686;13;;
731;Ernst Stahl-Nachbaur;Darsteller;1;13;4;0.359821;0.379063;0;0.079362;13;;
1109;Willi Wolff;Regie/Drehbuch/Produzent;4;56;4;0.38259;0.405832;92.459608;0.144785;22;;
733;Emmy Wyda;Darsteller;1;14;4;0.348318;0.365679;0;0.044463;13;;
734;Emilie Unda;Darsteller;1;11;4;0.346243;0.362492;0;0.047964;9;;
735;Emil Jannings;Darsteller;1;14;5;0.335795;0.355226;0;0.085961;14;;
1097;Joe May;Produzent/Regie;2;36;4;0.3847;0.406549;0;0.133478;17;;
739;Eddie Polo;Darsteller;1;10;4;0.346587;0.363289;0;0.057928;10;;
740;Edgar S. Ziesemer;Kamera;1;14;4;0.348318;0.365679;0;0.044463;13;;
741;Edith d'Amara;Darsteller;1;13;4;0.368829;0.389022;0;0.087772;12;;
742;Edmond T. Gréville;Regie;1;3;5;0.278562;0.289197;0;0.005786;3;;
743;Eduard Künneke;Musik;1;13;4;0.361188;0.380895;0;0.091966;13;;
744;Eduard Wesener;Darsteller;1;13;4;0.353498;0.370698;0;0.057061;13;;
1118;Erich Waschneck;Regie/Drehbuch/Produzent;6;60;4;0.383853;0.40862;388.778521;0.106675;26;;
746;Edwin Redslob;Drehbuch;1;10;5;0.31402;0.327502;0;0.014077;9;;
747;Else Reval;Darsteller;1;10;4;0.368569;0.386632;0;0.080595;9;;
748;Ehmi Bessel;Darsteller;1;15;4;0.373972;0.396112;0;0.112511;15;;
749;Elisabeth Bergner;Darsteller;1;14;5;0.303805;0.320491;0;0.019441;13;;
750;Elisabeth Lennartz;Darsteller;1;15;4;0.367275;0.387827;0;0.112707;15;;
751;Elisabeth Wendt;Darsteller;1;11;4;0.347162;0.363846;0;0.04572;10;;
1102;Carl Lamač;Regie/Produzent;12;156;4;0.400459;0.43499;1846.19568;0.249963;54;;
753;Ellen Schwanneke;Darsteller;1;11;4;0.347162;0.363846;0;0.04572;10;;
754;Elsa Merlini;Darsteller;1;15;4;0.360939;0.382091;0;0.091025;15;;
755;Elsa Merlinifalsa ladra;Darsteller;1;5;4;0.338183;0.352454;0;0.034343;5;;
756;Else Keil;Schnitt;1;13;4;0.36844;0.387827;0;0.073215;11;;
757;Erwin Hartung;Darsteller;1;13;5;0.351833;0.370682;0;0.063665;12;;
758;Erzsébet Gyöngyössy;Darsteller;1;14;4;0.349833;0.368706;0;0.062446;14;;
759;Eugen Klöpfer;Darsteller;1;11;4;0.346243;0.362492;0;0.047964;9;;
760;Friedrich Jung;Musik;1;9;4;0.355058;0.372132;0;0.052742;9;;
761;Franziska Gaal;Darsteller;1;14;4;0.383291;0.405752;0;0.135381;14;;
762;Fred Ellis;Regie;1;17;4;0.361687;0.380975;0;0.09895;17;;
763;Fred Hildenbrandt;Drehbuch;1;14;4;0.351125;0.369344;0;0.078932;14;;
764;Fred Raymond;Musik;1;5;4;0.338183;0.352454;0;0.034343;5;;
1128;Romano Mengon;Regie/Produzent;2;26;4;0.348318;0.365679;0;0.044463;13;;
767;Frederik Fuglsang;Kamera;1;13;4;0.358834;0.377629;0;0.076772;12;;
768;Friedl Haerlin;Darsteller;1;14;4;0.348318;0.365679;0;0.044463;13;;
769;Friedrich Hollaender;Musik;1;14;5;0.335795;0.355226;0;0.085961;14;;
770;Friedrich Karl;Darsteller;1;10;4;0.354336;0.372212;0;0.056949;10;;
771;Franz Weber;Darsteller;1;17;4;0.339831;0.35819;0;0.051183;17;;
772;Friedrich Raff;Drehbuch;1;12;4;0.362817;0.382091;0;0.077316;11;;
773;Fritz Alberti;Darsteller;1;9;4;0.332063;0.347514;0;0.026801;9;;
774;Fritz Fromm;Produzent;1;12;4;0.36676;0.384879;0;0.090331;12;;
775;Fritz Goldschmidt;Musik;1;18;4;0.341384;0.36058;0;0.055414;18;;
776;Fritz Klippel;Darsteller;1;12;4;0.342614;0.3605;0;0.059979;12;;
777;Fritz Ley;Darsteller;1;14;4;0.357485;0.378187;0;0.078992;14;;
778;Fritz Rotter;Drehbuch;1;16;4;0.369611;0.392925;0;0.168814;16;;
779;Fritz Spira;Darsteller;1;10;4;0.349132;0.365838;0;0.042533;10;;
780;Fritz Wendhausen;Regie;1;13;4;0.353498;0.370698;0;0.057061;13;;
781;Franziska Blötzer;Darsteller;1;14;5;0.31506;0.331198;0;0.022953;12;;
782;Franz Osten;Regie;1;4;4;0.319682;0.33174;0;0.016198;4;;
783;Eugen Neufeld;Darsteller;1;15;4;0.371185;0.391571;0;0.100047;14;;
784;Ferenc Táray;Darsteller;1;14;4;0.349833;0.368706;0;0.062446;14;;
785;Eugen Rex;Darsteller;1;5;4;0.344079;0.357951;0;0.033871;5;;
1114;Anny Ondra;Darsteller/Produzent;11;142;4;0.400459;0.43499;1846.19568;0.249963;54;;
787;Eva Magni;Darsteller;1;15;4;0.360939;0.382091;0;0.091025;15;;
788;Evelyn Holt;Darsteller;1;14;4;0.368569;0.389101;0;0.086694;13;;
789;Ewald Sudrow;Kamera;1;15;4;0.373305;0.394758;0;0.100793;15;;
790;Fanny Carlsen;Drehbuch;1;15;4;0.365862;0.38703;0;0.077495;14;;
791;Felix Salten;Drehbuch;1;17;4;0.386977;0.408381;0;0.158921;17;;
792;Ferdinand Bonn;Darsteller;1;12;4;0.344873;0.359704;0;0.038081;11;;
793;Ferdinand Hart;Darsteller;1;13;4;0.350654;0.368069;0;0.057492;10;;
794;Fernandel;Darsteller;1;12;4;0.330281;0.34855;0;0.052073;12;;
795;Franz Nicklisch;Darsteller;1;14;5;0.335795;0.355226;0;0.085961;14;;
1127;Fred Sauer;Regie/Schnitt;2;22;4;0.362817;0.382091;0;0.077316;11;;
798;Firmin Gémier;Darsteller;1;12;4;0.330281;0.34855;0;0.052073;12;;
799;France Ellys;Darsteller;1;12;4;0.330281;0.34855;0;0.052073;12;;
800;Frank Fox;Musik;1;18;4;0.356997;0.376992;0;0.089929;18;;
801;Frank Wysbar;Regie;1;17;4;0.339831;0.35819;0;0.051183;17;;
802;Franz Grothe;Musik;1;14;4;0.370004;0.389659;0;0.076953;14;;
803;Franz Hoffermann;Kamera;1;18;4;0.356997;0.376992;0;0.089929;18;;
804;Franz Maldacea;Darsteller;1;14;4;0.337855;0.353569;0;0.029465;10;;
805;Durthal;Darsteller;1;7;5;0.271688;0.28464;0;0.007551;6;;
806;Douglas Furber;Drehbuch;1;15;5;0.326467;0.3471;0;0.093864;14;;
807;Dorothea Thiess;Darsteller;1;7;4;0.349716;0.363289;0;0.04022;7;;
808;Athene Seyler;Darsteller;1;13;4;0.354096;0.371495;0;0.079555;13;;
810;Antonin Artaud;Darsteller;1;13;5;0.343176;0.361998;0;0.082882;13;;
811;Armand Bernard;Darsteller;1;15;5;0.327592;0.348853;0;0.102965;15;;
812;Armin Petersen;Drehbuch;1;13;4;0.358834;0.377629;0;0.076772;12;;
813;Arnfried Heyne;Schnitt;1;13;4;0.372906;0.391173;0;0.100762;12;;
814;Arnold Hasenclever;Darsteller;1;18;4;0.341384;0.36058;0;0.055414;18;;
815;Arsen von Cserépy;Drehbuch;1;14;4;0.36909;0.38711;0;0.069205;13;;
816;Artur Rebner;Musik;1;12;4;0.351007;0.368149;0;0.045722;11;;
817;Asta Nielsen;Darsteller;1;11;4;0.347162;0.363846;0;0.04572;10;;
818;Aud Egede-Nissen;Darsteller;1;7;5;0.275336;0.2866;0;0.005884;6;;
820;August Kern;Drehbuch;1;14;5;0.31506;0.331198;0;0.022953;12;;
821;August Müller;Produzent;1;16;4;0.365351;0.386154;0;0.091267;16;;
822;Barnabas von Géczy;Darsteller;1;18;4;0.341384;0.36058;0;0.055414;18;;
823;Ben Fett;Produzent;1;13;4;0.359821;0.379063;0;0.079362;13;;
824;Beni Führer;Darsteller;1;14;4;0.337855;0.353569;0;0.029465;10;;
825;Benno von Arent;Bauten;1;13;4;0.363826;0.384321;0;0.08981;13;;
826;Benny Führer;Darsteller;1;14;5;0.31506;0.331198;0;0.022953;12;;
827;Bernhard Wentzel;Kamera;1;15;4;0.367275;0.387827;0;0.112707;15;;
828;Bertolt Brecht;Drehbuch;1;15;5;0.309834;0.326801;0;0.020428;15;;
1096;E. A. Dupont;Drehbuch/Regie;2;24;4;0.368829;0.389022;0;0.087772;12;;
830;Anton Edthofer;Darsteller;1;14;5;0.303805;0.320491;0;0.019441;13;;
831;Blandine Ebinger;Darsteller;1;15;4;0.38245;0.402645;0;0.115114;14;;
832;Alfred Halm;Drehbuch;1;14;4;0.375988;0.39667;0;0.104559;12;;
833;Adolf Fischer;Darsteller;1;15;5;0.309834;0.326801;0;0.020428;15;;
834;Adolf Trotz;Regie;1;15;4;0.359697;0.379222;0;0.081546;15;;
835;Aenne Görling;Darsteller;1;14;4;0.381613;0.403282;0;0.123622;14;;
836;Albert Conti;Darsteller;1;18;4;0.323539;0.34138;0;0.042832;17;;
837;Albert Préjean;Darsteller;1;15;5;0.354096;0.376338;0;0.120677;15;;
838;Albert von Kersten;Darsteller;1;15;4;0.363953;0.38456;0;0.129901;15;;
839;Alexa von Engström;Darsteller;1;15;4;0.37424;0.395236;0;0.100665;14;;
840;Alexa von Porembsky;Darsteller;1;16;4;0.380779;0.404079;0;0.149115;16;;
841;Alexandra Sorina;Darsteller;1;15;4;0.359697;0.379222;0;0.081546;15;;
842;Alice Field;Darsteller;1;14;4;0.357362;0.377709;0;0.097402;14;;
843;Anny Schwarz;Darsteller;1;11;4;0.364079;0.382967;0;0.084431;11;;
844;Alice O'Fredericks;Drehbuch;1;18;4;0.356997;0.376992;0;0.089929;18;;
845;Alphonse Lucas;Kamera;1;15;4;0.354456;0.374203;0;0.072617;15;;
846;Amanda Lindner;Darsteller;1;15;4;0.367275;0.387827;0;0.112707;15;;
847;André Gabriello;Darsteller;1;14;4;0.322939;0.341061;0;0.037682;14;;
848;Anna Sten;Darsteller;1;14;5;0.335795;0.355226;0;0.085961;14;;
849;Annie Ducaux;Darsteller;1;13;5;0.343176;0.361998;0;0.082882;13;;
850;Annie Markart;Darsteller;1;13;4;0.375583;0.395156;0;0.108193;13;;
851;Annie Rosar;Darsteller;1;18;4;0.356997;0.376992;0;0.089929;18;;
852;Anny Ahlers;Darsteller;1;12;4;0.374642;0.393244;0;0.100278;12;;
853;Betty Chester;Darsteller;1;13;4;0.354096;0.371495;0;0.079555;13;;
854;Bruno Frank;Drehbuch;1;13;4;0.368829;0.389022;0;0.087772;12;;
855;Donald Calthrop;Darsteller;1;12;4;0.357362;0.376115;0;0.077718;12;;
856;Curt Max Richter;Darsteller;1;12;4;0.350067;0.37014;0;0.07501;12;;
857;Claire Lotto;Darsteller;1;11;4;0.362063;0.381533;0;0.080722;11;;
858;Clarence Kolster;Schnitt;1;18;4;0.323539;0.34138;0;0.042832;17;;
859;Claude Dauphin;Darsteller;1;17;4;0.361687;0.380975;0;0.09895;17;;
860;Clifford Heatherley;Darsteller;1;15;5;0.326467;0.3471;0;0.093864;14;;
861;Colette Darfeuil;Darsteller;1;14;4;0.322939;0.341061;0;0.037682;14;;
862;Conrad Linz;Drehbuch;1;15;4;0.359697;0.379222;0;0.081546;15;;
1125;Paul Czinner;Regie/Drehbuch;6;66;5;0.314208;0.336185;432.502948;0.030398;23;;
864;Constantin Landau;Regie;1;14;4;0.363194;0.381294;0;0.108933;14;;
865;Curt Bois;Darsteller;1;14;4;0.357485;0.378187;0;0.078992;14;;
866;Curt Schwecht;Produzent;1;15;4;0.368051;0.387508;0;0.070871;14;;
867;Cicely Courtneidge;Darsteller;1;15;5;0.326467;0.3471;0;0.093864;14;;
868;Cyril Gardner;Regie;1;18;4;0.323539;0.34138;0;0.042832;17;;
869;Dale Van Every;Drehbuch;1;18;4;0.323539;0.34138;0;0.042832;17;;
870;Danièle Brégis;Darsteller;1;12;4;0.328931;0.34616;0;0.061067;12;;
871;Dary Holm;Darsteller;1;14;4;0.346702;0.364563;0;0.051827;11;;
872;Detlef von Moltke;Produzent;1;15;4;0.368051;0.387508;0;0.070871;14;;
873;Dieterle Henkels;Darsteller;1;13;4;0.366118;0.385516;0;0.089827;13;;
874;Dina Gralla;Darsteller;1;19;4;0.33895;0.357871;0;0.052774;16;;
875;Dolly Davis;Darsteller;1;15;4;0.354456;0.374203;0;0.072617;15;;
876;Domenico Gambino;Darsteller;1;10;4;0.346587;0.363289;0;0.057928;10;;
877;Claire Franconay;Darsteller;1;15;4;0.346128;0.366555;0;0.11876;15;;
878;Christoph Mülleneisen Jr.;Produzent;1;14;4;0.35651;0.373407;0;0.063521;13;;
879;Bruno Ziener;Darsteller;1;14;4;0.354817;0.373088;0;0.04936;11;;
880;Carl Mayer;Drehbuch;1;15;5;0.298943;0.316587;0;0.020185;14;;
881;Béla Balázs;Drehbuch;1;14;4;0.337855;0.353569;0;0.029465;10;;
882;C. Hooper Trask;Darsteller;1;15;4;0.362817;0.383206;0;0.145214;15;;
883;Camilla Horn;Darsteller;1;16;4;0.380779;0.404079;0;0.149115;16;;
884;Carl Auen;Darsteller;1;10;4;0.346587;0.363289;0;0.057928;10;;
885;Carl Esmond;Darsteller;1;14;4;0.375988;0.39667;0;0.104559;12;;
886;Carl Goetz;Darsteller;1;18;4;0.347278;0.36767;0;0.113786;16;;
887;Carl Haacker;Bauten;1;15;5;0.309834;0.326801;0;0.020428;15;;
1122;Max Ophüls;Regie/Drehbuch;3;40;4;0.399084;0.424315;301.227333;0.167218;25;;
889;Carl Laemmle jr.;Produzent;1;18;4;0.323539;0.34138;0;0.042832;17;;
890;Carl Schenstrøm;Darsteller;1;18;4;0.356997;0.376992;0;0.089929;18;;
891;Christiane Delyne;Darsteller;1;17;4;0.361687;0.380975;0;0.09895;17;;
892;Carl Wilhelm;Produzent;1;17;4;0.339831;0.35819;0;0.051183;17;;
893;Charles Boyer;Darsteller;1;16;4;0.3395;0.361855;0;0.109785;16;;
894;Charles Lamy;Darsteller;1;14;4;0.356025;0.374203;0;0.085027;14;;
895;Charles Rudolph;Drehbuch;1;15;4;0.372906;0.394359;0;0.10933;14;;
896;Charles Stumar;Kamera;1;18;4;0.323539;0.34138;0;0.042832;17;;
897;Charlie K. Roellinghoff;Drehbuch;1;13;4;0.366118;0.385516;0;0.089827;13;;
898;Charlotte Lysès;Darsteller;1;14;4;0.356025;0.374203;0;0.085027;14;;
899;Charly Berger;Darsteller;1;14;4;0.354817;0.373088;0;0.04936;11;;
900;Charly Wittong;Darsteller;1;11;5;0.295313;0.308779;0;0.011264;10;;
901;Förster;Darsteller;1;11;4;0.356267;0.373008;0;0.051976;11;;
902;Georg Asagaroff;Regie;1;9;4;0.358219;0.376354;0;0.062265;9;;
903;Lazar Wechsler;Produzent;1;15;5;0.309834;0.326801;0;0.020428;15;;
904;Georg Heinrich Schnell;Darsteller;1;9;4;0.335364;0.350223;0;0.031099;9;;
1101;Ellen Richter;Darsteller/Produzent;3;44;4;0.38259;0.405832;92.459608;0.144785;22;;
908;Jane Bess;Drehbuch;1;13;4;0.359821;0.379063;0;0.079362;13;;
909;Jane Pierson;Darsteller;1;14;4;0.357362;0.377709;0;0.097402;14;;
910;Janine Ronceray;Darsteller;1;14;4;0.357362;0.377709;0;0.097402;14;;
911;Jarmila Novotna;Darsteller;1;15;4;0.367921;0.388703;0;0.082359;14;;
912;Jaro Fürth;Darsteller;1;14;5;0.303805;0.320491;0;0.019441;13;;
913;Jean Angelo;Darsteller;1;3;5;0.278562;0.289197;0;0.005786;3;;
914;Jean Arbuleau;Darsteller;1;17;4;0.361687;0.380975;0;0.09895;17;;
915;Jean Bara;Darsteller;1;15;5;0.298943;0.316587;0;0.020185;14;;
1121;Carl Heinz Wolff;Regie/Produzent;3;26;4;0.370265;0.391571;235.206485;0.081417;14;;
918;Jean Dehelly;Darsteller;1;15;4;0.354456;0.374203;0;0.072617;15;;
919;Jean Galland;Darsteller;1;13;5;0.343176;0.361998;0;0.082882;13;;
920;Jean Gilbert;Musik;1;13;4;0.363826;0.384321;0;0.08981;13;;
921;Jean Gobet;Darsteller;1;12;4;0.328931;0.34616;0;0.061067;12;;
922;Jean Isnard;Kamera;1;5;1;1;1;0;0.000811;3;;
923;Jean Lafitte;Bauten;1;15;4;0.373972;0.396112;0;0.112511;15;;
924;Jean Mercanton;Darsteller;1;15;5;0.354096;0.376338;0;0.120677;15;;
925;Jean Périer;Darsteller;1;12;4;0.341384;0.359305;0;0.058808;11;;
1124;Conrad Wiene;Regie/Drehbuch;3;19;4;0.380364;0.400733;14.492319;0.101527;10;;
927;Jacques Dumesnil;Darsteller;1;15;5;0.354096;0.376338;0;0.120677;15;;
928;Jacques Companéez;Drehbuch;1;7;4;0.333652;0.34847;0;0.025769;7;;
929;Ines von Taube;Darsteller;1;13;5;0.351833;0.370682;0;0.063665;12;;
930;Hubert Marischka;Darsteller;1;13;4;0.363953;0.385277;0;0.100044;12;;
931;Hugo Hirsch;Musik;1;14;4;0.368569;0.389101;0;0.086694;13;;
932;Hugo Schrader;Darsteller;1;13;4;0.33928;0.356198;0;0.041613;12;;
933;Hugo Werner-Kahle;Darsteller;1;11;4;0.356267;0.373008;0;0.051976;11;;
934;Ida Perry;Darsteller;1;10;4;0.349132;0.365838;0;0.042533;10;;
935;Ilka Grüning;Darsteller;1;13;4;0.359821;0.379063;0;0.079362;13;;
936;Ilona Cs. Aczél;Darsteller;1;14;4;0.349833;0.368706;0;0.062446;14;;
937;Ilse Nast;Darsteller;1;13;4;0.373438;0.395554;0;0.112682;13;;
938;Ilse Trautschold;Darsteller;1;13;4;0.370659;0.39189;0;0.1031;13;;
939;Ingeborg Grahn;Darsteller;1;18;4;0.356997;0.376992;0;0.089929;18;;
940;Jacqueline Francell;Darsteller;1;14;4;0.322939;0.341061;0;0.037682;14;;
941;Inhaber der Dändarin-Gesellschaft;Darsteller;1;11;4;0.362063;0.381533;0;0.080722;11;;
942;Irène Brillant;Darsteller;1;14;4;0.363194;0.381294;0;0.108933;14;;
943;István Mihály;Drehbuch;1;13;4;0.366118;0.385516;0;0.089827;13;;
944;István Somkuti;Kamera;1;14;4;0.349833;0.368706;0;0.062446;14;;
