Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree;;
628;Adolf Schröder;Adolf Schröder;;Darsteller;1;12;4;0.340702;0.35793;0;0.050388;10
629;Adrien Le Gallo;Darsteller;1;13;5;0.361379;0.386175;0;0.150718;13;;
630;Albert Préjean;Darsteller;1;15;5;0.340998;0.364652;0;0.102009;15;;
631;Alessandro Ziliani;Darsteller;1;15;4;0.376077;0.401081;0;0.16331;14;;
836;Anny Ondra;Darsteller/Produzent;5;71;4;0.37393;0.399279;81.540236;0.21678;24;;
634;Alice Ludwig;Schnitt;1;15;5;0.36055;0.384902;0;0.155378;14;;
635;André Burgère;Darsteller;1;13;4;0.334042;0.354538;0;0.075822;13;;
636;Alice Tissot;Darsteller;1;15;5;0.340998;0.364652;0;0.102009;15;;
637;Alice Treff;Darsteller;1;12;4;0.349644;0.370017;0;0.109984;12;;
638;Alois Johannes Lippl;Drehbuch;1;14;4;0.363216;0.38645;0;0.13254;14;;
843;Willi Forst;Darsteller/Regie;2;27;4;0.395372;0.424194;386.710697;0.24983;26;;
640;Amy Veness;Darsteller;1;14;4;0.334326;0.35528;0;0.084313;12;;
641;André Alerme;Darsteller;1;16;5;0.255278;0.271183;0;0.035619;15;;
642;Augusto Genina;Regie;1;18;4;0.373397;0.398643;0;0.195957;18;;
643;Axel Eggebrecht;Drehbuch;1;11;4;0.351993;0.370865;0;0.084861;11;;
644;Beppo Brem;Darsteller;1;1;1;1;1;0;0.000287;1;;
645;Constant Rémy;Darsteller;1;11;4;0.344586;0.36461;0;0.082079;11;;
646;Charlotte Radspieler;Darsteller;1;13;5;0.323723;0.343851;0;0.053185;13;;
647;Christl Mardayn;Darsteller;1;16;4;0.368322;0.390903;0;0.154403;14;;
648;Clara Savio;Darsteller;1;12;4;0.353576;0.374576;0;0.075585;11;;
649;Claus Clausen;Darsteller;1;13;4;0.348868;0.368109;0;0.10689;13;;
650;Clemens Hasse;Darsteller;1;12;4;0.353576;0.374576;0;0.075585;11;;
651;Colette Darfeuil;Darsteller;1;13;5;0.361379;0.386175;0;0.150718;13;;
652;Cornelius Booth;Darsteller;1;14;4;0.349023;0.367578;0;0.064166;13;;
653;Charles Dechamps;Darsteller;1;14;4;0.361047;0.382422;0;0.141215;14;;
654;Corrado Racca;Darsteller;1;12;5;0.298066;0.316858;0;0.025322;11;;
655;Curd Jürgens;Darsteller;1;13;4;0.366434;0.388571;0;0.141267;13;;
656;Curt Blachnitzky;Regie;1;4;4;0.344737;0.360899;0;0.045868;4;;
657;Curt Courant;Kamera;1;17;4;0.368668;0.393236;0;0.215371;17;;
658;Curt Oertel;Regie;1;9;5;0.291976;0.308609;0;0.016068;9;;
659;Daniela Parola;Darsteller;1;15;4;0.355495;0.380407;0;0.129535;15;;
660;Charlotte Dauvia;Darsteller;1;10;5;0.278526;0.294869;0;0.019915;10;;
661;Carsta Löck;Darsteller;1;12;4;0.368841;0.389207;0;0.104914;11;;
662;Bernard Lancret;Darsteller;1;16;5;0.255278;0.271183;0;0.035619;15;;
663;Bruno Ziener;Darsteller;1;13;4;0.356948;0.376272;0;0.093997;10;;
664;Bernd Hofmann;Drehbuch;1;15;4;0.349644;0.372774;0;0.094083;15;;
665;Bernhard Schwidewski;Bauten;1;12;4;0.368841;0.389207;0;0.104914;11;;
666;Blandine Ebinger;Darsteller;1;14;5;0.38063;0.406637;0;0.211988;14;;
667;Brigitte Helm;Darsteller;1;12;4;0.383789;0.406913;0;0.163653;12;;
668;Brigitte Horney;Darsteller;1;14;4;0.349178;0.371289;0;0.113735;14;;
669;Bruno Lutz;Bauten;1;17;4;0.362379;0.38486;0;0.112084;17;;
670;Camilla Horn;Darsteller;1;15;4;0.37058;0.397265;0;0.167417;14;;
671;Carmine Gallone;Regie;1;15;4;0.377159;0.402248;0;0.237011;15;;
672;Camille Bert;Darsteller;1;11;5;0.285714;0.301654;0;0.02094;10;;
673;Carl Clewing;Musik;1;16;4;0.391434;0.416349;0;0.205141;16;;
674;Carl Ehrhardt-Hardt;Darsteller;1;13;4;0.364057;0.38486;0;0.105039;13;;
835;Alfred Abel;Darsteller/Regie;2;24;4;0.385294;0.413698;869.155602;0.167647;24;;
841;Veit Harlan;Darsteller/Regie;3;45;4;0.411088;0.448155;3539.603555;0.299839;43;;
678;Fritz Domina;Musik;1;17;4;0.362379;0.38486;0;0.112084;17;;
679;Fritz Rasp;Darsteller;1;11;4;0.352308;0.372243;0;0.085054;11;;
680;Fritz von Friedl;Kamera;1;7;4;0.318348;0.333015;0;0.039264;7;;
681;Henri Beaulieu;Darsteller;1;13;4;0.334042;0.354538;0;0.075822;13;;
682;Hubertus Flöter;Kamera;1;11;5;0.286757;0.302226;0;0.013872;8;;
683;Hugo Schott;Kamera;1;7;4;0.333333;0.350297;0;0.070691;7;;
684;Hugo Schrader;Darsteller;1;16;4;0.379894;0.403308;0;0.196253;15;;
685;Hélène Robert;Darsteller;1;14;4;0.361047;0.382422;0;0.141215;14;;
686;Ilse Fürstenberg;Darsteller;1;10;4;0.32791;0.34383;0;0.02854;10;;
687;Ilse Rose-Vollborn;Darsteller;1;13;4;0.358413;0.380725;0;107;12;;
688;Ines Campi;Darsteller;1;9;5;0.291976;0.308609;0;0.016068;9;;
689;Inge Schmidt;Darsteller;1;13;4;0.362713;0.384754;0;0.100852;12;;
690;Ingeborg Theek;Darsteller;1;14;4;0.35825;0.379453;0;0.121502;14;;
691;Iris Arlan;Darsteller;1;16;4;0.366947;0.389949;0;0.119452;14;;
692;Irène de Zilahy;Darsteller;1;10;5;0.278526;0.294869;0;0.019915;10;;
693;Iván Petrovich;Darsteller;1;15;4;0.37058;0.397265;0;0.167417;14;;
694;Jack Trevor;Darsteller;1;12;4;0.349955;0.370441;0;0.090582;12;;
695;Jacqueline Francell;Darsteller;1;15;4;0.355495;0.380407;0;0.129535;15;;
696;Jacques Brillouin;Schnitt;1;16;5;0.255278;0.271183;0;0.035619;15;;
697;Horst Teetzmann;Darsteller;1;14;4;0.361047;0.3838;0;0.139856;14;;
698;Hildegard Barko;Darsteller;1;13;4;0.347327;0.367154;0;0.102501;12;;
699;Herta Worell;Darsteller;1;13;4;0.364564;0.387405;0;0.137055;13;;
700;Herbert Windt;Musik;1;13;4;0.345343;0.367048;0;0.097548;13;;
701;Henri Chomette;Regie;1;15;4;0.355495;0.380407;0;0.129535;15;;
702;Adolf Gondrell;Darsteller;1;11;5;0.331646;0.350869;0;0.055122;10;;
703;Henri Garat;Darsteller;1;13;5;0.322528;0.343066;0;0.070356;12;;
704;Henry Lorenzen;Darsteller;1;13;4;0.371456;0.394402;0;0.138049;13;;
705;Henry Wolston;Darsteller;1;14;4;0.334326;0.35528;0;0.084313;12;;
706;Herbert Maisch;Regie;1;13;4;0.366434;0.388571;0;0.141267;13;;
707;Hermann Frick;Darsteller;1;13;4;0.345343;0.367048;0;0.097548;13;;
708;Herr Loher;Darsteller;1;11;5;0.286757;0.302226;0;0.013872;8;;
709;Hermann Grund;Produzent;1;14;4;0.364226;0.38486;0;0.109964;13;;
710;Hermann Schmidt;Produzent;1;16;4;0.391434;0.416349;0;0.205141;16;;
711;Hermann Schomberg;Darsteller;1;10;4;0.32791;0.34383;0;0.02854;10;;
712;Hermann Schulenburg;Musik;1;17;4;0.368668;0.393236;0;0.215371;17;;
713;Hermann Thimig;Darsteller;1;16;4;0.368322;0.390903;0;0.154403;14;;
714;Herr Fuchs;Darsteller;1;11;5;0.286757;0.302226;0;0.013872;8;;
715;Jacques Dumesnil;Darsteller;1;15;4;0.361213;0.3838;0;0.188949;15;;
716;Jakob Sinn;Darsteller;1;12;4;0.340702;0.35793;0;0.050388;10;;
717;Jany Holt;Darsteller;1;13;4;0.334042;0.354538;0;0.075822;13;;
718;Karl Platen;Darsteller;1;17;4;0.362379;0.38327;0;0.16417;15;;
719;Karl Dannemann;Darsteller;1;15;4;0.350893;0.371713;0;0.103489;14;;
720;Karl Emil Fuchs;Musik;1;11;1;1;1;0;0.002842;6;;
721;Karl Etlinger;Darsteller;1;12;5;0.328047;0.346735;0;0.041661;11;;
722;Karl Künzel;Produzent;1;15;5;0.36055;0.384902;0;0.155378;14;;
723;Karl Ludwig Schreiber;Darsteller;1;15;4;0.349644;0.372774;0;0.094083;15;;
724;Karl Machus;Bauten;1;12;4;0.353576;0.374576;0;0.075585;11;;
725;Karl Stepanek;Darsteller;1;13;4;0.373219;0.393766;0;0.140019;13;;
726;Karl Attenberger;Kamera;1;13;5;0.323723;0.343851;0;0.053185;13;;
727;Karl Valentin;Darsteller;1;16;4;0.366947;0.389949;0;0.119452;14;;
728;Karl Vass;Kamera;1;15;4;0.355174;0.376802;0;0.110768;12;;
729;Karl Vollbrecht;Bauten;1;13;4;0.320293;0.340437;0;0.03631;12;;
730;Karl Vollmoeller;Drehbuch;1;6;5;0.319512;0.335178;0;0.023968;5;;
731;Katharina Berger;Darsteller;1;13;4;0.325736;0.346374;0;0.054902;13;;
732;Katja Bennefeld;Darsteller;1;15;4;0.350893;0.371713;0;0.103489;14;;
733;Karl Beckersachs;Darsteller;1;13;4;0.35105;0.372561;0;0.084441;12;;
734;Jürgen Ohlsen;Darsteller;1;14;4;0.349023;0.367578;0;0.064166;13;;
735;Jean Gabin;Darsteller;1;11;5;0.285714;0.301654;0;0.02094;10;;
736;Jenny Jugo;Darsteller;1;14;4;0.375717;0.397159;0;0.143448;14;;
737;Jean Murat;Darsteller;1;16;5;0.255278;0.271183;0;0.035619;15;;
738;Jean Rousselière;Darsteller;1;14;4;0.352624;0.376908;0;0.125331;13;;
739;Jean Worms;Darsteller;1;15;4;0.339232;0.362065;0;0.101653;14;;
740;Jean-Louis Allibert;Darsteller;1;11;4;0.344586;0.36461;0;0.082079;11;;
741;Jeanette Bethge;Darsteller;1;11;4;0.372335;0.393872;0;0.127348;11;;
742;Jeanne Boitel;Darsteller;1;13;5;0.322528;0.343066;0;0.070356;12;;
743;Jessie Vihrog;Darsteller;1;13;4;0.320293;0.340437;0;0.03631;12;;
744;Josefine Dora;Darsteller;1;15;5;0.36055;0.384902;0;0.155378;14;;
745;Joe Pasternak;Produzent;1;13;5;0.372335;0.396353;0;0.17217;13;;
746;Johannes Barthel;Darsteller;1;11;5;0.355978;0.376103;0;0.078581;10;;
747;Johannes Meyer;Regie;1;12;4;0.349955;0.370441;0;0.090582;12;;
748;Johannes Riemann;Darsteller;1;14;4;0.369535;0.393342;0;0.182627;14;;
749;Josef Karma;Darsteller;1;9;5;0.291976;0.308609;0;0.016068;9;;
750;Josef Stolzing-Czerny;Drehbuch;1;13;4;0.373219;0.393766;0;0.140019;13;;
751;Henri Bosc;Darsteller;1;15;4;0.355495;0.380407;0;0.129535;15;;
752;Henny Porten;Darsteller;1;17;4;0.362379;0.38486;0;0.112084;17;;
753;Fräulein Breunninger;Darsteller;1;11;5;0.286757;0.302226;0;0.013872;8;;
754;Helmut Hofmann;Darsteller;1;14;4;0.3531;0.374576;0;0.099871;14;;
755;Germaine Charley;Darsteller;1;14;4;0.352624;0.376908;0;0.125331;13;;
756;Gernot Bock-Stieber;Drehbuch;1;16;4;0.366947;0.389949;0;0.119452;14;;
757;Gertrud Boll;Darsteller;1;10;4;0.32791;0.34383;0;0.02854;10;;
758;Gertrud Wolle;Darsteller;1;16;4;0.344737;0.367048;0;0.113346;15;;
759;Giovanni Cimara;Darsteller;1;12;5;0.298066;0.316858;0;0.025322;11;;
760;Gotthardt Wolf;Kamera;1;15;4;0.37058;0.397265;0;0.167417;14;;
761;Gretl Theimer;Darsteller;1;13;4;0.343832;0.36355;0;0.09714;12;;
762;Gretl Wawra;Darsteller;1;13;4;0.325736;0.346374;0;0.054902;13;;
763;Gustav Knuth;Darsteller;1;11;4;0.351993;0.370865;0;0.084861;11;;
764;Gustav Ucicky;Regie;1;12;4;0.344284;0.364504;0;0.089036;12;;
765;Gustl Stark-Gstettenbaur;Darsteller;1;7;5;0.350111;0.369635;0;0.080419;7;;
766;Günther Krampf;Kamera;1;12;4;0.344284;0.364504;0;0.089036;12;;
767;Günther Lüders;Darsteller;1;7;4;0.3498;0.368427;0;0.056186;7;;
768;Günther Oskar Dyhrenfurth;Regie;1;7;4;0.318348;0.333015;0;0.039264;7;;
769;Günther Vogdt;Darsteller;1;10;4;0.3498;0.369805;0;0.09035;10;;
770;Germain Fried;Regie;1;10;5;0.278526;0.294869;0;0.019915;10;;
771;Gerhard Hesselbach;Darsteller;1;9;5;0.291976;0.308609;0;0.016068;9;;
772;Gerhard Dammann;Darsteller;1;12;5;0.328047;0.346735;0;0.041661;11;;
828;Joe Stöckel;Darsteller/Drehbuch;5;56;4;0.37393;0.403202;450.787278;0.187555;28;;
774;G. W. Pabst;Regie;1;5;5;0.292846;0.308397;0;0.012282;5;;
775;Gabriel Pellon;Bauten;1;13;5;0.34825;0.371353;0;0.072706;12;;
776;Gaston Briese;Darsteller;1;17;4;0.362379;0.38486;0;0.112084;17;;
777;Gaston Gabaroche;Darsteller;1;14;4;0.352624;0.376908;0;0.125331;13;;
778;Georg C. Klaren;Drehbuch;1;14;4;0.361047;0.3838;0;0.139856;14;;
779;Georg Hurdalek;Drehbuch;1;12;4;0.357598;0.379029;0;0.111796;12;;
780;Georg Muschner;Kamera;1;13;4;0.325736;0.346374;0;0.054902;13;;
781;Gerhard Bienert;Darsteller;1;16;4;0.344737;0.367048;0;0.113346;15;;
782;Georg Mühlen-Schulte;Drehbuch;1;15;4;0.355174;0.376802;0;0.110768;12;;
783;Georg Witt;Produzent;1;15;4;0.349644;0.372774;0;0.094083;15;;
832;Jacques Feyder;Drehbuch/Regie;4;60;4;0.340555;0.363126;462.6;0.078622;21;;
785;Georges Saillard;Darsteller;1;11;5;0.285714;0.301654;0;0.02094;10;;
786;Gerda Kuffner;Darsteller;1;17;4;0.362379;0.38486;0;0.112084;17;;
787;Gerda Maurus;Darsteller;1;15;4;0.355174;0.376802;0;0.110768;12;;
788;H. W. Litschke;Drehbuch;1;12;4;0.358904;0.380513;0;0.112823;12;;
789;Hannes Stelzer;Darsteller;1;13;4;0.347327;0.367154;0;0.102501;12;;
790;Hanns Marschall;Drehbuch;1;15;4;0.363048;0.383694;0;0.118761;15;;
792;Heinrich Schroth;Darsteller;1;14;4;0.364226;0.38486;0;0.109964;13;;
793;Heinz Berghaus;Darsteller;1;12;4;0.340702;0.35793;0;0.050388;10;;
794;Heinz Evelt;Darsteller;1;13;4;0.325736;0.346374;0;0.054902;13;;
795;Heinz Hilpert;Regie;1;15;4;0.349644;0.372774;0;0.094083;15;;
796;Heinz Kenter;Regie;1;14;5;0.38063;0.406637;0;0.211988;14;;
830;Carl Lamač;Regie/Produzent;9;129;4;0.419872;0.458863;1339.460786;0.489199;51;;
798;Heinz von Jaworsky;Kamera;1;14;4;0.349023;0.367578;0;0.064166;13;;
799;Heiner Dugal;Darsteller;1;16;4;0.357273;0.378287;0;0.126738;16;;
800;Helene Bursek;Schnitt;1;13;5;0.323723;0.343851;0;0.053185;13;;
801;Helene Fehdmer;Darsteller;1;10;4;0.32791;0.34383;0;0.02854;10;;
802;Helene von Fortenbach;Drehbuch;1;11;5;0.344133;0.36338;0;0.060935;11;;
803;Helge Roswaenge;Darsteller;1;13;4;0.35105;0.372561;0;0.084441;12;;
804;Helma Rückert;Darsteller;1;11;5;0.331646;0.350869;0;0.055122;10;;
805;Helmut Brandis;Drehbuch;1;11;5;0.344133;0.36338;0;0.060935;11;;
806;Heinrich Beisenherz;Bauten;1;15;4;0.349644;0.372774;0;0.094083;15;;
807;Hedwig Bleibtreu;Darsteller;1;14;4;0.375717;0.397159;0;0.143448;14;;
808;Hans Ertl;Kamera;1;7;4;0.318348;0.333015;0;0.039264;7;;
809;Hans Mierendorff;Darsteller;1;7;4;0.354054;0.371077;0;0.069339;7;;
810;Hans Fritz Köllner;Drehbuch;1;13;4;0.35105;0.372561;0;0.084441;12;;
811;Hans Gustl Kernmayr;Drehbuch;1;15;4;0.363048;0.383694;0;0.118761;15;;
812;Hans Hömberg;Drehbuch;1;13;4;0.320293;0.340437;0;0.03631;12;;
813;Hans Karl Gottschalk;Kamera;1;15;4;0.355174;0.376802;0;0.110768;12;;
814;Hans Kettler;Darsteller;1;10;4;0.347788;0.368003;0;0.072248;10;;
815;Hans Kyser;Drehbuch;1;13;4;0.366776;0.388571;0;0.129167;12;;
816;Hans Scharlach;Darsteller;1;11;1;1;1;0;0.002842;6;;
817;Harry Liedtke;Darsteller;1;14;4;0.364226;0.38486;0;0.109964;13;;
818;Hans Schönrath;Darsteller;1;17;4;0.349333;0.370123;0;0.149595;14;;
819;Hans Stüwe;Darsteller;1;13;4;0.364057;0.38486;0;0.105039;13;;
820;Hans Wolff;Schnitt;1;14;4;0.35825;0.379453;0;0.121502;14;;
821;Hans von Wolzogen;Produzent;1;15;4;0.377159;0.402248;0;0.237011;15;;
822;Harald Böhmelt;Musik;1;13;4;0.366947;0.389419;0;0.142659;12;;
823;Harald Röbbeling;Drehbuch;1;13;4;0.362713;0.384754;0;0.100852;12;;
824;Yvonne Hébert;Darsteller;1;13;5;0.361379;0.386175;0;0.150718;13;;
825;Paul Hörbiger;Darsteller/Produzent;8;110;4;0.476653;0.52078;6701.84382;0.94581;86;;
