Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree
922;Ernst Pröckl;Darsteller;1;10;5;0.337674;0.355872;0;0.101172;9
923;Ferdinand Gregori;Darsteller;1;9;5;0.322134;0.341031;0;0.087796;7
924;Ernst Rotmund;Darsteller;1;8;5;0.303296;0.319077;0;0.036729;8
925;Ernst Schertel;Drehbuch;1;9;6;0.270059;0.284137;0;0.023139;9
926;Ernst Schmelz;Darsteller;1;9;5;0.323872;0.342419;0;0.084894;9
927;Ernst Stahl-Nachbaur;Darsteller;1;11;5;0.342437;0.362752;0;0.105977;11
928;Ernst Stern;Bauten;1;14;5;0.329674;0.351914;0;0.13043;13
1274;Louis Ralph;Darsteller/Regie;6;31;5;0.361534;0.385072;1695.933421;0.16158;20
1296;Carl Froelich;Regie/Drehbuch;3;35;5;0.35634;0.382588;712.726671;0.254873;21
932;Erwin Báron;Regie;1;6;6;0.277346;0.290535;0;0.015192;6
933;Erwin Fichtner;Darsteller;1;9;5;0.318893;0.337555;0;0.084297;9
934;Esther Farlan;Darsteller;1;8;1;1;1;0;0.006081;8
935;Esther Hagan;Darsteller;1;6;6;0.269485;0.282515;0;0.017408;6
936;Ethel Orff;Darsteller;1;10;5;0.34925;0.367543;0;0.142185;9
937;Eugen Rex;Darsteller;1;7;5;0.335391;0.352907;0;0.081499;6
938;Eugen Thyssen;Darsteller;1;10;5;0.320686;0.339381;0;0.077718;9
939;Eugenie Chowanskaja;Darsteller;1;6;6;0.249453;0.259874;0;0.008368;6
940;Eugène d' Albert;Musik;1;13;5;0.338275;0.361145;0;0.164538;13
1305;Bruno Lange;Regie/Drehbuch;4;27;5;0.340597;0.365235;209.218945;0.153492;17
942;Ewis Thornau;Darsteller;1;12;5;0.317739;0.335408;0;0.06937;12
1308;Franz Hofer;Schnitt/Drehbuch/Regie;9;63;5;0.352596;0.375285;271.710994;0.140199;15
944;Felix Günther;Musik;1;11;5;0.320506;0.339863;0;0.076923;10
945;Felix Hecht;Darsteller;1;8;6;0.274081;0.287277;0;0.017459;8
946;Felix Norfolk;Darsteller;1;9;5;0.325535;0.34312;0;0.068375;8
947;Editha Seidel;Darsteller;1;8;5;0.338275;0.356018;0;0.09932;8
948;Edgar Klitsch;Darsteller;1;12;5;0.317739;0.335408;0;0.06937;12
949;Fritz Orwa;Darsteller;1;10;5;0.332072;0.350015;0;0.085652;8
950;Alwin Neuß;Darsteller;1;9;4;0.340699;0.358823;0;0.105143;8
951;Andrea Bartak;Darsteller;1;9;5;0.325814;0.343368;0;0.078811;9
952;André Pilot;Darsteller;1;10;6;0.226974;0.239059;0;0.012648;9
953;Anführer einer Schmugglerbande;Darsteller;1;6;1;1;1;0;0.002724;5
954;Anna Müller-Lincke;Darsteller;1;6;6;0.281242;0.294873;0;0.016503;6
955;Annemarie Pottier;Darsteller;1;8;5;0.296364;0.31227;0;0.049759;8
956;Anni Vara;Darsteller;1;6;6;0.277346;0.290535;0;0.015192;6
957;Annie Arden;Darsteller;1;9;5;0.298223;0.314972;0;0.03891;8
958;Anton Rado jr.;Drehbuch;1;5;6;0.255658;0.2656;0;0.006409;5
959;Antonie Jaeckel;Darsteller;1;8;6;0.274081;0.287277;0;0.017459;8
960;Arnold Marlé;Darsteller;1;12;5;0.332556;0.353374;0;0.12224;12
961;Arnold Risch;Darsteller;1;10;6;0.277954;0.293266;0;0.034565;9
962;Arthur Teuber;Regie;1;8;5;0.342849;0.363088;0;0.114817;8
963;Arthur Wellin;Regie;1;0;0;0;0;0;0;0
964;Arthur Zickler;Drehbuch;1;10;5;0.311919;0.33028;0;0.085911;10
965;Arthur von Gerlach;Regie;1;10;5;0.320956;0.341134;0;0.099208;10
966;Artur Berger;Drehbuch;1;9;5;0.343571;0.362825;0;0.111341;9
967;Artur Robison;Drehbuch;1;7;5;0.330725;0.348481;0;0.087483;7
968;August Weigert;Regie;1;9;6;0.285393;0.30187;0;0.028701;9
969;Bela Malnay;Bauten;1;11;5;0.342437;0.362752;0;0.105977;11
970;Bella Muzsnay;Darsteller;1;13;5;0.326093;0.345632;0;0.090235;13
1301;Johannes Guter;Regie/Drehbuch;4;39;5;0.360733;0.388796;643.830826;0.28318;25
972;Benno Rauchenegger;Drehbuch;1;8;6;0.259909;0.271691;0;0.014869;6
973;Berthold RoséTheaterdirektor Alfieri;Darsteller;1;4;6;0.288277;0.301607;0;0.025617;4
974;Anatol Basse;Darsteller;1;8;6;0.243699;0.254484;0;0.008697;8
975;Alwin Helgon;Darsteller;1;9;5;0.300659;0.316477;0;0.039687;9
976;Botho Höfer;Bauten;1;14;5;0.332266;0.35333;0;0.136628;12
977;Alfred Zeisler;Drehbuch;1;15;6;0.266278;0.281215;0;0.026162;12
978;Ada Svedin;Darsteller;1;11;5;0.330533;0.352016;0;0.108415;11
979;Adelaide Renée;Drehbuch;1;8;5;0.315019;0.331318;0;0.051014;8
980;Adolf Hiller;Darsteller;1;7;6;0.254234;0.266418;0;0.010985;7
981;Adolf Klein;Darsteller;1;15;6;0.266278;0.281215;0;0.026162;12
982;Adolf Lantz;Drehbuch;1;9;5;0.318448;0.337292;0;0.078902;9
983;Adolf Schlasy;Kamera;1;5;5;0.310899;0.325372;0;0.041002;5
984;Adolf Trotz;Regie;1;2;1;1;1;0;0.000779;2
985;Aenne Ullstein;Darsteller;1;6;5;0.329864;0.345998;0;0.070708;6
986;Agnes Straub;Darsteller;1;11;5;0.327215;0.348802;0;0.124378;10
987;Albert Bozenhard;Darsteller;1;12;5;0.303216;0.321166;0;0.057516;11
988;Albert Heine;Regie;1;11;5;0.336976;0.355536;0;0.114138;11
989;Albert Martens;Darsteller;1;10;2;0.708333;0.794118;0;0.011542;10
990;Alberta Luzell;Darsteller;1;9;5;0.300659;0.316477;0;0.039687;9
991;Albrecht Viktor Blum;Darsteller;1;10;5;0.320956;0.341134;0;0.099208;10
992;Alchimist;Darsteller;1;8;2;0.888889;0.9375;0;0.005275;7
993;Alexander Alexander;Drehbuch;1;10;5;0.339381;0.357391;0;0.10177;9
994;Alexander Granach;Darsteller;1;6;6;0.292339;0.307639;0;0.031014;6
995;Alexander Kwartiroff;Kamera;1;14;5;0.332556;0.354864;0;0.130374;13
996;Alexander Schirmann;Musik;1;13;5;0.344505;0.368566;0;0.197706;13
997;Alfred Fekete;Drehbuch;1;10;5;0.3348;0.355419;0;0.112062;9
1279;Iwa Raffay;Drehbuch/Regie;2;14;5;0.308129;0.327111;0;0.054586;7
999;Alfred Junge;Bauten;1;11;5;0.327215;0.348802;0;0.124378;10
1000;Alfred Schlageter;Darsteller;1;8;2;0.888889;0.9375;0;0.005275;7
1001;Bohumil Heš;Bauten;1;9;5;0.305652;0.322977;0;0.040369;9
1002;Bruno Schulz;Musik;1;12;5;0.346914;0.367762;0;0.166284;12
1003;Eddy Beuth;Drehbuch;1;6;6;0.303781;0.322553;0;0.04122;6
1004;Cilly Lasary;Darsteller;1;9;5;0.298223;0.314972;0;0.03891;8
1005;Coen Hissink;Darsteller;1;9;5;0.324886;0.341908;0;0.072068;8
1006;Conrad Veidt;Darsteller;1;14;5;0.332266;0.35333;0;0.136628;12
1007;Conrad Wiene;Regie;1;7;5;0.32684;0.344493;0;0.065074;7
1008;Cordy Millowitsch;Darsteller;1;11;5;0.317033;0.333801;0;0.060126;11
1009;Curt Helling;Kamera;1;6;6;0.277346;0.290535;0;0.015192;6
1010;Curt J. Braun;Drehbuch;1;9;5;0.315891;0.332033;0;0.04483;8
1011;Curt Lauermann;Drehbuch;1;11;6;0.320866;0.341645;0;0.0756;11
1012;Curt Paulus;Darsteller;1;10;2;0.708333;0.794118;0;0.011542;10
1013;Curt Wiese;Bauten;1;12;5;0.317739;0.335408;0;0.06937;12
1014;César Klein;Bauten;1;10;5;0.325442;0.343587;0;0.106918;10
1015;Dagmar Muthardt;Darsteller;1;8;5;0.315019;0.331318;0;0.051014;8
1016;Desider Gerö;Bauten;1;10;5;0.328629;0.345676;0;0.096574;10
1017;Detektiv;Darsteller;1;8;6;0.243699;0.254484;0;0.008697;8
1018;Diana Karenne;Darsteller;1;11;5;0.320506;0.339863;0;0.076923;10
1019;Dina Harbitschenko;Darsteller;1;8;5;0.315019;0.331318;0;0.051014;8
1020;Dora Friese;Darsteller;1;8;5;0.310645;0.327549;0;0.070094;8
1021;Dora Kaiser;Darsteller;1;6;1;1;1;0;0.003654;6
1022;Dr.  White;Drehbuch;1;9;5;0.34893;0.366959;0;0.127146;9
1023;Dr. Georg Victor Mendel;Drehbuch;1;3;5;0.267715;0.277403;0;0.007663;3
1024;Dr. Imre Frey;Drehbuch;1;11;5;0.327215;0.346903;0;0.104087;10
1025;Dr. Steinthal;Drehbuch;1;10;5;0.331012;0.350015;0;0.084516;10
1278;Alfred Halm;Regie/Drehbuch;3;12;5;0.33159;0.349942;0;0.095488;6
1027;Eberhard Frowein;Drehbuch;1;11;6;0.309634;0.329389;0;0.06291;11
1028;Coba Kinnsbergen;Darsteller;1;12;5;0.264182;0.278177;0;0.016741;9
1029;Charly Berger;Darsteller;1;13;6;0.248367;0.261072;0;0.019023;10
1030;Bruno Zeners;Darsteller;1;6;6;0.277346;0.290535;0;0.015192;6
1031;Charlotte Krüger;Darsteller;1;9;6;0.285393;0.30187;0;0.028701;9
1313;Theo Frenkel;Regie/Drehbuch;4;34;5;0.349678;0.372144;757.94972;0.137646;17
1034;Camilla von Hollay;Darsteller;1;9;5;0.34893;0.366301;0;0.118026;9
1035;Carl Bernhardt;Darsteller;1;8;5;0.292489;0.30872;0;0.029913;8
1311;Guido Schamberg;Regie/Drehbuch;2;14;5;0.324701;0.341367;0;0.070135;7
1037;Carl Busse;Darsteller;1;10;5;0.320236;0.336912;0;0.069998;8
1038;Carl Bürger;Darsteller;1;7;1;1;1;0;0.003654;6
1297;Willi Wolff;Drehbuch/Regie;2;18;5;0.315629;0.334166;0;0.070699;9
1040;Carl Hagen;Drehbuch;1;11;5;0.33638;0.358443;0;0.134858;10
1041;Carl Heinz Járosy;Drehbuch;1;10;5;0.354458;0.375139;0;0.136446;10
1042;Carl Heinz Klubertanz;Darsteller;1;6;7;0.203423;0.212324;0;0.007192;6
1043;Carl Jädicke;Darsteller;1;5;5;0.265164;0.276015;0;0.010293;5
1044;Carl Lickner;Darsteller;1;8;6;0.301852;0.319194;0;0.039461;8
1045;Carl Mayer;Drehbuch;1;10;5;0.320956;0.341134;0;0.099208;10
1046;Carl Schreiner;Darsteller;1;10;1;1;1;0;0.006081;8
1287;Karl Otto Krause;Drehbuch/Regie;2;14;5;0.345234;0.36265;0;0.096267;7
1048;Carl Wolfgang;Darsteller;1;6;1;1;1;0;0.002724;5
1049;Carl Zickner;Darsteller;1;11;5;0.334212;0.353111;0;0.091238;10
1050;Carl de Vidal Hunt;Darsteller;1;11;5;0.317033;0.333801;0;0.060126;11
1051;Cecilie Denyse;Darsteller;1;13;5;0.338275;0.361145;0;0.164538;13
1052;Charles Beuve;Darsteller;1;6;7;0.233668;0.244936;0;0.006905;6
1053;Charlotte Ander;Darsteller;1;11;5;0.333528;0.354294;0;0.134793;10
1054;Charlotte Hagenbruch;Darsteller;1;10;5;0.332944;0.354981;0;0.111275;10
1055;Fritz Maurischat;Bauten;1;13;5;0.310392;0.32898;0;0.070744;12
1056;Fritz Rasp;Darsteller;1;9;5;0.33638;0.35501;0;0.115637;8
1057;Ludwig von Wich;Bauten;1;9;6;0.270507;0.285422;0;0.025471;9
1058;Jaro Fürth;Darsteller;1;11;5;0.317033;0.333801;0;0.060126;11
1059;Joe Ferry;Darsteller;1;7;1;1;1;0;0.003654;6
1060;Joe May;Produzent;1;11;5;0.33549;0.356719;0;0.11314;10
1061;Joe Rive;Kamera;1;12;5;0.264182;0.278177;0;0.016741;9
1062;Joe Schoene;Darsteller;1;9;5;0.318448;0.334005;0;0.049303;7
1063;Johanna Ewald;Darsteller;1;9;5;0.322955;0.341469;0;0.077357;9
1302;Trude Santen;Regie/Darsteller;3;25;5;0.363839;0.38719;172.073067;0.19471;15
1065;Josa Treptow;Darsteller;1;9;5;0.333919;0.353812;0;0.105867;9
1066;Josef Niedt;Darsteller;1;6;5;0.290701;0.304411;0;0.048275;6
1067;Josef Reitbach;Darsteller;1;10;1;1;1;0;0.006081;8
1068;Josef Roemer;Darsteller;1;10;5;0.337474;0.357055;0;0.139434;10
1069;Josef Zeitlinger;Kamera;1;12;5;0.306062;0.323561;0;0.055714;10
1070;José Balmar;Drehbuch;1;5;6;0.280827;0.293953;0;0.014716;4
1071;Juan Andrea;Darsteller;1;13;5;0.338275;0.361145;0;0.164538;13
1072;Julien Duvivier;Regie;1;6;7;0.233668;0.244936;0;0.006905;6
1073;Julius Frucht;Darsteller;1;12;5;0.317739;0.335408;0;0.06937;12
1074;Julius Schreiner;Darsteller;1;10;1;1;1;0;0.006081;8
1075;K. Blumberg;Kamera;1;11;5;0.334212;0.353111;0;0.091238;10
1076;Karen Brand;Darsteller;1;10;5;0.310054;0.328411;0;0.050466;8
1077;Karl Armster;Darsteller;1;11;5;0.330533;0.352016;0;0.108415;11
1078;Karl Blumenberg;Kamera;1;10;5;0.337674;0.355872;0;0.101172;9
1079;Karl Ehmann;Regie;1;6;1;1;1;0;0.003654;6
1080;Karl Elzer;Darsteller;1;9;5;0.315542;0.334926;0;0.075369;9
1081;Karl Frey;Regie;1;10;5;0.321862;0.340403;0;0.08385;10
1082;Jesta Berg;Darsteller;1;9;6;0.270059;0.284137;0;0.023139;9
1083;Jacob Schigorin;Darsteller;1;6;5;0.290701;0.304411;0;0.048275;6
1084;Karl Gebhardt;Darsteller;1;9;5;0.313893;0.331639;0;0.065827;9
1085;Jack Klyn;Darsteller;1;8;1;1;1;0;0.006081;8
1086;Hugo Huxhol;Drehbuch;1;11;6;0.320866;0.341645;0;0.0756;11
1087;Hugo Moesgen;Musik;1;11;6;0.309634;0.329389;0;0.06291;11
1088;Hugo Müller;Darsteller;1;10;5;0.3037;0.321107;0;0.062597;10
1089;A. Oberg;Darsteller;1;9;5;0.336777;0.357245;0;0.113271;9
1090;Ida Perry;Darsteller;1;10;5;0.337474;0.357055;0;0.139434;10
1091;Ida von Andorffy;Darsteller;1;9;5;0.305652;0.322977;0;0.040369;9
1092;Ilse Marwenga;Darsteller;1;8;6;0.274081;0.287277;0;0.017459;8
1093;Indra Pecla;Darsteller;1;9;5;0.318448;0.334005;0;0.049303;7
1094;Inez Allegri;Darsteller;1;11;5;0.336976;0.355536;0;0.114138;11
1095;Irena Marga;Darsteller;1;9;5;0.343571;0.362825;0;0.111341;9
1096;Irene Maraja;Darsteller;1;9;5;0.313893;0.331639;0;0.065827;9
1097;Irma Gerold;Darsteller;1;6;5;0.305407;0.320625;0;0.033855;6
1098;Irma Socha;Darsteller;1;9;5;0.315106;0.334575;0;0.062496;8
1099;Irmgard Foß;Darsteller;1;6;6;0.281242;0.294873;0;0.016503;6
1100;Isa Harding;Drehbuch;1;10;5;0.337674;0.356515;0;0.111656;9
1280;Georg Jacoby;Drehbuch/Regie;5;55;4;0.370936;0.402571;2619.081436;0.330233;39
1103;Iwan Bulatoff;Darsteller;1;12;5;0.303216;0.321166;0;0.057516;11
1104;Iwan Smith;Bauten;1;14;5;0.332556;0.354864;0;0.130374;13
1105;J. M. Burkhardt-Benndorf;Drehbuch;1;11;5;0.319697;0.337146;0;0.058336;11
1106;Jab Renard;Darsteller;1;8;1;1;1;0;0.006081;8
1107;Jack Fox;Darsteller;1;9;6;0.284184;0.300073;0;0.023357;8
1108;Jack Hermann;Kamera;1;8;6;0.243699;0.254484;0;0.008697;8
1109;Karl Friedrich Grund;Darsteller;1;9;5;0.322681;0.340169;0;0.075939;9
1110;Karl Guttenberg;Darsteller;1;10;1;1;1;0;0.006081;8
1111;Holmes Zimmermann;Darsteller;1;8;1;1;1;0;0.006081;8
1112;Leo Heller;Drehbuch;1;10;6;0.311749;0.32974;0;0.057505;9
1113;Leo Lasko;Regie;1;10;5;0.311919;0.33028;0;0.085911;10
1114;Leo Pasetti;Bauten;1;11;6;0.291592;0.308355;0;0.042691;9
1115;Leo Spies;Musik;1;15;5;0.33159;0.354981;0;0.174968;15
1116;Liesl Stillmark;Darsteller;1;8;5;0.313289;0.332384;0;0.066089;7
1117;Lina Carstens;Darsteller;1;10;2;0.708333;0.794118;0;0.011542;10
1118;Lina Paulsen;Darsteller;1;13;5;0.278564;0.292959;0;0.022035;10
1119;Lina Salten;Darsteller;1;9;5;0.315542;0.334926;0;0.075369;9
1120;Lisa Walburg;Darsteller;1;7;5;0.281034;0.294508;0;0.017385;6
1121;Lisa Wollen;Darsteller;1;10;1;1;1;0;0.006081;8
1122;Lisa von Marton;Darsteller;1;9;5;0.316505;0.335218;0;0.081241;9
1123;Lo Bergner;Darsteller;1;8;5;0.321318;0.339074;0;0.085272;8
1124;Loo Hardy;Darsteller;1;7;5;0.302412;0.318493;0;0.059921;7
1294;Erich Claudius;Darsteller/Drehbuch/Regie;3;21;5;0.318448;0.334005;0;0.049303;7
1126;Lotte Behrendt;Darsteller;1;9;5;0.305652;0.322977;0;0.040369;9
1127;Lotte Krüger;Darsteller;1;9;6;0.285393;0.30187;0;0.028701;9
1128;Louis Neher;Darsteller;1;8;5;0.323321;0.342054;0;0.07574;8
1129;Ludwig Baetz;Regie;1;7;5;0.3408;0.358852;0;0.090915;7
1130;Ludwig Czerny;Regie;1;11;5;0.330533;0.352016;0;0.108415;11
1131;Ludwig Hynitzsch;Regie;1;10;1;1;1;0;0.006081;8
1132;Ludwig Kainer;Bauten;1;12;5;0.346914;0.367762;0;0.166284;12
1133;Ludwig Marr;Drehbuch;1;7;5;0.344193;0.360897;0;0.099622;7
1134;Ludwig Trautmann;Darsteller;1;8;5;0.315019;0.331318;0;0.051014;8
1136;Leo Koffler;Drehbuch;1;10;5;0.309047;0.32492;0;0.06673;10
1137;Lely Duperrex;Darsteller;1;7;6;0.295213;0.31151;0;0.043225;7
1138;Karl Görge;Bauten;1;10;5;0.324424;0.345706;0;0.130148;10
1139;Lars Ewald;Drehbuch;1;8;5;0.296364;0.31227;0;0.049759;8
1140;Karl Harbacher;Darsteller;1;10;5;0.334114;0.351694;0;0.081632;9
1141;Karl Hilbiber;Kamera;1;9;5;0.298223;0.314972;0;0.03891;8
1142;Karl Keßler;Darsteller;1;10;2;0.68;0.764706;0;0.009989;9
1143;Karl Lerbs;Drehbuch;1;6;6;0.303781;0.322553;0;0.04122;6
1288;Henny Porten;Produzent/Darsteller;3;32;5;0.359483;0.386313;293.875209;0.262781;22
1146;Karl Puth;Kamera;1;11;5;0.33549;0.356719;0;0.11314;10
1147;Karl Victor Plagge?;Darsteller;1;3;5;0.267715;0.277403;0;0.007663;3
1148;Karl Walden;Darsteller;1;10;2;0.68;0.764706;0;0.009989;9
1149;Kind Eiselt;Darsteller;1;5;5;0.265164;0.276015;0;0.010293;5
1150;Konrad Gebhard;Darsteller;1;8;5;0.296364;0.31227;0;0.049759;8
1151;Kunath;Darsteller;1;9;6;0.268787;0.28234;0;0.026884;8
1152;Kurt Brenkendorf;Darsteller;1;7;5;0.281034;0.294508;0;0.017385;6
1153;Kurt Busch;Darsteller;1;8;5;0.316154;0.332778;0;0.057744;8
1154;Kurt E. Weckwarth;Drehbuch;1;8;6;0.274081;0.287277;0;0.017459;8
1155;Kurt Gerron;Darsteller;1;8;5;0.338275;0.356018;0;0.09932;8
1156;Kurt Hubert;Drehbuch;1;11;5;0.333528;0.354294;0;0.134793;10
1157;Kurt Neukircher;Regie;1;11;6;0.320866;0.341645;0;0.0756;11
1158;Kurt Schönert;Darsteller;1;9;5;0.300659;0.316477;0;0.039687;9
1159;Kurt von Wolowski;Darsteller;1;10;5;0.329769;0.347458;0;0.119857;10
1160;Käte Luise Günther;Drehbuch;1;4;5;0.305243;0.321472;0;0.042036;4
1161;König der Irokesen;Darsteller;1;7;1;1;1;0;0.003654;6
1162;Lady Elisabeth?;Darsteller;1;5;6;0.255658;0.2656;0;0.006409;5
1163;Hubert Moest;Regie;1;11;6;0.309634;0.329389;0;0.06291;11
1164;Hildegard Imhoff;Darsteller;1;7;5;0.32684;0.344493;0;0.065074;7
1165;Fritz Stiller;Kamera;1;9;6;0.268787;0.28234;0;0.026884;8
1166;Gunnar Tolnæs;Darsteller;1;14;5;0.332556;0.354864;0;0.130374;13
1167;Gustav Kiebel;Darsteller;1;6;5;0.302492;0.319048;0;0.048764;6
1168;Gustav Oberg;Darsteller;1;13;5;0.278564;0.292959;0;0.022035;10
1169;Gustav Winter;Drehbuch;1;7;1;1;1;0;0.003654;6
1170;Gustav von Wangenheim;Darsteller;1;9;5;0.34893;0.366301;0;0.118026;9
1171;Gustave Helene Witte-Krefeld;Drehbuch;1;11;5;0.330533;0.352016;0;0.108415;11
1172;Günther Krampf;Kamera;1;13;5;0.278564;0.292959;0;0.022035;10
1173;Hanna Lierke;Darsteller;1;4;6;0.2552;0.267967;0;0.00764;4
1174;Hanni Reinwald;Darsteller;1;8;6;0.278564;0.294303;0;0.026865;8
1175;Hanns Beck-Gaden;Darsteller;1;11;5;0.319697;0.337146;0;0.058336;11
1299;William Kahn;Drehbuch/Regie;4;34;5;0.349464;0.372436;346.608528;0.134158;16
1178;Hanns Kräly;Drehbuch;1;14;5;0.329674;0.351914;0;0.13043;13
1179;Hanns Schindler;Darsteller;1;11;5;0.309718;0.326979;0;0.086606;10
1180;Hans Ahrens;Darsteller;1;9;5;0.325814;0.343368;0;0.078811;9
1181;Hans Baluschek;Bauten;1;14;5;0.332556;0.354864;0;0.130374;13
1182;Hans Blech;Kamera;1;10;5;0.339381;0.358925;0;0.100414;10
1183;Hans Brausewetter;Darsteller;1;9;5;0.316066;0.332895;0;0.082135;9
1184;Hans Felix;Drehbuch;1;12;5;0.317739;0.335408;0;0.06937;12
1185;Hans Gaus;Drehbuch;1;4;6;0.288277;0.301607;0;0.025617;4
1186;Hans Götz;Darsteller;1;11;6;0.320866;0.341645;0;0.0756;11
1187;Hans Hyan;Drehbuch;1;9;5;0.333919;0.353812;0;0.105867;9
1188;Hans Joachim von Reitzenstein;Drehbuch;1;9;5;0.316154;0.334181;0;0.06102;8
1189;Hans Karl Gottschalk;Kamera;1;13;5;0.326093;0.345632;0;0.090235;13
1190;Gustav Hochstetter;Drehbuch;1;9;5;0.336777;0.357245;0;0.113271;9
1192;Hans Lanser-Rudolff;Darsteller;1;11;6;0.291592;0.308355;0;0.042691;9
1312;Burton George;Drehbuch/Regie;2;12;6;0.254177;0.265323;0;0.0103;6
1194;Gabriel Pascal;Darsteller;1;14;5;0.319072;0.341469;0;0.113973;14
1195;Gaston Jacquet;Darsteller;1;6;7;0.233668;0.244936;0;0.006905;6
1196;Georg Baselt;Darsteller;1;8;5;0.303296;0.319077;0;0.036729;8
1197;Georg Burghardt;Regie;1;2;5;0.286755;0.300891;0;0.022081;2
1198;Georg Enders;Musik;1;10;6;0.226974;0.239059;0;0.012648;9
1199;Georg Krause;Kamera;1;12;5;0.303216;0.321166;0;0.057516;11
1200;George Greenbaum;Kamera;1;4;5;0.277144;0.288709;0;0.011725;4
1201;Georges Blanvalet;Darsteller;1;4;5;0.277144;0.288709;0;0.011725;4
1202;Gerd Fricke;Darsteller;1;9;5;0.322955;0.341469;0;0.077357;9
1203;Gerda Frey;Darsteller;1;7;5;0.325628;0.343135;0;0.079369;7
1304;Eva Christa;Regie/Darsteller;3;27;6;0.278293;0.295457;4.533333;0.050917;14
1205;Gert Hugh;Darsteller;1;13;5;0.278564;0.292959;0;0.022035;10
1206;Gertrud von Hoschek;Darsteller;1;7;5;0.339482;0.359845;0;0.110734;7
1207;Giuseppe Becce;Musik;1;12;5;0.303216;0.321166;0;0.057516;11
1208;Giza Terna;Darsteller;1;9;5;0.315891;0.332033;0;0.04483;8
1209;Gottfried Kraus;Darsteller;1;13;6;0.248367;0.261072;0;0.019023;10
1210;Gottfried Krause;Darsteller;1;8;6;0.278564;0.294303;0;0.026865;8
1211;Gotthardt Wolf;Kamera;1;12;5;0.341617;0.360502;0;0.103003;10
1212;Grete Jacobsen;Darsteller;1;11;5;0.319697;0.337146;0;0.058336;11
1213;Grete Lundt;Darsteller;1;9;5;0.336777;0.357245;0;0.113271;9
1214;Grete Weixler;Darsteller;1;6;5;0.31209;0.328119;0;0.054013;6
1215;Grigori Chmara;Darsteller;1;12;5;0.303216;0.321166;0;0.057516;11
1216;Grit Hegesa;Darsteller;1;11;5;0.336677;0.357975;0;0.121022;10
1217;Hans Kyser;Drehbuch;1;13;5;0.326093;0.345632;0;0.090235;13
1219;Hilde Wörner;Darsteller;1;14;5;0.329674;0.351914;0;0.13043;13
1220;Heinrich Richter;Bauten;1;11;5;0.320506;0.339863;0;0.076923;10
1221;Heinz Alexander;Darsteller;1;9;5;0.325164;0.343996;0;0.094113;8
1222;Heinz Bernecker;Darsteller;1;9;5;0.330821;0.34943;0;0.107541;9
1223;Heinz Kluth;Kamera;1;12;5;0.349785;0.370172;0;0.137695;12
1224;Heinz Rolf Münz;Darsteller;1;7;6;0.254234;0.266418;0;0.010985;7
1225;Heinz Salmon;Drehbuch;1;12;5;0.264182;0.278177;0;0.016741;9
1226;Heinz Tiessen;Musik;1;11;5;0.330342;0.351548;0;0.106717;11
1316;Fred Sauer;Regie/Drehbuch;7;59;4;0.379574;0.409436;1773.948715;0.321888;31
1229;Helena Makowska;Darsteller;1;9;5;0.32424;0.343091;0;0.082708;9
1230;Helmut Lindhardt;Regie;1;8;6;0.243699;0.254484;0;0.008697;8
1289;Paul Wegener;Darsteller/Drehbuch/Regie;8;79;4;0.393042;0.427622;5114.494217;0.459247;48
1232;Henny Schröder;Darsteller;1;9;5;0.324886;0.341908;0;0.072068;8
1233;Henrik Kerdon;Drehbuch;1;9;6;0.270507;0.285422;0;0.025471;9
1234;Hermann Basler;Drehbuch;1;8;1;1;1;0;0.006081;8
1235;Hermann Böttcher;Darsteller;1;10;5;0.326186;0.344274;0;0.085888;10
1236;Hermann Fellner;Drehbuch;1;8;5;0.329008;0.346188;0;0.076138;8
1237;Hermann Krehan;Bauten;1;13;5;0.338275;0.361145;0;0.164538;13
1238;Hermann Schadock;Kamera;1;9;6;0.284184;0.300073;0;0.023357;8
1239;Hermann Stäbner;Darsteller;1;9;5;0.330821;0.34943;0;0.107541;9
1240;Hermann Warm;Bauten;1;15;5;0.33159;0.354981;0;0.174968;15
1241;Hermine Sterler;Darsteller;1;10;5;0.337175;0.358414;0;0.121026;10
1242;Hertha Ruß;Darsteller;1;7;5;0.344193;0.360897;0;0.099622;7
1243;Hilde Ferry;Darsteller;1;7;1;1;1;0;0.003654;6
1244;Heinrich Römer;Darsteller;1;8;6;0.306391;0.32397;0;0.049029;8
1245;Heinrich Lorenz;Darsteller;1;8;1;1;1;0;0.006081;8
1283;Nikolai Malikoff;Darsteller/Regie;2;15;5;0.323413;0.342813;5057.158259;0.118789;15
1247;Heinrich Hensel;Kamera;1;10;2;0.68;0.764706;0;0.009989;9
1248;Hans Minzloff;Bauten;1;14;5;0.329674;0.351914;0;0.13043;13
1249;Hans Mönling;Kamera;1;11;5;0.317033;0.333801;0;0.060126;11
1250;Hans Rhoden;Darsteller;1;6;1;1;1;0;0.003654;6
1251;Hans Schweikart;Darsteller;1;6;6;0.277954;0.293953;0;0.017591;6
1252;Hans Sieber;Darsteller;1;12;5;0.306062;0.323561;0;0.055714;10
1273;Ernst Wendt;Regie/Drehbuch;3;29;5;0.344505;0.366375;42.75987;0.127958;13
1255;Hans Swoboda;Darsteller;1;8;5;0.292489;0.30872;0;0.029913;8
1256;Hans Tintner;Darsteller;1;11;5;0.319697;0.337146;0;0.058336;11
