Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree
319;Carl Goetz;Darsteller;2;23;4;0.383556;0.407863;99.449065;0.154043;21
320;Otto Gebühr;Darsteller;2;23;4;0.355062;0.373761;1.31499;0.058846;12
321;Hans Wilhelm;Drehbuch;2;24;4;0.387982;0.413333;516.489135;0.110994;23
323;Marius Holdt;Kamera;2;20;4;0.379525;0.402222;211.00944;0.078748;19
324;Harry Frank;Darsteller;2;21;4;0.376448;0.398547;288.001731;0.086993;21
325;Joseph Dalmann;Drehbuch;2;18;4;0.362588;0.382735;199.008996;0.056448;17
326;Martin Herzberg;Darsteller;2;21;5;0.369178;0.392034;256.450213;0.085153;19
328;Felix Bartsch;Musik;2;23;4;0.3703;0.390855;36.971915;0.114337;17
329;Josef Than;Drehbuch;2;24;4;0.394577;0.418376;103.114042;0.169985;21
330;Victor Abel;Drehbuch;2;21;4;0.390625;0.414786;250.365828;0.115331;21
331;Heinz Fenchel;Bauten;2;18;4;0.365169;0.385641;960.627564;0.075125;16
332;Charlotte Susa;Darsteller;2;23;4;0.405405;0.431282;155.212999;0.15976;22
334;Viktor Gluck;Kamera;2;22;4;0.373134;0.393675;36.448455;0.11695;19
335;Martin Berger;Produzent/Regie;2;22;4;0.349212;0.366068;0;0.036101;10
336;Heinrich Schroth;Darsteller;2;19;4;0.378347;0.400427;191.263731;0.097502;19
337;Carl Hoffmann;Kamera;2;27;4;0.397797;0.424188;310.988134;0.14483;26
338;Joop van Hülsen;Darsteller;2;19;4;0.373134;0.395385;324.447515;0.074311;19
339;Charlotte Ander;Darsteller;2;21;4;0.395217;0.418889;95.254513;0.161602;19
340;Franz Seitz Sr.;Regie;2;18;4;0.36205;0.381282;154.262825;0.055098;16
341;Camilla Spira;Darsteller;2;24;4;0.402893;0.428291;249.211254;0.151752;23
342;Valeria Blanka;Darsteller;2;21;4;0.400246;0.424957;118.99542;0.169818;21
343;Karl Grune;Regie;2;21;4;0.386751;0.410342;277.037276;0.110153;21
344;Karl Geppert;Darsteller;2;23;4;0.35662;0.37735;34.255849;0.102653;18
345;Paul Graetz;Darsteller;2;26;4;0.381605;0.406838;766.864155;0.094411;25
346;Hanni Weisse;Darsteller;2;25;3;0.401731;0.427009;184.114661;0.197445;25
347;Andrée Lafayette;Darsteller;2;26;4;0.41507;0.440171;498.363367;0.158893;24
348;Hanns Schwarz;Regie;2;25;4;0.390938;0.415641;253.753193;0.118283;24
349;Trude Lehmann;Darsteller;2;23;4;0.400082;0.424359;424.261933;0.12985;21
350;Marianne Winkelstern;Darsteller;2;24;4;0.388911;0.411111;10.471696;0.156494;17
352;Cornel Popp;Drehbuch;2;21;4;0.384615;0.407692;370.984635;0.095199;20
353;Karl Elzer;Darsteller;2;25;4;0.385833;0.41094;745.037244;0.133393;24
354;Karl Beckersachs;Darsteller;2;22;4;0.391095;0.414872;1733.153447;0.121736;22
355;Karl Attenberger;Kamera;2;16;4;0.391724;0.414103;399.970467;0.104754;14
356;Paul Biensfeldt;Darsteller;2;22;4;0.391881;0.416581;215.233315;0.151865;21
357;Conrad Heldner;Bauten;2;23;4;0.355062;0.373761;1.31499;0.058846;12
358;Karin Swanström;Darsteller;2;23;4;0.379673;0.404103;182.492273;0.098927;22
359;Otto Tober;Kamera;2;15;4;0.363942;0.382393;233.487976;0.055027;15
360;Anita Dorris;Darsteller;2;21;4;0.394258;0.417949;266.800254;0.115881;21
361;Felix P. Soler;Darsteller;2;21;4;0.391881;0.414701;201.487113;0.111986;19
362;Julius Urgiß;Drehbuch;2;24;5;0.372992;0.396051;484.161651;0.087447;23
363;Hans Rameau;Drehbuch;2;21;4;0.386905;0.410256;104.629059;0.122476;20
364;Mario Bonnard;Regie;2;25;4;0.384615;0.40906;516.557044;0.103284;23
365;Helene von Bolváry;Darsteller;2;23;4;0.381008;0.404872;532.212985;0.091455;22
366;Johannes Riemann;Darsteller;2;22;4;0.390625;0.41547;350.906821;0.123193;22
367;Dary Holm;Darsteller;2;25;4;0.382653;0.404701;52.681293;0.095425;16
368;Bernhard Schwidewski;Bauten;2;18;4;0.381754;0.403248;245.040505;0.077008;17
369;Nico Turoff;Darsteller;2;25;4;0.375144;0.398974;1059.17965;0.110857;24
370;Jaro Fürth;Darsteller;2;21;4;0.358193;0.379915;605.105129;0.062635;19
371;Wilhelm Hertwig;Darsteller;2;23;4;0.355062;0.373761;1.31499;0.058846;12
372;Benno Vigny;Drehbuch;2;20;4;0.379377;0.40359;396.517536;0.089469;20
373;James Bauer;Regie;2;20;4;0.391881;0.415214;431.936877;0.096228;20
374;Walter Jonas;Drehbuch;2;23;4;0.40107;0.425556;188.646676;0.154569;22
375;Hubert von Meyerinck;Darsteller;2;24;4;0.394577;0.419487;177.470542;0.159278;22
376;Mona Maris;Darsteller;2;19;4;0.380562;0.402906;202.034319;0.094304;19
377;Miles Mander;Darsteller;2;22;4;0.369879;0.392735;231.429361;0.087809;21
378;Jack Mylong-Münz;Darsteller;2;23;4;0.399426;0.424274;208.900947;0.157285;21
1028;Robert Land;Regie/Produzent;4;40;4;0.39861;0.424274;331.541962;0.146239;26
380;Walter Röhrig;Bauten;2;28;4;0.393621;0.419487;674.471195;0.120823;25
381;Iwan Kowal-Samborskij;Darsteller;2;25;4;0.361915;0.384359;537.562766;0.074338;23
382;Arthur Porchet;Kamera/Produzent;2;32;5;0.343915;0.363744;0;0.051392;16
383;Arthur Pusey;Darsteller;2;20;5;0.362184;0.382803;114.514177;0.067495;18
384;Walter Supper;Drehbuch;2;29;4;0.365579;0.387179;121.694581;0.077538;21
385;Artur Schwarz;Bauten;2;25;4;0.382203;0.403761;98.197961;0.07782;17
386;Max Landa;Darsteller;2;23;4;0.40356;0.428291;463.646745;0.131737;22
387;Artur Robison;Drehbuch/Regie;2;26;4;0.385223;0.406154;0;0.091679;13
388;Artur Bárdos;Drehbuch;2;22;4;0.36737;0.389402;81.930995;0.092241;20
389;Anton Kuh;Drehbuch;2;21;4;0.379082;0.402222;209.764645;0.103758;20
390;Berthold Reissig;Darsteller;2;23;4;0.355062;0.373761;1.31499;0.058846;12
391;Jean Bradin;Darsteller;2;20;4;0.392196;0.415299;194.777566;0.111489;19
392;Eugen Hamm;Kamera;2;20;4;0.358984;0.378718;844.223185;0.048987;20
393;Helga Molander;Darsteller;2;21;4;0.373706;0.395812;82.856392;0.096474;19
394;Willi Forst;Darsteller;2;19;4;0.377907;0.399402;142.566266;0.088781;17
396;Hellen Allan;Darsteller;2;26;4;0.395538;0.419573;200.198049;0.109904;21
397;Fedor Bourgassoff;Kamera;2;29;5;0.379821;0.404855;108.10852;0.112654;24
398;Brita Apelgreen;Darsteller;2;22;4;0.398122;0.423504;338.808649;0.135627;22
399;Olaf Fjord;Darsteller;2;20;4;0.395217;0.418291;127.039617;0.111058;19
400;Mary Johnson;Darsteller;2;22;4;0.387828;0.412137;185.065708;0.132566;21
401;Vladimir Striževskij;Drehbuch/Regie;2;18;5;0.354803;0.372547;0;0.065895;9
402;Mary Parker;Darsteller;2;21;4;0.391252;0.415641;80.06895;0.1496;19
403;Hermann Warm;Bauten;2;23;4;0.342346;0.362479;744.601111;0.05579;22
404;Henry Kosterlitz;Drehbuch;2;24;4;0.387982;0.413333;516.489135;0.110994;23
1046;Hugo Rütters;Drehbuch/Regie;2;4;5;0.255973;0.262684;0;0.001388;2
408;Wilhelm Thiele;Regie;2;24;4;0.379377;0.403504;216.164867;0.099143;23
409;Nikolaj Kolin;Darsteller;2;29;5;0.379821;0.404855;108.10852;0.112654;24
410;Jean Murat;Darsteller;2;22;4;0.390938;0.41547;189.060885;0.13151;21
411;Nikolai Toporkoff;Kamera;2;25;5;0.382503;0.407846;211.870923;0.137365;23
412;Nikolai Malikoff;Darsteller;2;22;4;0.376303;0.398803;239.359982;0.087207;20
413;Paul Holzki;Kamera;2;20;4;0.380859;0.402051;189.603375;0.08746;18
414;Hans H. Zerlett;Drehbuch;2;23;4;0.400575;0.425556;178.981004;0.133979;22
415;Max Hansen;Darsteller;2;23;4;0.386905;0.41094;141.366897;0.140946;22
416;Lily Damita;Darsteller;2;20;4;0.367786;0.387265;53.36217;0.073212;17
417;Lya Christie;Darsteller;2;25;4;0.390312;0.413077;9.000785;0.147813;16
418;Franz Osten;Regie;2;24;4;0.399426;0.425299;1318.283178;0.126151;24
419;Ernst Meiwers;Bauten;2;22;4;0.385833;0.409316;162.239145;0.115592;21
420;Fritz Spira;Darsteller;2;21;4;0.388292;0.412735;414.249239;0.106279;20
421;Félix de Pomés;Darsteller;2;21;4;0.390782;0.415128;229.808196;0.13309;21
422;Alexandra Schmitt;Darsteller;2;29;4;0.362454;0.387265;516.979308;0.085719;26
1063;Alexander Wolkoff;Drehbuch/Regie;2;28;5;0.364214;0.383402;0;0.074494;14
424;Gabriel Gabrio;Darsteller;2;22;4;0.387366;0.411282;430.494587;0.122068;21
425;Steffi Lorée;Darsteller;2;18;4;0.331407;0.348974;94.33274;0.029082;15
426;Alexei Bondireff;Darsteller;2;23;5;0.372992;0.396479;260.361628;0.092912;22
427;Georg Asagaroff;Regie;2;20;4;0.389533;0.414017;315.755948;0.105185;20
428;Egon von Jordan;Darsteller;2;19;4;0.362723;0.383333;184.487674;0.062609;18
429;Franz Lederer;Darsteller;2;24;4;0.396664;0.421624;204.677348;0.131369;21
430;Suzanne Delmas;Darsteller;2;21;4;0.383104;0.406496;344.645693;0.098673;21
431;Paul Merzbach;Drehbuch;2;23;4;0.379673;0.404103;182.492273;0.098927;22
432;Käthe von Nagy;Darsteller;2;24;4;0.40932;0.43453;231.043105;0.178594;24
433;Ernst Reicher;Darsteller;2;19;4;0.367232;0.388376;732.650452;0.062546;19
434;George Seroff;Darsteller;2;22;5;0.390782;0.415368;259.450169;0.124271;21
435;Franz Kammauf;Darsteller;2;20;4;0.379525;0.401538;310.332853;0.099029;20
436;Gerd Briese;Darsteller;2;23;4;0.380562;0.403932;70.577463;0.115063;19
437;Alfred Lind;Drehbuch/Regie;2;22;4;0.362184;0.379744;0;0.049954;11
438;Alfred Schirokauer;Drehbuch;2;25;4;0.382203;0.403761;98.197961;0.07782;17
439;Wolfgang Neff;Regie;2;20;4;0.382503;0.406239;902.039642;0.12187;20
440;Fritz Odemar;Darsteller;2;30;3;0.405237;0.431966;372.713407;0.179231;29
441;Fritz Maurischat;Bauten;2;26;4;0.387982;0.41265;323.269457;0.131839;23
442;Leonhard Frank;Darsteller/Drehbuch;2;20;5;0.334248;0.352034;0;0.037696;9
443;Lil Dagover;Darsteller;2;25;5;0.392354;0.417761;337.955163;0.142643;25
444;Wladimir von Meinhardt;Bauten;2;29;5;0.379821;0.404855;108.10852;0.112654;24
446;Erich Schönfelder;Regie;2;21;4;0.381904;0.405641;86.77893;0.124523;20
447;Lia Eibenschütz;Darsteller;2;25;3;0.40107;0.426325;332.477335;0.184429;25
448;Richard Oswald;Regie;2;19;4;0.380265;0.403504;206.36345;0.084419;19
449;Erich Pommer;Produzent;2;25;4;0.378641;0.401111;101.9444;0.08301;20
450;Friedrich Fehér;Regie;2;21;4;0.379082;0.402222;209.764645;0.103758;20
451;Friedrich Raff;Drehbuch;2;27;4;0.383858;0.409231;355.694928;0.119342;25
452;Friedrich Stein;Drehbuch;2;18;4;0.388446;0.409744;12.765464;0.120894;13
453;Erich Nitzschmann;Kamera;2;27;4;0.403727;0.429487;572.38431;0.150358;25
454;Willy Winterstein;Kamera;2;24;4;0.359513;0.382735;443.043878;0.064883;23
455;Ruth Weyher;Darsteller;2;21;4;0.380414;0.404103;265.721788;0.092533;21
456;Eric Barclay;Darsteller;2;20;4;0.37385;0.396496;565.006165;0.077513;20
457;Richard Löwenbein;Regie;2;24;4;0.40256;0.427692;117.425193;0.177745;24
458;Enrique Rivero;Darsteller;2;23;4;0.382353;0.406752;541.973689;0.092709;23
459;Fritz Greiner;Darsteller;2;23;4;0.383405;0.40735;334.568318;0.100399;23
460;Leopold von Ledebur;Darsteller;2;22;4;0.404397;0.428632;208.185399;0.141266;21
461;Ernst B. Fey;Drehbuch;2;22;4;0.404061;0.429915;375.806646;0.128555;22
462;Leopold Kramer;Darsteller;2;23;4;0.399754;0.425128;241.429859;0.154001;23
463;Alexander Schirmann;Musik;2;22;4;0.380117;0.403761;506.430474;0.078972;21
464;Gertrud de Lalsky;Darsteller;2;22;4;0.397472;0.421624;318.299834;0.123675;21
465;Georg Heinrich;Darsteller;2;18;4;0.345622;0.363761;111.941389;0.047375;16
466;Tilde Förster;Drehbuch;2;21;4;0.378494;0.400427;191.721973;0.087229;18
467;Grete Mosheim;Darsteller;2;20;4;0.382653;0.405214;268.774778;0.088575;20
468;Theodor Pištěk;Darsteller;2;23;5;0.357667;0.378957;162.400967;0.064903;21
469;Robert English;Darsteller;2;23;4;0.386445;0.411368;740.522813;0.13236;23
470;Paul Rehkopf;Darsteller;2;19;4;0.375578;0.397778;98.104604;0.097346;18
471;Eberhard Leithoff;Darsteller;2;20;4;0.374856;0.395641;275.129755;0.077831;19
472;Gustav Ucicky;Regie;2;21;4;0.378494;0.400427;191.721973;0.087229;18
473;Tom Maro;Drehbuch;2;20;4;0.379673;0.402479;300.93228;0.096495;19
474;Andreas Daan;Bauten;2;10;4;0.354674;0.371709;75.198912;0.048368;9
475;Grigori Chmara;Darsteller;2;21;4;0.384009;0.408034;424.904364;0.093731;21
476;Lothar Stark;Produzent;2;22;4;0.379821;0.403077;68.674868;0.110483;18
477;Alfred Theodor Mann;Drehbuch/Regie;2;18;4;0.363806;0.381538;0;0.047732;9
478;Grete Reinwald;Darsteller;2;12;4;0.343794;0.360085;1946;0.03564;11
479;Gustav Rickelt;Darsteller;2;22;4;0.388292;0.412906;99.025137;0.145909;21
480;Lotte Lorring;Darsteller;2;23;4;0.407779;0.432735;186.585079;0.177293;23
481;Gustav Althoff;Produzent;2;23;4;0.404061;0.428291;70.976655;0.162343;21
482;Diana Karenne;Darsteller;2;23;4;0.37342;0.396838;400.421426;0.080992;20
483;Günther Rittau;Kamera;2;23;4;0.395217;0.419487;319.645004;0.10472;21
484;Karl Harbacher;Darsteller;2;22;4;0.366679;0.389744;683.722532;0.088638;21
485;Géza von Bolváry;Regie;2;21;4;0.369598;0.391966;80.768158;0.087413;19
486;Gregor Rabinowitsch;Produzent;2;28;4;0.399918;0.42641;228.526299;0.148089;26
487;Gräfin Agnes Esterhazy;Darsteller;2;20;4;0.393462;0.41735;309.042185;0.101599;20
488;Edmund Heuberger;Drehbuch/Regie;2;20;4;0.371712;0.388547;0;0.055514;9
489;Karl Heinz Rudolph;Regie;2;0;0;0;0;0;0;0
490;André Mattoni;Darsteller;2;17;4;0.389222;0.411624;414.603423;0.100858;17
491;Karl Willenbücher;Bauten;2;18;4;0.37923;0.400171;77.466602;0.093641;16
492;Léo Joannon;Drehbuch;1;10;5;0.363264;0.381521;0;0.07255;10
493;Lya de Putti;Darsteller;1;11;4;0.381904;0.401368;0;0.083489;11
494;Yvette Darnys;Darsteller;1;11;4;0.363399;0.380769;0;0.057118;11
495;Lya Mara;Darsteller;1;14;4;0.37385;0.395043;0;0.101559;14
496;Marie-Louise Droop;Drehbuch;1;11;4;0.364214;0.382051;0;0.057033;11
497;Marie-Luise Bolte;Musik;1;12;5;0.379082;0.398872;0;0.094141;12
498;Wilhelm Diegelmann;Darsteller;1;8;4;0.320724;0.33359;0;0.018276;8
499;Wolfgang von Schwindt;Darsteller;1;12;4;0.35872;0.378547;0;0.066859;12
500;Werner Richard Heymann;Musik;1;14;4;0.343794;0.359573;0;0.032166;12
501;ein alter Diener;Darsteller;1;12;4;0.368342;0.38812;0;0.07054;12
503;Werner Brandes;Kamera;1;12;4;0.364759;0.383675;0;0.068068;12
504;Wilhelm Kaiser-Heyl;Darsteller;1;10;5;0.323169;0.337504;0;0.020196;8
505;Werner Alberti;Darsteller;1;10;5;0.326196;0.341521;0;0.024172;9
506;Lupu Pick;Regie;1;12;4;0.332992;0.348376;0;0.040095;12
1055;Armand Guerra;Drehbuch/Regie;2;8;5;0.290871;0.302103;0;0.006505;4
508;Wera Engels;Darsteller;1;11;4;0.362993;0.381453;0;0.057452;11
509;ein heruntergekommener Notar;Darsteller;1;12;4;0.35275;0.369658;0;0.052211;11
510;Walter Weisse;Kamera;1;6;4;0.345133;0.358803;0;0.026015;5
511;Wladimir Gaidarow;Darsteller;1;10;4;0.345745;0.363504;0;0.041729;10
513;Wolf Beneckendorff;Darsteller;1;15;4;0.343068;0.359915;0;0.047047;13
514;Max Grünberg;Darsteller;1;14;4;0.334821;0.352222;0;0.036607;13
515;Maurice Braddell;Darsteller;1;11;4;0.379525;0.399402;0;0.092005;11
516;Zena Dare;Darsteller;1;12;4;0.332992;0.348376;0;0.040095;12
517;Wolfgang Zeller;Musik;1;14;4;0.334821;0.352222;0;0.036607;13
519;Marion Spadoni;Darsteller;1;12;4;0.361379;0.380171;0;0.076263;11
520;Willi Münzenberg;Produzent;1;12;4;0.357405;0.376496;0;0.050788;11
521;Martin Niedermayr;Musik;1;12;5;0.368759;0.387675;0;0.061116;12
522;Manja Keller;Darsteller;1;10;5;0.323169;0.337504;0;0.020196;8
523;Martin Gregor;Drehbuch;1;5;4;0.327181;0.341282;0;0.017221;4
524;Mark Sorkin;Schnitt;1;16;4;0.366404;0.386496;0;0.096019;15
525;Willy Goldstück;Kamera;1;10;4;0.363806;0.381538;0;0.047732;9
1058;Erich Waschneck;Regie/Drehbuch;3;28;4;0.381754;0.404359;148.193981;0.088529;18
527;Willy Rath;Drehbuch;1;8;4;0.320724;0.33359;0;0.018276;8
528;Margarete Schlegel;Darsteller;1;10;4;0.363264;0.380256;0;0.061704;9
529;Martha Maria Newes;Darsteller;1;9;5;0.304117;0.319077;0;0.012455;9
530;Willy Kappelt;Musik;1;13;4;0.370441;0.390769;0;0.076831;13
531;Marlene Dietrich;Darsteller;1;11;4;0.363128;0.381026;0;0.061682;10
532;Mario Cusmich;Darsteller;1;15;4;0.365305;0.383504;0;0.059525;13
533;Willy Schaeffers;Darsteller;1;9;4;375;0.393162;0;0.086758;9
534;William Kahn;Drehbuch;1;10;4;0.341985;0.358291;0;0.033839;10
535;Mathilde Sussin;Darsteller;1;11;5;0.355062;0.371521;0;0.050122;9
536;Marietta Millner;Darsteller;1;12;4;0.375578;0.395299;0;0.091542;11
537;Maria Kamradek;Darsteller;1;13;4;0.367093;0.384701;0;0.059431;11
538;Maurice de Féraudy;Darsteller;1;9;4;0.328615;0.343077;0;0.022221;9
539;Wilhelm Schmieder;Darsteller;1;10;4;0.355321;0.37359;0;0.044956;10
540;Maud Harris;Darsteller;1;10;4;0.343794;0.358974;0;0.028831;10
541;Luis Trenker;Darsteller;1;15;4;0.335282;0.353675;0;0.037865;14
542;Magda Sonja;Darsteller;1;10;4;0.356751;0.374359;0;0.059754;10
543;Martin Proskauer;Drehbuch;1;11;4;0.365716;0.385214;0;0.061798;11
544;Willibald Gaebel;Kamera;1;1;1;1;1;0;0.000245;1
545;Magnus Stifter;Darsteller;1;11;4;0.363399;0.380769;0;0.057118;11
546;Marija Leiko;Darsteller;1;10;4;0.356881;0.373675;0;0.041207;10
547;Willi Teske;Kamera;1;13;4;0.363399;0.382479;0;0.07031;12
548;Mary Carr;Darsteller;1;11;4;0.372849;0.391538;0;0.066074;11
549;Malcolm Todd;Darsteller;1;11;4;0.368899;0.388205;0;0.075191;11
1051;Olga Tschechowa;Darsteller/Produzent;3;28;4;0.372137;0.395214;238.222941;0.107581;20
551;Robert Scharfenberg;Bauten;1;11;4;0.364622;0.382479;0;0.055734;11
1039;Carl Wilhelm;Regie/Drehbuch;3;31;4;0.40356;0.427949;117.949724;0.152464;21
553;Tonio Gennaro;Darsteller;1;10;4;0.35872;0.374786;0;0.045003;9
554;Reimar Kuntze;Kamera;1;10;4;0.363806;0.381538;0;0.047732;9
555;Sophie Pagay;Darsteller;1;13;4;0.358852;0.37735;0;0.051078;11
556;Sophus Wangøe;Kamera;1;14;4;0.334821;0.352222;0;0.036607;13
557;Ragnar Hyltén-Cavallius;Regie;1;13;4;0.367232;0.386838;0;0.066054;13
558;Rachel Devirys;Darsteller;1;10;4;0.343794;0.358974;0;0.028831;10
559;Promode Nath;Bauten;1;12;4;0.338307;0.354786;0;0.029455;12
560;Profulla Kumar;Darsteller;1;12;4;0.338307;0.354786;0;0.029455;12
561;Steffi Vida;Darsteller;1;12;4;0.376593;0.395897;0;0.103348;12
562;Stéfan Markus;Produzent;1;15;4;0.335282;0.353675;0;0.037865;14
563;Poul Eibye;Kamera;1;12;4;0.35275;0.369658;0;0.052211;11
564;Pierre Denols;Darsteller;1;10;4;0.343794;0.358974;0;0.028831;10
565;Suzanne Marville;Darsteller;1;10;4;0.328393;0.34453;0;0.029111;10
566;Pierre Batcheff;Darsteller;1;9;4;0.324567;0.339316;0;0.018459;9
567;Phil Jutzi;Kamera;1;11;5;0.310115;0.325453;0;0.013392;11
568;Sybille Schmitz;Darsteller;1;9;5;0.304117;0.319077;0;0.012455;9
569;Szöke Szakall;Darsteller;1;8;4;0.338777;0.352564;0;0.034583;7
570;Peter Voss;Darsteller;1;15;4;0.335282;0.353675;0;0.037865;14
571;Peter Ostermayr;Produzent;1;12;5;0.368759;0.387675;0;0.061116;12
572;Thea von Harbou;Drehbuch;1;14;4;0.343794;0.359573;0;0.032166;12
573;Peter C. Leska;Darsteller;1;11;4;0.349713;0.366496;0;0.046787;10
574;Percy Marmont;Darsteller;1;16;4;0.362993;0.383504;0;0.083699;15
575;Pepi Glöckner;Darsteller;1;11;4;0.358324;0.375812;0;0.058733;10
576;Peggy Norman;Darsteller;1;11;4;0.349588;0.367094;0;0.060043;11
577;Paul de Vallière;Produzent;1;17;5;0.343915;0.363744;0;0.051392;16
578;Paul Rosenhayn;Drehbuch;1;10;4;0.37385;0.392991;0;0.067526;10
579;Therese Giehse;Darsteller;1;10;4;0.342105;0.357863;0;0.030913;10
580;Tilla Garden;Darsteller;1;13;4;0.379969;0.400684;0;0.103634;13
581;Paul Portier;Kamera;1;9;4;0.324567;0.339316;0;0.018459;9
582;Toni Tetzlaff;Darsteller;1;15;4;0.343068;0.359915;0;0.047047;13
583;René Guissart;Kamera;1;10;4;0.371995;0.392137;0;0.068869;10
584;Renée Kürschner;Darsteller;1;10;4;0.362184;0.38;0;0.05967;10
585;Ludwig Hamburger;Drehbuch;1;6;4;0.335744;0.348547;0;0.021219;6
586;Robert Baberske;Kamera;1;12;4;0.332992;0.348376;0;0.040095;12
587;Robert Reinert;Drehbuch;1;14;4;0.385223;0.406154;0;0.091679;13
588;Rolf E. Vanloo;Drehbuch;1;12;4;0.364759;0.383675;0;0.068068;12
589;Rolf Raffé;Regie;1;9;4;0.337838;0.352906;0;0.02717;9
590;Rolf von Goth;Darsteller;1;10;4;0.363264;0.380598;0;0.060426;10
1029;Louis Ralph;Darsteller/Drehbuch/Regie;6;52;4;0.438005;0.468034;2848.807557;0.25362;44
592;Robert Irvine;Darsteller;1;12;4;0.332992;0.348376;0;0.040095;12
593;Rolla Norman;Darsteller;1;14;4;0.376739;0.398034;0;0.087128;14
594;Romano Mengon;Regie;1;3;4;0.321888;0.333162;0;0.014925;3
595;Rosa Valetti;Darsteller;1;13;4;0.358852;0.37735;0;0.051078;11
596;Rudolf Katscher;Drehbuch;1;11;4;0.363399;0.380769;0;0.057118;11
597;Robert Dinesen;Regie;1;10;4;0.358852;0.37641;0;0.052499;10
598;Robert Boudrioz;Regie;1;9;4;0.324567;0.339316;0;0.018459;9
599;Robert Basilice;Bauten;1;10;4;0.318419;0.333077;0;0.016416;10
600;Rudolf Lettinger;Darsteller;1;10;4;0.341985;0.358291;0;0.033839;10
601;Simone Vaudry;Darsteller;1;11;4;0.353774;0.369915;0;0.057373;10
602;Rudolf Meinert;Regie;1;10;4;0.350341;0.367436;0;0.04015;10
603;Rita Roberts;Darsteller;1;9;4;0.332765;0.347778;0;0.033927;9
604;Rio Nobile;Darsteller;1;10;4;0.342105;0.357863;0;0.030913;10
605;Rina Marsa;Darsteller;1;11;4;0.364622;0.382564;0;0.076729;11
606;Rina Maggi;Darsteller;1;11;4;0.343673;0.359829;0;0.06736;11
607;Seeta Devi;Darsteller;1;12;4;0.338307;0.354786;0;0.029455;12
608;Sepp Allgeier;Kamera;1;15;4;0.335282;0.353675;0;0.037865;14
609;Sergej Komarov;Darsteller;1;11;5;0.310115;0.325453;0;0.013392;11
610;Shayle Gardner;Darsteller;1;10;4;0.361647;0.377778;0;0.052608;10
611;Richard Kessler;Drehbuch;1;13;4;0.378641;0.398974;0;0.103856;13
612;Richard Jäger;Drehbuch;1;11;4;0.36862;0.386838;0;0.058786;11
613;Siegfried Berisch;Darsteller;1;10;4;0.356751;0.374359;0;0.059754;10
614;Richard Hutter;Drehbuch;1;9;5;0.310608;0.325966;0;0.017361;9
615;Paul Morgan;Darsteller;1;11;4;0.372279;0.390855;0;0.072402;11
616;Paul Ludwig Stein;Regie;1;11;4;0.372849;0.391538;0;0.066074;11
617;Walter Steinbeck;Darsteller;1;11;4;0.36862;0.386838;0;0.058786;11
618;Tony D'Algy;Regie;1;3;5;0.309819;0.321436;0;0.009469;3
619;Ogima Barcelona;Darsteller;1;9;4;0.310115;0.324957;0;0.017734;9
621;Václav Srb;Darsteller;1;17;5;0.343915;0.363744;0;0.051392;16
1054;Luitz Morat;Drehbuch/Regie;2;20;4;0.353774;0.369915;0;0.057373;10
623;W. Burton;Drehbuch;1;12;4;0.338307;0.354786;0;0.029455;12
624;W. Starke;Bauten;1;17;5;0.343915;0.363744;0;0.051392;16
625;Walter Formes;Darsteller;1;12;4;0.35872;0.378547;0;0.066859;12
626;Norah Baring;Darsteller;1;11;5;0.305069;0.319897;0;0.017115;10
627;Nino Ottavi;Drehbuch;1;12;4;0.376884;0.397179;0;0.106254;12
628;Nina Koschitz;Darsteller;1;15;5;0.364214;0.383402;0;0.074494;14
629;Nikolaj Chmeliow;Darsteller;1;11;5;0.310115;0.325453;0;0.013392;11
630;Walter Grüters;Darsteller;1;11;4;0.335397;0.351453;0;0.034566;11
631;Nikolai Larin;Regie;1;11;4;0.364622;0.382479;0;0.055734;11
632;Nicolas Rimsky;Darsteller;1;13;4;0.377614;0.396923;0;0.083437;11
633;Walter Harvey-Pape;Kamera;1;12;4;0.375289;0.395983;0;0.092144;12
634;Neil Brand;Musik;1;14;4;0.343794;0.359573;0;0.032166;12
635;Walter Jankuhn;Darsteller;1;14;4;0.343794;0.360598;0;0.049942;12
636;Natalie Lissenko;Darsteller;1;14;5;0.360444;0.37947;0;0.065358;14
637;Nadia Veldy;Darsteller;1;9;4;0.324567;0.339316;0;0.018459;9
638;Walter Reimann;Bauten;1;11;4;0.376448;0.396068;0;0.063314;11
639;Moisy Markus;Produzent;1;15;4;0.335282;0.353675;0;0.037865;14
640;Michael von Newlinski;Darsteller;1;14;4;0.357012;0.376752;0;0.072403;13
641;Mia Pankau;Darsteller;1;9;4;0.35009;0.366325;0;0.050674;9
642;Maya Devi;Darsteller;1;12;4;0.338307;0.354786;0;0.029455;12
643;May Manja;Darsteller;1;17;5;0.343915;0.363744;0;0.051392;16
644;May Colvin;Darsteller;1;11;4;0.353005;0.370684;0;0.048861;11
645;Max Weydner;Darsteller;1;9;4;0.328615;0.343077;0;0.022221;9
646;Max Schreck;Darsteller;1;14;4;0.357012;0.376752;0;0.072403;13
647;Max Ralf-Ostermann;Darsteller;1;14;4;0.376157;0.39547;0;0.091296;12
648;Vladimir Egorov;Bauten;1;11;5;0.310115;0.325453;0;0.013392;11
1052;G. W. Pabst;Regie/Schnitt;2;30;4;0.366404;0.386496;0;0.096019;15
