Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Les Dieux s'amusent,https://www.filmportal.de/film/les-dieux-samusent_a165b72628c6474bbedf5b5ca1e9c1d3,Spielfilm,1935,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Henri Garat: Amphitryon / Jupiter, Jeanne Boitel: Alcmène, Armand Bernard: Mercure / Sosie, Florelle: Myrismis, Marguerite Moreno: Juno, Margo Lion, Evelyne May, Marcelle Naury, Rachel Devirysamis d'Alcmène, Gaston Maugerministre de la guerre, Fred Pasqualidocteur, Agnès Capri, Fernande Saala, Nicole de Rouves",Serge Véber (Französische Dialoge),,,Reinhold Schünzel,,,Günther Stapenhorst,,Fritz Arno Wagner,"Werner Krien, Igor Oberberg","Rochus Gliese, Manon Hahn, Walter Schulze-Mittendorff",,,,Franz Doelle,,,,Universum-Film AG (UFA) (Berlin),,,"Reinhold Schünzel, Albert Valentin",Kurt Hoffmann,,Arnfried Heyne,,,,Fritz Thiery,,Alliance Cinématographique Européenne (A.C.E.) (Paris),105 min,"35mm, 1:1,37","s/w, Ton",,
Le domino vert,https://www.filmportal.de/film/le-domino-vert_04b5ec5074fa4973a0668d06052bab01,Spielfilm,1935,Deutschland,,,Otto Hunte,,"Danielle Darrieux: Hélène de Richmond/Marianne de Richmond, Maurice Escande: Henri Bruquier, Jany Holt: Lily Bruquier, Jeanne Pérez, Marcelle Géniat: Mme de Fallec, Henri Beaulieu: M. de Fallec, Lindia, André Burgère: Robert Zamietti, Daniel Lecourtois: Nanlin, Marcel Herrand, Georges Douking, Henri Guisol, Henry Bonvallet, Georges Prieur, Lucien Dayle",Marcel Aymé,,,"Harald Bratt, Emil Burri",,,Alfred Greven,,"Günther Rittau, Otto Baecker",,,,,,Gottfried Huppertz,,Walter Schütze,,Universum-Film AG (UFA) (Berlin),,,"Herbert Selpin, Henri Decoin",,,,,Horst von Harbou,,,,,,,,,
Der Dschungel ruft,https://www.filmportal.de/film/der-dschungel-ruft_e126f850a33046979bc4b1806478c6e3,Spielfilm,1935,Deutschland,,,Artur Günther,,"Harry Piel: Bobby Roeder, Paul Henckels: Professor Johannes Helmer, Ursula Grabley: Rose, seine Tochter, Gerda Maurus: Dina Morris, Alexander Golling: William Edwards, Emmy Wyda: Mrs. Joyce, Thea Fischer: Mary, ihre Tochter, Anita Düvel: Ellinor, Elisabeth Eygk: Maud, Sophie Eschenbach: Kitty, Liselotte Hessler: Daisy, Bruno Ziener: Rechtsanwalt Petterson, Philipp Manning: Bankier Clark, Raimund Warta: Grace, Ewald Wenck: Brown, Erik Ode: Kelly, Egon Brosig: Sir Timothy, Friedrich Ettel: Kapitän, Charlie Albert Huber: Matrose",,,,"Georg Mühlen-Schulte, Harry Piel",,Luise Lehmann,,,"Georg Bruckbauer, Hans Karl Gottschalk, Karl Vass",Gerhard Brieger,,,,,Fritz Wenneis,,,,Ariel-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,,,Hildegard Grebner,,Walter Weisse,,Emil Specht,,,"2821 m, 103 min","35mm, 1:1.33","s/w, Klangfilm",,
Durch die Wüste,https://www.filmportal.de/film/durch-die-wueste_04f9c31905a441f8974c46c8f120c39d,Spielfilm,1935,Deutschland,,,"Gustav A. Knauer, Alexander Mügge",,"Fred Raupach: Kara Ben Nemsi, Erich Haußmann: Abu Seif, Gretl Wawra: Hanneh, Heinz Evelt: Hadschi Halef Omar, Karl Mays Diener, Aruth Wartan: Scheich Malek, Katharina Berger: Senitza, Herbert Gernot: Abu Seifs Diener, Berthold Reissig: Abu Seifs Begleiter, Franz Klebusch: Händler in Mekka",,,,Carl Junghans,,"Walter Schreckling, Anni Loretto",,,"Georg Muschner, Paul Rischke",Rudolf Bredtschneider,,Hanns Beck-Gaden,,"Alfred Lehmann, Karl Kunst",Gottfried Huppertz,,,,Lothar Stark-Film Gmb: H (Berlin),Hanns Beck-Gaden,,J. A. Hübler-Kahla,Georg Siebert,"Walter König, Erwin Hübenthal",Walter von Bonhorst,,Eugen Klagemann,,"Joachim Thurban, Martin Müller",Karl May,,"2540 m, 93 min","35mm, 1:1.33","s/w, Tobis-Klangfilm","Uraufführung (DE): 20.02.1936, Dresden",
Ehestreik,https://www.filmportal.de/film/ehestreik_36d79c5d91384f2caaf94c9649c8e380,Spielfilm,1935,Deutschland,,,"Erich Kettelhut, Max Mellin",,"Trude Marlen: Hanni, Erika von Thellmann: Apollonia, Paul Richter: Wirt, Oskar Sima: Wurzelhans, Heli Finkenzeller: Pepi, Hermann Erhardt: Bürgermeister, Theodor Danegger: Bartl, Elise Aulinger: Annamirl, Beppo Brem: Wimpfinger, Erna Fentsch: Wimpfingerin, Viktor Gehring: Zellger, Irene Kohl: Zellgerin, Franz Loskarn: Malermeister, Olga Schaub: Frau des Malermeisters, Oscar Aigner: Drahmbauer, Fanny Schreck: Drahmbäuerin, Paul Luka: Baier, Karin Lüsebrink: Baierin, Otto Braml: Schubert, Anny Staeger: Schubertin, Kurt Meisel: Loisl, Charlotte Radspieler: Vroni, Rudolf Vones: Sepp, Inge Kick: Marai, Hans Henninger: Rosser, Liane Kopf: Resl, Josefine Dora: Köchin, Marianne Bormann: Zenzi, Hiasl Bogner: Apollonias Sohn",,,,"Alois Johannes Lippl, Walter Forster",,,Karl Ritter,,Carl Drews,,,,Oskar Felix,,"Ernst Erich Buder, Willi Geisler (Lieder)",,,,Universum-Film AG (UFA) (Berlin),,,Georg Jacoby,,,Wolfgang Becker,,,,Bruno Suckau,,,,,,,
Einer zuviel an Bord,https://www.filmportal.de/film/einer-zuviel-an-bord_73671f116bbe4703befdd57a349a4f88,Spielfilm,1935,Deutschland,Ernst Körner,,"Hans Sohnle, Otto Erdmann",,"Lída BaarováGerda Hegert, Albrecht Schoenhals: Kapitän von Moltmann, René Deltgen1. Offizier Rohlfs, Willy Birgel: Staatsanwalt Dr. Burger, Ernst Karchow: Konsul Schelff, Annemarie Steinsieck: Frau Konsul Schelff, Jupp Hussels: Steward Lüdecke, Alexander Engel1. Ingenieur Sparkuhl, Grethe Weiser: Bardame Lou Schmidt, Alexander Golling: Kommissar Sörensen, Rudolf Platte: Schauspieler Maximilian Wresky, Alfred Karen1. Tänzer in der Bar, Max Harry Ernst2. Tänzer in der Bar, Hans Kettler2. Offizier Mehlhorn, Karl Dannemann3. Offizier Ackermann, Ernst Legal: Kriminalwachtmeister, Rudolf Biebrach: Besatzungsmitglied, Friedrich Ettel: Spelunkenwirt, Karin Lüsebrink: Bardame, Edgar Nollet: Besatzungsmitglied, Walter Schramm-Duncker: Inspizient, Theodor Thony: Schiffslinienagent, Hugo Werner-Kahle: Vorsitzender des Seegerichts, Martha Ziegler: Portiersfrau, Auguste Wanner-Kirsch",,,,"Lothar Philipp August Mayring, Fred Andreas, Philipp Lothar Othello Mayring, Kurt Heuser",,"Eduard Weinert, Erwin Rosentreter, Wilhelmine Spindler",,,Robert Baberske,"Walter Pindter, Hans Georg Fehdmer",,,"Erwin Lehnow, Werner Bochmann",Waldemar Jabs,Werner Bochmann,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),"Bruno Duday, Erich Holder",,Gerhard Lamprecht,Milo Harbich,"Alfred Schmidt, Max Linde",Milo Harbich,,Heinz Ritter,,Dr. Fritz Seidel,Fred Andreas (Roman),,"9 Akte, 2321 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Das Einmaleins der Liebe,https://www.filmportal.de/film/das-einmaleins-der-liebe_1823c83f88c34786be5bec0777c72d52,Spielfilm,1935,Deutschland,Adolf Essek,,"Hans Sohnle, Otto Erdmann",,"Luise Ullrich: Sophie Bruninger, Paul Hörbiger: Alois Weinberl, Lee Parry: Madame Knorr, Theo Lingen: Melchior Feuerfuchs, Genia Nikolajewa: Carlotta de Melac, Paul Henckels: Zangler, Gustav Waldau: Modlinger, Gertrud Wolle, Wera Schultz, Gerti Gerdt, Inge Landgut, Paul Heidemann, Hans Hermann Schaufuß, Rudolf Klein-Rogge, Vera Schulz, Oskar Sima, Eugen Rex, Klaus Pohl, Hadrian Maria Netto, Rudolf Essek, Arthur Reppert, Josef Reithofer, Ernst Behmer, Wilhelm Bendow, Ewald Wenck",,,,Bobby E. Lüthge,,,Curt Prickler,,Günther Anders,,Manon Hahn,,Aldo von Pinelli,,Theo Mackeben,,Theo Mackeben,,Minerva-Tonfilm Gmb: H (Berlin),Curt Prickler,,Carl Hoffmann,Alfred Stöger,,Erich Palme,,Heinz Ritter,,Emil Specht,"Johann Nestroy (Bühnenstück ""Einen Jux will er sich machen"")",,"2552 m, 93 min","35mm, 1:1,33",s/w,,
Endstation,https://www.filmportal.de/film/endstation_08670019916c4eadad28402147ba96e6,Spielfilm,1935,Deutschland,Hans Naundorf,,"Willi A. Herrmann, Kurt Dürnhöfer",,"Paul Hörbiger: Karl Vierthaler, Maria Andergast: Näherin Anna Wendler, Hans Moser: Vater Karl Vierthaler, Josefine Dora: Mutter Vierthaler, Toni von Bukovics: Mutter Wendler, Oscar Sabo: Konditor Schilling, Otti Dietze: Frau Schilling, Etta Klingenberg: Tochter Rosa Schilling, Hubert von Meyerinck: Marcel Steiner, Direktor des Salons ""Flora"", Julia Serda: Frau Hofrat Crusius, Oskar Sima: Straßenbahninspektor Grenzing, Hermann Mayer-Falkow: Schaffner, Betty Sedlmayr: Mizzi, Olga Limburg: Otti Staudinger, Hugo Flink: Ingenieur, Adolf Satzenhofer: Portier, Else Lüders: Kundin, Beppo Seidler: Oberkellner",,,,"Lothar Philipp August Mayring, Philipp Lothar Othello Mayring",,"Friedrich Wilhelm Großmann, Frieda Stahl",,,Ewald Daub,,,,,"Walter Pantzer, Adolf Braun",Walter Espe,,Siegfried Schulz,,Algefa-Film Gmb: H (Allgemeine Filmaufnahme- und Vertriebs-Gmb: H) (Berlin),Robert Leistenschneider,"Karl Künzel, Paul Hörbiger (Gesamtleitung)",E. W. Emo,Hans Tost,"Gerhard Busse, Emil Freude",Alice Ludwig,,Alexander Schmoll,,Emil Specht,,,"5 Akte, 2458 m, 90 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 02.03.1954, B 238, Jugendfrei ab 16 Jahre"
Les epoux célibataires,https://www.filmportal.de/film/les-epoux-celibataires_bed51fd306094067a3d2a9430de25975,Spielfilm,1935,Deutschland,,,Otto Hunte,,"Sim Viva: Cherry, Mona Goya: Fleurette Legrand, Jean Rousselière: William Davenport, Stéphane Pizella: Henry Davenport, Germaine Charley: Patricia Davenport, Gaston Gabaroche: Murphy, Félix Oudart, Madeleine Guitty, Andrée Champeaux, Andrée Canti, Armand Morins",Jean Boyer,,,"Artur Robison, Walter Supper, Bobby E. Lüthge",,Fritz Rosentreter,Max Pfeiffer,,Robert Baberske,Walter Pindter,,,Jean Boyer,Waldemar Jabs,Theo Mackeben,Oscar Joost (Kapelle),Theo Mackeben,,Universum-Film AG (UFA) (Berlin),,,"Artur Robison, Jean Boyer",,,Herbert B. Fredersdorf,,Willi Klitzke,Raoul Ploquin,Erich Leistner,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
"Er weiß, was er will",https://www.filmportal.de/film/er-weiss-was-er-will_ec01012d932f438da20b0274bbe749e0,Spielfilm,1935,Deutschland,,,,,Beppo Brem,,,,,,,,,,,,,,,,,,,,,,Rudolf Hoch,,,,,,,,,,,,,,
Es waren zwei Junggesellen,https://www.filmportal.de/film/es-waren-zwei-junggesellen_47ee88807fc940fc830b0c2fd642a0ff,Spielfilm,1935,Deutschland,,,,,"André Pilot, Adolf Gondrell: Karl Mohr, Architekt, Adele Sandrock: Baronin Adele von Gronau, Hilde Schneider: Trude Peters, Joe Stöckel: Simon Hummel, Faktotum bei Loberg, Helma Rückert: Monika, seine Frau, Philipp Veit: Neubert, Apotheker, Käthe Itter: Charlotte, seine Tochter, Otto Fassler: Nikolaus, Chauffeur, Harry Hertzsch: Bürgermeister, Philipp Weichand: Hänfling, Theodor Auzinger: Huber, Gemeindesekretär, Wastl Witt: Berghofbauer, Elisabeth Reich: Anna, Margarethe Faas, Michl Lang, Ludwig Ruppert, Erika Staufenberg",,,,"Joseph Dalmann, Joe Stöckel",,,,,,,,,,,Toni Thoms,,Toni Thoms,,Arnold & Richter Gmb: H (München),,"August Arnold, Robert Richter",Franz Seitz Sr.,,,,,,,,,,,,,,
Ein falscher Fuffziger,https://www.filmportal.de/film/ein-falscher-fuffziger_7639d0f2848a4aaeaf6a1012d62b729d,Spielfilm,1935,Deutschland,Hans Naundorf,,"Erich Zander, Willi Depenau",,"Max Wilmsen, Theo Lingen: Handelsreisender Karl Lehmann, Käte Haack: Anna Lehmann, Lucie Englisch: Verkäuferin Christa Bach, Adele Sandrock: Frau Geheimrat Plüschkow, Georg Alexander: Bankdirektor Georg Plüschkow, Hilde Hildebrand: Frau Strachwitz, Hubert von Meyerinck: Betrüger Wallner, Paul Westermeier: Markthändler Alois Lechner, Max Gülstorff: Radiogeschäftinhaber Klagemann, Else von Möllendorff: Verkäuferin Hilde Werner, Walter Steinbeck: Kriminalkommissar Heller, Karl Platen: Kassierer Kampe, Greta Sund: Tänzerin,  Warner: Tanz, Vicky Werckmeister: Kundin, Gerhard Dammann, Gaston Briese: Portier, Ernst Behmer: Kunde, Lothar Geist: Junge, Albert Karchow: Kunde, Robert Eckert: Kriminalbeamter, Arthur Reinhardt: Kriminalbeamter, Karl Elzer: Schaffner, Hugo Flink: Ober, Erwin Hartung: Conferencier der Modenschau, Alfred Karen: Hotelgast, Therese Knopp: Frau in der U-Bahn, Wilhelm P. Krüger: Gast bei Lehmanns, Hellmuth Passarge: Taxifahrer, Hans Hermann SchaufußSparschweinchenverkäufer, Hilde Volk: Angestellte, Karl Harbacher, Isolde Laugs",,,,Walter Wassermann,,"Maria Helmer, Otto Zander",,,"Carl Drews, Georg Bruckbauer","Walter von Bonhorst, Ulrich Heiligenstedt",,,Ernst Leenen,Waldemar Jabs,"Ernst Leenen, Franz Marszalek",,Franz Marszalek,,Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner, Erich Schicker",Carl Boese,,"Gerhard Busse, Max Balzer",Roger von Norman,,"Karl Ewald, Kurt Wunsch",,Ludwig Ruhe,Robert Overweg (Buch),,"2272 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 26.02.1935, B.38680, Jugendverbot"
Familie Schimek,https://www.filmportal.de/film/familie-schimek_10a563badf2a44e48ca9251a110ec2ec,Spielfilm,1935,Deutschland,Conrad Flockner,,"Karl Böhm, Heinrich Richter",,"Hans Moser: Ludwig Schigl, Käte Haack: Frau Schimek, Hilde Schneider: Tänzerin Hedwig, ihre Nichte, Hans Adalbert Schlettow: Tischlergeselle Franz Baumann, Fritz Odemar: Möbelhändler Anton Kaltenbach, Grethe Weiser: Cilli Kaltenbach, Cecilie Gelers: Ilse, ihre Freundin, Wilhelm Bendow: Kaltenbachs Kompagnon Weigel, Eduard von Winterstein: Gerichtsvorsitzender, Heinrich Schroth: Staatsanwalt, Philipp Manning: Justizrat, Hans Sternberg: Droschkenkutscher Friesecke, Günter Großkopf: Hedwigs Neffe Willi, Horst Teetzmann: Hedwigs Neffe Franzl, Egon Brosig: Tänzer, Ernst Reißig: Theaterportier Pasternak, Margarete Hoffmann: Garderobiere, Grete Nordegg: Kassiererin, Edith von Ebeling, Erich Bartels, Otto Kronburger, Walther Suessenguth, Otz Tollen, Max Wilmsen",,,,"Max Wallner, Reinhold Meißner",,"Gustav Jäger, Senta Schlick",,,Willy Winterstein,Karl Löb,,,,Waldemar Jabs,Fritz Wenneis,,Fritz Wenneis,Paul Lincke (Schlager),Majestic-Film Gmb: H (Berlin),Bruno Lopinski,"Franz Tappers, Helmut Eweler",E. W. Emo,"Ernst Munck, Graf d'Haussonville","Max Klar, Karl Meyer",Munni Obal,,Eugen Klagemann,,Erich Lange,Paul Lincke (Schlager),,"8 Akte, 2322 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (AT): 29.11.1935, Wien",
Fientje Peters poste restante,https://www.filmportal.de/film/fientje-peters-poste-restante_4591d22fb4b34f1dbb6fbbe209d88f4c,Spielfilm,1935,Deutschland,,,"Otto Gülstorff, Hans Minzloff",,,,,,,,,,,"Carl Drews, Hugo Schott, Georg Bruckbauer",,,,,,"Ludwig Schmidseder, Rudolf Perak",,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",,,Victor Janson,,,,,,,,,,,,,,
Friesennot,https://www.filmportal.de/film/friesennot_6665e31b27924aa29ab947af022cde6c,Spielfilm,1935,Deutschland,,,,,"Marianne Simson, Hermann Schomberg, Ilse Fürstenberg, Gertrud Boll, Helene Fehdmer, Aribert Grimmer, Friedrich Kayßler, Valerij Inkijinov, Maria Koppenhöfer, Kai Möller, Franz Stein, Fritz Hoopts, Jessie Vihrog, Martha Ziegler",,,,Werner Kortwich,,,,,Sepp Allgeier,,,,,,Walter Gronostay,,,,,,,Peter Hagen,,,Wolfgang Becker,,,,,,,"2651 m, 97 min","35mm, 1:1.33",s/w,"Uraufführung (DE): 19.11.1935, Berlin, Ufa-Palast am Zoo",
Frischer Wind aus Kanada,https://www.filmportal.de/film/frischer-wind-aus-kanada_f8cf6fb87ae345379aed355eac22c3b5,Spielfilm,1935,Deutschland,,,"Erich Kettelhut, Max Mellin",,"Max Gülstorff: J. N. Granitz, Dorit Kreysler: Karin Granitz, Paul Hörbiger: Meinkel, Oskar Sima: Bernetzki, Blandine Ebinger: Lore Hartwig, Jakob Tiedtke: Henry Baker, Harald Paulsen: Jonny Baker, Leopoldine Konstantin: Frau Olden, Hans Brausewetter: Sven Olden, Grethe Weiser: Margot, Oscar Sabo: Boxtrainer Mackie, Werner Finck: Fotograf Bauer, Genia Nikolajewa, Hans Richter, Ursula Schlettow, Hugo Werner-Kahle, Annemarie Steinsieck, Annemarie Korff",,,,"Lothar Philipp August Mayring, Philipp Lothar Othello Mayring",,,Bruno Duday,,Bruno Mondi,,,,Richard Busch,,Franz R. Friedl,,,,Universum-Film AG (UFA) (Berlin),,,"Erich Holder, Heinz Kenter",,,Eduard von Borsody,,,,"Hermann Fritzsching, Ludwig Ruhe",,,,,,,
Frühjahrsparade. Ein Film aus Österreich-Ungarns Vergangenheit,https://www.filmportal.de/film/fruehjahrsparade-ein-film-aus-oesterreich-ungarns-vergangenheit,Spielfilm,1935,Deutschland/Ungarn/Österreich,,,Emil Hasler,,"Paul Hörbiger: Kaiser Franz Joseph, Franziska Gaal: Marika, Wolf Albach-Retty: Wilhlem August Jurek, Theo Lingen: Baron Egon Zorndorf, Adele Sandrock: Gräfin Burgstätten, Annie Rosar: Fr. Taschlmeier, Hans Richter: Fritzi, Anton Pointner: Hauptmann Weber, Tibor von Halmay: Korporal Stadler, Fritz Imhoff: Feldwebel Mittermeier, Hans Moser: Friseur Swoboda, Elisabeth Sandner, Alfred Neugebauer, Richard Waldemar, Leo Resnicek, Julius Selachi, Richard Eybner, Hans Homma, Otto Schmöle, Alfred Gerasch, Karola Zala, Gräfin Geldern-Egmont, Prinzessin Hohenlohe",,,,Ernst Marischka,,,,,Stefan Eiben,,,,,,"Robert Stolz, Wilhelm August Jurek",,Robert Stolz,,"Deutsche Universal-Film AG (Berlin), Universal-Hunnia Rft (Budapest - Wien)",Johann Bingert,Joe Pasternak,Géza von Bolváry,"Josef von Baky, Erwin Wratschko (Regie der Militäraufnahmen)",,Hermann Haller,,,,"Hermann Dankert, Franz Lohr",,,93 min,"35mm, 1:1,37","s/w, Ton",,
Frühling in Sevilla,https://www.filmportal.de/film/fruehling-in-sevilla_27de10c2ad8743e485d3c413bb43f19f,Spielfilm,1935,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ein ganzer Kerl,https://www.filmportal.de/film/ein-ganzer-kerl_968c19c175fb46df9708186d5e3a4af6,Spielfilm,1935,Deutschland,,,Max Seefelder,,"Hermann Speelmans: Karl Grosse, Lien Deyers: Grete, Joe Stöckel: August Bol-le, Wurstfabrikant, Erika Glässner: Minna, seine Frau, O. E. Hasse: Manfred, beider Sohn, Willi Schur: Anton Puschel, Hubert von Meyerinck: Baron v. Peter-sen, Genia Nikolajewa: Olly Rivelle, Otto Wernicke: Eckhardt, Wiegemeister, Walter Steinbeck: Steinicke, Philipp Manning: Konsul Bergen, Hans Richter: Otto, Rosa Kirchner-Lang: Frau Puschel, Albert Spenger: Krause, Walter Lantzsch: Streckeband, Philipp Veit: Kommerzienrat Leonhard",,,,"Walter Wassermann, Lotte Neumann",,"Hermann Dor, Frieda Saumweber",,,Franz Koch,"Josef Illig, Josef Koch",,,Peter Kirsten,"Heinrich Beckmann, Max Rauffer",Hans Carste,,Hans Carste,,Bavaria Film AG (München-Geiselgasteig),Otto Ernst Lubitz,,Carl Boese,,,Ella Ensink,,Rudolf Reißner,,Friedrich Wilhelm Dustmann,"Wolfgang Marken (Roman ""Karl der Große"")",,,,,,
Der Gefangene des Königs,https://www.filmportal.de/film/der-gefangene-des-koenigs_84c9cb489d094920ad3dc33d47ee6c19,Spielfilm,1935,Deutschland,,,"Max Seefelder, Josef Franz Strobl",,"Michael Bohnen: König August, Paul Kemp: Fritz Böttger, Josef Eichheim: Apotheker Zorn, Albert Florathvon Archenholtz, Susi Lanner: Sophie von Archenholtz, Adele Sandrock: Tante Sophie, Hans Schlenck: Leutnant von Pahl, Hilde Hildebrand: Frl. von Mallwitz, Ernst Dumcke: Fürst von Fürstenberg, Hubert von Meyerinckvon Beichlingen, Oskar Marion: Leutnant Menzel, Hans Junkermann: Finanzminister Kraut, Max Gülstorff: Finanzsekretär Schöller, Antonie Jaeckel: Frau Kraut, Gertrud Wolle: Frau Schöller, Fritz Odemar: Jomelli, Will Dohm: Knüppel, O. E. Hassevon Zilchow, Walter Holten: Graf Dona, Beppo Brem: Spitzer, Willy Rösner: Kumpan, Erich Ponto: Friseur, Kurt Holm: Richter, Max Weydner: Laskaris, Richard Ulrich: Lakei, Axel von Ambesser: Tanzmeister, Gerhard Dammannsächsischer Feldwebel, Lydia Schulenburg: Hofdame, Jola Jobst",,,,Georg Hurdalek,,"Hermann Dor, Frieda Saumweber",,,Franz Koch,Josef Illig,,,,"Alfred Lehmann, Heinrich Beckmann, Max Rauffer",Wolfgang Zeller,,,,Bavaria Film AG (München-Geiselgasteig),Otto Ernst Lubitz,,Carl Boese,,Wilhelm Lanz,Gottlieb Madl,,Rudolf Reißner,,Karl-Albert Keller,,,"2939 m, 107 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Der gestiefelte Kater,https://www.filmportal.de/film/der-gestiefelte-kater_d55837282fad481094127a9f602340d9,Spielfilm,1935,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Märchen-Film Produktion Alfons Zengerling (Berlin),,,,,,,,,,,,,,,,,
Glückspilze,https://www.filmportal.de/film/glueckspilze_ee50c9b2c16e46a1b9e59d5cbc66aa1f,Spielfilm,1935,Deutschland,Ernst Braun,,"Ludwig Reiber, Karl Machus",,"Albert Lieven: Primaner Hans Berding, Clara Savio: Hans' Freundin Gerda Roeder, Clemens Hasse: Gerdas Bruder Primaner Hellmut Roeder, Franz Pfaudler: Direktor Bartmann, Heinz von Cleve: Assessor Hesse, Ernst Stahl-Nachbaur: Dr. Kahn, Bernhard Minetti: Sekretär Trübner, Franz Weber: Professor Hundshagen, Maria Seidler: Frau des Professors, Knut Hartwig: Gutsbesitzer Roeder, Ilse Fürstenberg: Roeders Frau, Wolfgang Klein: Primaner Fritz Scholl, Walter Bluhm: Primaner Georg Lewaldt, Hermann Noack: Primaner Erich Krämer, Edna Greyff: Anna Berding, Erich Dunskus: Gesangslehrer Borsche, Arthur Grosse: Rechtsanwalt Dr. Rosbigall, Georgia Holl: Gerdas Freundin Käte Hermannson, Erika Raphael: Gerdas Freundin Lotte Hundshagen, Ellen Becker: Gerdas Freundin Inge Richter, Hella Tornegg: Mutter Biehler, Paul Mehler: Primaner Wilhelm Biehler aka ""Keks ohne"", Herbert Roehl: Primaner Kurt Biehler aka ""Keks mit"", Hans Adolfi: Hausmeister Volkwein, Hans Waschatko: Landrat Heßling, Otto Grüneberg: Quartaner ""Tomate"", Franz Schönemann: Architekt Schnabel, Ernst Nessler: Klavierlehrer Scheigowski, Karl Morvilius: Kanzlist bei Dr. Rosbigall, Evelyn Robertieine Chansonette, Bruno Eichgrünein Lehrer, Bruno Fritzein Conférencier, Dodo van Doeren, Alfred Stein",,,,Robert A. Stemmle,,Erwin Rosentreter,,,Robert Baberske,Walter Pindter,,,,Arnold Jenssen,Walter Gronostay,,Walter Gronostay,,Georg Witt-Film Gmb: H (Berlin),Georg Witt,,Robert A. Stemmle,Fritz C. Mauch,"Emil Birk, Fritz Tietsch",Fritz C. Mauch,,Richard Wesel,,"Fritz Seeger, Tonbild-Syndikat AG (Tobis) (Berlin)","Horst Biernath (Roman ""Sieben unter einem Hut"")",,"9 Akte, 2548 m, 93 min","35mm, 1:1.33",s/w,,
Großreinemachen,https://www.filmportal.de/film/grossreinemachen_bf6642ef0e774d5ea5e10ae58895b5b7,Spielfilm,1935,Deutschland,,,,,"Wolf Albach-Retty, Elisabeth Flickenschildt, Fritz Odemar, Anny Ondra, Josef Eichheim, Hans Richter",,,,,,,,,Otto Heller,,,,,,,,,,Ondra-Lamac-Film Gmb: H (Berlin),,,Carl Lamač,,,,,,,,,,"2310 m, 84 min","35mm, 1:1.33",s/w,,
Der grüne Domino,https://www.filmportal.de/film/der-gruene-domino_e50a5bfc95554692879ef3c08d6290bd,Spielfilm,1935,Deutschland,Gustav Lorenz,,"Otto Hunte, Willy Schiller",Erwin Tietz,"Brigitte Horney: Ellen Fehling + Mutter Marianne Fehling, Karl Ludwig Diehl: Kunstsachverständiger Dr. Bruck, Theodor Loos: Herr von Falck, Margarethe Schön: Frau von Falck, Waldemar Leitgeb: Dr. Nohl, Erika von Thellmann: Dr. Brucks Wirtschafterin Theres, Erich Fiedler: Herr Fehling, Eduard Wesener: Herr Pollnow, Alice Treff: Lilly Bruck, Hans Leibelt: Justizrat Lorenz, Trude Hesterberg: Sängerin Lulu Mielke, Walther Jung: Bildhauer Nebel, Erwin Klietsch: Dr. Brucks Faktotum Aloys, Albert Hörrmann: Ellmos, Adolf Fischer: Maurer, Ernst Waldow: Ansager, Inka Adrian, Traute Bengen, Dorrit Merryll, Alfred Walter",,,,"Harald Bratt, Emil Burri",,"Otto Zander, Georg Paersch, Gertrud Wendt, Berta Schindler",Alfred Greven,,"Günther Rittau, Otto Baecker",Karl Plintzner,,,Hans Fritz Beckmann,Waldemar Jabs,Gottfried Huppertz,,Walter Schütze,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Alfred Greven),Alfred Greven,,Herbert Selpin,,"Erich Düring, Karl Mühlberger",Oswald Hafenrichter,,Horst von Harbou,,Ludwig Ruhe,"Erich Ebermayer (Motive des Bühnenstücks ""Der Fall Claasen"")",,"2410 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
