Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Liebesbriefe der Baronin von S...,https://www.filmportal.de/film/die-liebesbriefe-der-baronin-von-s_0c34ecd1535b4f648c716b75ab5ca791,Spielfilm,1924,Deutschland,,,Paul Leni,,"Mia May: Baronin von S., Alfredo Bertone: Baron von S., Memo Benassi: Straßenmusikant Giovanni, Desdemona Mazza: Kokotte Jou-Jou - Ginetta, Ernst Gronau: Marquis Grillon",,,,"Paul Reno, Henrik Galeen",,,,,"Frederik Fuglsang, Ludwig Lippert, Giovanni Vitrotti",,,,,,Eduard Prasch (Bei der Uraufführung),,,,May-Film AG (Berlin),,Joe May,Henrik Galeen,,,,,,,,,Universum-Film AG (UFA) (Berlin),"6 Akte, 2381 m","35mm, 1:1,33",s/w,,
Die Liebesbriefe einer Verlassenen,https://www.filmportal.de/film/die-liebesbriefe-einer-verlassenen_ec62f4895f5d49d6b811f692a5dceb66,Spielfilm,1924,Deutschland,,,Carl Ludwig Kirmse,,"Ilka Grüning, Margarete Kupfer, Dora Bergner, Peggy Permont, Heinrich Schroth, Ernst Hofmann, Charles Willy Kayser, Fritz Kampers, Rudolf Klein-Rohden, Robert Leffler",,,,,,,,,Kurt Lande,,,,,,,,,,,,,Emmerich Hanus,,,,,,,,,,,,,,
Liebet das Leben,https://www.filmportal.de/film/liebet-das-leben_d0bbce37c57b4cd98db5735cffbf1eab,Spielfilm,1924,Deutschland,,,Willy Reiber,,"Georg Heinrich Schnell: Thomas Brey, Olga Gsovskaja: Allan, dessen Nichte, Helena Makowska: Lucienne d’Or, Harry Reve: Boxer Harry",,,,Georg Asagaroff,,,,,"Franz Koch, Wilhelm Kiermeier",,Leo Pasetti,,,,,,,,,,,Georg Asagaroff,,,,,,,,,,,,,,
Die lockende Gefahr,https://www.filmportal.de/film/die-lockende-gefahr_78f91c7e30fb4f469167512e5b132017,Spielfilm,1924,Deutschland,,,Bernhard Schwidewski,,"Simone Vaudry, Eugenie Otzoup, Margarete Kupfer, Frida Richard, Paul Menant, Curt Doerry, Hermann Picha, Karl Victor Plagge, Karl Harbacher, Adolf Klein",,,,Franz Schulz,,,,,Gustave Preiß,,,,,,,,,,Progreß-Film Gmb: H (Berlin),,,Josef Stein,,,,,,,,,,,,,,
Lord Reginalds Derbyritt,https://www.filmportal.de/film/lord-reginalds-derbyritt_f9b8a8d43d234bf5ab5ded6476be0012,Spielfilm,1924,Deutschland,,,Julian Ballenstedt,,"Ernst Hofmann, Uschi Elleot, Jutta Jol, Ralph Arthur Roberts, Karl Platen, Rudolf Klein-Rohden, Wilhelm Kaiser-Heyl, Fritz Kampers",,,,Paul Günther,,,,,Heinrich Gärtner,,,,,,,,,,,,,Arthur Teuber,,,,,,,,,,,,,,
Die Luftfahrt über den Ozean. Haralds kühnstes Abenteuer,https://www.filmportal.de/film/die-luftfahrt-ueber-den-ozean-haralds-kuehnstes-abenteuer_265332ebd5ef4953a5f9ab7c5445aea5,Spielfilm,1924,Deutschland,,,,,"Alf Blütecher, Barbara von Annenkoff, Christian Bummerstedt",,,,,,,,,,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Lumpen und Seide,https://www.filmportal.de/film/lumpen-und-seide_b0cb9528c1a64fe987291c205b1fab37,Spielfilm,1924,Deutschland,,,Kurt Richter,,"Reinhold Schünzel: Max, Mary Parker: Irene, Johannes Riemann: Erik, ihr Mann, Einar Hanson: Werner, sein Bruder, Maly Delschaft: Ulrike, Gesellschafterin, Mary Kid: Hilde, ein Mädchen aus dem Volke, Ferdinand Bonn: Hildes Vater",,,,"Adolf Lantz, Heinz Goldberg",,,,,"Mutz Greenbaum, Emil Schünemann",,,,Artur Rebner,,"Hugo Hirsch (Titelsong  ""Shimmy"")",,,,Richard Oswald-Film AG (Berlin),,,Richard Oswald,,,,,,,,,,96,"35mm, 1:1,33","s/w, stumm",,
Das Mädchen aus dem Kaufhaus,https://www.filmportal.de/film/das-maedchen-aus-dem-kaufhaus_23c3606383084f4d9d1e402497a61a9c,Spielfilm,1924,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1358 m","35mm, 1:1.33","s/w, stumm",,
"Mädchen, die man nicht heiratet",https://www.filmportal.de/film/maedchen-die-man-nicht-heiratet_07e955d1cb454e0ca3cc5ea791fabd06,Spielfilm,1924,Deutschland,,,,,"Ellen Kürty: Das Mädchen, das man nicht heiratet, Karl Beckersachs: Der Ladenprinz, Paul Otto: Der Schiebergraf, Hans Mierendorff: Er, Peter Arnolds: Der junge Mann aus guter Familie, Ellen Kürlidas Mädchen, das man nicht heiratet, Henri Peters-Arnoldsder junge Mann aus guter Familie, Clementine Plessner, Ernestine Costa, Ellen Heel, Grete Hollmann, Margarete Kupfer, Helene von Bolváry, Albert Steinrück, Fred Köster, Großmann, Georg Heinrich, Walter Lantzsch, August Wisbeck",,,,Margarete M. Langen,,,,,,,,,,,,,,,,,,Géza von Bolváry,,,,,,,,,,"5 Akte, 1804 m",,"s/w, stumm",,
Das Mädel von Capri,https://www.filmportal.de/film/das-maedel-von-capri_f66f8be6b3684679a55e84f15be36791,Spielfilm,1924,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Lya Mara, Ulrich Bettac, Robert Scholz, Hermann Böttcher, Julia Serda, Ernst Dernburg",,,,,,,,,"Mutz Greenbaum, Gustave Preiß",,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Das Mädel von Pontecuculi,https://www.filmportal.de/film/das-maedel-von-pontecuculi_eff2906f5bc54b60922f9390f479484d,Spielfilm,1924,Deutschland,,,,,"Ada Svedin: Pipsi, Tochter des Bürgermeisters, Charles Willy Kayser: Carlo XVII., Fürst von Ponteredo / Octav d’Olbert,, Hermann Böttcher: Graf Dodo Caramba Formanoli, Hofmarschall, Emil Stammer: Nicodemus Carnero, Bürgermeister, Rudi Oehler: Bonaventura Baldrian, Komiker, Ellen Isenta: Innozencia Primarose, Schauspielerin",,,,O. A. Witte,,,,,Emil Schünemann,,,,,,Hans Ailbout (Kino-Musik),,Richard Schönian,,,,,Ludwig Czerny,,,,,,,,,,,,,,
Die malayische Dschonke,https://www.filmportal.de/film/die-malayische-dschonke_e9874547dba7498ca49adcbd8fb6f1b0,Spielfilm,1924,Deutschland,,,Max Heilbronner,,"Ernst Reicher: Stuart Webbs, Alexandra Sorina, Arnold Marlé, Magda Simon, Ernst Bosser, Claire Kronburger, Jack Mylong-Münz",,,,,,,,,Alfons Brümmer,,,,,,,,,,,,,Max Obal,,,,,,,,,,,,,,
Malva,https://www.filmportal.de/film/malva_c9e16faf666a4944b0488e7ab131f05b,Spielfilm,1924,Deutschland,,,Willi A. Herrmann,,"Lya de Putti: Malva, Ernst Rückert: Tassilo, Leutnant der Grenz-Gendarmen, Tronier Funder: Bosco, Sergeant, Hans Adalbert Schlettow: Tadzio, Erich Kaiser-Titz: Grigori",,,,"Rolf E. Vanloo, Robert Dinesen",,,,,Julius Balting,,,,,,,,,,Phoebus-Film AG (Berlin),,,Robert Dinesen,,,,,,,,,,,"35mm, 1:1,33","s/w, Ohne Ton",,
Der Mann ohne Nerven,https://www.filmportal.de/film/der-mann-ohne-nerven_632eae576a25418b81c7fccdc7d1e408,Spielfilm,1924,Deutschland/Frankreich,,,Fritz Kraencke,,"Harry Piel: Der Mann ohne Nerven, Albert Paulig: Henry Ricold, Direktor des Ikarus Verlages, Marguerite Madys: Yvette, seine Frau, Paul GuidéHector Marcel, Herzog de Frontignac-Epinay, Dary Holm: Aud Egede Christensen, Denise Legeay: Lizzie, José Davert: Jack Brown, Hermann Picha: Der Notar des Herzogs",,,,"Edmund Heuberger, Herbert Nossen, Harry Piel",,,,,"Georg Muschner, Gotthardt Wolf",,,,,,,,,,Hape-Film Co. Gmb: H (Berlin),,"Harry Piel, Heinrich Nebenzahl","Harry Piel, Gérard Bourgeois",Gérard Bourgeois,,,,,,,,,,,,,
Der Mann um Mitternacht,https://www.filmportal.de/film/der-mann-um-mitternacht_e35f6860bf6c4ecf88a83981151932df,Spielfilm,1924,Deutschland,,,Alfred Junge,,"Hella Moja, Olaf Fjord, Henrik Malberg, Holger-Madsen, Karl Etlinger, Claire Rommer, Erling Hanson, Adolphe Engers, Claus Hemmersbach",,,,"Marie-Louise Droop, Holger-Madsen",,,,,Willy Goldberger,,,,,,,,,,,,,Holger-Madsen,,,,,,,,,,,,,,
Marie d'Amour und ihre Liebhaber,https://www.filmportal.de/film/marie-damour-und-ihre-liebhaber_813d9791cf67481aa9fa2265f5612d3b,Spielfilm,1924,Deutschland,,,,,"Hanni Weisse, Karl Falkenberg, Hans Junkermann, Sybil Morel, Charly Berger, Erna Thiele",,,,Hans Gaus,,,,,Georg Muschner,,,,,,,,,,,,,Kurt Brenken,,,,,,,,,,"4 Akte, 1365 m","35mm, 1:1.33","s/w, stumm",,
Marodeure der Liebe,https://www.filmportal.de/film/marodeure-der-liebe_03eeee7858944891858c2524269af7b0,Spielfilm,1924,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mater dolorosa,https://www.filmportal.de/film/mater-dolorosa_165e0ab431424bb6b07a7c7cc705cf60,Spielfilm,1924,Deutschland,,,,,"Ilka Grüning, Margarete Kupfer, Hanni Weisse, Edith Edwards, Rudolf Klein-Rohden, Paul Bildt, Victor Colani, Gustav May, Bobby Bender, Adolf Wohlbrück",,,,Bobby E. Lüthge,,,,,Max Lutze,,,,,,,,,,,,,Joseph Delmont,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Maud Rockfellers Wette,https://www.filmportal.de/film/maud-rockfellers-wette_622ec7601d8640669075f80e8124d233,Spielfilm,1924,Deutschland,,,Max Frick,,"Karl Elzer: John Rockefeller, Rita Clermont: Maud, seine Schwester, Erich Kaiser-Titz: Mac Williams, Kurt Vespermann: Bill Wellwood, Vera Skidelsky: Alice, Mauds Freundin",,,,"Franz Eckstein, Erich Eriksen",,,,,Franz Stein,,,,,,,,,,,,,Erich Eriksen,,,,,,,,,,,,,,
Mein Leopold,https://www.filmportal.de/film/mein-leopold_a6570c21fafb4893b37826caa6de0e4c,Spielfilm,1924,Deutschland,,,Erich Czerwonski,,"Arthur Kraußneck: Gottlieb Weigelt, Schuhmachermeister, Käte Haack: Klara, seine Tochter, Georg Alexander: Komponist, Leo Peukert: Werkführer, Gustav Botz: Zernikow, Stadtrichter, Paula Conrad-Schlenther: Amalie, seine Frau, Renate Rosner: Marie, beider Tochter, Lotte Steinhoff: Lotte, beider Tochter, Erna Sydow: Demoiselle Andersen, Tänzerin, Georg John: Nibisch, Geldverleiher, Lotte Reinicke: Minna, Dienstmädchen",,,,,,,,,"Albert Schattmann, Hermann Böttger",,Änne Willkomm,,,,,,,,,,,Heinrich Bolten-Baeckers,,,,,,,,Adolphe L'Arronge (Bühnenstück),,,,,,
Mensch gegen Mensch,https://www.filmportal.de/film/mensch-gegen-mensch_c22ad3f3122e49c6a2b3fc828f6c9127,Spielfilm,1924,Deutschland,,,Oskar Friedrich Werndorff,,"Hans Mierendorff, Mady Christians, Alfred Abel, Olga Belajeff, Tullio Carminati, Ferdinand von Alten, Wilhelm Diegelmann, Harry Lamberts-Paulsen, Albert Paulig, Paul Rehkopf, Heinrich Gotho",,,,"Norbert Jacques, Adolf Lantz",,,,,Werner Brandes,,,,,,,,,,Gloria-Film Gmb: H (Berlin),,,Hans Steinhoff,,,,,,,,,,"6 Akte, 2477 m","35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 10.11.1924, B.09299, Verbot"
Menschen im Nebel,https://www.filmportal.de/film/menschen-im-nebel_90463324ea434e70a32ee4d514afb202,Spielfilm,1924,Deutschland,,,,,"Sascha Gura, Hanni Reinwald, Carl Auen, Robert Scholz, Magnus Stifter, Bengt Aage",,,,"Ada van Roon, Gernot Bock-Stieber",,,,,,,,,,,,,,,,,,Gernot Bock-Stieber,,,,,,,,,,,,,,
Michael,https://www.filmportal.de/film/michael_761047dfd4cd4145835688766b8c8569,Spielfilm,1924,Deutschland,,,Hugo Häring,,"Walter Slezak: Eugène Michael, Benjamin Christensen: Claude Zoret, Nora Gregor: Fürstin Zanikow, Alexander Murski: Herr Adelskjold, Grete Mosheim: Frau Adelskjold, Didier Aslan: Herzog Monthieu, Robert Garrison: Kunstkritiker Charles Switt, Max Auzinger: Majordomus, Karl Freund: Kunsthändler Leblanc, Wilhelmine Sandrock: Herzoginwitwe, Eugène de Klotz: Baron",,,,"Thea von Harbou, Carl Theodor Dreyer",,,,,"Karl Freund, Rudolph Maté (Außenaufnahmen)",Robert Baberske,,,,,"Hans Joseph Vieth (Bei der Uraufführung), Pierre Oser (1994 + Restaurierte und digitalisierte Fassung)",,,Peter Tschaikowski (Motive),Decla-Bioscop AG (Berlin),,Erich Pommer,Carl Theodor Dreyer,,,,,,,,"Herman Bang (Roman ""Mikael"")",Universum-Film AG (UFA) (Berlin),"6 Akte, 1966 m",35mm,"s/w, stumm",,
Mister Radio,https://www.filmportal.de/film/mister-radio_f8901abb5f094d619aa03f389cb5172c,Spielfilm,1924,Deutschland,,,Willi A. Herrmann,,"Luciano Albertini: Gaston de Montfort, Evi Eva: Marion, Magnus Stifter: Joe Swalzen, Bankier, ihr Vater, Fred Immler: Girondin, sein Sekretär, Agnes Nero: Gräfin Jeanne de Montfort, Gastons Mutter, Annie Gorilowa: Edy Duflos, Robert Scholz: Industrieller, Angelo Rossi: Bergführer, Mario Fossati: Journalist, M. Leonhard: Apache",,,,"Ernest Bouthley, Nunzio Malasomma",,,,,"Willy Großstück, Eduardo Lamberti",,,,,,Bernd Thewes (Restaurierte und digitalisierte Fassung),,,,Phoebus-Film AG (Berlin),,,Nunzio Malasomma,,,,,,,,,,"1902 m, 78 min",35mm,"s/w, stumm",,
Moderne Ehen,https://www.filmportal.de/film/moderne-ehen_2f85ba09bbf541bb8d0ce36208a2f2f5,Spielfilm,1924,Deutschland,,,,,"Alexander S. Polonsky: Prof. Holstein, Helena Makowska: Thea Holstein, seine Frau, Ernst Stahl-Nachbaur: Baron von Norden, Claude France: Baronin Norden, Harry Nestor: Dr. Fritz Röller, Fritz Kortner: Diener, Ellen Reith: Baroness Bassian, H. Weil: Fritz von Hardt, Paul Askonas: Generaldirektor Möller, Wilhelm Dieterle: Prof. Heinrich",,,,,,,,,"Fritz Baier, Gustav Roth",,,,,,,,,,Weltfilm Karl Wiesel (München),,,Hans Otto Löwenstein,,,,,,,,,,,,,,
Der Mönch von Santarem,https://www.filmportal.de/film/der-moench-von-santarem_758137df848b4c6aba6e53b8a6106b95,Spielfilm,1924,Deutschland,,,Ernst Stern,,"Alf Blütecher, Emmy Förster, Manja Tzatschewa, Evi Eva, Alice de Finetti, Magnus Stifter, Walter Rilla",,,,Ruth Goetz,,,,,Leopold Kutzleb,,"Leopold Verch, Peter A. Becker",,,,,,,,Suprema-Film Gmb: H (Berlin),,,Lothar Mendes,,,,,,,,Almeida Garrett,,2622 m,35mm,"s/w, stumm",,
Die Motorbraut,https://www.filmportal.de/film/die-motorbraut_6df55cda83b24985a66668b1bea640cb,Spielfilm,1924,Deutschland,,,Jacek Rotmil,,"Hans Mierendorff: Johann Amberg, Großindustrieller, Lee Parry: Eva, seine Tochter, Ernst Hofmann: Hans von Corell, Angelo Ferrari: Frank Bruhn, Ingenieur, Sinaida Korolenko: Lilli, seine Schwester, Max Grünberg: Heinz Ellhof, Geiger, Erwin van Roy: Gottlieb Daffke, ein Vagabund, Hans Sturm: Gustav Briese, Werkmeister, Margarete Kupfer: Marta, seien Frau, Gerhard Ritterband: Max, ein Lehrjunge, Lilian Harvey: Double für Lee Parry",,,,Helmuth Ortmann,,,,,"Heinrich Gärtner (Fotografische Leitung), Erich Grimmler",,,,,,,,,,Eichberg-Film Gmb: H (Berlin),,Richard Eichberg,Richard Eichberg,,,,,,,,,Südfilm AG (Berlin),"6 Akte, 2432 m","35mm, 1:1,33",s/w,,"Zensur (DE): 06.12.1924, B.09461, Jugendverbot"
Muß die Frau Mutter werden ?,https://www.filmportal.de/film/muss-die-frau-mutter-werden_fb2dcb5974414bd99646c7f855f36256,Spielfilm,1924,Deutschland,,,,,"Hanna Ralph, Erika Glässner, Harry Liedtke, Paul Otto, Käthe Dorsch",,,,Georg Jacoby,,,,,,,,,,,,,,,,,,"Hans Otto Löwenstein, Georg Jacoby",,,,,,,,,,"6 Akte, 1374 m",,stumm,,"Zensur (DE): 25.04.1925, O.00209, Jugendverbot"
Mutter und Kind,https://www.filmportal.de/film/mutter-und-kind_0ea33a0886424a83a6519736c19d6b57,Spielfilm,1924,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Henny Porten: Lene, Köchin, Wilhelm Dieterle: Christian, Kutscher, Friedrich Kayßler: Senator Hansen, Erna Morena: Renate, seine Frau, Willy Fritsch: Werner, sein Neffe, Wilhelm Diegelmann: Hausarzt, Arnold Rieck: Schuster, Hanne Brinkmann: Schusterin, Hugo Landsberger: Pastor, Loni Nest: Kind",,,,"Robert Liebmann, Walter Supper",,,,,"Gustave Preiß, Willibald Gaebel",,,,,,,,,,Froelich-Film Gmb: H (FFG) (Berlin),,,Carl Froelich,,,,,,,,,,,,,,
Mutter und Sohn,https://www.filmportal.de/film/mutter-und-sohn_78b5ee9161264732939ee11d71e4b2cf,Spielfilm,1924,Deutschland,,,,,"Frida Richard, Ulrich Bettac, Eduard von Winterstein, Cleo d'Osterode, Hermann Picha, Camilla Spira",,,,Alfred Schirokauer,,,,,Wilhelm Kiermeier,,,,,,,,,,,,,Alfred Schirokauer,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Nanon,https://www.filmportal.de/film/nanon_85c742742f784b85b7b30dab2fbe6c5a,Spielfilm,1924,Deutschland,,,Stefan Lhotka,,"Gräfin Agnes Esterhazy: Nanon, Harry Liedtke: Marquis d'Aubigne, Hanni Weisse: Ninon de l'Enclos, Leopold von Ledebur: König Ludwig XIV., Julia Serda: Madame de Maintenon, Hans Junkermann: Hofmarschall des Königs, Hans Waßmann: Marquis de Marsillac, Eugen Rex: Hector de Marsillac, Fritz Kampers: Offizier im Regiment Languedoc Frontenac, Carl W. Tetting: Durand 		Chevalier Houlières, Marga Rheis: Junge Dame, Harry Hardt: Bruder der Dame, Hugo Döblin: Notar, Margarete Kupfer: Dienstmagd bei Nanon 		Jacqueline, Jakob Tiedtke: Koch des Königs, Otto Reinwald: Page der Ninon 	Gaston, Willi Allan: Mohr der Ninon",,,,"Max Jungk, Julius Urgiß",,,,,"Arpad Viragh, Hans Scheib, Julius Reinwald",,,,,,,,,,,,,Hanns Schwarz,,,,,Walter Lichtenstein,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Narr und die Anderen,https://www.filmportal.de/film/der-narr-und-die-anderen_bac1e5106d3346f08f5cda33259c1a63,Spielfilm,1924,Deutschland,,,Carl Ludwig Kirmse,,"Charles Willy Kayser, Robert Scholz, Ludwig Rex, Otto Reinwald, Siegfried Dessauer, Hanni Reinwald, Rita Clermont, Mila de Yongh, Gernot Bock-Stieber",,,,"Ada van Roon, Gernot Bock-Stieber",,,,,Josef Dietze,,,,,,,,,,,,,Gernot Bock-Stieber,,,,,,,,,,,,,,
Narrenliebe,https://www.filmportal.de/film/narrenliebe_2f2aae0473c84f069cb86b7a1370744f,Spielfilm,1924,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1312 m",,,,
Neuland oder Das glückhaft Schiff,https://www.filmportal.de/film/neuland-oder-das-glueckhaft-schiff_7e430086406241a19f2d070f4bf54e99,Spielfilm,1924,Deutschland,,,"Walter Reimann, Fritz Lück, Curt Kahle",,"Otto Gebühr: Henri Swald / Christoph Columbus, Aud Egede-Nissen: Felicitas Wilde, Reinhold Schünzel: Hein, Mann von der Gasse / Meuterer, Käthe Richter: Heins Frau, Josef Dischner: Herr Spiekermann, Hanna Bartz: Frl. Spiekermann, Willy Grunwaldihr Onkel, Max Gülstorff: Prokurist und Diener im Hause Swald, Georg John: Matrose, Viktor Schwannekealter Schmierenschauspieler",,,,"Hans Behrendt, Erich Pabst",,,,,"Curt Helling, Helmar Lerski, Theodor Sparkuhl, Erich Waschneck",,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Otto Gebühr-Film Gmb: H (Berlin),,Otto Gebühr,Hans Behrendt,,,,,,,,,,"6 Akte, 2030 m","35mm, 1:1,33","s/w, stumm","Uraufführung (SE): August 1924, Stockholm",
Die Nibelungen (2 Teile),https://www.filmportal.de/film/die-nibelungen-2-teile_5d5eb20f9cee4a7caa647996dfd4cab1,Spielfilm,1924,Deutschland,"Rudi George, Gustav Püttjer",,"Otto Hunte, Erich Kettelhut (Mitarbeit), Karl Vollbrecht (Mitarbeit und Bau des Drachens)",,"Margarethe Schön: Kriemhild, Paul Richter: Siegfried, Hans Adalbert Schlettow: Hagen Tronje, Bernhard Goetzke: Volker von Alzey, Theodor Loos: König Gunther, Erwin Biswanger: Giselher, Georg John: Schmied Mime + Nibelung Alberich, Gertrud Arnold: Königin Ute, Hardy von François: Dankwart, Hans Carl Müller: Gerenot, Georg Jurowski: Priester, Iris Roberts: Edelknabe, Frida Richard: Runenmagd, Rudolf Rittner: Markgraf Rüdiger von Bechlarn, Aenne Röttgen: Dietlind von Bechlarn, Rudolf Klein-Rogge: König Etzel (2.Teil), Hubert Heinrich: Spielmann Werbel (2.Teil), Hanna Ralph: Brunhild (in Rückblende) ???, Fritz Alberti: Dietrich von Bern (2.Teil), Georg August Koch: Hildebrand (2.Teil), Grete Berger: Hunnin (2.Teil )",,,,Thea von Harbou,,,,,"Carl Hoffmann, Günther Rittau",Günther Anders,"Änne Willkomm, Heinrich Umlauff (Hunnenkostüme. 2.Teil), Paul Gerd Guderian (während der Dreharbeiten verstorben)",,,Otto Genath,"Gottfried Huppertz (1924), Konrad Elfers (1965)",,,,Decla-Bioscop AG (Berlin),,Erich Pommer,Fritz Lang,,Heinrich Umlauff (Hunnenrequisiten. 2.Teil),Paul Falkenberg (?),,Horst von Harbou,,,,Universum-Film AG (UFA) (Berlin),,35mm,"s/w, stumm","Uraufführung (DE): 14.02.1924, Berlin, Ufa-Palast am Zoo [Teil 1]","Zensur (DE): 27.01.1931, B.19871"
Die Nibelungen. 1. Teil: Siegfried,https://www.filmportal.de/film/die-nibelungen-1-teil-siegfried_64af520ff2094739b8d0ff39808ded8c,Spielfilm,1924,Deutschland,"Rudi George, Gustav Püttjer",,"Otto Hunte, Erich Kettelhut (Mitarbeit), Karl Vollbrecht (Mitarbeit - Drachenbau)",,"Paul Richter: Siegfried, Margarethe Schön: Kriemhild, Hanna Ralph: Brunhild, Theodor Loos: König Gunther, Hans Adalbert Schlettow: Hagen Tronje, Bernhard Goetzke: Volker von Alzey, Erwin Biswanger: Giselher, Georg John: Schmied Mime - Nibelung Alberich, Gertrud Arnold: Königin Ute, Hans Carl Müller: Gerenot, Hardy von François: Dankwart, Frida Richard: Runenmagd, Georg Jurowski: Priester, Iris Roberts: Edelknabe, Rudolf Rittner: Markgraf Rüdiger von Bechlarn, Gerhard Bienert",,,,Thea von Harbou,,,,,"Carl Hoffmann, Günther Rittau",Günther Anders,"Paul Gerd Guderian (Während der Dreharbeiten verstorben), Änne Willkomm",,,Otto Genath,"Gottfried Huppertz (1924), Konrad Elfers (1965), Marco Jovic (Digitalisierte Fassung (Gottfried Huppertz rekonstruiert und synchronisiert i.A. von ZDF/Arte)), Frank Strobel (Digitalisierte Fassung (Gottfried Huppertz rekonstruiert und synchronisiert i.A. von ZDF/Arte))",,,,Decla-Bioscop AG (Berlin),,Erich Pommer,"Fritz Lang, Franz B. Biermann (Bearbeitung der Tonfassung)",,,Paul Falkenberg (?),,Horst von Harbou,,,,Universum-Film AG (UFA) (Berlin),"3210 m, 118 min bei 24 b/s","35mm, 1:1,33","s/w, stumm","Uraufführung (DE): 14.02.1924, Berlin, Ufa-Palast am Zoo",
Die Nibelungen. 2. Teil: Kriemhilds Rache,https://www.filmportal.de/film/die-nibelungen-2-teil-kriemhilds-rache_477e85b456ee4e4fa079f7dcd3d169b1,Spielfilm,1924,Deutschland,"Rudi George, Gustav Püttjer",,"Otto Hunte, Erich Kettelhut (Mitarbeit), Karl Vollbrecht (Mitarbeit)",,"Frida Richard: Runenmagd, Margarethe Schön: Kriemhild, Rudolf Klein-Rogge: König Etzel, Theodor Loos: König Gunther, Hans Carl Müller: Gerenot, Erwin Biswanger: Giselher, Hans Adalbert Schlettow: Hagen Tronje, Rudolf Rittner: Markgraf Rüdiger von Bechlarn, Bernhard Goetzke: Volker von Alzey, Fritz Alberti: Dietrich von Bern, Gertrud Arnold: Königin Ute, Georg John: König Etzels Bruder Blaodel, Hubert Heinrich: Spielmann Werbel, Georg August Koch: Hildebrand, Grete Berger: Hunnin, Paul Richter: Siegfried - in der Rückblende, Hardy von François: Dankwart, Georg Jurowski: Priester, Iris Roberts: Edelknabe, Aenne Röttgen: Tochter Dietlind von Bechlarn, Hanna Ralph: Brunhild - in der Rückblende, Ernst Legal, Rosa Liechtenstein",,,,Thea von Harbou,,,,,"Carl Hoffmann, Günther Rittau",Günther Anders,"Paul Gerd Guderian (Während der Dreharbeiten verstorben), Änne Willkomm, Heinrich Umlauff (Hunnenkostüme)",,,Otto Genath,"Gottfried Huppertz (1924), Konrad Elfers (1924), Marco Jovic (Digitalisierte Fassung (Gottfried Huppertz rekonstruiert und synchronisiert i.A. von ZDF/Arte)), Frank Strobel (Digitalisierte Fassung (Gottfried Huppertz rekonstruiert und synchronisiert i.A. von ZDF/Arte))",,,,Decla-Bioscop AG (Berlin),,Erich Pommer,Fritz Lang,,Heinrich Umlauff (Hunnenrequisiten),Paul Falkenberg,,Horst von Harbou,,,,Universum-Film AG (UFA) (Berlin),3358 m,"35mm, 1:1,33","s/w, stumm","Uraufführung (DE): 26.04.1924, Berlin, Ufa-Palast am Zoo",
Niniche,https://www.filmportal.de/film/niniche_ab48d335d46f4ec9ba55255cf1971e2d,Spielfilm,1924,Deutschland,,,Jacek Rotmil,,"Ossi Oswalda: Niniche, Victor Janson: Jonathan Dickson, Livio C. Pavanelli: Harald Cliffton, Gerhard Ritterband: Emil, Boy",,,,"Robert Liebmann, Franz Rauch",,,,,Willibald Gaebel,,,,,,Bruno Schulz (Kino-Musik),,,,,,,Victor Janson,,,,,,,,,,,,,,
