Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Gassenhauer,https://www.filmportal.de/film/gassenhauer_366029817a784e93b3218b35999eb81a,Spielfilm,1931,Deutschland,Fritz Klotzsch,,Robert Neppach,Mac Arlay,"Hans Deppe: Max, Ina Albrecht: Marie, Ernst Busch: Sänger Peter, Albert Hörrmann: Sänger Paul, Max Deppe: Sänger Max, Dr. Martin Jacob: Sänger Emil, Wolfgang Staudte: Sänger Gustav, Karl Hannemann: Hausverwalter Nowack, Margarethe Schön: Haushälterin Emma, Willy Schaeffers: Impresario, Werner Hollmann: Untersuchungsrichter, Werner Pledath: Oberbeamter, Rudolf Biebrach: Aufseher, Hans Leibelt: Kriminalkommissar, Maria Dalbaicin: Tänzerin Nadja, Michael von Newlinski: Tänzer, Albert Florath",,,,Johannes Brandt,,,,,Eugen Schüfftan,"Robert Baberske, Günther Anders",,,Johannes Brandt,"Martin Gericke, Richard Timm",Marc Roland,,,,Deutsches Lichtspiel-Syndikat AG (D.L.S.) (Berlin),,Lupu Pick,Lupu Pick,Basil Ruminow,,L. Kish,,Kurt Wunsch,,Carlo Paganini,,,"2654 m, 97 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Gefahren der Liebe,https://www.filmportal.de/film/gefahren-der-liebe_99406b475aa7447b8f1c3a898394d6e9,Spielfilm,1931,Deutschland,,,Heinrich Richter,,"Toni van Eyck: Ilse Thorn, Else Bassermann: Frau Thorn, Ilses Mutter, Hans Stüwe: Dr.Kurt Rehmann, Ilses Verlobter, Albert Bassermann: Dr.Ringius, Verteidiger, Hans Adalbert Schlettow: Verwalter Bodde, Kurt Lilien: Dr. Wendel, Veit Harlan: Student, Franz Klebusch: Geheimrat Rehmann, S. O. Schoening: Professor Lehr, Karl Swinburne: Vorsitzender des Schwurgerichts, Curt Ehrle: Staatsanwalt, Ingolf Kuntze: Dr. Markow, praktischer Arzt, Rudolf Weinmann: Professor Winterfeldt, Ernst Hofmann: Assistenzarzt, Gustav Püttjer: Gefängniswärter, Charlotte Ziegler: Ilse, Thorns Freundin",,,,"Wolfgang Wilhelm, Eugen Thiele",,,,,Viktor Gluck,,,,,,Leo Leux,,Leo Leux,,"Verlag wissenschaftlicher Filme (medizinischer Teil), Nowik & Roell-Film Gmb: H (Berlin)","Nikolaus Nowik, Dr. Portnoff",Edgar Roell,Eugen Thiele,,,"Walther Stern, Leberecht von Guaita",,,,"Carlo Paganini, Hans Bittmann",,,"9 Akte, 2356 m, 86 min","35mm, 1:1,20","s/w, Ton",,
Das Geheimnis der roten Katze,https://www.filmportal.de/film/das-geheimnis-der-roten-katze_c6bc3e5ac9194394bb8cd596552c1ee2,Spielfilm,1931,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Ernö Verebes: André Dupont, Schauspieler, Hans Junkermann: Tobias Jefferson, Rosa Valetti: Laura, seine Frau, Margot Walter: Jessie, beider Tochter, Siegfried Arno: Moustache, Paul Westermeier: Pitou, Kurt Lilien: Pim, Gefängniswärter, Heidi Eisler: Apachin, Gerhard Dammann: Catelain, der Wirt der ""Roten Katze"", Else Reval: Sängerin, Bruno Arno, Siegfried Berisch, Charlotte Serda, Carl de Vogt",,,,"Arnold Lippschitz, Karl Wilczynski",,,,,Bruno Mondi,,,,Karl Wilczynski,,Franz Grothe,,Franz Grothe,,Deutsche Tonfilm Gesellschaft Gmb: H Engels & Schmidt (Berlin),Erich Engels,Erich Engels,Erich Schönfelder,,,Willy Zeunert,,Reinhold Draber,,Eugen Hrich,,,,,,,
Das gelbe Haus des King-Fu,https://www.filmportal.de/film/das-gelbe-haus-des-king-fu_d91e53ccb1d44d6696792dd5a27bdfaa,Spielfilm,1931,Frankreich/Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Charlotte Susa: Anita, Tänzerin, Gustav Diessl: Scalpa / King-Fu, Carl Günther: Smell, Schauspieler, Carla Gidt: Carlotta, Schauspielerin, Willy Prager: Theaterdirektor, Paul Graetz: Phlegmatiker, Karl Huszar-Puffy: Enthusiast, Louis Ralph: King-Fus 1. Komplize, Jaro Fürth: King-Fus 2. Komplize, Andrews Engelmann: King-Fus 3. Komplize",,Michael Urak,,"Rudolf Katscher, Egon Eis",,,,,Werner Brandes,,,,Fritz Rotter,,"Friedrich Hollaender, Rolf Marbot, Roman Ludwig Chmehl, Werner Schmidt-Boelcke",,Werner Schmidt-Boelcke,,,,,Karl Grune,,,Wolfgang Loë-Bagier,,,,Dr. Wiedermann,"Josef M. Velter (Roman ""Das gelbe Haus von Rio"")",,90 min,"35mm, 1:1,20","s/w, RCA Recording",,
Gesangverein Sorgenfrei,https://www.filmportal.de/film/gesangverein-sorgenfrei_ee13863836fb4bd7a96804389c98e105,Spielfilm,1931,Deutschland,,,"Max Knaake, Akos Farkas",,"Ralph Arthur Roberts: Robert Gräber, Else Rval: Frau, Else Elster: Kitty, Fritz Genschow: Fritz, Julius Falkenstein: Pistek, Paul Graetz: Paul, Janczy Matton: Lenchen, Hermann Picha: Nestor",,,,"Herbert Rosenfeld, Curt J. Braun",,,,,Eduard Hoesch,,,,,,Hansheinrich Dransmann,,,,Hisa-Film Gmb: H (Berlin),Hansheinrich Dransmann,Simon Salkind,Robert Wohlmuth,,,Fritz Stapenhorst,,,,,,,"2147 m, 78 min","35mm, 1:1,20","s/w, Ton",,
Gloria,https://www.filmportal.de/film/gloria_fb8a2d43b5964943badf9ffbe5d8f477,Spielfilm,1931,Deutschland/Frankreich,,,Robert Neppach,,"Brigitte Helm: Véra Latour, André Luguet: Pierre Latour, Jean Gabin: Nourry, le mécanicien, André Roanne: Bob Deschamps, Mady Berry: Thérèse, Boulant: Jackie, Jean Dax, André Saint-Germain",Yvan Noé,,,Franz Schulz,,,,,Frederik Fuglsang,,,,,,Hans J. Salter,,,,"Matador-Film Gmb: H (Berlin), Pathé-Natan Cinéma (Paris)",,Marcel Hellmann,"Hans Behrendt, Yvan Noé",,,,,,,,,,85 min,"35mm, 1:1.19","s/w, Tobis-Klangfilm","Uraufführung (FR): 17.09.1931, Paris, Saint-Marcel-Pathé [Présentation corporative]",
Gloria [Dt. Version],https://www.filmportal.de/film/gloria-dt-version_00946101c36c4ba6ac2962d9d5eaf115,Spielfilm,1931,Deutschland,,,Robert Neppach,,"Brigitte Helm: Maria, Gustav Fröhlich: Georg Köhler, Verkehrsflieger, Fritz Kampers: Jonny Belling, Kunstflieger, Rolf Druckerkleiner Felix, Hugo Fischer-Köppe: Jakopp Spindler, Bordmechaniker, Hedwig Wangel: Frieda, Paul Henckels: Oberbürgermeister, Olivia Fried, Julius E. Herrmann, Alfred Beierle, Hermann Hellweger, Helmut Krauss, Fritz Schmuck, Luigi Bernauer: Sänger",,,,Franz Schulz,,,,,Frederik Fuglsang,,,,"Kurt Schwabach, Friedrich Schwarz","Adolf Braun, Heinrich Heitfeld",Hans J. Salter,Oscar Joost (Orchester),Hans J. Salter,,Matador-Film Gmb: H (Berlin),Marcel Hellmann,Marcel Hellmann,Hans Behrendt,Hans Davidson,,"Friedel Buckow, Alwin Elling",,,,Hans Grimm,,,,,,,
Grock,https://www.filmportal.de/film/grock_994219c94dcc40c1bdfa494b4332699f,Spielfilm,1931,Deutschland,,,Robert Neppach,,"Grock, Liane Haid: Bianca, seine Frau, Betty Bird: Ines, seine Assistentin, Max van Embden: Max van Embden, sein Partner, Harry Hardt: Graf Ospini, Julius von Szöreghy, Fritz Alberti: Auktionär, Philipp Manning: Amerikaner, Adolf Edgar Licho, Ernst Seneschzwei Nichtkäufer, Paul Hörbigerungeschickter Geldsucher, Kurt Lilien, Julius Falkensteinzwei Varietédirektoren, Heinrich Marlow: Zirkusdirektor, Hugo Fischer-Köppe, Gerhard Dammann, Raffles Bill: Artisten",,,,"Eduard Behrens, Grock",,,,,"Frederik Fuglsang, Hans Karl Gottschalk",Walter Chmillon,,Leo Peukert,Fritz Rotter,"Karl Weitschat, Bruno Heckmann","Artur Guttmann, Grock",,Artur Guttmann,,Cinema Film-Vertriebs Gmb: H (Berlin),Leo Peukert,"Grock, Gustav Mülleneisen, Max Susmann (Gesamtleitung)",Carl Boese,,,,,Alexander Schmoll,,Dr. Fritz Seidel,,,,,,,
Die große Attraktion,https://www.filmportal.de/film/die-grosse-attraktion_8726881c6343480397d3d21038d606e2,Spielfilm,1931,Deutschland,,,Hans Jacoby,Bruno Arno (Tänze),"Richard Tauber: Riccardo, Margo Lion: Juliane, Marianne Winkelstern: Kitty, Tanz-Girl, Iwan Kowal-Samborskij: Fredo, Siegfried Arno: Felipe, Teddy Bill: Tommy, Bruno Arno, Hans Brausewetter, Lucie Englisch, Oskar Sima, Maria Elsner",,,,"Curt J. Braun, Anton Kuh, Richard Schneider-Edenkoben",,,,,"Franz Koch, Gotthardt Wolf",Herbert Illig,,,"Fritz Rotter, Armin Robinson",Carl Eduard Schulz,"Nicholas Brodszky, Bronislau Kaper, Walter Jurmann, Franz Grothe (Arrangements)",,Paul Dessau,,Emelka-Konzern (München),Erik Lund,Richard Tauber,Max Reichmann,,,Géza Pollatschik,,Walter Lichtenstein,,Erich Lange,,,87 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Hauptmann von Köpenick,https://www.filmportal.de/film/der-hauptmann-von-koepenick_942f194c023c426ca5772a2ddcce7d4c,Spielfilm,1931,Deutschland,,,Franz Schroedter,,"Max Adalbert: Wilhelm Voigt, Ernst Dernburg: Entlassungsbeamter, Willi Schur: Kallenberg, genannt Kalle, Paul Wagner: Hauptmann von Schlettow, Hermann Vallentin: A. Wormser, Uniformschneider, Emil Wabschke: Wabschke, Zuschneider bei Wormser, Peter Wolff: Willy, Wormsers Sohn, Fritz Beckmann: Schustermeister, Arthur Mainzer: Prokurist Knell, Heinrich Marlow: Revierkommissar, Heinz Sarnow: Dr. Jellinek, Edith Karin: Plörösenmieze, Gerhard Bienert: Gardegrenadier, Viktor FranzÄlterer Zivilist, Henry PleßSchutzmann - Café National, Oskar Höcker: Schutzmann - Revier, Paul Marx: Richter, Albert Florath: Zuchthausaufseher, Manfred Hille: Bursche bei Hauptmann von Schlettow, Max Gülstorff: Dr. Obermüller, Hans Halden: Zuchthausdirektor, Ilse Fürstenberg: Marie Hoprecht, Voigts Schwester, Friedrich Kayßler: Friedrich Hoprecht, ihr Mann, Käte Haack: Frau Dr. Obermüller, Martha Ziegler: Fanny, Mädchen bei Obermüllers, Leonard Steckel: Krakauer, Trödler, Hans Waßmann1. Bahnbeamter, Eugen Rex2. Bahnbeamter, Kurt Lüpke: Gefreiter, Ernst Karchow: Passagier im Nichtraucherabteil, Hermann Speelmans: Wachtmeister Kilian, Paul Rehkopf: Landwirt, Ernst Wurmser: Polizei-Inspektor, Fritz Odemar: Stadtkämmerer Rosenkrantz, Rudolf Blümner: Stadtrendant, Fred Goebel: Leutnant der Neuen Wache, Paul Otto: Oberst, Hans Leibelt: Mann der Litfaßsäule, Alfred Beierle: Pass-Kommissar, Heinrich Schroth: Polizeipräsident, Hermann Wlach: Entlassungsbeamter",,,,"Carl Zuckmayer, Albrecht Joseph",,Walter Leder,,,Ewald Daub,,,,,Adolf Doelle,,,,,"G.P. Films Gmb: H (Berlin), Roto-Film Gmb: H (Berlin)",,"Richard Oswald, Gabriel Pascal",Richard Oswald,,,Max Brenner,,Karl Ewald,,Hans Grimm,Carl Zuckmayer (Bühnenstück),Südfilm AG (Berlin),,"35mm, 1:1,19",s/w,,
Die heilige Flamme,https://www.filmportal.de/film/die-heilige-flamme_47f62512263b44fb9c0c5cf75bf9d4a5,Spielfilm,1931,USA/Deutschland,,,,,"Salka Viertel: Frau Taylor, Gustav Fröhlich: Walter, ihr Sohn, Hans Heinrich von Twardowski: Robert, ihr Sohn, Dita Parlo: Stella, Charlotte Hagenbruch: Schwester Weyland, Wladimir Sokoloff: Dr. Harvester, Anton Pointner: Major Liconda, Hubert von Meyerinck: Pfarrer",,,,"Berthold Viertel, Heinrich Fraenkel",,,,,Frank Kesson,,,,,,,,,,Warner Bros. Pictures Inc. (Burbank / New York),,,"Berthold Viertel, Wilhelm Dieterle",,,Edward Schroeder,,,,Edward Schroeder,W. Somerset Maugham (Bühnenstück),Deutsche First National Pictures Gmb: H (Defina) (Berlin),"2358 m, 86 min","35mm, 1:1.33","s/w, Vitaphone",,
Der Hellseher. Mein Herz sehnt sich nach Liebe,https://www.filmportal.de/film/der-hellseher-mein-herz-sehnt-sich-nach-liebe_e938fac7112e4a178a8da00588d7ff1b,Spielfilm,1931,Deutschland,,,"Botho Höfer, Bernhard Schwidewski",,"Johannes Riemann: Dr. Hans Agerty, Rechtsanwalt, Max Adalbert: Anton Heberlein, Bürovorsteher bei Agerty, Marianne Winkelstern: Gerda, seine Tochter, Ernö Verebes, Trude Berliner: Elly Wallis, Gerdas Freundin, Senta Söneland: Iduna Liebreich, Pensionsinhaberin, Paul Hörbiger: Assessor Gehring, Margarete Sachse: Fräulein Sauerzapf, Kurt Lilien: Portier, Hannelore Benzinger, Oskar Höcker, Arthur Reppert, Karl Wagner",,,,"Franz Rauch, Eugen Thiele",,,,,Guido Seeber,,,,"Charlie Arnberg, Eugen Thiele","Arnold Jenssen, Emma Doelle",Leo Leux,Curt Lewinnek (Kapelle),,,Aafa-Film AG (Berlin),Rudolf Walther-Fein,Gabriel Levy,Eugen Thiele,,,Ladislao Vajda,,Karl Lindner,,Emil Specht,,,,,,,
Der Herr Bürovorsteher,https://www.filmportal.de/film/der-herr-buerovorsteher_43c90528acf64dd2bb86d71024cf006f,Spielfilm,1931,Deutschland,,,Jacek Rotmil,,"Felix Bressart: Joachim Reißnagel, Bürovorsteher, Hermann Thimig: Dr. Fritz Barke, Rechtsanwalt, Maria Meißner: Ulli, Waldhofens Tochter, Julia Serda: Frau Anna Barke, Hans Waßmann: Admiral von Waldhofen, Olga Limburg: Lucie von Waldhofen, Peter Wolff: Kurt, Waldhofens Sohn, Alfred Abel: Georg von Zamokki, Albert Paulig: Baron Zergelien, Margot Walter: Katrin Hinrichsen, Henry Bender1. Mitglied des Radfahrvereins ""Deutsche Speiche"", Siegfried Berisch2. Mitglied des Radfahrvereins ""Deutsche Speiche"", Eugen Rex3. Mitglied des Radfahrvereins ""Deutsche Speiche"", Hedwig Wangel4. Mitglied des Radfahrvereins ""Deutsche Speiche""",,,,Charlie K. Roellinghoff,,,,,Franz Planer,,,,Charlie K. Roellinghoff,"Waldemar Gericke, Charlotte Kaps",Walter Kollo,,Hans J. Salter,,Elite Tonfilm-Produktion Gmb: H (Berlin),Carl Heinz Járosy,Christoph Mülleneisen Jr.,Hans Behrendt,,,Lothar Bühle,,Walter Lichtenstein,,Fritz Seeger,,,85 min,"35mm, 1:1,33","s/w, Ton",,
Der Herr Finanzdirektor,https://www.filmportal.de/film/der-herr-finanzdirektor_8acd33664293453eb5327ff4ec1d0fb0,Spielfilm,1931,Deutschland,,,"Hermann Warm, Heinrich Richter",,"Max Adalbert: Emil Durand, Finanzbeamter, Elga Brink: Alice, seine Frau, Peggy Norman: Mary, seine Nichte, Hermann Speelmans: Albert Boudaine, Colette Corder: Luise, Hermann Starnburg: Der Finanzpräsident, Hans Hermann SchaufußDer Finanzdirektor, Berthold Reissig: Der Kassierer, Kurt Lilien: Der Amtsdiener, Eugen Rex: Der Diener, Valerie Boothby: Die Kokoette",,,,Fritz Friedmann-Frederich,,,,,Walter Robert Lach,,,,"Kurt Schwabach, Willy Rosen","Heinrich Heitfeld, Willy Roloff",Will Meisel,Oscar Joost (Orchester),Will Meisel,,Excelsior-Film Gmb: H (Berlin),,"Hans Friedländer, Hans-Joachim Wilke",Fritz Friedmann-Frederich,,,Herbert Selpin,,Eugen Klagemann,,Erich Hrich,"Fritz Friedmann-Frederich (nach dem Bühnenstück ""Der Mann, der schweigt"" von)",,"9 Akte, 2313, 85 min","35mm, 1:1,33",s/w,,
Der Herzog von Reichstadt,https://www.filmportal.de/film/der-herzog-von-reichstadt_d47088eced8a4a06b97a64b32d387903,Spielfilm,1931,Frankreich/Deutschland,,,Serge Pimenoff,,"Walter Edthofer: Herzog von Reichstadt, Lien Deyers: Maria Louise, Grete Natzler: Fanny Elssler, Alfred Abel: Hofrat Gentz, Kitty Aschenbach: Herzogin v. Parma, Margarete Hruby: Gräfin Camerata, Eugen Klöpfer: Grenadier Flambeau, Erwin Kalser: Kanzler Fürst Metternich, Ekkehard Arendt: Major von Prokesch, Jaro Fürth: Kaiser Franz I., Eugen Jensen: Graf Sedlnitzky, Eugen Burg: Graf Bombelles, Curt Ehrle: Marschall Marmont, Jack Mylong-Münz: Tiburce de Lorget, Gertrud Kanitz, Hans Heinrich von Twardowski, Alfred Beierle",,,,"Adolf Edgar Licho, Wolfgang Goetz, Pierre-Gilles Veber",,,,,Franz Planer,,,,,,,,,,Les Films Osso (FR),Carl Heinz Járosy,,Viktor Tourjansky,,,"Tonka Taldy, Andrée Danis",,,,Antoine Archimbaud,,,"2455m, 90 min","35mm, 1:1,20","s/w, RCA Sound System",,
Hilfe! Überfall!,https://www.filmportal.de/film/hilfe-ueberfall_be881ef72f3a4cc6a255140bfba8d7e5,Spielfilm,1931,Deutschland,,,"Alexander Ferenczy, Ferry Bellon",,"Hans Stüwe: Kriminalkommissar Bremer, Hans Brausewetter: Kriminalkommissar Braun, Otto Wallburg: Karl Matthes, Gerda Maurus: Irene Matthes, seine Nichte, Eva Schmid-Kayser: Else Moll, Hermann Vallentin: Kriminalrat Kipping, Veit Harlan: Otto Weigandt, genannt der ""Schränker"", Bruno Lopinski: Kriminalkommissar Hartmann, Hugo Fischer-Köppe: Matrosen-Emil, Harry Nestor: Artisten-Fredy, Ludwig Stössel: Der Varieté-Agent, Siegfried Berisch: Pensionsgast, Rudolf van der Noss: Kriminalassistent, Georg D. Gürtler1. Mitglied der drei Bandinis, Rudolf Hilberg2. Mitglied der drei Bandinis, Otto Reinwald3. Mitglied der drei Bandinis, Fritz Schmuck: Diener bei Matthes",,,,"Jane Bess, Johannes Meyer",,,,,Carl Drews,,,,,,Felix Günther,,,,Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner",Johannes Meyer,,,,,,,Max Kagelmann,,,"2280 m, 83 min","35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Der Hochtourist,https://www.filmportal.de/film/der-hochtourist_1d8620d1460d4bb395e67498952e2aa1,Spielfilm,1931,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Erika Glässner: Johanna, seine Frau, Eugen Rex: Bieber, sein Bürofaktotum, Theo Shall: Hans Mertens, Schriftsteller, Wolfgang Zilzer: Fritz Grohmann, Max Ehrlich: Blumenreich, Theaterdirektor, Trude Berliner: Lore Heller, Schauspielerin, Otto Wallburg, Leopold von Ledebur, Maria Matray, Erik Ode, Fritz Lafontaine, Walter Wollmann, Edgar Pauly, Fritz Eggert, Gerhard Urschler, Frau Friedrich-Malatta, Paul Dorn, Heinz Bille",,,,"Irma von Cube, Paul Frank",,,,,"Konstantin Tschet, Bernhard Wentzel",,,,Ruth Feiner,Waldemar Jabs,Otto Stransky,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),Alfred Zeisler,,Alfred Zeisler,,,Helene Bursek,,Walter Schulz,,Gerhard Goldbaum,,,86 min,"35mm, 1:1,37","s/w, Ton",,
L'Homme qui assassina,https://www.filmportal.de/film/lhomme-qui-assassina_7b9e489156844a86971ff1233ed02069,Spielfilm,1931,Deutschland,,,"Hermann Warm, Arno Richter",,"Jean Angelo: Marquis de Sévegné, Gabriel Gabrio: Sir Archibald Falkland, Marie Bell: Lady Falkland, Edith Méra: Lady Edith, Max Maxudian: Mehmed Pacha, Abel Jacquin: Prince Cernuwicz, Marcel Merminod",,,,"Heinz Goldberg, Henry Kosterlitz, Harry Kahn",,,,,Curt Courant,,Alexander Arnstam,,,"Franz Siebert, Ilse Siebert",Hans J. Salter,,Hans J. Salter,,Terra-Film AG (Berlin),"Eugen Tuscherer, Roger Wood","Curt Melnitz, Viktor Skutetzky (Gesamtorganisation)","Kurt Bernhardt, Jean Tarride",Laslo Benedek,,Laslo Benedek,,,,Gerhard Goldbaum,,Les Établissements Braunberger-Richebé (FR),88 min,"35mm, 1:1.19","s/w, Tobis-Klangfilm",,
Hurrah - ein Junge!,https://www.filmportal.de/film/hurrah-ein-junge_d29a5c870e5944ef8afa0a097348a263,Spielfilm,1931,Deutschland,,,"Otto Hunte, Emil Hasler",,"Fritz Schulz: Dr. Waldemar Weber, Lucie Englisch: Henny, seine Frau, Max Adalbert: Geheimrat Theodor Natusius, ihr Vater, Ida Wüst: Mathilde, ihre Mutter, Jessie Vihrog: Ellen Lüders, Hennys Freundin, Georg Alexander: Dr. Kurt Brandt, Rechtsanwalt, Ralph Arthur Roberts: Fritz Pappenstiel, Vicky Werckmeister: Anna, Dienstmädchen bei Weber, Hans Hermann SchaufußKiebitz, Bürovorsteher bei Dr. Brandt",,,,"Richard Arvay, István Mihály",,,,,Willy Goldberger,Fritz von Friedl,,,Johannes Brandt,"Alfred Lehmann, Adolf Arnold",Marc Roland,Gerhard Hoffmann (Kapelle),Marc Roland,,Lola Kreutzberg-Film Gmb: H (Berlin),Bob Stoll,Lola Kreutzberg,Georg Jacoby,,Albert Schlopsnies,R. Bleines,,Otto Stein,,Franz Schröder,,,,,,,
Ich bleib' bei Dir,https://www.filmportal.de/film/ich-bleib-bei-dir_66a69ec6c2c24c588d05521edb8bf78d,Spielfilm,1931,Deutschland,,,Erich Zander,,"Fritz Odemar, Hermann Thimig, Hermann Vallentin, Richard Ludwig, Karl Swinburne, Willy Roxin, Jenny Jugo, Hansi Arnstaedt, Max Wilmsen, Kurt Lilien, S. O. Schoening, Eva Schmid-Kayser, Eva Speyer, Martha Ziegler",,,,"Henry Kosterlitz, Wolfgang Wilhelm",,,,,Karl Puth,Bernhard Hellmund,,,Fred Raymond,"Martin Gericke, Adolf Braun",Felix Günther,,,,Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner, Herbert Ephraim, Erich Schicker",Johannes Meyer,,,Hanne Kuyt,,Walter Lichtenstein,,Hans Grimm,,,"2271 m , 86 min","35mm, 1:1,20","s/w, Ton",,
Ich geh' aus und Du bleibst da,https://www.filmportal.de/film/ich-geh-aus-und-du-bleibst-da_ff88f1980bf9490a95b1465dc736e284,Spielfilm,1931,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Camilla Horn: Gaby, Mannequin, Berthe Ostyn: Christa, Mannequin, Hermine Sterler: Stefanie Derlett, Inhaberin eines Modesalons, Hans Brausewetter: Georg, Fahrlehrer, Fritz Ley: Walter, Bankbeamter, Theodor Loos: Konstantin von Haller, Oskar Sima: Maximilian von Wachmeister, Margo Lion: Maria, seine Frau, Peter Wolff: Kadi, deren fünfzehnjähriger Sohn, Max Gülstorff: Diener Tottleben, Tallyho: Foxterrier, Walter Steinbeck",,,,"Hans H. Zerlett, Wilhelm Speyer",,,,,Willy Goldberger,Fritz von Friedl,,,"Hans H. Zerlett, Otto Stransky, Karl Brüll",,"Theo Mackeben, Otto Stransky",,Theo Mackeben,,Cicero-Film Gmb: H (Berlin),Joe Pasternak,Felix Pfitzner,Hans Behrendt,Hans Davidson,,Andrew Marton,,Otto Stein,,Charles Métain,,,,,,,
Ihr Junge,https://www.filmportal.de/film/ihr-junge_e98e2bfdc6504cc8bd74c8add838c197,Spielfilm,1931,Tschechoslowakei/Deutschland/Österreich,,,Bohumil Heš,,"Magda Sonja: Slava, Friedrich Fehér: Gutsbesitzer Michowski, ihr Mann, Jan Fehér, Jaroslav Kocian: Vagabund, Szöke Szakall: Gast, Hilda Rosch: Bardame",,,,"Johannes Brandt, Michal Mareš",,,,,"Karl Hasselmann, Albert Schattmann",,,,,Heinrich Heitfeld,Friedrich Fehér,,Friedrich Fehér,,Friedrich Fehér Film-Konsortium (Prag - Berlin - Wien),,,Friedrich Fehér,,,Friedrich Fehér,,,,Helmuth Neumann,,,,,,,
Ihre Hoheit befiehlt,https://www.filmportal.de/film/ihre-hoheit-befiehlt_8a6f241e95704feba9990188ca61d94d,Spielfilm,1931,Deutschland,Erich Holder,,Erich Kettelhut,,"Käthe von Nagy: Prinzessin Marie-Christine, Willy Fritsch: Leutnant Carl von Conradi, Reinhold Schünzel: Graf Herlitz, Staatsminister, Paul Hörbiger: Pipac, Hofdetektiv, Paul Heidemann: Fürst von Leuchtenstein, Michael von Newlinski: Rittmeister, Eugen Tiller: Major, Karl Platen: Kammerdiener, Erich Kestin: Bursche bei Conradi, Erik Schütz: Stimmungssänger, Kenneth Rive: König, Attila Hörbiger: Wachtposten, Comedian Harmonists5 Köche, Edgar Pauly, Fritz Spira, Wolfgang von Schwindt, Otto Wallburg, Ferdinand Martini",,,,"Robert Liebmann, Paul Frank, Billy Wilder",,,,,"Günther Rittau, Konstantin Tschet",Otto Baecker,Leopold Verch (Uniformen),,"Ernst Neubach, Robert Gilbert","Emil Neumann, Maria Jamitzky",Werner Richard Heymann,,Werner Richard Heymann,Emil Waldteufel (Walzer),Universum-Film AG (UFA) (Berlin),Max Pfeiffer,,Hanns Schwarz,Carl Winston,,Willy Zeyn jun.,,Willi Klitzke,,Hermann Fritzsching,Emil Waldteufel (Walzer),,,"35mm, 1:1,33","s/w, Ton","Uraufführung (DE): 03.03.1931, Mannheim",
Ihre Majestät die Liebe,https://www.filmportal.de/film/ihre-majestaet-die-liebe_fd3471af6daf45eaa4f5ee88572a05bc,Spielfilm,1931,Deutschland,Viktor Eisenbach,,"Andrej Andrejew, Erich Kettelhut",,"Käthe von Nagy: Lia Török, Franz Lederer: Fred von Wellingen, Otto Wallburg: Othmar von Wellingen, Freds Bruder, Gretl Theimer: Elli, Alexandra Schmitt: Großmama, Adele Sandrock: Großtante Henriette, Szöke Szakall: Bela Török, Lias Vater, Ralph Arthur Roberts: Baron Schwapsdorf, Kurt Gerron: Hornberg, Walter Steinbeck: Hannemann, Tibor von Halmay: Tanzlehrer Friedrich Hempel, Leo Monosson: Barsänger, Lina Woiwode: Frau von Lingenfeld, Paul Henckels: Standesbeamter, Gerhard Bienert: Werkmeister, Fritz Alberti, Ferdinand von Alten, Karl Gerhardt, Renée Köhler, Gertrud de Lalsky, Annemarie Mörike, Anna von Palen, Herbert Paulmüller, Paul Rehkopf, Georg Heinrich Schnell, Ernö Verebes, Hans Waßmann, Hedwig von Winterstein, Martha Ziegler",,,,"Adolf Lantz, Rudolf Bernauer, Rudolf Oesterreicher",,,,,Otto Kanturek,,,,"Rudolf Bernauer, Rudolf Oesterreicher",Heinrich Heitfeld,"Walter Jurmann, Felix Mendelssohn-Bartholdy (Hochzeitsmarsch)",,Willy Schmidt-Gentner,,Joe May-Film A.-G. (Berlin),Joe May,Joe May,Joe May,,,,,,,Walter Tjaden,,,"11 Akte, 2789 m, 102 min","35mm, 1:1,33","s/w, Mono",,
