Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Das Geheimnis um Johann Orth,https://www.filmportal.de/film/das-geheimnis-um-johann-orth_a669bb5c27e94f9892e0bc0b9c2517b8,Spielfilm,1932,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Karl Ludwig Diehl: Erzherzog Johann Salvator alias Johann Orth, Ellen Richter: Fürstin Olga Rostowskaja, Paul Wegener: Fürst Rostowsky, Paul Richter: Kronprinz Rudolf, Gretl Theimer: Milly Stubel, Paul Hörbiger: Johann Salvators Leibjäger Lanik, Paul Otto: Kaiser Franz-Joseph I., Fritz Alberti: Zar Alexander III., Harry Hardt: Graf Mansfeld, Anton Pointner: Graf Neuborn, Senta Söneland: Frau Ziesemak, Olly Gebauer: Leila, Hugo Flink: Ober Franz, Gustl Stark-Gstettenbaur: Piccolo, Alfred Strasser: Kapellmeister",,,,"Willi Wolff, Paul Merzbach, Georg C. Klaren",,,,,"Emil Schünemann, Willy Schwaebl",,Willi Ernst,,,,Alfred Strasser,,,"Johann Strauß jr. (Motive), Carl Millöcker (Motive), Josef Lanner (Motive)",Ellen Richter Film Gmb: H (Berlin),,"Willi Wolff, Ellen Richter",Willi Wolff,,,,,,,,"Johann Strauß jr. (Motive), Carl Millöcker (Motive), Josef Lanner (Motive)",,83 min,"1:1,37",s/w,"Uraufführung (AT): 17.11.1932, Wien",
Gehetzte Menschen,https://www.filmportal.de/film/gehetzte-menschen_342f0d05476c41b588a2f2d77a156843,Spielfilm,1932,Deutschland,,,"Robert Neppach, Erwin Scharf",,"Eugen Klöpfer, Fritz Odemar, Gustav Püttjer, Camilla Spira, Magda Sonja, Emilie Unda, Hugo Fischer-Köppe, Jan Fehér, Wladimir Sokoloff, Paul Rehkopf, Joseph Schmidt",,,,Friedrich Fehér,,,,,Ewald Daub,,,,,,Friedrich Fehér,,,,,,,Friedrich Fehér,,,,,,,,,,,,,,
Gitta entdeckt ihr Herz,https://www.filmportal.de/film/gitta-entdeckt-ihr-herz_9b23de023ff04ec49f95506e657346b9,Spielfilm,1932,Deutschland,,,"Franz Schroedter, Walter Haag",,"Gitta Alpár: Gitta Farkas, Gustav Fröhlich: Peter, Komponist, Paul Kemp: Fred, sein Freund, Tibor von Halmay: János, Leonard Steckel: Primas, Oscar Sabo: Peters Vater, Blandine Ebinger: Ilona, Egon Brosig, Gerhard Dammann, Kurt Lilien, Heinz Sarnow, Fritz Spira",,,,"Johannes Brandt, Erich Faber",,,,Tilde Förster,Curt Courant,,,,"Johannes Brandt, Richard Rillo, Marius",,Nicholas Brodszky,Dajos Bela (und sein Orchester),Hansom Milde-Meißner,,Froelich-Film Gmb: H (FFG) (Berlin),Friedrich Pflughaupt,Carl Froelich,Carl Froelich,,,"Hansom Milde-Meißner, Oswald Hafenrichter",,,,Erich Lange,,,"2679 m, 95 min","35mm, 1:1,37","s/w, Ton",,
Glück über Nacht,https://www.filmportal.de/film/glueck-ueber-nacht_e54dd874617748c390cff2a752733ebc,Spielfilm,1932,Deutschland,Ernst Schön-Braun,,Max Heilbronner,,"Magda Schneider: Edith Werner, Hermann Thimig: Ingenieur Robert Wenk, Szöke Szakall: Finanzier Haase, Annie Markart: Mary Schwab, Hans Junkermann: Vater Jim Schwab, Julius Falkenstein: Großvater Schwab, Paul Otto: Ediths Onkel Jim Schwab, Curt FußNachtredakteur, Wolfgang Klein: Charlie, Anneliese Dobat, Else Schönborn, Erich Fiedler, Hans Lipschütz, Erich Dunskus, Heinz Wemper, Alfred Martins",,,,Herbert Rosenfeld,,,,,Heinrich Gärtner,,,,Robert Gilbert,"Otto Wustrak, Charlotte Pfefferkorn","Paul Abraham, Helmut Wolfes (Assistenz)",,,,"H.M.-Film Gmb: H, Hermann Millakowsky (Berlin)",,Hermann Millakowsky,Max Neufeld,Wolfgang Loë-Bagier,,Wolfgang Loë-Bagier,,,,Fritz Seeger,,,"2730 m, 100 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 25.12.1932, Leipzig",
Goethe lebt...!,https://www.filmportal.de/film/goethe-lebt_07a4e0d263484647aa551397c19b65de,Spielfilm,1932,Deutschland,,,,,"Friedrich Kayßler: Faust, Ottilie Hardtmuth: Gretchen, Wolf Beneckendorff: Mephisto, Frida Richard: Die Sorge, Günther Hadank: Werther, Hanna Waag: Lotte, Heinrich George: Götz von Berlichingen, Emmy Sonnemann: Iphigenie, Richard Salzmann: Wallenstein, Luise Ullrich: Sprecherin von Gretchens Gebet, Hildegard Bueron, Herma Clement, Albert Florath, Wilhelm P. Krüger, Robert Müller, Walter Werner, Tiny Debüser, Ida von Hardt zu Nieden, Joseph Schmidt",,,,"Eberhard Frowein, Edwin Redslob",,,,,Kurt Stanke,,,Edwin Redslob,,,Ludwig Landshoff,,,,Deutsche Gesellschaft für wissenschaftliche Filme mb: H (Berlin),Hans von Passavant,,Eberhard Frowein,,,,,,,,,,"7 Akte, 2259 m","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
"Goldblondes Mädchen, ich schenk Dir mein Herz - Ich bin ja so verliebt...",https://www.filmportal.de/film/goldblondes-maedchen-ich-schenk-dir-mein-herz-ich-bin-ja-so-verliebt_2390359459364d3c889eadfad5955751,Spielfilm,1932,Deutschland,,,Alfred Junge,,"Charlotte Ander: Käte Wachtel, Felix Bressart: Gottfried Jonathan Bankbeamter, Oskar Sima: Generaldirektor Andreas, Adele Sandrock: Edith, seine Schwester, Carl Meinhard: Delius, Roman-Schriftsteller, Margo Lion: Olgar seine Frau, Hans Zesch-Ballot: Alfred, Max Ehrlich: Schmidt, Kapellmeister, Paul Heidemann: Plank, Senta Söneland: Fräulein Grieseberg, Hans Leibelt: Oberregisseur, Julius Falkenstein: Dr. Pautus, Dramaturg, Eugen Jensen, Lina Woiwode",,,,"Rudolf Bernauer, Rudolf Oesterreicher",,,,,"Willy Winterstein, Heinrich Balasch",,,,,,"Bruno Granichstaedten, Hans J. Salter",,,,Elite Tonfilm-Produktion Gmb: H (Berlin),Carl Heinz Járosy,,Rudolf Bernauer,,,Friedel Buckow,,Walter Lichtenstein,,Fritz Seeger,,,88 min,"35mm, 1:1,37","s/w, Ton",,
Gräfin Mariza,https://www.filmportal.de/film/graefin-mariza_f77b52d36edd4a7b96cceb9f484dbb91,Spielfilm,1932,Deutschland,,,Franz Schroedter,,"Hubert Marischka: Török, Gutsverwalter, Dorothea Wieck: Gräfin Mariza, Charlotte Ander: Lisa, Ferdinand von Alten: Fürst Popoff, Anton Pointner: Baron Liebenberg, Ernö Verebes: Koloman Zsupan, Szöke Szakall: Lampe, Traute Flamme: Ilka, Mariette Keglevich: Manja, Edith Karin: Magd",,,,Fritz Friedmann-Frederich,,"Walter Leder, Otto Sucrow",,,Heinrich Gärtner,Erich Grohmann,,,,"Adolf Doelle, Emma Doelle",,,Artur Guttmann,,"G.P. Films Gmb: H (Berlin), Roto-Film Gmb: H (Berlin)",,"Richard Oswald, Gabriel Pascal",Richard Oswald,,,"Max Brenner, Friedel Buckow",,Karl Ewald,,Fritz Seeger,,Südfilm AG (Berlin),115 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die Gräfin von Monte Christo,https://www.filmportal.de/film/die-graefin-von-monte-christo_3682ce8ba0ae489db4ed11d2b49f2256,Spielfilm,1932,Deutschland,Eduard Kubat,,"Robert Herlth, Walter Röhrig",,"Brigitte Helm: Filmkomparsin Jeanette Heider, Rudolf Forster: Hochstapler Rumowski, Lucie Englisch: Filmkomparsin Mimi, Gustaf Gründgens: Hochstapler, bekannt als ""Der Baron"", Mathias Wieman: Journalist Stephan Riel, Oskar Sima: Aufnahmeleiter Spitzkopf, Flockina von Platen: Filmdiva, Ernst Dumcke: Filmregisseur, Hans Junkermann: Hoteldirektor, Theo Lingen: Etagenkellner, Max Gülstorff: Zeitungsverleger, Karl Etlinger: Zeitungsredakteur, Harry Hardt: Kriminalkommissar, Barnabas von Géczy: Kapellmeister, Karl Platen: Nachtportier, Heinrich Gretler: Schweizer Polizeibeamter am Telefon, Ludwig Stössel, Viktor Franz, Ernst Jörgensen, Julius Brandt, Hugo Flink",,,,Walter Reisch,,Walter Leder,,,Franz Planer,,,,Walter Reisch,"Hermann Rosenthal, Oscar Schmidt",Allan Gray,Barnabas von Géczy (Orchester),Artur Guttmann,,Universum-Film AG (UFA) (Berlin),Eugen Kürschner,Gregor Rabinowitsch,Karl Hartl,Viktor von Struve,,Rudolf Schaad,,Emanuel Loewenthal,,Walter Rühland,,,"10 Akte, 2684 m, 98 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die grausame Freundin,https://www.filmportal.de/film/die-grausame-freundin_e35f15ccc66844a4a688d6dd4e656a78,Spielfilm,1932,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Anny Ondra: Welgunda, Fritz Rasp: Prof. Bock, ihr Vater, Lina Woiwodeseine Frau, Werner Fuetterer: Jim Bock, Olga Limburgseine Mutter, Ernst Arndt: Professor Bierbrot, Carl Goetz: Zirkusdirektor, Karl Forest: Schulinspektor, Dorothy Poole: Sängerin, Gustav Werner",,,,"Hans H. Zerlett, Walter Wassermann",,,,,Otto Heller,,,,"Rolf Marbot, Bert Reisfeld",,"Rolf Marbot, Bert Reisfeld",,Artur Guttmann,,Ondra-Lamac-Film Gmb: H (Berlin),Arthur Hohenberg,"Anny Ondra, Carl Lamač, Arthur Hohenberg, Anatol Potok (Gesamtleitung)",Carl Lamač,,,Ella Ensink,,,,Alfred Norkus,,,78 min,"35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Großstadtnacht,https://www.filmportal.de/film/grossstadtnacht_ecbc7c2171fc47c4a3d03f1f37e93673,Spielfilm,1932,Frankreich/Deutschland,,,"Andrej Andrejew, Lucien Aguettand, Max Douy (Assistenz)",,"Dolly Haas: Madeleine Duchanel, Iwan Kowal-Samborskij: François, Trude Berliner: Juliette, seine Freundin, Gertrud Wolle: Pensionatsvorsteherin, Erich Wirl: Armand Tonnère, Sänger, Fritz Kampers: Bankroft, Willi Schur: Rossignol, Hans Deppe: José, Wilhelm Diegelmann: Theateragent, Julius Falkenstein: Untersuchungsrichter, Siegfried Berisch, Paul Heidemann, Inge Meysel, Harry Nestor, Michael von Newlinski, Hugo Werner-Kahle",,,,Hans H. Zerlett,,,,,"Jean Bachelet, Henri Barreyre",,,,Walter Mehring,,Karol Rathaus,,"Kurt Schröder, Maurice Jaubert",,"Pathé-Natan Cinéma (Paris), Terra-Film AG (Berlin)",,,Fedor Ozep,George Freedland,,George Freedland,,,,"Henri Sivermann, René Sarazin",,,82 min,"35mm, 1:1,37","s/w, Ton",,
Grün ist die Heide,https://www.filmportal.de/film/gruen-ist-die-heide_da55782a3add46538f3edde78dbedab4,Spielfilm,1932,Deutschland,,,,,"Camilla Spira: Grete, seine Tochter, Theodor Loos: Lüder Lüdersen, Hugo Werner-Kahle: Der Ioberförster, Peter Voss: Walter, Förster, Fritz Odemar, Gerhard Bienert, Fritz Kampers, Gerhard Dammann",,,,,,,,,Ewald Daub,,,,,,"Kardosch-Sänger (DE), Grete Walter, Karl Blume, Walter Ulfig",,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",,,Hans Behrendt,,,,,,,,,,"10 Akte, 2304 m",,Ton,,
Hänsel und Gretel,https://www.filmportal.de/film/haensel-und-gretel_11998f03983e48e3bbccdd16ffb9f2e4,Spielfilm,1932,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallo Hallo! Hier spricht Berlin!,https://www.filmportal.de/film/hallo-hallo-hier-spricht-berlin_e0a578b7ea1c45a4bbf2f41599dd6ba4,Spielfilm,1932,Deutschland/Frankreich/USA,,,Erich Czerwonski,,"Josette Day: Lily, Germaine Aussey: Anette, Wolfgang Klein: Erich, Karl Stepanek: Max, Charles Redgie: Jacques, Hans Henninger: Karl, Georges Boulanger: Präsident, Gustav Püttjer: Arabischer Musiker, Heinrich Lisson, Marthe Mussine, Pierre Piérade, Ellen Plessow, Emile Saint-Ober",,,,Julien Duvivier,,"Hans Dupke, Anni Loretto",,,"Reimar Kuntze, Heinrich Balasch, Max Brinck",,,,Max Kolpé,"Karl Holek, Bruno Cieslewicz",Karol Rathaus,,Kurt Schröder,,"Société des Films Sonores Tobis (Paris), Tobis-Industrie Gmb: H (Tiges) (Berlin)",,,Julien Duvivier,Wolfgang Loë-Bagier,,,,Rudolf Brix,,"Erich Lange, Hans Bittmann",,,,,,,
Happy Ever After,https://www.filmportal.de/film/happy-ever-after_da8a73ef7eb94763bc434a9cc3b4f43b,Spielfilm,1932,Deutschland,,,Erich Kettelhut,,"Lilian Harvey: Jou-Jou, Jack Hulbert: Willie, Sonnie Hale: Willie, Cicely Courtneidge: Illustred Ida, Percy Parsons: Merriman, Clifford Heatherley: Commissionaire, Charles Redgie: Secretary, Edward Chapman: Colonel",,,,"Jack Hulbert, Douglas Furber",,,,,"Günther Rittau, Otto Baecker, Konstantin Tschet",,,,Douglas Furber,,Werner Richard Heymann,,Gérard Jacobson,,Universum-Film AG (UFA) (Berlin),,Erich Pommer,"Robert Stevenson, Paul Martin",,,,,,,Fritz Thiery,"Walter Reisch (Drehbuch ""Ein blonder Traum""), Billy Wilder (Drehbuch ""Ein blonder Traum"")",,,,,,
Hasenklein kann nichts dafür,https://www.filmportal.de/film/hasenklein-kann-nichts-dafuer_df4668adc68443299395881e72796936,Spielfilm,1932,Deutschland,,,Heinrich Richter,,"Jakob Tiedtke: Titus Hasenklein, Schneidermeister, Ilka Grüning: Minna, seine Frau, Lien Deyers: Trude, beider Tochter, Ernst Stahl-Nachbaur: Jänicke, Generaldirektor, Senta Söneland: Dr. Anita Murr, Abgeordnete, Albert Paulig: Benno Mackesprang, Abgeordneter, Paul Otto: Geheimrat von Schendell, Hermine Sterlerseine Frau, Hans Brausewetter: Alex, beider Sohn, Rennfahrer, Johannes Riemann: Harry Greif, Parteisekretär, Julius Falkenstein: Watschke, Paul Westermeier: Schmelzer, Abgeordneter, Leo Peukert: Müller, Abgeordneter, Viktor Franz: Versicherungsagent, Alexander Engel: Fritz, Bürodiener, Sigi Hofer: Erster Diener im Landtag, Ernst Behmer: Zweiter Diener im Landtag",,,,"Jane Bess, Richard Arvay",,"Senta Schlick, Willi Schlick",,,Eduard Hoesch,Karl Hoesch,,,"Richard Rillo, Marius","Robert Stritzke, Karl Weitschat",Karl M. May,"Dajos Bela (und sein Orchester), Gerhard Hoffmann (Kapelle)",Karl M. May,,Ben Fett-Filmproduktion und Vertrieb Gmb: H (Berlin + Düsseldorf),Kurt Heinz,Ben Fett,Max Neufeld,Franz Hoffermann,,Alwin Elling,,Karl Lindner,,Emil Specht,,,"9 Akte, 2237 m",,Ton,,"Zensur (DE): 23.03.1932, B.31203, Verbot"
Die Herrgotts-Grenadiere,https://www.filmportal.de/film/die-herrgotts-grenadiere_7669c6c9a47b461ba111895021672cd5,Spielfilm,1932,Schweiz/Deutschland,,,Willy Reiber,,"Gustav Diessl: Faletti, Benny Führer: Wisi, Maria Murmann: Wisis Braut Johanna, Stephan Bötzer: Josap, Franziska Blötzer: Josaps Frau Therese, Kurt Horwitz: Direktor Timmler, Werner Düby: Straßenbau-Ingenieur Boldt, Willi Braune: Geologe, Pfarrer Jossen: Der Dorfgeistliche, Eligius Rieder: Gemeindepräsident",,,,"August Kern, Anton Kutter",,,,,"Otto Martini, Gustav Weiss",Valérien Schmidely,,,,,Peter Kreuder Jr.,,Peter Kreuder Jr.,,"Genossenschaft Filmdienst (GEFI) (Bern), Emelka-Konzern (München)",August Kern,,Anton Kutter,,,"Anton Kutter, Gottlieb Madl",,Walter Schweizer,,Karl-Albert Keller,,,"2685 m, 100 min","1:1,37","s/w, Mono",Uraufführung (CH): 05.11.1932,
Die Herrin von Atlantis,https://www.filmportal.de/film/die-herrin-von-atlantis_fbe05776c2124e2692b46b234ce37191,Spielfilm,1932,Deutschland,,,Ernö Metzner,,"Brigitte Helm: Antinea, Tela Tschai: Tanit Serga, Heinz Klingenberg: Leutnant St. Avit, Gustav Diessl: Hauptmann Morhange, Wladimir Sokoloff: Graf Bielowsky, Hetman von Schytomyr, Mathias Wieman: Torstenson, Florelle: Clémentine, Georges Tourreil: Leutnant Ferrières, Gertrude Pabst: Amerikanische Journalistin, Rositta Severus-Liedernit",,,,"Ladislaus Vajda, Hermann Oberländer",,"Hans Kothe, Alice Follet",,,"Eugen Schüfftan, Herbert Körner",,"Max Pretzfelder, Pierre Ichac",,,Paul Dannenberg,Wolfgang Zeller,,,,Nero-Film AG (Berlin),Wilhelm Löwenberg,"Seymour Nebenzahl, Ernst Wolff",G. W. Pabst,"Mark Sorkin, Gerbert Rappaport",,Hans Oser,,,,Adolf Jansen,,,"2368 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Hexer,https://www.filmportal.de/film/der-hexer_a20c6b5caceb4a37ba017f8ab0f3cfb7,Spielfilm,1932,Österreich/Deutschland,,,Heinz Fenchel,,"Maria Matray: Mary Lenley, Wera Engels: Cora Ann Milton, Fritz Rasp: Rechtsanwalt Meister, Paul Richter: Insektor Wenbury, Paul Henckels: Hauptinspektor Bliss, Leopold Kramer: Dr. Lomont, Karl Etlinger: Hackitt, Carl Walther Meyer: John Lenley, Karl Forest: Oberst Walford, Franz Schafheitlin: Wachtmeister Carter",,,,"Knut Borries, Gigotte Walter",,,,,Otto Heller,,,,Fritz Löhner-Beda,,"Jára Beneš, Artur Guttmann",,,,Ondra-Lamac-Film Gmb: H (Berlin),,"Anny Ondra, Carl Lamač, Arthur Hohenberg (Gesamtleitung)",Carl Lamač,Wolfgang Loë-Bagier,,Ella Ensink,,,,Alfred Norkus,"Edgar Wallace (Roman ""The Ringer"")",,"6 Akte, 2417 m","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Holzapfel weiß alles,https://www.filmportal.de/film/holzapfel-weiss-alles_8624d7e9d80e409196556c9241b7ba22,Spielfilm,1932,Deutschland,,,Jacek Rotmil,,"Felix Bressart: Johannes Georg Holzapfel, Iván Petrovich: Stephan Berregi, Gretl Theimer: Eva Stein, Theodor Loos: Konsul van Doeren, Dieterle Henkels: Teddy Stein, ein Junge, Anton Pointner: Oskar, Julius Falkenstein: Jule, Jack Mylong-Münz: Fritz, Paul Morgan: Emil, Josef Nüstlberger: Jakob, Josef Bunzl: Heinrich, Nico Turoff: Hans, Henry Bender: Otto, Kneipenwirt, Gertrud de Lalsky: Frau von Bloemen, Eugen Burg: Polizeikommissar, Bruno Arno: Tänzer, Luigi Bernauer, Ruth Carell, Hella Tornegg, Fritz Hofbauer, S. O. Schoening, Heinz Berghaus, Berthe Ostyn",,,,"Charlie K. Roellinghoff, István Mihály",,,,,"Heinrich Gärtner, Bruno Mondi",,,,,,"Willy Rosen, Hans J. Salter",,,,Elite Tonfilm-Produktion Gmb: H (Berlin),,,Victor Janson,,,,,,,,,,80 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Un homme sans nom,https://www.filmportal.de/film/un-homme-sans-nom_c876adb4dec6432f8ecd53c252f34976,Spielfilm,1932,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Firmin Gémier: Heinrich Martin, Ghislaine Bru: Hélène Martin, Paul Amiotle docteur Sander, France Ellys: Eve Marie, Yvonne Hébert: Grete, Fernandel: Julot, Robert Goupil: Gablinski, Lucien Walterle docteur Lederer, Georges Deneubourgle magistrat, Robert Ozannele secrétaire del'avocat, Paulette Dubost, Paulette Duvernet, Lucien Callamand",,,,Robert Liebmann,,,,,Carl Hoffmann,,,,,,Allan Gray,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,"Roger Le Bon, Gustav Ucicky",,,,,,,Erich Leistner,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Husarenliebe,https://www.filmportal.de/film/husarenliebe_f4f11c3357ff4c3688b5a4457022b5f5,Spielfilm,1932,Deutschland,Ludwig Kühr,,"Willi A. Herrmann, Artur Günther",,"Hansi Niese: Tante Gusti Mirbacher, Max Adalbert: Obersteuersekretär Julius Knax, Else Elster: Tochter Käthe Knax, Wera Liessem: Tochter Irma Knax, Ines von Taube: Tochter Ursula Knax, Erwin Hartung: Husar Hans Lüders, Willy Clever: Husar Christian Jörn, Fred Cassner: Husar Gerhard Großmann, Anton Pointner: Rittmeister von Mannstedt, Leo Peukert: Wachtmeister Pieper, Friedrich Ettel: Gastwirt Lüders, Hella Tornegg: Frau Lüders, Carl Auen: Oberkellner, Kenneth Rive: Piccolo",,,,Siegfried Philippi,,,,,Georg Muschner,Willy Gerlach,,,"Willy Rosen, Kurt Schwabach","Franz Siebert, Ilse Siebert",Franz Doelle,Egon Kaiser und sein Orchester (DE) (Orchester),Franz Doelle,,Kowo-Tonfilmproduktion Gmb: H (Berlin),Anderl Kern,Carl Heinz Wolff,Carl Heinz Wolff,Fritz Schroeter,,Willy Zeunert,,Paul Rischke,,Emil Specht,,,"2326 m, 85 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
I.F. 1 ne répond plus,https://www.filmportal.de/film/if-1-ne-repond-plus_0204a452172a4104929c163e2ed05607,Spielfilm,1932,Deutschland,,,"Erich Kettelhut, Albert Berthold Henninger",,"Charles Boyer: Ellissen, Daniela Parola: Claire Lennartz, Jean Murat: Droste, Pierre Piérade: Fotograf, Pierre Brasseur: Georges, Ernest Ferny: Mathieu, Marcel Vallée: Damsky, Marcel Merminod, André Saint-Germain, Theodor Thony, Marcel Barnault, André Siméon, Louis Zellas, Frédéric Mariotti, Gérard Paulette, Georges Gauthier, Jacques Ehrem",André Beucler,,,"Walter Reisch, Kurt Siodmak",,,,,"Günther Rittau, Konstantin Tschet, Otto Baecker",,,,Bernard Zimmer,,Allan Gray,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),,Erich Pommer,Karl Hartl,Ernst Rechenmacher,,Willy Zeyn jun.,,,,Fritz Thiery,,Alliance Cinématographique Européenne (A.C.E.) (Paris),100 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Ich bei Tag und Du bei Nacht,https://www.filmportal.de/film/ich-bei-tag-und-du-bei-nacht_6c06cfbcd2aa43da9583a00e6eb63f55,Spielfilm,1932,Deutschland,Otto Lehmann,,Otto Hunte,,"Käthe von Nagy: Maniküre Grete, Willy Fritsch: Nachtkellner Hans, Amanda Lindner: Zimmervermieterin Witwe Cornelia Seidelbast, Julius Falkenstein: Herr Krüger, Elisabeth Lennartz: Krügers Tochter Trude, Albert Lieven: Trudes Studienkollege Wolf, Anton Pointner: Bankier Meyer, Friedrich GnaßKinovorführer Helmut, Eugen Rex: Führer im Schloß Sans-souci Peschke, Ida Wüst: Inhaberin eines Kosmetiksalons Frau Waiser, Ursula van Diemen: Filmdarstellerin, Walther Ludwig: Filmdarsteller, Helmuth Forest1. Straßensänger, Carl Merznicht2. Straßensänger, Trude Lieske: Gretes Kollegin, Gerhard Bienert: Polizist, Karl Hellmer: Kellner, Rudolf Platte: Kuchenkellner, Werner Pledath: Geschäftsführer im ""Casanova"", Leo Monosson: Sänger im ""Casanova"", Comedian Harmonists: Sänger, Lydia Potechina, Werner Hollmann, Michael von Newlinski, Loni Michaelis, Kurt Lilien",,,,"Hans Székely, Robert Liebmann",,"Max König, Adolf Kempler, Gertrud Wendt",,,"Friedl Behn-Grund, Bernhard Wentzel","Kurt Hiller, Franz von Klepacki, Gerhard Brieger",Joe Straßner,,"Werner Richard Heymann, Robert Gilbert","Emil Neumann, Hermann Rosenthal, Maria Jamitzky",Werner Richard Heymann,,Gérard Jacobson,,Universum-Film AG (UFA) (Berlin),Max Pfeiffer,Erich Pommer,Ludwig Berger,,,"Viktor Gertler, Heinz G. Janson",,Willi Klitzke,,Gerhard Goldbaum,,,"2676 m, 98 min","35mm, 1:1.33","s/w, Tobis-Klangfilm","Uraufführung (DE): 28.11.1932, Hamburg, Ufa-Palast",
"Ich will nicht wissen, wer Du bist",https://www.filmportal.de/film/ich-will-nicht-wissen-wer-du-bist_94b33c5f02964bd4b783eacb70f43840,Spielfilm,1932,Deutschland,,,Franz Schroedter,,"Liane Haid: Alice Lamberg, Gustav Fröhlich: Robert Lindt, eigentlich Graf Lerchenau, Szöke Szakall: Ottokar, sein früherer Diener, Max Gülstorff: Präsident Führing, Fritz Odemar: Fritz von Schröder, Leonard Steckel: Alvarez Zambesi, brasilianischer Kaffee-König, Frida Vera Spohr: Carmen, seine Tochter, Adele Sandrock: Emerenzia, Betty Bird: Käthe, ihre Nichte, Julius E. Herrmann: Kommerzienrat Blume, Erika Helmke: Zofe",,,,"Ernst Marischka, Robert Weil",,,,,Willy Goldberger,Günther L. Arko,,,Ernst Marischka,"Willi Grabow, Robert Stritzke",Robert Stolz,,,,Boston-Films Company mb: H (Berlin),Eugen Kürschner,Fritz Fromm,Géza von Bolváry,,,,,Rudolf Brix,,Fritz Seeger,,,,,,,
Im Bann des Eulenspiegels,https://www.filmportal.de/film/im-bann-des-eulenspiegels_6389c02da0794170a7cbe064ac8174e7,Spielfilm,1932,Deutschland,,,"Fritz Maurischat, Karl Machus",,"Franz Weber: Baron Altmann, Ursula Grabley: Elli, seine Tochter, Oskar Karlweis: Menzel, Gefängnislazarettprovisor, Till Klockow: Lissy, Krankenschwester im Gefängnislazarett, Karl Platen: Chefarzt im Gefängnislazarett, Theo Lingen: Rosnowsky, Finanzagent, Hugo Fischer-Köppe1. Ausbrecher, Raimund Janitschek2. Ausbrecher, Hedwig Wangel: Witwe Schramm, Besitzerin der Paradies-Bar, Olly Gebauer: Adelheid, ihre Nichte, Fritz Beckmann: Onkel Max, Emmy Wyda: Tante Ida, Marion Taal: Marion, Ernst Wurmser: Portier",,,,"Ernst Länner, Wolfgang Wilhelm, John H. Kafka",,"Wilhelm Scholz, Margarete Scholz",,,Herbert Körner,,,,Gerd Karlick,,Herbert Lichtenstein,,Herbert Lichtenstein,,Kollektiv-Film Gmb: H (Berlin),Gösta Nordhaus,"Herbert Ephraim, Carl Wilhelm (Kollektiv-Leitung)",Frank Wysbar,Julius Meery,,"Wolfgang Becker, Alice Ludwig",,Herbert Behrend,,Hermann Dirkhofer,,,,,,,
"Ja, treu ist die Soldatenliebe",https://www.filmportal.de/film/ja-treu-ist-die-soldatenliebe_7f3e120e206144cfa3c80f172e64980a,Spielfilm,1932,Deutschland,,,,,"Paul Otto, Jakob Tiedtke, Ida Wüst, Gustav Püttjer, Erik Ode, Ursula Grabley, Clemens Hasse",,,,,,,,,,,,James Bauer,,,Kardosch-Sänger (DE),,,,,,,Georg Jacoby,,,,,,,,,,,,,,
