Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Delikatessen,https://www.filmportal.de/film/delikatessen_23fed8a15cfa44b8ba94f79428ac3bc0,Spielfilm,1930,Deutschland,,,Robert Neppach,,"Harry Liedtke: Franz Hellmer, Gustl Stark-Gstettenbaur: Lehrling, Hans Junkermann: Paul Wallis, Feinkosthändler, Paul Hörbiger: Josef, Diener bei Wallis, Ernst Senesch: J. E. Markow, Daniela Parola: Lilo Martens, Georgia Lind: Sängerin Dolly Reves, Willy Prager: Conférencier, Jo-Hai-Tong: Kabarettkünstlerin, Antonie Jaeckel: Kassiererin, Ernö Verebes",,,,Franz Schulz,,,,,Willy Goldberger,,,,"Richard Rillo, Armin Robinson","Oskar Georgi, Willi Grabow","Pasquale Perris, Fred Raymond",,Pasquale Perris,,D.L.S. Deutsches Lichtspiel-Syndikat AG (Berlin),"Marcel Hellmann, Rudolf Schwarzkopf (Ton-Produktionsleitung)",,Géza von Bolváry,Josef von Baky,,,,,,"Fritz Seeger, Adolf Jansen, Max Brinck (Tonkamera)",,,82 min,"35mm, 1:1,33","s/w, Ton",,
Der blaue Engel,https://www.filmportal.de/film/der-blaue-engel_2a14f3b84dac4a268d8ce385d0524686,Spielfilm,1930,Deutschland,Viktor Eisenbach,,"Otto Hunte, Emil Hasler",,"Emil Jannings: Prof. Immanuel Rath, Marlene Dietrich: Lola Lola, Kurt Gerron: Zauberkünstler Kiepert, Rosa Valetti: Guste Kiepert, Hans Albers: Mazeppa, Reinhold Bernt: Clown, Eduard von Winterstein: Schuldirektor, Johannes Roth: Pedell, Rolf Müller: Gymnasiast Angst, Roland Varno: Gymnasiast Lohmann, Carl Balhaus: Gymnasiast Ertzum, Robert Klein-Lörk: Gymnasiast Goldstaub, Karl Huszar-Puffy: Wirt, Wilhelm Diegelmann: Kapitän, Gerhard Bienert: Polizist, Ilse Fürstenberg: Raths Wirtschafterin, Friedrich Hollaender: Pianist",,,,"Robert Liebmann, Karl Vollmoeller",,,,,Günther Rittau,Hans Schneeberger,Tihamér Varady,,"Robert Liebmann, Friedrich Hollaender, Richard Rillo","Waldemar Jabs, Oscar Schmidt",Friedrich Hollaender (Unter Verwendung fremder Kompositionen),,Friedrich Hollaender,,Universum-Film AG (UFA) (Berlin),,Erich Pommer,Josef von Sternberg,Sam Winston,,"Sam Winston, Walter Klee",,,,Fritz Thiery,"Heinrich Mann (Frei nach dem Roman ""Professor Unrat oder Das Ende eines Tyrannen"")",,"2965 m, 108 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,"Zensur (DE): 09.05.1933, O.06625, Verbot"
Der falsche Feldmarschall,https://www.filmportal.de/film/der-falsche-feldmarschall_9625c4c1f7a9494faa8f76540176c117,Spielfilm,1930,Tschechoslowakei/Deutschland,,,Heinrich Richter,,"Paul Rehkopf, Wilhelm Bendow, Anny Ondra, Jack Mylong-Münz, Antonie Jaeckel, Alexander Roda-Roda, Vlasta Burian",,,,"Alexander Roda-Roda, Václav Wasserman, Richard Arvay",,,,,Otto Heller,,,,,,,,,,"Ondra-Lamac-Film Gmb: H (Berlin), Elekta-A.B. Filmfabriken AG (Prag)",,,Carl Lamač,Lothar Wolff,,,,,,,,,,,,,
Der Detektiv des Kaisers,https://www.filmportal.de/film/der-detektiv-des-kaisers_dd07f8cec3cb424f98c125d684e3665a,Spielfilm,1930,Deutschland,,,Franz Schroedter,,"Olga Tschechowa: Olga, Otto Gebühr: Gustav Hauer, Käte Haack: Viktoria, seine Frau, Inge Landgut: Auguste, Dietrich Henckels: Friedrich, Hans Junkermann: Regierungsrat Crusius, Ida Perry: Seine Frau, Franz Lederer: Dr. Wolfgang Crusius, beider Sohn, Julius Falkenstein: Regierungsrat Jüterbog, Julia Serda: Gräfin Schönaich, Anton Pointner: Hallström",,,,"Friedrich Raff, Julius Urgiß",,,,,Friedl Behn-Grund,,,,,,,,,,Nero-Film AG (Berlin),,Seymour Nebenzahl,Carl Boese,,,,,,,,,,,"35mm, 1:1,33","s/w, Ton + stumm",,
Les deux mondes,https://www.filmportal.de/film/les-deux-mondes_1d6e686fd1f4482aabb94532ecce7755,Spielfilm,1930,Großbritannien/Deutschland/Frankreich,,,Alfred Junge,,"Marie Glory: Esther Goldscheider, Max Maxudian: Simon Goldscheider, Laure Diana: Mizzi, Henri Garat: Stanislas von Zaminsky, François Viguier: Mendel, André Marnayle major, Guy Ferrant: Ballentin, Edmond Van Daëleun officier, Hubert Daixle caporal, René Lefèvreun soldat, Andrews Engelmannl'adjudant russe, Pierre Magnierle colonel Zaminsky,  Montyle chanteur, Georg Makaroff, Boris Ranewsky",,,,"Franz Schulz, Norbert Falk (Entwurf)",,,,,"Charles Rosher, Mutz Greenbaum",,,,,,"Otto Stransky, Robert Stolz",,,,"Greenbaum-Film Gmb: H (Berlin), British International Pictures Ltd. (B.I.P.) (London)",,,E. A. Dupont,,,,,,,,,,118 min,"35mm, 1:1,37","s/w, Ton",,
Die Jugendgeliebte (Goethes Frühlingstraum),https://www.filmportal.de/film/die-jugendgeliebte-goethes-fruehlingstraum_a4e7443cb5314e36822428150dce5cc2,Spielfilm,1930,Deutschland,,,,,"Elga Brink, Anita Dorris, Hans Stüwe, Jakob Tiedtke",,,,,,,,,"Eduard von Borsody, Frederik Fuglsang",,,,,,,,,,,,,Hans Tintner,,,,,,,,,,,,,,
Die vom Rummelplatz,https://www.filmportal.de/film/die-vom-rummelplatz_b8bb6ddbbb9f434bb0344df183e0d788,Spielfilm,1930,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",,"Anny Ondra: Anny Flock, Margarete Kupfer: Ihre Mutter, Viktor Schwanneke: Ihr Vater, Siegfried Arno: Hannes, Ausrufer, Toni Girardi: Ordini, Max Ehrlich: Horbes, Agent, Kurt Gerron: Schaubudenbesitzer, Gretl Basch: Mimi, Yvette Rodin: Lily, Julius Falkenstein, Paul Morgan, Walter Norbert, Paul Rehkopf, Fritz Spira, Bruno Arno: Mit seinem Ballett",,,,"Hans H. Zerlett, Charlie K. Roellinghoff",,,,,"Otto Heller, Erich Giese",,,,"Fritz Rotter, Rudolf Eisner, Karl Brüll, Walter Kollo",Adolf Doelle,"Jára Beneš, Frank Strip, Walter Kollo",Curt Lewinnek (Kapelle),,,Ondra-Lamac-Film Gmb: H (Berlin),"F. W. Kraemer, Arthur Hohenberg","Carl Lamač, Anny Ondra","Carl Lamač, Alwin Elling (Dialog-Überwachung)",,,,,,,"Fritz Seeger, Hermann S. Heller (Tontechnische Leitung)",Václav Wasserman (Manuskript),,98 min,"35mm, 1:1,20","s/w, Ton",,
Dolly macht Karriere,https://www.filmportal.de/film/dolly-macht-karriere_c771c1e3bda548b0afc600fd146bbc87,Spielfilm,1930,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",Ernst Mátray,"Dolly Haas: Dolly, Oskar Karlweis: Fred, Grete Natzler: Mariette, Vicky Werckmeister: Orelly, Alfred Abel: Herzog Eberhard von Schwarzenburg, Hermann BlaßO. W. Pietsch, Kurt Gerron: Silbermann, Paul Kemp: Jack, Theo Lingen: Conny Coon, Gustl Stark-Gstettenbaur: Boy, Hansi Arnstaedt, Lucie Euler, Trude Lehmann, Valeska Stock, Ellen Plessow, Paul Henckels, Erich Kestin, Géza L. Weiss, Manfred Voß, Bernhardt Veidt, Charly Dodo, Georg Schmieter, Kurt Lilien, Julius E. Herrmann, Hans Zesch-Ballot",,,,"Irma von Cube, Peter Heimann",,,,Alfred Halm,"Fritz Arno Wagner, Robert Baberske",,Ernst Stern,,"Artur Rebner, Irma von Cube",,"Rudolf Nelson, Willy Schmidt-Gentner, Alfred Strasser",,Willy Schmidt-Gentner,,Universum-Film AG (UFA) (Berlin),,Gregor Rabinowitsch,Anatole Litvak,,,,,,,Erich Leistner,,,87 min,"35mm, 1:1,20","s/w, Dolby","Uraufführung (DE): 01.10.1930, Hamburg, Ufa-Palast",
Donauwalzer,https://www.filmportal.de/film/donauwalzer_9c6269d193cc4f4ab0f20e9ae4c08b34,Spielfilm,1930,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Paul Biensfeldt: Kammertjener, Ferdinand Bonn: Prince Waldmannsdorff, Harry Hardt: Graf Karinthy, Harry Liedtke: Balletmeister  Gustl Hochstetter, Peggy Norman: Herzoginwitwe Eugenie, Hermann Picha: Hotelier, Adele Sandrock: Prinzessin Waldmannsdorff, Ernö Verebes: Pianist Ognatz Stössl, Paul Westermeier",,,,Walter Reisch,,,,,Guido Seeber,,,,,,,,,,Aafa-Film AG (Berlin),Rudolf Walther-Fein,Gabriel Levy,Victor Janson,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Das Donkosakenlied,https://www.filmportal.de/film/das-donkosakenlied_ce4f52fd8ae44b8a85e4440359fed2eb,Spielfilm,1930,Deutschland,,,Jacek Rotmil,,"Hugo Werner-Kahle: Governeur General Maljutow, Lien Deyers: Natascha, sein Mündel, Georg Heinrich Schnell: Fürst Sagarin, Hans Adalbert Schlettow: Viktor, sein Sohn, Iwan Kowal-Samborskij, Otto Kronburger: Rittmeister Wronsky, Fritz Greiner: Räuberhauptmann, Hertha von Walther: Ljubka, seine Geliebte, Fritz Kampers: Mitjucha, Sträfling, Ossip Runitsch: Basmanoff, Harry Hardt, Serge Jaroff",,,,Georg Asagaroff,,,,,"Alexander von Lagorio, Curt Oertel",,Leopold Verch,,,,"Artur Guttmann, Prof. Pofello-Dawidoff (Musikalische Zusammenstellung)",,,,Memento-Fabrikations- und Vertriebs-Gmb: H (Berlin),"Viktor Janowsky, Eugen Kürschner",,Georg Asagaroff,Marc Martoff,,,,,,Mois Safra,,,,"35mm, 1:1,33","s/w, stumm",,Prüfung (DE): 30.10.1929
La donna di una notte,https://www.filmportal.de/film/la-donna-di-una-notte_f4918d4e724244caa424f32dfc3419d9,Spielfilm,1930,Deutschland,,,,,"Marcella Albani, Francesca Bertini, Raimondo van Riel",,,,,,,,,,,,,,,,,,,,,,"Amleto Palermi, Guido Brignone",,,,,,,,,,,"35mm, 1:1.33",,,
Drei Tage Mittelarrest,https://www.filmportal.de/film/drei-tage-mittelarrest_855138b998c74096b7454ed8308d86f2,Spielfilm,1930,Deutschland,,,Emil Hasler,,"Fritz Schulz: Max Plettke, Füsilier, Felix Bressart: Franz Nowotni, Füsilier, Lucie Englisch: Auguste, Dienstmädchen, Max Adalbert: Hoffmann, Bürgermeister, Ida Wüst: Adelheid, seine Frau, Gretl Theimer: Eva, beider Tochter, Hans Hermann SchaufußDr. Strauch, Paul Otto: Major von Faber, Fred Döderlein: Erich Feldern, Leutnant, Hugo Fischer-Köppe: Krause, Feldwebel, Vicky Werckmeister: Frieda, Dienstmädchen, Paul Hörbiger: Zippert, Schreiber, Hermann Krehan: Storch, Standesbeamter, Henry Bender: Strabl, Leo Peukert: Stabsarzt",,,,"Bobby E. Lüthge, Heinz Gordon, Karl Noti",,,,,Walter Robert Lach,,,,Charles Amberg,,"Nico Dostal, Artur Guttmann (""Warum bist Du so traurig"", ""Der Soldat ist treu"")",,"Artur Guttmann, Nico Dostal",,Allianz-Tonfilm Gmb: H (Berlin),,,Carl Boese,,,Max Brenner,,,,Fritz Seeger,,,"2514 m, 92 min","35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Die Drei von der Tankstelle,https://www.filmportal.de/film/die-drei-von-der-tankstelle_2353e6342f1b4779bbeb2c2edfc1c0ac,Spielfilm,1930,Deutschland,Arthur Kiekebusch,,Otto Hunte,Heinz Lingen,"Lilian Harvey: Lilian Coßmann, Willy Fritsch: Willy, Oskar Karlweis: Kurt, Heinz Rühmann: Hans, Fritz Kampers: Konsul Coßmann, Olga Tschechowa: Edith von Turoff, Kurt Gerron: Rechtsanwalt Dr. Kalmus, Gertrud Wolle: Dr. Kalmus'  Sekretärin, Felix Bressart: Gerichtsvollzieher, Leo Monosson, Comedian Harmonists",,,,"Franz Schulz, Paul Frank",,,,,Franz Planer,,,,Robert Gilbert,"Emil Neumann, Maria Jamitzky",Werner Richard Heymann,,,,Universum-Film AG (UFA) (Berlin),Eberhard Klagemann,Erich Pommer,Wilhelm Thiele,,,Viktor Gertler,,,,Hermann Fritzsching,,,"2728 m, 99 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Dreimal Hochzeit,https://www.filmportal.de/film/dreimal-hochzeit_e3ced6d5e265443383089a94627d1f8c,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dreyfus,https://www.filmportal.de/film/dreyfus_f91a11fdd7df49daae37170337727bf7,Spielfilm,1930,Deutschland,,,"Hermann Warm, Franz Schroedter",,"Fritz Kortner: Alfred Dreyfus, Grete Mosheim: Lucie Dreyfus, Albert Bassermann: Oberst Picquart, Heinrich George: Emile Zola, Else Bassermann: Pariser Dame, Erwin Kaiser: Mathieu Dreyfus, sein Bruder, Oskar Homolka: Major Ferdinand Walsin-Esterhazy, Nora Mestom: Marguerite Pays, Esterhazys Geliebte, Ferdinand Hart: Major Henry, Fritz Rasp: Major du Paty de Clam, Paul Bildt: Georges Clemenceau, Fritz Kampers: Verteidiger Labori, Paul Henckels: Verteidiger Demange, Ferdinand Bonn: General Mercier, französischer Kriegsminister 1893-95, Leopold von Ledebur: General de Boisdeffre, Chef des Generalstabes, Bernhard Goetzke: General Pellieux, Fritz Alberti: Godefroy Cavaignac, französischer Kriegsminister 1898, Eduard Rothauser: Hauptmann Lauth, Offizier im Büro des Nachrichtenchefs, Josef Reithofer: Major Forzinetti, Direktor des Militär-Gefängnisse, Bruno Ziener: Alphonse Bertillon, Leiter des Pariser polizeilichen Erkennungsdienstes, Sigmund Nunberg: Präsident des Schwurgerichts im Prozess Zola 1898, Fritz Reiff: Deputierter Jean Jaurès, Bernd Aldor: Agent Dubois, Ferry von Gorup: Offizier des Militär-Gefängnisses von Cherche-Midi",,,,"Fritz Wendhausen, Heinz Goldberg",,,,,Friedl Behn-Grund,"Heinrich Balasch, Franz von Klepacki",Hermann I. Kaufmann,,,"Hermann Rosenthal, Oscar Schmidt",,,,,Richard Oswald-Produktion Gmb: H (Berlin),Richard Oswald,Richard Oswald,Richard Oswald,,,Hans Oser,,,,"Guido Bagier (Tonleitung), Hans Grimm","Bruno Weil (Sachbuch ""L'Affaire Dreyfus"" / ""Der Prozeß des Hauptmanns Dreyfus"")",Südfilm AG (Berlin),"3160 m, 115 min","1:1,33","s/w, Tobis-Klangfilm",,
Ehestreik,https://www.filmportal.de/film/ehestreik_55ac30628fff4908b9814f8670cbf9ca,Spielfilm,1930,Deutschland,,,August Rinaldi,,"Julius Falkenstein: Professor Haberling, Livio C. Pavanelli: Dr. Fritz Denk, Maria Paudler: Mary, seine Frau, Georg Alexander: Dr. Edgar Hupp, Hanni Weisse: Lucy, seine Frau, Gerhard Dammann",,,,"Paul Schiller, Gernot Bock-Stieber",,,,,Akos Farkas,,,,,,,,,,Film-Produktion Löw & Co. Gmb: H (Berlin),,,Carl Boese,,,,,,,,,,,,,,
Einbrecher,https://www.filmportal.de/film/einbrecher_073c3ba401a24b7683e7cc7c212baf6f,Spielfilm,1930,Deutschland,Viktor Eisenbach,,Erich Kettelhut,Heinz Lingen,"Ralph Arthur Roberts: Puppenfabrikant Albert Dumontier, Lilian Harvey: Renée Dumontier, Willy Fritsch: Jean Durand, Heinz Rühmann: Herr Sérigny, Margarethe Koeppke: Mimi, Oskar Sima: Diener Amedée, Gertrud Wolle: Hortense, Kurt Gerron1. Polizeikommissar, Paul Henckels2. Polizeikommissar, Sidney Bechet: Und seine Band, Franz Wachsmann: Schwarzer Musiker, Louis Douglas: Tänzer, Hilde Wörner",,,,"Robert Liebmann, Louis Verneuil",,,,,"Günther Rittau, Konstantin Tschet",,Ladislaus Czettel,,"Robert Liebmann, Friedrich Hollaender","Emil Neumann, Maria Jamitzky","Friedrich Hollaender, Franz Wachsmann",Sidney Bechet,Friedrich Hollaender,,Universum-Film AG (UFA) (Berlin),Eberhard Klagemann,Erich Pommer,Hanns Schwarz,Carl Winston,,Willy Zeyn jun.,,,,Fritz Thiery,"Louis Verneuil (frei nach dem Bühnenstück ""Guignol ou le cambrioleur"")",,"2810 m, 103 min","35mm, 1:1,33","s/w, Klangfilm",,
Einbruch im Bankhaus Reichenbach,https://www.filmportal.de/film/einbruch-im-bankhaus-reichenbach_76b7de6efc5b4fa7b9deb83648a8afe5,Spielfilm,1930,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Evelyn Holt, Paul Otto, Iwan Kowal-Samborskij, Theodor Pištěk, Elza Temáry, Ludwig Sachs",,,,"Jane Bess, Alexander Lapiner",,,,,Georg Muschner,,,,,,,,,,Hegewald-Film Gmb: H (Berlin),Liddy Hegewald,Liddy Hegewald,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Er oder ich,https://www.filmportal.de/film/er-oder-ich_72748d1cb39c443485c3d030a62f4d5d,Spielfilm,1930,Deutschland,,,Robert Neppach,,"Harry Piel, Hans Junkermann, Valerie Boothby, Eduard von Winterstein, Olivia Fried, Hermann Vallentin, Maria Forescu, Charly Berger, Hugo Döblin, Ernst Morgan, Paul Rehkopf, Hans Wallner, Wilhelm Kaiser-Heyl, Gustav Püttjer",,,,Harry Piel,,,,,Ewald Daub,,,,Fritz Byjacco,Arnold Jenssen,Fritz Byjacco,,,,Ariel-Film Gmb: H (Berlin),Viktor Klein,Harry Piel,Harry Piel,,,Andrew Marton,,,,"Charles Métain, Erwin Scharf",,,,,,,
"Es gibt eine Frau, die dich niemals vergißt",https://www.filmportal.de/film/es-gibt-eine-frau-die-dich-niemals-vergisst_54ba04e8477d4417b454579c7bf027a3,Spielfilm,1930,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Lil Dagover: Tilly Ferrantes, Schauspielerin, Iván Petrovich: Georg Moeller, Schauspieler, Helene Fehdmer: Seine Mutter, Gaston Jacquet: Graf, Felix Bressart, Hans Peppler, Otto Wallburg, Franz Weber, Ellen Frank, Rolf Gert, Leda Gloria, Oskar Sima, Hadrian Maria Netto, Ernst Legal, Hans Halber, Hermann Speelmans, Ernst Stahl-Nachbaur, Ernö Szenes",,,,"Fritz Schulz, Ladislaus Vajda (Tonfilm-Szenen)",,,,,Mutz Greenbaum,,,,,"Richard Timm, Willy Wollschläger",Hansom Milde-Meißner,,,,Greenbaum-Film Gmb: H (Berlin),Georg Witt,Hermann Millakowsky (Gesamtleitung),Leo Mittler,Emerich Molnar,,,,,,"Fritz Seeger, Adolf Jansen, Max Brinck (Tonkamera)",,,,"35mm, 1:1,33","s/w, stumm + Ton",,
Es kommt alle Tage vor...,https://www.filmportal.de/film/es-kommt-alle-tage-vor_f18a7b502a8f485dab5d0bebe1e6faef,Spielfilm,1930,Deutschland,,,Hermann Warm,,"Hertha von Walther, Walter Rilla, Mabel Hariot, Margarete Kupfer, Hans Adalbert Schlettow, Nicolai von Roessel",,,,,,,,,Frederik Fuglsang,,,Adolf Trotz,,,,,,,,,,Adolf Trotz,Hans Natge,,,,,,,,,"6 Akte, 2444 m",35mm,stumm,,
L'Etrangère,https://www.filmportal.de/film/letrangere_2c6da88f962a4c88b4d2fa6f9180288b,Spielfilm,1930,Frankreich/Deutschland,,,Lazare Meerson,,"Fernand Fabre, Max Maxudian, Elvire Popesco",,,,Gaston Ravel,,,,,Léonce-Henri Burel,,,,,,,,,,"Jean de la Cour Films (Paris), Hegewald-Film Gmb: H (Berlin)",,,Gaston Ravel,,,,,,,,,,,"35mm, 1:1.19",,,
La femme d'une nuit,https://www.filmportal.de/film/la-femme-dune-nuit_7e337dca8cc44934bd003a5226be4234,Spielfilm,1930,Deutschland/Frankreich,,,Pierre Schild,,"Antonin Artaud, Andrews Engelmann, Francesca Bertini, Boris de Fast, Marion Gerth, Pierre Juvenet, Jean Murat, Georges Tréville",,,,,,,,,"Nikolai Toporkoff, Léonce-Henri Burel",,,,,,Michel Michelet,,,,"Länder-Film Gmb: H (Berlin), Les Établissements Braunberger-Richebé (FR)",,,Marcel L'Herbier,,,,,,,,Alfred Machard,,88 min,"35mm, 1:1.19","s/w, Tobis-Klangfilm",,
Die Firma heiratet,https://www.filmportal.de/film/die-firma-heiratet_7841a7ff6d374926a3364515220a88a9,Spielfilm,1930,Deutschland,,,Ernö Metzner,,"Ralph Arthur Roberts: Rittmeister a.D. von Werth, Charlotte Ander: Trude, Oskar Karlweis: Sally Friedländer, Lehrling, Ida Wüst: Fräulein Hulda, Direktrice, Edith Schollwer: Lissy, Theo Lingen: Philipps, Reisender, Ferry Sikla: Herr Goldzahn, Julius Falkenstein: Stups, Buchhalter, Trude Westerberg",,,,Max Glass,,,,,Nicolas Farkas,"Harro Ernst Bremer, Wolfgang Hofmann",,,Ernst Steffan,"Karl Holek, Charlotte Pfefferkorn",Ernst Steffan,,Ernst Steffan,,Max Glass-Film Gmb: H (Berlin),Max Glass,"Max Glass, Curt Melnitz",Carl Wilhelm,,,Alwin Elling,,,,"Victor Behrens, Emil Specht",,,,,,,
Flachsmann als Erzieher,https://www.filmportal.de/film/flachsmann-als-erzieher_d60cde88f96d434d8e71957a223b2609,Spielfilm,1930,Deutschland,,,Willi A. Herrmann,,"Charlotte Ander, Paul Henckels, Alfred Braun, Carl de Vogt, Hans Sternberg, Wilhelm P. Krüger, Rolf Weih, Hedwig Wangel, Kurt Lilien, Mathilde Sussin, Gustav Rickelt, Lionel Royce",,,,"Franz Rauch, Michael Urak",,,,,"Georg Muschner, Alfred Hansen",,,,,,Bernhard Homola,,Bernhard Homola,,Carl Heinz Wolff Produktion Gmb: H (Berlin),Alfred Kern,Carl Heinz Wolff,Carl Heinz Wolff,,,,,,,Walter Rühland,,,,,,,
The Flame of Love,https://www.filmportal.de/film/the-flame-of-love_cb9c63d99c304d0db365df638402df1d,Spielfilm,1930,Großbritannien/Deutschland/Frankreich,,,"Willi A. Herrmann, Clarence Elder",Alexander Oumansky,"Anna May Wong: Hai-Tang, chinese star, John Longden: Lieutnant Boris Boriskoff, Georg Heinrich Schnell: Grand Duke, Mona Goya: Yvette, Percy Standing: Colönel Moravjev, Ley On: Wang-Hu, Fred Schwartz: Birnbaum",,,,"Monckton Hoffe, Ludwig Wolff",,,,W. Goldschmidt,"Heinrich Gärtner, Bruno Mondi",,Leopold Verch (Uniformen),,,,Hans May,,John Reynders,,"British International Pictures Ltd. (B.I.P.) (London), Eichberg-Film Gmb: H (Berlin)",,Richard Eichberg,"Richard Eichberg, Walter Summers",,,,,,,Cecil V. Thornton,,,"2225 m, 81 min","35mm, 1:1.19","s/w, RCA Photophone","Uraufführung (GB): 07.03.1930, London",
Der Fleck auf der Ehr',https://www.filmportal.de/film/der-fleck-auf-der-ehr_2f23af52021749598c1b61b430fe1bbd,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Hegewald-Film Gmb: H (Berlin),,,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Das Flötenkonzert von Sans-souci [stumme Fassung],https://www.filmportal.de/film/das-floetenkonzert-von-sans-souci-stumme-fassung_5e3a7276bb2c4429857d8cfcf63f2e8f,Spielfilm,1930,Deutschland,,,"Robert Herlth, Walter Röhrig",Jens Keith,"Otto Gebühr: König Friedrich II. von Preußen, Renate Müller: Blanche von Lindeneck, Hans Rehmann: Major von Lindeneck, 1. Kurier, Walter Janssen: Preußischer Gesandter in Dresden Maltzahn, Raoul Aslan: Reichsgraf Brühl, Friedrich Kayßler: Finkenstein, Carl Goetz: Fredersdorf, Aribert Wäscher: Pöllnitz, Margarethe Schön: Prinzeß Amalie, Theodor Loos: Menzel, Hans Brausewetter: Korrespondent, Paul Biensfeldt: Quantz, Wladimir Sokoloff: Russischer Gesandter in Potsdam, Friedrich Kühne: Schwerin, Alfred Beierle: Retzow, Kurt Pehlemann: Winterfeldt, Max Leu: Seydlitz, Georg John: Zieten, Attila Hörbiger2. Kurier, Fritz Reiff: Grenadier, Theo Lingen: Kent, Jakob Tiedtke: Wirt, Karl Elzer: Kutscher des Königs, Ferdinand Hart: Rutowski, Hans Mühlhofer1. General, Ernst Dernburg2. General, Ruth Jacobsen1. Dame, Hilde Wörner2. Dame, Martin Herzberg: Junger Kavalier, Alexander Murski: Russischer Gesandter in Dresden, Edwin JürgensenÖsterreichischer Gesandter in Dresden, Werner Schott: Französischer Gesandter in Dresden, Hubert von Meyerinck: Attaché, Heinrich Gretler: Grenzjäger, Eduard von Winterstein, Franz Scharwenka, Olga Engl",,,,Walter Reisch,,,,,Carl Hoffmann,,"Leopold Verch, Peter A. Becker",,,,Willy Schmidt-Gentner,,Willy Schmidt-Gentner,,,,,Gustav Ucicky,,,,,,,Hermann Fritzsching,Johannes Brandt (Motive einer Novelle),,"9 Akte, 2678 m",35mm,"s/w, stumm",,
Das Flötenkonzert von Sans-souci,https://www.filmportal.de/film/das-floetenkonzert-von-sans-souci_4f1c4a0bbe79469a87fc8381a5f85868,Spielfilm,1930,Deutschland,,,"Robert Herlth, Walter Röhrig",Jens Keith,"Otto Gebühr: König Friedrich II. von Preußen, Renate Müller: Blanche von Lindeneck, Hans Rehmann: Major von Lindeneck, 1. Kurier, Walter Janssen: Preußischer Gesandter in Dresden Maltzahn, Raoul Aslan: Reichsgraf Brühl, Friedrich Kayßler: Finkenstein, Carl Goetz: Fredersdorf, Aribert Wäscher: Pöllnitz, Margarethe Schön: Prinzeß Amalie, Theodor Loos: Menzel, Hans Brausewetter: Korrespondent, Paul Biensfeldt: Quantz, Wladimir Sokoloff: Russischer Gesandter in Potsdam, Friedrich Kühne: Schwerin, Alfred Beierle: Retzow, Kurt Pehlemann: Winterfeldt, Max Leu: Seydlitz, Georg John: Zieten, Attila Hörbiger2. Kurier, Fritz Reiff: Grenadier, Theo Lingen: Kent, Jakob Tiedtke: Wirt, Karl Elzer: Kutscher des Königs, Ferdinand Hart: Rutowski, Hans Mühlhofer1. General, Ernst Dernburg2. General, Ruth Jacobsen1. Dame, Hilde Wörner2. Dame, Martin Herzberg: Junger Kavalier, Alexander Murski: Russischer Gesandter in Dresden, Edwin JürgensenÖsterreichischer Gesandter in Dresden, Werner Schott: Französischer Gesandter in Dresden, Hubert von Meyerinck: Attaché, Heinrich Gretler: Grenzjäger, Eduard von Winterstein, Franz Scharwenka, Olga Engl",,,,Walter Reisch,,,,,Carl Hoffmann,,"Theaterkunst Hermann I. Kaufmann (Berlin) (Solistenkostüme), Leopold Verch, Peter A. Becker",,,,Willy Schmidt-Gentner,,Willy Schmidt-Gentner,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,Gustav Ucicky,,,,,,,Hermann Fritzsching,Johannes Brandt (Motive einer Novelle),,"9 Akte, 2412 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 16.12.1930, B.27690, Jugendfrei"
