Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Der Erbschleicher,https://www.filmportal.de/film/der-erbschleicher_81e6837fb94646f09c29b7219eb62f87,Spielfilm,1925,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der erste Stand. Der Großkapitalist,https://www.filmportal.de/film/der-erste-stand-der-grosskapitalist_63f67c91c9f14b5fb9dfcf233bfb7117,Spielfilm,1925,Deutschland,,,"Botho Höfer, Bernhard Schwidewski, Kurt Richter",,"Eugen Klöpfer: Kerkoven, ein Großindustrieller, Lia Eibenschütz: Aimée, deren Schwester, Hans Junkermann: Graf Hoeck, beider Vater, Goffredo D'Andrea: Dr. George Hockwoede, Erich Kaiser-Titz: Epinet, ein guter Freund Marias, Eduard von Winterstein: Staatsanwalt, Bruno Eichgrün: Präsident, Hilde Falk: Komtesse Dubsky, eine Freundin Marias, Oskar Spontelli: Dr. Rops, Arzt, Albert Steinrück, Carla Nelsen, Fritz Junkermann, Theodor Loos, Carl de Vogt",,,,Margarethe Schmahl,,,,,"Willy Hameister, Paul Holzki, Alfredo Lenci",,"Hugo Baruch, Christoph Drecoll",,,,,,,,Eos-Filmgesellschaft mb: H (Berlin),,Rolf Raffé,Rolf Raffé,,,,,,,,,,,,,,
Der erste Stand. Der Großkapitalist. 2. Teil,https://www.filmportal.de/film/der-erste-stand-der-grosskapitalist-2-teil_a1177c58ec5449f69e994df4b6728814,Spielfilm,1925,Deutschland,,,"Botho Höfer, Bernhard Schwidewski, Kurt Richter",,"Hans Junkermann: Graf Hoeck, beider Vater, Goffredo D'Andrea: Dr. George Hockwoede, Erich Kaiser-Titz: Epinet, ein guter Freund Marias, Carl de Vogt: Lavin, ein Freund Marias, Bruno Eichgrün: Präsident, Hilde Falk: Komtesse Dubsky, eine Freundin Marias, Oskar Spontelli: Dr. Rops, Arzt, Eugen Klöpfer, Eduard von Winterstein, Albert Steinrück, Lia Eibenschütz, Carla Nelsen, Fritz Junkermann, Theodor Loos",,,,Margarethe Schmahl,,,,,"Willy Hameister, Paul Holzki, Alfredo Lenci",,"Hugo Baruch, Christoph Drecoll",,,,,,,,Eos-Filmgesellschaft mb: H (Berlin),,Rolf Raffé,Rolf Raffé,,,,,,,,,,"4 Akte, 1549 m","35mm, 1:1.33","s/w, stumm",,
Die Europameisterschaft,https://www.filmportal.de/film/die-europameisterschaft_511dcf899c164cb3a1e32df8d5847167,Spielfilm,1925,Deutschland,,,,,"Carl de Vogt: Turnvater Jahn, Claire Lotto: Helene Kollhoff, seine Braut, Carl GroßFürst Blücher, Wilhelm Diegelmann: Karl Werner, ein alter Invalide, Henri Peters-Arnolds: Ernst, sein Sohn, Nelli Nemo: Lotte, Ernsts Braut, Karl Victor Plagge: Karlchen Naß, Sportplatzkellner, Curt Wolfram Kießlich: Georg Ziebulke, Friseurgehilfe, zur Zeit stellungs, Hermann Picha: Knocky Out, Sportreporter, Waldemar Pottierein kleiner Junge",,,,Peter Heuser,,,,,"Eduardo Lamberti (Sportteil), Adolf Otto Weitzenberg (Zeitlupe), Paul Holzki (Spielteil)",,,,,,,,,,,,,"Peter Heuser (Sportteil), Alexander Alexander",,,,,,,,,,"4 Akte, 1240 m","35mm, 1:1.33","s/w, stumm",,
Face à mort,https://www.filmportal.de/film/face-a-mort_e7e15effb827429d9f91eb5ef4a8f08f,Spielfilm,1925,Deutschland/Frankreich,,,Fritz Kraencke,,"Harry Piel, Dary Holm, Denise Legeay, Albert Paulig, Marguerite Madys, Friedrich Berger, Paul Guidé, José Davert, Hermann Picha",,,,"Edmund Heuberger, Herbert Nossen, Harry Piel",,,,,"Georg Muschner, Gotthardt Wolf",,,,,,,,,,Hape-Film Co. Gmb: H (Berlin),,"Harry Piel, Heinrich Nebenzahl","Gérard Bourgeois, Harry Piel",,,,,,,,,,,,,,
Fahrendes Volk,https://www.filmportal.de/film/fahrendes-volk_a77f119fa85849d4bd3d36821ce679fd,Spielfilm,1925,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Noßkes-Film Gmb: H (Berlin),,,Max Nosseck,,,,,,,,,,,,,,
Der Farmer aus Texas,https://www.filmportal.de/film/der-farmer-aus-texas_3dc472333ce9487f9330329f69e1f4bc,Spielfilm,1925,Deutschland,Robert Wuellner,,Paul Leni,,"Mady Christians: Mabel Bratt, Edward Burns: Erik, Willy Fritsch: Akke, Lilian Hall-Davis: Baroness Alice Barrenkrona, Pauline Garon: Abby Grant, Christian Bummerstedt: Baron von Stjernenhoe, Clara Greet: Mutter Appelbloom, Hans Junkermann: Baron Barrenkrona, Frida Richard: Tante Jutta, Ellen Plessow, Emmy Wyda",,,,"Joe May, Rolf E. Vanloo",,,,,"Carl Drews, Antonio Frenguelli",,,,,,Giuseppe Becce (Bei der Uraufführung),,,,May-Film AG (Berlin),,Joe May,Joe May,,,,,,,,"Georg Kaiser (Bühnenstück ""Kolportage"")",Universum-Film AG (UFA) (Berlin),,35mm,"s/w, stumm",,
Die Feuertänzerin,https://www.filmportal.de/film/die-feuertaenzerin_d9e501868a174d66a75ed7f7910eaac5,Spielfilm,1925,Deutschland,Alfred Kern,,Willi A. Herrmann,,"Alfred Abel: Generaldirektor Godenberg, Trude Berliner: Tänzerin Cora, Carl Auen: Ingenieur Holland, Erich Kaiser-Titz: Untersuchungsrichter, Ruth Weyher, Hans Heinrich von Twardowski, Rosa Valetti",,,,"Walter Jonas, Robert Dinesen",,,,,Julius Balting,,,,,,,,,,Phoebus-Film AG (Berlin),,,Robert Dinesen,,,,,,,,Ernst Klein (Novelle),,"5 Akte, 1742 m","35mm, 1:1,33","s/w, ohne Ton",,
Finale der Liebe,https://www.filmportal.de/film/finale-der-liebe_f1f5bb5a90f0499db93981fe5f7ef298,Spielfilm,1925,Deutschland,,,Carl Ludwig Kirmse,,"Leopold von Ledebur: Graf von Keroual, Lucy Doraine: Elena, seine Tochter, V. Biander: Fürst von Davigny, Nils Asther: Dr. Gaston Lasar, Untersuchungsrichter, Lina Lossenseine Mutter, Lia Eibenschütz: Maria, seine Verlobte, Luigi Serventi: Graf Ermete Chassard, F. Pirsanto: Graf Erneste Malfatti, Emil Rameau: Professor Troste, Albert Paulig: P. Tambourini-Tanzen, A. Righter: Apache, Gerhard Ritterband: Boy",,,,"Leo Birinski, Alfred Halm",,,,,Franz Planer,,,,,,,,,,,,,Felix Basch,,,,,,,,,,,,,,
Der Flug um den Erdball. 1. Von Paris bis Ceylon,https://www.filmportal.de/film/der-flug-um-den-erdball-1-von-paris-bis-ceylon_be1bd0e028474d24bbc2b58049fd8562,Spielfilm,1925,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Ellen Richter: Ellionor Rix, Reinhold Schünzel: William Rennard, Bruno Kastner: Robert Rix, Anton Pointner: Henry Turner, Hans Brausewetter: Paul Piquet, Max Landa: Pakrenos, Claire Lotto, Paul Biensfeldt, Henry Bender, Hermann Picha",,,,"Robert Liebmann, Willi Wolff",,,,,Werner Brandes,,,,,,,,,,Ellen Richter Film Gmb: H (Berlin),,,Willi Wolff,,,,,,,,,,"5 Akte, 2649 m","35mm, 1:1.33","s/w, stumm",,
Der Flug um den Erdball. 2. Indien - Europa,https://www.filmportal.de/film/der-flug-um-den-erdball-2-indien-europa_4a5c24b71ad1474bbf27eb9264b10cb4,Spielfilm,1925,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Ellen Richter: Ellionor Rix, Reinhold Schünzel: William Rennard, Bruno Kastner: Robert Rix, Anton Pointner: Henry Turner, Hans Brausewetter: Paul Piquet, Max Landa: Pakrenos, Claire Lotto, Paul Biensfeldt, Henry Bender, Hermann Picha",,,,"Robert Liebmann, Willi Wolff",,,,,Werner Brandes,,,,,,,,,,Ellen Richter Film Gmb: H (Berlin),,,Willi Wolff,,,,,,,,,,"5 Akte, 2646 m","35mm, 1:1.33","s/w, stumm",,
Das Fräulein vom Amt,https://www.filmportal.de/film/das-fraeulein-vom-amt_756455948af4425f80c2791fbd08087e,Spielfilm,1925,Deutschland,,,Erich Czerwonski,,"Mary Johnson: Mary Hard, André Mattoni: Frank Caruther, Alexander Murski: Baron Josua Caruther, Wilhelm Kaiser-Heyl: Baron Conrad, Karl Platen: Jeff, Kurt Wichulla: Kind von 1 1/2 Jahren, Frida Richard: Tante Betsy, Paul Biensfeldt: Notar, Frieda Türnowski: Nachbarin, Fritz Richard: Vorsteher, Hugo Döblin: Wucherer, Lydia Potechina: Zimmervermieterin, Ellen Plessow: Reisende, William Huch: Kammerdiener",,,,"Henrik Galeen, Adolf Lantz",,,,,Fritz Arno Wagner,,,,,,Otto Urack (Kino-Musik),,,,Universum-Film AG (UFA) (Berlin),,,Hanns Schwarz,,,,,,,,,,,,,,
Das Fräulein vom Spittelmarkt,https://www.filmportal.de/film/das-fraeulein-vom-spittelmarkt_eb4e10dd478e4615b2bf691be25cf2a1,Spielfilm,1925,Deutschland,,,Max Knaake,,"Hanni Reinwald, Ernst Rückert, Franz W. Schröder-Schrom, Clementine Plessner, Otz Tollen",,,,,,,,,Leopold Kutzleb,,,,,,,,,,,,,Gerhard Dammann,,,,,,,,,,,,,,
Die Frau für 24 Stunden,https://www.filmportal.de/film/die-frau-fuer-24-stunden_2ea29b844d484908ac1092ed11e5f731,Spielfilm,1925,Deutschland,,,Kurt Richter,,"Lotte Neumann: Olga, Harry Liedtke: Graf Cola, Kurt Vespermann: Emil Springer, Hugo Werner-Kahlevon Daum, Max Kronert: Botschafter, Hadrian Maria Netto: Baron Korff, Maria Kamradek: Käte Kurz, Siegfried Arno1. Bruder Schick, Bruno Arno2. Bruder Schick",,,,"Reinhold Schünzel, Alfred Schirokauer",,,,,Emil Schünemann,,,,,,,,,,"Klein-Film, Arnold Klein (München)",,,Reinhold Schünzel,,,,,,,,Alexander Engel,,"6 Akte, 2293 m","35mm, 1:1.33","s/w, stumm",,
Die Frau mit dem Etwas,https://www.filmportal.de/film/die-frau-mit-dem-etwas_80b2df4778574e7682ec891f59da7aa2,Spielfilm,1925,Deutschland,,,Kurt Richter,,"Rudolf Lettinger: Justizrat Walter Zug, Lee Parry: Lu, seine Tochter, Bruno Kastner: Felix Müller, genannt Don Rodrigo di Calvarezzo, Fritz Schulz: Gustav Lenz, sein Chauffeur, Dina Gralla: Erna Steinke, Tänzerin, Margarete Kupfer: Witwe Lieschen Klumpp, geborene Nachtlicht, Wilhelm Bendow: Günther Brabdt, Kunstmaler, Hans Sturm: Don Miguel di Calvarezzo, Stierkämpfer a. D., Robert Garrison: Jean Manulescu, Hugo Werner-Kahle: Tätowierter Mann, Josef Commer: Gemeinde-Vorsteher, Hermann Picha: Piefke, Gefängniswärter, Karl Harbacher: Paffke, Gefängniswärter, Trude Hesterberg",,,,"Hans Behrendt, Helmuth Ortmann",,,,,"Heinrich Gärtner (Fotografische Leitung), Bruno Mondi",,,Richard Eichberg,,,,,,,Eichberg-Film Gmb: H (Berlin),,Richard Eichberg,Erich Schönfelder,,,,,,,,,Südfilm AG (Berlin),"6 Akte, 1899 m","35mm, 1:1.33",s/w,,
Die Frau mit dem schlechten Ruf,https://www.filmportal.de/film/die-frau-mit-dem-schlechten-ruf_3096e4014b2f442badc2a26b20050860,Spielfilm,1925,Deutschland,,,Hans Jacoby,,"Daisy Campell: Frau Merrick, Alexandra Sorina: Herminia Barton, Lionel Barrymore: Allan Merrick, Gustav Fröhlich: James Compson, Henry Vybart: Dr. Merrick, Daisy Campbell: Mrs. Merrick, Herta Müller: Backfisch, Marian Alma: Diener, Walter Bruckmann: Tadeo, Fritz Richard: Alter Mann, Frida Richard: Alte Frau, Herr Dembot: Detektiv, Eugenie Teichgräber: Dolores, Robert Taube: Mr. Compson, Mathilde Sussin: Mrs. Compson, Danielowitsch: Kind",,,,Benjamin Christensen,,,,,Carl Hoffmann,,,,,,,,,,Universum-Film AG (UFA) (Berlin),,,Benjamin Christensen,,,,,,,,"Charles Grant Blairfindie Allan (Roman ""The Woman Who Did"")",,,35mm,"s/w, stumm",,
Die Frau ohne Geld,https://www.filmportal.de/film/die-frau-ohne-geld_a675f3cabcd547cca834291a5528ec77,Spielfilm,1925,Deutschland,,,,,"Grete Reinwald, Margarete Kupfer, Rosa Valetti, Alfons Fryland, Max Landa, Kurt Vespermann, Lissy Arna, Olga Engl, Blandine Ebinger",,,,Curt J. Braun,,,,,Reimar Kuntze,,,,,,Bruno Schulz (Kino-Musik),,,,,,,Fritz Kaufmann,,,,,,,,,,"7 Akte, 2561 m","35mm, 1:1.33","s/w, stumm",,
Die Frau ohne Gewissen,https://www.filmportal.de/film/die-frau-ohne-gewissen_3184e5fc870a4c84af579e1997a6e5b4,Spielfilm,1925,Deutschland,,,,,"Alfons Fryland: Anton Kreuzer, Mara Markhoff: Vroni, seine Schwester, Robert Scholz: Felix Gebhardt, Charlotte Böcklin: Felicitas Alberti",,,,"Rudolf Strauss, Rudolf Oppelt",,,,,László Schäffer,,,,,,,,,,,,,,,,,,,,,,,"6 Akte, 2015 m","35mm, 1:1.33","s/w, stumm",,
Die Frau ohne Herz,https://www.filmportal.de/film/die-frau-ohne-herz_f6da9669ed7349b4bd61ddd37f47fe91,Spielfilm,1925,Deutschland,,,,,"Dorry Renü, Hegide Costa, Arno Bosten, Gretel Mandra, Herbert Rath",,,,,,,,,Karl Kleinberger,,,,,,,,,,,,,"Peter Stermann, Harry Renü",,,,,,,,,,,"35mm, 1:1,33",s/w,,
Die Frau von vierzig Jahren,https://www.filmportal.de/film/die-frau-von-vierzig-jahren_e5a7797bd4e64f7da2d6d49dc3b76d04,Spielfilm,1925,Deutschland,,,Paul Leni,,"Diana Karennedie Frau, Siegfried Arnoder Hausfreund, Paul Ottoder Mann, Dina Gralladie Tochter, Harry Hardt, Eva Speyer, Hugo Döblin, Gerti Kutschera, Mercedes Erdmann",,,,Richard Oswald,,,,,"Theodor Sparkuhl, Jack Hermann",," Gerson, Prager, Hausdorff",,,,Willy Schmidt-Gentner (Kino-Musik),,,,Richard Oswald-Film AG (Berlin),,,Richard Oswald,,,,,,,,,,,,,,
Frauen und Banknoten,https://www.filmportal.de/film/frauen-und-banknoten_41031471b9044818ad3d06226227cba5,Spielfilm,1925,Deutschland,,,Fritz Kraencke,,"Ruth Weyher, Maria Zelenka, Angelo Ferrari, Louis Ralph, Gerd Briese, Fred Stranz, Siegfried Dessauer",,,,Ruth Goetz,,,,,Reimar Kuntze,,,,,,,,,,,,,Fritz Kaufmann,,,,,,,,,,,,,,
Die Frauen zweier Junggesellen,https://www.filmportal.de/film/die-frauen-zweier-junggesellen_0922a72fa33d44cc8be84c2d8c7d9c2f,Spielfilm,1925,Deutschland,,,Max Heilbronner,,"Maria Minzenti: Marianne Pollner, Margarete Schlegel: Rositta, Friedl Haerlin: Alice Menders, Charles Willy Kayser: Anatol von Gerstel, John Stuart: Leopold Fineisen, Ferdinand Martini: Leopolds Diener, Georg Heinrich Schnell: Menders, Großindustrieller, Richard Koutensky: Anton Nowak, Hermann Pfanz",,,,Alfred Schirokauer,,,,,Karl Attenberger,,,,,,,,,,Emelka-Konzern (München),,,Franz Seitz Sr.,,,,,,,,,,,,,,
"Frauen, die man oft nicht grüßt",https://www.filmportal.de/film/frauen-die-man-oft-nicht-gruesst_69445e3354af497cbca4307ecc74e65c,Spielfilm,1925,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Lya Mara: Nina, Alfons Fryland: Ingenieur Fred Wigram, Leo Connard: Konsul Bernd Wigram, sein Vater, Olga Engl: Freds Mutter, Margarete Kupfer: Amalie Zwirn, Ninas Mutter, Elena Lunda: Lo, Ninas Freundin, Hertha von Walther: Mieze, Paul Günther: Arno Beslar, Bankbeamter, Paul Otto: Hubert Strehlen, Großkaufmann, Victor Senger: Wilhelm Mechelke, Großreeder, Karl Geppert: Schulze, Oreste Bilancia: Maier, Hanni Reinwald: Mariechen Hindersen, Julius von Szöreghy: Benvenuto Griebe, Hofschauspieler a.D.",,,,"Hans Behrendt, Helmuth Ortmann",,,,,Frederik Fuglsang,,,,,,,,,,Zelnik-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,"7 Akte, 2342 m","35mm, 1:1.33","s/w, stumm",,
"Frauen, die vom Weg abirren",https://www.filmportal.de/film/frauen-die-vom-weg-abirren_fbf81878c8804fccb3f431c4abc25216,Spielfilm,1925,Deutschland,,,"Otto Voelckers, Peter Rochelsberg",,"Ellen Kürty: Yvonne Pallet, Olaf Fjord: Gaston Dupont, Helene von Bolváry: Lydia Dufor, Georg Henrich: Marquis L’Elange, Paul Otto: Baron de la Rive, Carl Walther Meyer: Paul Bande, Charlotte Klinder: Marga, seine Schwester, Elena Lunda: Marchese Pasqualt, Lo Etthoff: Madame Adele",,,,Karl Bolvag,,,,,Hans Karl Gottschalk,,Walter Wesener,,,,,,,,Ewe Film (München),,,Géza von Bolváry,,,,,,,,,,"5 Akte, 1626 m",,"s/w, stumm",,
Der Frauenmarder,https://www.filmportal.de/film/der-frauenmarder_1bfafc66c45a4251bfc5276e92ae2401,Spielfilm,1925,Deutschland,,,,,"Ludwig Trautmann, Stella Harf, Georg Heinrich Schnell, Jack Mylong-Münz, Reinhold Eichacker, Adolf Wenter",,,,Reinhold Eichacker,,,,,,,,,,,,,,,,,,Adolf Wenter,,,,,,,,,,,,,,
Freies Volk,https://www.filmportal.de/film/freies-volk_fac3dc8ca46a40bc9aafd539c327eb32,Spielfilm,1925,Deutschland,,,Robert A. Dietrich,,"Mathias Wieman: Volksschullehrer Rönneburg, Camilla Spira: Agathe von Borgsdorff, Albert Florath: Generaldirektor von Becker, Adolf Klein: Freiherr von Borgsdorff, Eduard von Winterstein: Administrator von Nehling, Ellen Plessow: Fräulein von Woythe, Fritz Spira: Großkaufmann Lahr, Mathilde Sussinseine Frau, Emmerich Hanus: Direktor Frank, Heinrich Witte: Hausdiener Jessen, Maria Simrock: Frau Jessen, Martin Herzberg: Gustel Jessen, Walter Werner: Prokurist Karg, Elsa Wagner: Frau Karg, Rudolf Essek: Anders, Vorsitzender des Gewerkschaftsbundes, Anton Pointner: Adjutant, Robert Leffler: Inspektor Legath, Georg Heinrich Schnell: Oberst Eckart, Paul Rehkopf: Arbeiter Jürgens",,,,Martin Berger,,,,,"Paul Holzki, Willy Großstück",,,,,,,,,,Veritas-Film Gmb: H (Berlin),,,Martin Berger,,,,,,,,,,"8 Akte, 2538 m","35mm, 1:1,33",s/w,,"Prüfung (DE): 17.06.1926, [-] (Abschrift III 5733)"
Die freudlose Gasse,https://www.filmportal.de/film/die-freudlose-gasse_17a8fe1e12c14e61a74fe11625a79f38,Spielfilm,1925,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Asta Nielsen: Maria Lechner, Greta Garbo: Grete Rumfort, Gräfin Agnes Esterhazy: Regina Rosenow, Werner KraußFleischermeister, Henry Stuart: Egon Stirner, Einar Hanson: US-Leutnant Davy, Grigori Chmara: Kellner, Karl Etlinger: Generaldirektor Rosenow, Ilka Grüning: Frau Rosenow, Jaro Fürth: Hofrat Rumfort, Robert Garrison: Ganez, Tamara: Lia Leid, Valeska Gert: Frau Greifer, Hertha von Walther: Else, Mario Cusmich: US-Colonel Irving, Max Kohlhase: Vater Lechner, Sylvia Torff: Mutter Lechner, Alexander Murski: Rechtsanwalt Dr.Leid, Gräfin Tolstoi-Pinès: Fräulein Henriette, Edna Markstein: Frau Merkl, Otto Reinwald: Elses Mann, M. Raskatoff: Trebitsch, Krafft-Raschig: US-Soldat, Loni Nest: Mariandl Lechner, Max Pretzfelder: Juwelier, Ernst Broda: Schieber im Salon der Greifer, Elisabeth Pabst: Wartende im Bankgebäude",,,,Willy Haas,,,,,"Guido Seeber, Curt Oertel (Lichtsetzung), Walter Robert Lach",,,,,,,,,,Sofar-Film-Produktion Gmb: H (Berlin),,"Michael Salkind, Romain Pinès",G. W. Pabst,"Mark Sorkin, Anatole Litvak",,"Mark Sorkin, Anatole Litvak, G. W. Pabst",,,,,Hugo Bettauer (Roman),,"9 Akte, 3734 m, 125 min","35mm, 1:1,33","s/w, stumm","Uraufführung (DE): 18.05.1925, Berlin, Mozartsaal",
Fridericus Rex. [1-teilig],https://www.filmportal.de/film/fridericus-rex-1-teilig_142217c3191d41afb4c7ed3c8199097a,Spielfilm,1925,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Cserépy-Film Co. Gmb: H (Berlin),,,Arsen von Cserépy,,,,,,,,,,,,,,
Friesenblut,https://www.filmportal.de/film/friesenblut_5d64aa33b38741b78d27439610791c83,Spielfilm,1925,Deutschland,,,Willi A. Herrmann,,"Philipp Manning: Christian Boos, ein reicher Fischer, Grete Reinwald: Antje, seine Tochter, Hans Adalbert Schlettow: Klaus Detlefsen, Gustav Fröhlich: Jörn Larsen, Frieda Lehndorff: Stine, seine Mutter, Jenny Jugo: Marlem, seine Blinde Schwester",,,,Ilse Schlettow,,,,,"Giovanni Vitrotti, Werner Bohne",,,,,,,,,,Phoebus-Film AG (Berlin),,,Fred Sauer,,,,,,,,,,,,,,
Gebrochene Blüten. Menschenschicksale und Gedanken,https://www.filmportal.de/film/gebrochene-blueten-menschenschicksale-und-gedanken_41f3edf1f5e547478ce61098cd2e692f,Spielfilm,1925,Deutschland,,,Josef Hirsch,,"Adolf Braunstein, Elema Kronen, Helmut Lindhardt, Käte Paschen, Curt Paulus, Frau Dr.  Gärtner, Etty Plantier, Marga Lionel",,,,,,,,,Johannes Sihlis,,,,,,,,,,,,,Gerd Sternberg,,,,,,,,,,,,,,
Die gefundene Braut,https://www.filmportal.de/film/die-gefundene-braut_7c7a0cf5e7dd4b50a4c3a8bee7e5ba28,Spielfilm,1925,Deutschland,,,"Curt Kahle, Kurt Radtke",,"Xenia Desni: Lucy, André Mattoni: Harry, ein junger Bildhauer, Jenny Jugo: Gussy, Lydia Potechinarunde Tante, Alexander Murski: Gussys Onkel, Emilie Kurzspitze Tante, Elsa Wagner: Frau Thompson, Cali Kaiser-Lin: Chang, Harrys Diener, Karl Brose: Tom, Faktotum, Walter Werner: Wirt, Neumann-Schüler: Gendarm",,,,Heinrich Brandt,,,,,Günther Rittau,,,,,,,,,,,,,Rochus Gliese,,,,,,,,,,,,,,
Das Geheimnis auf Schloß Chantilly,https://www.filmportal.de/film/das-geheimnis-auf-schloss-chantilly_333a21095c5a4829a18ad0031c152485,Spielfilm,1925,Deutschland,,,,,"Alfred Graening, Dorry Renü, Arno Bosten, Herbert Rath, Hegide Costa, Gretel Mandra, Ada Asta, Martha Seemann, Lisa Gray",,,,,,,,,"Werner Bohne, Karl Kleinberger",,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1510 m","35mm, 1:1,33","s/w, ohne Ton",,
Das Geheimnis auf Schloß Elmshöh,https://www.filmportal.de/film/das-geheimnis-auf-schloss-elmshoeh_e9ff219f27584779aa2a1af21def2c9d,Spielfilm,1925,Deutschland,,,Max Heilbronner,,"Ernst Reicher: Stuart Webbs, Gertrud de Lalsky: Gräfin, Adolf Wohlbrück: Ihr Sohn Axel, Georg Vogelsang: Georg, Hermann Nesselträger: Großvater, Hermann Picha: Pfarrer, Ruth Weyher",,,,,,,,,Karl Attenberger,,,,,,,,,,,,,Max Obal,,,,,,,,,,"6 Akte, 2045 m","35mm, 1:1,33",s/w,,
Das Geheimnis der alten Mamsell,https://www.filmportal.de/film/das-geheimnis-der-alten-mamsell_142bd89cf54a4a1bb923685624cd82e1,Spielfilm,1925,Deutschland,,,"Gustav A. Knauer, Andrej Andrejew",,"Hans Mierendorff: Konsul van Dekker, Marcella Albani: Felicitas, seine Tochter, Guido Schamberg: Vladimir Orlowski, Frida Richard: Dortje van Dekker, Julia Serda: Regina, seine Frau, Harry Halm: Harry, Anton Pointner: Adrian, Agnes Soriana: Tora Brink, Max Winter: Hendrik, Diener beim Konsul, Charly Berger: Chauffeur, Hermann Picha: Schuster, Gerhard Ritterband: Schusterjunge, Friedrich Zelnik",,,,"Fanny Carlsen, Paul Merzbach",,,,,Frederik Fuglsang,,,,,,Gustav Gold (Kino-Musik),,,,Deutsche Vereins-Film AG (Berlin),,,Paul Merzbach,,,,,,,,Eugenie Marlitt (Roman),,"6 Akte, 2354 m",,,,
Das Geheimnis einer Stunde,https://www.filmportal.de/film/das-geheimnis-einer-stunde_a3e9f5e02fe94c5095626f5ba99bd8fc,Spielfilm,1925,Deutschland,,,Ludwig Reiber,,"Ernst Reicher: Stuart Webbs, Helena Makowska: Geraldine Kreagh, Hilde Horst: Ethel, ihre Schwester, Hermann Nesselträger: Winston Horward, Gustav Ingo-Schröter, Claire Kronburger, Hermann Pfanz: Polizeikommissar, Ferdinand Martini: John, eine gewichtige Persönlichkeit",,,,Max Ferner,,,,,Karl Attenberger,,,,,,,,,,,,,Max Obal,,,,,,,,,,,,,,
Eine geheimnisvolle Entführung,https://www.filmportal.de/film/eine-geheimnisvolle-entfuehrung_c76c02b79c1e43c0bae9a1c36eb702ef,Spielfilm,1925,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der gestreifte Domino,https://www.filmportal.de/film/der-gestreifte-domino_18e6e8e88c77467c8554a8f8afa2fe46,Spielfilm,1925,Deutschland,,,,,Ernst Reicher: Stuart Webbs,,,,,,,,,,,,,,,,,,,Stuart Webbs-Film Company Reicher und Reicher (München),,,,,,,,,,,,,,,,,
Die Gesunkenen,https://www.filmportal.de/film/die-gesunkenen_9a1ba11956274a6196223ddfd86ba7ad,Spielfilm,1925,Deutschland,Arno Winckler,,Jacek Rotmil,,"Hans Albers: Fabrikbesitzer Hammer, Olga Tschechowa: Hammers Freundin Malwa, Rudolf Lettinger: Hammers Prokurist Potter, Otto Gebühr: Dichter Römer, Wilhelm Dieterle: Straßenbahnschaffner Grosser, Asta Nielsen: Anna Grosser, Eduard von Winterstein: Untersuchungsrichter, Erich Kaiser-Titz: Versicherungsdirektor Braun, Fritz Greiner: Fabrikarbeiter Konrad, Paul Biensfeldt: Fabrikarbeiter Kohlenludchen, Paul Rehkopf: Fabrikarbeiter Knüselfritze, Georg John: Fabrikarbeiter Schampusorje, Wilhelm Diegelmann: Gastwirt, Sybil Morel: Schwarze Lotte, Lydia Petrowa: Dirne, Hermann Vallentin1. Raffke, Robert Garrison2. Raffke, Hermann Picha: Betrunkener",,,,"Ruth Goetz, Leo Heller",,,,,Theodor Sparkuhl,,,"Paul Simmel (Künstlerischer Beirat), Rudolf Dworsky",,,,,,,Aafa-Film AG (Berlin),,,Rudolf Walther-Fein,,,,,,,,"Luise Westkirch (Roman ""Diebe"")",,"8 Akte, 2741","35mm, 1:1,33","s/w, stumm",,
