Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Das Girl von der Revue,https://www.filmportal.de/film/das-girl-von-der-revue_782e3eb4f20f47e08cf95d23add446fc,Spielfilm,1928,Deutschland,,,"Franz Seemann, Bruno Lutz",,"Dina Gralla: Kitty von den Taylor-Girls, Werner Fuetterer: Graf Axel Holm, Attaché, Max Hansen: Baron Erik Lund, Axels Vetter, Valerie Boothby: Georgette Laroque, Varieté-Täbzerin, Julius Falkenstein: Graf Roderich Holm, Axels Onkel, Albert Paulig: Mister Taylor, Impresario der Taylor-Girls, Emmy Wyda: Goevernante der Girls, Else Reval: Köchin",,,,Hans Sturm,,,,Alfred Halm,"Heinrich Gärtner, Bruno Mondi",,,,,,,,,,Eichberg-Film Gmb: H (Berlin),,Richard Eichberg,Richard Eichberg,,,,,,,,,Universum-Film AG (UFA) (Berlin),"6 Akte, 2470 m","35mm, 1:1,33",s/w,,
Das Grabmal einer großen Liebe,https://www.filmportal.de/film/das-grabmal-einer-grossen-liebe_3e255febd83449ab8c07183900a5d276,Spielfilm,1928,Deutschland/Großbritannien/Indien,,,"Promode Nath, Lala Brigmohontal",,"Himansu Rai: Shiraj, Enakshi Rama-Rau: Selima, Seeta Devi: Dalia, Maya Devi: Kulsam, Profulla Kumar: Kasim, Charu Roy: Shahjehan",,,,W. Burton,,,,,"Emil Schünemann, H. Harris",,,,,,Artur Guttmann (Kino-Musik),,,,,,,Franz Osten,,,,,,,,,,"6 Akte, 2534 m","35mm, 1:1 ,33","s/w, stumm",,"Zensur (DE): 27.08.1928, B.19886, Jugendverbot"
Die größte Liebe,https://www.filmportal.de/film/die-groesste-liebe_f9a2829ed2c844259195c8870263d3ac,Spielfilm,1928,Deutschland,,,Gustav A. Knauer,,"Elza Temáry, Maud Harris, Alfons Fryland, Rachel Devirys, Enrique Rivero, Pierre Denols",,,,"Emanuel Alfieri, Cornel Popp",,,,,Adolf Otto Weitzenberg,,,Rudolf Meinert,,,,,,,,,,H. C. Grantham-Hayes,,,,,,,,,,,,,,
Das große Abenteuer des Lord Lister,https://www.filmportal.de/film/das-grosse-abenteuer-des-lord-lister_ce372edf42a04fe5a8672cf9eb95e0f9,Spielfilm,1928,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die große Abenteurerin,https://www.filmportal.de/film/die-grosse-abenteurerin_99364cff2b6a41f08b4318ed9d4a5ffd,Spielfilm,1928,Deutschland,,,Oskar Friedrich Werndorff,,"Lily Damita, Georg Alexander, Alfred Solm, Félix de Pomés, Trude Hesterberg, Heinrich Schroth, Paul Hörbiger, Rudolf Lettinger, Paul Rehkopf",,,,Ferdinand Ujheli,,,,,Otto Kanturek,,,,,,,,,,Felsom-Film Gmb: H Fellner & Somlo (Berlin),,,Robert Wiene,,,,,Rudolf Brix,,,,,,,,,
Die große Liebe (Revolutionshochzeit),https://www.filmportal.de/film/die-grosse-liebe-revolutionshochzeit_ee46599117e34c2cbd49bac9783238fb,Spielfilm,1928,Deutschland,,,Hans Jacoby,,"Diomira Jacobini: Alaine de l’Estelle, Karina Bell: Leontine, ihre Kammerzofe, Walter Rilla: Marquis Ernest de Tressailles, Alaines Verlobter, Gösta Ekman Sr.Marc Aron, Oberstleutnant der Revolutionsarmee, Fritz Kortner: Montaloup, Kommissar des Sicherheitsausschusses, Paul Henckels: Prosper, ein alter Diener, Ernst Behmer",,Hans Wolfgang Hillers,,"Norbert Falk, Robert Liebmann",,,,,"Christen Jörgensen, Hans Scheib",,,,,,Giuseppe Becce (Kino-Musik),,,,Terra-Film AG (Berlin),,,Anders Wilhelm Sandberg,,,,,,,,Sophus Michaëlis,,"8 Akte, 2975 m",35mm,"s/w, stumm",,
Großstadtjugend,https://www.filmportal.de/film/grossstadtjugend_395c458f1f564952bfce9f57d6360cd2,Spielfilm,1928,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Harry Liedtke, Maria Paudler, Ida Wüst, Gustav Rickelt, Alexander Sascha, Hermann Picha, Carl Auen, Wilhelm Diegelmann, Hilde Auen, Helmut Gauer, Sylvia Torff, Trude Lehmann, Max Maximilian, Alfred Loretto",,,,Franz Rauch,,,,,"Guido Seeber, Eduardo Lamberti",,,,,,,,,,Aafa-Film AG (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Gustes Waschtag. Ein Puppenspiel,https://www.filmportal.de/film/gustes-waschtag-ein-puppenspiel_f50e9b5bcf7d4c5383be519aade571df,Spielfilm,1928,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85 m, 3 min",35mm,,,
"Guten Tag, Schwiegermama",https://www.filmportal.de/film/guten-tag-schwiegermama_536036cd1b8b465580019fd474575b9d,Spielfilm,1928,Deutschland,,,Andreas Daan,,"Evi Eva, Albert Paulig",,,,Ladislaus Vajda,,,,,Paul Holzki,,,,,,,,,,,,,Johannes Brandt,,,,,,,,,,,,,,
Hände Hoch! Hier Eddy Polo.,https://www.filmportal.de/film/haende-hoch-hier-eddy-polo_aca32820b171407793fa977d3aaebe3e,Spielfilm,1928,Deutschland,,,Karl Görge,,"Eddie Polo: Eddy Polo, Steffi Lorée: Steffi, seine kleine Assistentin, Ernst Reicher: Kommissar Grant, Otz Tollen: Lord Winshope, Corry Bell: Lady Winshope, seine Tante, Ogima Barcelona: Gutsverwalter, Fritz Genschow: Russenphilipp, Alexandra Schmittseine Mutter, Hannelore Benzinger: Russenmarie",,,,Ekatarina Darskaja,,,,,Ludwig Lippert,,,,,,,,,,,,,Leo Lasko,,,,,,,,,,,,,,
Der Hafenbaron,https://www.filmportal.de/film/der-hafenbaron_71f9b5a7b0744fc182431a5861ad5e43,Spielfilm,1928,Deutschland,,,Carl Ludwig Kirmse,,"Colette Brettel: Dorrit, eine junge Waise, Hans Brausewetter: Walter Rohde, Offizier der Handelsmarine, Eva Speyer: Vorsteherin des Waisenhauses, Valerie Boothby: Ilse, Dorrits Freundin, Jack Mylong-Münzder ""Hafenbaron"", Li Hayda: Lu, die ""Sekreetärin"" des Hafenbarons, Li Corda: Schwester des Waisenheims, Sylvia Torff: Wirtschafterin des Waisenheims, Antonie Jaeckel: Frau Gehrts, Walters Tante, Arthur Winkler: Wirt, Sophie Pagay: Wirtin",,,,Tom Maro,,,,,Willy Winterstein,,,,,,,,,,Hom-Film Gmb: H (Berlin),,,Ernst Winar,,,,,,,,,,,,,,
Das Hannerl vom Rolandsbogen,https://www.filmportal.de/film/das-hannerl-vom-rolandsbogen_5393c4faf9e7476bb4c1cf5675ae9662,Spielfilm,1928,Deutschland,,,,,"Gritta Ley, Vicky Werckmeister, Wilhelm Diegelmann, Karl Harbacher, Charles Willy Kayser, Anna Müller-Lincke",,,,Willy Rath,,,,,Max Grix,,,,,,,,,,Albö-Film Gmb: H (Berlin),,,Wolfgang Neff,,,,,,,,,,,,,,
Haus Nr. 17,https://www.filmportal.de/film/haus-nr-17_0d445957e90d43348c8d5961253c83c0,Spielfilm,1928,Deutschland/Großbritannien,,,Oskar Friedrich Werndorff,,"Guy Newall: Ben, Lien Deyers: Elsie Ackroyd, Carl de Vogt: Gilbert Fordyce, Fritz Greiner: Shelldrake, Ernst Reicher: Harold Brant, Hertha von Walther: Nora Brant, Craighall Sherry: Sam Ackroyd, Alfred Solm: Henry Jobber",,,,"Benno Vigny, Adolf Lantz",,,,,Eduard Hoesch,,,,,,,,,,Felsom-Film Gmb: H Fellner & Somlo (Berlin),,,Géza von Bolváry,,,,,,,,,Deutsche Vereins-Film AG (Berlin),,,,,
Das Haus ohne Männer,https://www.filmportal.de/film/das-haus-ohne-maenner_2dd4327346644a5bb8d2b8e63390815d,Spielfilm,1928,Deutschland,,,Heinrich Richter,,"Ossi Oswalda: Eva, Iwa Wanja: Friedel, Livio C. Pavanelli: Ralf, Hans Brausewetter: Lothar, Ida Renard: Elisa, Valeria Blanka: Tamara, Peggy Norman: Marianne, Fritz Kampers: Nachtwächter, Julius von Szöreghy: Der Direktor, Bruno Arno: Tanzmeister, Trude Lehmann: Köchin",,,,Curt J. Braun,,,,,Alfred Hansen,,,,,,Paul Dessau (Kino-Musik),,,,Olympia-Film Gmb: H [1928-1929] (Berlin),,,Rolf Randolf,,,,,,,,,,,,,,
Die Heilige und ihr Narr,https://www.filmportal.de/film/die-heilige-und-ihr-narr_2378d0e775df4873b8710d4ebe952bfa,Spielfilm,1928,Deutschland,,,Andrej Andrejew,,"Wilhelm Dieterle: Harro, Graf von Torstein, Lien Deyers: Rosemarie von Brauneck, Gina Manès: Fürstin von Brauneck, Felix P. Soler: Fürst von Brauneck, Mathilde Sussin: Frau von Hardenstein, Camilla von Hollay: Fräulein Braun, Heinrich Gotho: Märt, Sophie Pagay: Tante Uli, Auguste Prasch-Grevenberg: Tante Marga, Hanni Reinwald: Lisa, die Zofe, Loni Nest: Rosemarie als Kind",,,,"Curt J. Braun, Charlotte Hagenbruch",,,,,Frederik Fuglsang,,,,,,,,,,Deutsche Film-Union AG (Defu) (Berlin),,Wilhelm Dieterle,Wilhelm Dieterle,,,,,,,,,,,,,,
Heimkehr,https://www.filmportal.de/film/heimkehr_a058bbc34e6944139d0d686384f77fa0,Spielfilm,1928,Deutschland,Arthur Hoffmann,,Julius von Borsody,,"Lars Hanson: Richard, Dita Parlo: Anna, Gustav Fröhlich: Karl, Theodor Loos, Philipp Manning",,,,"Joe May, Fritz Wendhausen",,,,,Günther Rittau,,Änne Willkomm,,,,Willy Schmidt-Gentner (Bei der Uraufführung),,,,Universum-Film AG (UFA) (Berlin),,Erich Pommer,Joe May,,,Joe May,,,,,Leonhard Frank (Novelle „Karl und Anna“),,105 min,"35mm, 1:1,33","s/w, stumm",,
Heiratsfieber,https://www.filmportal.de/film/heiratsfieber_6540004e9e5245b29d9cb8dcff152a0c,Spielfilm,1928,Deutschland,,,"Franz Meschkan, Hans Ledersteger",,"Hans Junkermann: Vinzenz Jaromir, Graf von Staßwiedel, Fritz Kampers: Seppl Häusinger, Maria Paudler: Loni Miersbacher, Vivian Gibson: Hedda Collani, Franz Kammauf: Alois Loibner, Hans Waldemar: Dr. Hüsing, Otto Woegerer: Förster",,,,Franz Rauch,,,,,"Eduardo Lamberti, Viktor Gluck",,,,,,,,,,,,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Der Held der Arena,https://www.filmportal.de/film/der-held-der-arena_c751031958204f3cb9f5ca4e7df873e1,Spielfilm,1928,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbstzeit am Rhein,https://www.filmportal.de/film/herbstzeit-am-rhein_b0e09678f9ff42a391030669159063a6,Spielfilm,1928,Deutschland,,,Botho Höfer,,"Albert Steinrück: Kallborn, Wirt zum goldenen Löwen, Grete Reinwald: Hannerl, seine Tochter, Julius Brandt: Wiedebrecht, Weingutsbesitzer, Egon von Jordan: Heinz, sein Sohn, Gritta Ley: Hella Boretius, Leo Peukert: Bellingen, Justizrat, Sophie Pagay: Brigitte, ihre Haushälterin, Ilka Grüning: Frau Holm, Fritz Kampers: Peter, ihr Sohn, Hermann Picha: Tobias Rinke, Amtsdiener",,,,Kurt Skalden,,,,,Otto Tober,,,,,,,,,,Albö-Film Gmb: H (Berlin),Gustav Althoff,,Siegfried Philippi,,,,,,,,,,,,,,
Herkules Maier,https://www.filmportal.de/film/herkules-maier_e8456c329b874bee81e5a679d987f93f,Spielfilm,1928,Deutschland,,,"Julius von Borsody, Artur Schwarz",,"Reinhold Schünzel: Stadtreisender Herkules Maier, Claire Rommer: Maria, seine Frau, Ida Perry: Schwiegermutter, Rosa Valetti: Wirtin, Sophie Pagay, Ellen Plessow, Ernst Behmer, Julius E. Herrmann, Albert Paulig, Ferry Sikla, Eugen Burg, Fritz Ehrlich, Lydia Potechina, Gertl Großmann, Karl Geppert, Ludwig Stössel, Carla Bartheel, Hugo Werner-Kahle, Siegfried Arno, Maria Kamradek, Paul Westermeier, Lydia Newerowskaja",,,,"Alfred Schirokauer, Reinhold Schünzel",,,,,Willy Goldberger,,,Reinhold Schünzel,,,Artur Guttmann (Kino-Musik),,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,Reinhold Schünzel,Alexander Esway,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Herr Meister und Frau Meisterin,https://www.filmportal.de/film/herr-meister-und-frau-meisterin_eec74d4c9c364a3b8b1d3737c3183f49,Spielfilm,1928,Deutschland,,,Heinrich Richter,,"Maly Delschaft: Elly Nagel, Carl de Vogt: Robert, Hans Albers: Arthur Burger, ein etwas liederlicher Sohn, Philipp Manning: Fritz Burger, Maurermeister und Gemeinderat, Ida Wüst: Witwe Frank, Albert Paulig, Eduard von Winterstein, Robert Garrison",,,,Alfred Theodor Mann,,,,,"Reimar Kuntze, Willy Goldstück",,,,,,,,,,,,,Alfred Theodor Mann,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Der Herr vom Finanzamt,https://www.filmportal.de/film/der-herr-vom-finanzamt_ee7d6ca7a5674f76898eaffc7f6df1b5,Spielfilm,1928,Deutschland,,,Gustav A. Knauer,,"Leo Peukert: Adolf Schümichen, Else Revalseine Frau, Gritta Ley: Trix, beider Tochter, Leopold von Ledebur: Regierungsrat Wendel, Paul Heidemann: Dr. Mehlig, Assessor, Hans Brausewetter: Dr. Stein, Assessor, Corry Bell: Lilly Lugo, Tänzerin, Julius Falkenstein: Udo von Langwitz, Franz Steindessen Vater, Trude Lehmann: Rieke, Magd, Johanna Ewald, Emmy Wydazwei alte Schachteln",,,,"Herbert Juttke, Georg C. Klaren",,,,,Max Grix,,,,,,Paul Dessau (Kino-Musik),,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Siegfried Philippi,,,,,,,,,,,,,,
Herzen ohne Ziel,https://www.filmportal.de/film/herzen-ohne-ziel_e4894dffb7c44d0aac5682d7052ae479,Spielfilm,1928,Deutschland/Spanien,,,Ludwig Reiber,,"Hanna Ralph: Dolores Heredia, Betty Bird: Marie Luise, ihre Tochter, Livio C. Pavanelli: Alfonso, Imperio Argentina: Isabel, Valentino Pareira: Alcaraz, Walter Grüters: Mac Stone, Max Werner Lenz1. Musikant, Franz Loskarn2. Musikant, Ferdinand Martini3. Musikant,  Pitusin: Kind",,,,"Tilde Förster, Max Ferner",,,,,Franz Koch,,,,,,,,,,,,,"Gustav Ucicky, Benito Perojo",Karl Hartl,,,,,,,,,,,,,
Der Herzensphotograph,https://www.filmportal.de/film/der-herzensphotograph_92cd565ca3524c8a9e5c37d254db6aa1,Spielfilm,1928,Deutschland,,,Andrej Andrejew,,"Harry Liedtke: Peter, der Gehilfe, Robert Garrison: Wendulin, Betty Bird: Ilse, seine Tochter, La Jana: Dodo, seine Tochter, Raimondo van Riel: Abenteurer, Else Reval: Yvette, Edith Meinhard: Yvonne, Walter Kubbilun: Lehrling",,,,Curt J. Braun,,,,,"Frederik Fuglsang, Hans Scheib",,,,,,,,,,Deutsche Film-Union AG (Defu) (Berlin),,,Max Reichmann,,,,,,,,,,,,,,
Heut' spielt der Strauß (Der Walzerkönig),https://www.filmportal.de/film/heut-spielt-der-strauss-der-walzerkoenig_af8fd81e6f7946a99b04c4f3d3ddbf12,Spielfilm,1928,Deutschland,,,Robert A. Dietrich,,"Alfred Abel: Johann Strauß, Vater, Hermine Sterler: Anna, seine Frau, Imre Ráday: Johann Strauß, Sohn, Wilhelm Schmieder: Deisinger, Antonie Jaeckelseine Frau, Lilian Ellis: Liesl, Ferdinand Born: Drechsler, Trude Hesterberg: Trampusch, Jakob Tiedtke: Weiß, Paul Hörbiger: Lamperlhirsch, Eugen Neufeld: Großfürst, Jack Mylong-Münz: Mödlinger",,,,Robert Wiene,,,,,Franz Planer,,,,,,Bernhard Homola (Kino-Musik),,,,Felsom-Film Gmb: H Fellner & Somlo (Berlin),,,Conrad Wiene,,,,,,,,,,,,,,
Heut' tanzt Mariett,https://www.filmportal.de/film/heut-tanzt-mariett_fd070fb8f17d44deb912f40b96391dda,Spielfilm,1928,Deutschland,,,"Andrej Andrejew, Erich Zander",,"Lya Mara: Mariett, Fred Louis Lerch: Robert van Dammen, Harry Halm: Ein junger Maler, Ralph Arthur Roberts: Prinz Beaufort, Kurt Gerron: Brigon, der Besitzer der Bar, Jakob Tiedtke: Bürgermeister, Sophie Pagay: Haushälterin, Karl Harbacher: Schumacher, Josefine Dora: Seine Mutter, Franz Schafheitlin, Adele Sandrock, Iwan Kowal-Samborskij, Fritz Kampers",,,,"Fanny Carlsen, Willy Haas, Ladislaus Vajda",,,,,"Herbert Körner, Arthur Martinelli",,,,,,Walter Ulfig (Kino-Musik),,,,Deutsche Film-Union AG (Defu) (Berlin),,,Friedrich Zelnik,,,,,,,,,,2783 m,"35mm, 1:1,33","s/w, stumm",,
Heut' war ich bei der Frieda,https://www.filmportal.de/film/heut-war-ich-bei-der-frieda_c787dc8dc7c2483aa05ce2fd2dc893a1,Spielfilm,1928,Deutschland,,,Robert A. Dietrich,,"Mary Parker, Hans Brausewetter, Hans Albers, Evi Eva, Margarete Kupfer, Henry Bender, Robert Garrison, Otto Reinwald",,,,Siegfried Philippi,,,,,Max Grix,,,,,,,,,,Albö-Film Gmb: H (Berlin),,,Siegfried Philippi,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Hinter Klostermauern,https://www.filmportal.de/film/hinter-klostermauern_9b9f4f540d534fe092811551b3c0b294,Spielfilm,1928,Deutschland,,,Ludwig Reiber,,"Karl Neubert: Abt, Georg Jacobyneuer Abt, Georg Henrich: Prior, Carl Graumann: Bruder Simon, Carl de Vogt: Bruder Meinrad, Ferdinand Martini: Bruder Servan, Josef Eichheim: Bruder Fridolin, Dene Morel: Novize Paulus, Philipp Manning: Döbler, Elise Aulinger: Frau Aulinger, Anita Dorris: Ihre Tochter, Franz Loskarn: Franz, Tischlergeselle, Rolf Pinegger: Brinkmann, Förster, Betty Bird: Käthe, seine Tochter, Weiß-Ferdl: Bruder Baptist",,,,Max Ferner,,,,,Franz Koch,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,Anton Ohorn (Bühnenstück),,,,,,
Die Hölle von Montmartre,https://www.filmportal.de/film/die-hoelle-von-montmartre_efd7ffd95d4942a39dee59edb39d832a,Spielfilm,1928,Deutschland,,,Ludwig Reiber,,"Suzy Vernon, Eric Barclay, Carmen Cartellieri, Max Weydner, Maurice de Féraudy, Hermi Lutz, Hans Bauer, Otto Wernicke",,,,Joseph Dalmann,,,,,Franz Koch,,,Franz Seitz Sr.,,,,,,,,,,Willy Reiber,,,,,,,,,,"2619 m, 96 min",35mm,,,
Hotelgeheimnisse. Die Abenteurerin von Biarritz,https://www.filmportal.de/film/hotelgeheimnisse-die-abenteurerin-von-biarritz_370be5e1cf39479c92b09be5a5ffb01f,Spielfilm,1928,Deutschland,,,"Ernö Metzner, Ernst Meiwers",,"Gertrud Eysoldt: Herzogin, Magda Sonjaihre Gesellschafterin, Angelo Ferrari: Hochstapler, Wolfgang Zilzersein Komplize, Livio C. Pavanelli: Staatsanwalt, Gertrud de Lalsky: Gräfin de Suzy, May Colvin: Lila, ihre Nichte, Harry Frank: Ihr Sohn, Lilas Verlobter, Alfred Gerasch: Kriminalinspektor, Bobby Burns",,,,Anton Kuh,,,,,Leopold Kutzleb,,,,,,Bernhard Homola (Kino-Musik),,,,,,,Friedrich Fehér,,,,,,,,,,,,,,
Hurra! Ich lebe!,https://www.filmportal.de/film/hurra-ich-lebe_54262414972444f3a61f32361f4c3e5e,Spielfilm,1928,Deutschland,S. Barstoff,,"Wladimir von Meinhardt, Max Knaake",,"Natalja Lisenko, Nikolaj Kolin: Pieter Kruis, Natalie Lissenko: Johanne Kruis, Betty Astor: Mabel Jefferson, Gustav Fröhlich: Henrik Hansen, Max Gülstorff: Pieters Bruder Jens Kruis, Alexei Bondireff: Pieters Bruder Niels Kruis, D. Dimitrieff: Georg Hansen, Georg Heinrich Schnell: Joe Jefferson, Fritz Greiner: Sörensen, Walia Ostermann: Sörensens Freundin",,,,"Julius Urgiß, Friedrich Raff",,,,,"Curt Courant, Fedor Bourgassoff",,,,,,Willy Schmidt-Gentner (Bei der Uraufführung),,,,Universum-Film AG (UFA) (Berlin),Noé Bloch,Gregor Rabinowitsch,Wilhelm Thiele,,,,,,,,"Georg Kaiser (Komödie ""Der mutige Seefahrer"")",,,"35mm, 1:1,33","s/w, stumm",,
Ihr dunkler Punkt,https://www.filmportal.de/film/ihr-dunkler-punkt_5ac4e1fa7231416f9f2ab222e58bac48,Spielfilm,1928,Deutschland,,,Jacek Rotmil,,"Lilian Harvey: Lilian von Trucks / Yvette, Harry Halm: Leopold, Willy Fritsch: Erik Termeulen, Siegfried Arno: Paul, Warwick Ward: Roger, Hermann Speelmans: Emil, Wilhelm Bendow: Juwelier Burggraf, Max Ehrlich: Empfangschef, Paul Biensfeldt: Kommissar in Berlin, Julius Falkenstein: Kommissar in Nizza, Karl Platen: Nachtportier",,,,Robert Liebmann,,,,,"Carl Drews, Erich Nitzschmann",,,,,,"Willy Schmidt-Gentner (Kino-Musik), Marie-Luise Bolte (Digitalisierte Fassung)",,,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,Johannes Guter,,,,,,,,,,,,stumm,,
In Werder blühen die Bäume,https://www.filmportal.de/film/in-werder-bluehen-die-baeume_672888c03fda4e0d8d839593260e5ffa,Spielfilm,1928,Deutschland,,,Kurt Richter,,"Teddy Bill, Fritz Schulz: Karl und Willie, zwei lustige Berliner Jungen, Lotte Werkmeister, Evi Eva: Evi Pieseke, Karl Elzer: Mr. Morray, mit Spreewasser getauft, Viola Garden: Mady Morray, Siegfried Arno: Herr von Blasius, Karl Platen: Droschkenkutscher Gustav, Sophie Pagayseine Frau",,,,"Herbert Juttke, Georg C. Klaren",,,,,Willy Goldberger,,,,,,Walter Ulfig (Kino-Musik),,,,Essem-Film-Prod. Gmb: H (Berlin),,,Fred Sauer,,,,,,,,,,,,,,
Indizienbeweis,https://www.filmportal.de/film/indizienbeweis_8b3037d57cf74a92a8a46c31cd6057f9,Spielfilm,1928,Deutschland,,,Max Heilbronner,,"Henry Edwards: Graf Fabio Romani, Inge Landgut: Stella, deren Kind, Suzy Vernon: Maria Ferrat, Gesellschafterin, Olaf Fjord: Georges, deren Bruder, Hilde Jennings: Zofe der Gräfin, Bernd Aldoralter Diener, Felix P. Soler: Hassan Salem, Fritz Alberti: Gerichtspräsident, Paul Nikolaus: Staatsanwalt, Eugen Neufeld: Verteidiger, Otto Kronburger: Kommissar, Valy Arnheim: Detektiv, Karl Elzer: Oberkellner",,,,,,,,,"Günther Krampf, Hans Karl Gottschalk",,,,,,Paul Dessau (Kino-Musik),,,,Ama-Film Gmb: H (Berlin),Stéfan Markus,,Georg Jacoby,,,,,,,,,,,,,,
Ist Eddy Polo schuldig?,https://www.filmportal.de/film/ist-eddy-polo-schuldig_35999dfa54f44b2c8a00d5628467c5f1,Spielfilm,1928,Deutschland,,,Karl Görge,,"Eddie Polo: Eddy Polo, Monteur, Manja Keller: Polos Mutter, Wilhelm Kaiser-Heyl: Heinrich Magnussen, Automobilfabrikant, Betty Astor: Sigrid, seine Tochter, Paul Westermeier: Harry Goethen, Chefingenieur, Oskar Ebelsbacher: Mac Dean, Kabarettbesitzer, Steffi Lorée: Lu, seine Tochter, Tänzerin, Hans Ritter: Mann mit der Lederkappe, Chauffeur, Kurt Gühne: Pförtner der Automobilfabrik",,,,"Oskar Ebelsbacher, Leo Lasko",,,,,Ludwig Lippert,,,,,,,,,,Boston-Film Co.mb: H (Berlin),,,Leo Lasko,,,,,,,,,,,,,,
Die Juwelenmarder,https://www.filmportal.de/film/die-juwelenmarder_f7385618c1df463eb61e5a47c7ec806b,Spielfilm,1928,Deutschland,,,Andreas Daan,,"Maria Minzenti, Hans Brausewetter",,,,Garai-Arvai,,,,,Alfred Hansen,,,,,,,,,,Rosenfeld Film-Produktion Gmb: H (Berlin),,,Garai-Arvai,,,,,,,,,,,,,,
Kaczmarek,https://www.filmportal.de/film/kaczmarek_60e0723b685f40729c11e0b28d512662,Spielfilm,1928,Deutschland,,,Robert A. Dietrich,,"Fritz Schulz: Kaczmarek, Hans Junkermann: Oberst, Paul Heidemann: Oberleutnant Hans, Robert Garrison: Stabsarzt, Henry Bender: Mr. Miller aus Chikago, Evi Eva: Dessen Tochter, Hanni Weisse: Lilly, Tänzerin, Karl Geppert: Feldwebel, Hugo Flink: Hauptmann, Adolphe Engers: Detektiv, Trude Barden-Lehmann: Barbara, Braut Kaczmareks, Ernö Verebes",,,,Bobby E. Lüthge,,,,,Max Grix,,,,,,Bernhard Homola (Kino-Musik),,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Carl Wilhelm,,,,,,,,,,,"35mm, 1:1,33","s/w, Stumm",,
Der Kampf ums Matterhorn,https://www.filmportal.de/film/der-kampf-ums-matterhorn_13fb015f65f246719a3ce835998c414c,Spielfilm,1928,Deutschland,,,Heinrich Richter,,"Luis Trenker: Jean-Antoine Carrel, Bergführer, Marcella Albani: Felicitas, seine Frau, Alexandra Schmitt: Carrels Mutter, Clifford Mc: Laglen: Giaccomo, Carrels Stiefbruder, Peter Voss: Edward Whymper, ein englischer Tourist, Paul Graetz: Meynet, der Bucklige, Johanna Ewaldseine Frau, Hannes Schneider: Cross, ein Bergführer, Ernst Petersen: Hadow, Hugo Lehner: Hudson,  Luggi: Lord Douglas, Peter Aufdenblatten1. Bergführer, Otto Furrer2. Bergführer,  Konig3. Bergführer, Richard Angst4. Bergführer",,,,"Arnold Fanck, Nunzio Malasomma (Bearbeitung)",,,,,"Sepp Allgeier (Außenaufnahmen), Willy Winterstein (Atelier- und Außenaufnahmen)",,,,,,,,,,Hom-Film Gmb: H (Berlin),,"Arthur Hohenberg, Moisy Markus, Stéfan Markus","Mario Bonnard, Nunzio Malasomma",,,,,,,,Carl Haensel (Roman),,"7 Akte, 2692 m",,"s/w, stumm",,
Das Karussell des Todes,https://www.filmportal.de/film/das-karussell-des-todes_fcd68ad81b174b019c0fc7176b936ac9,Spielfilm,1928,Deutschland,,,"Otto Erdmann, Hans Sohnle",,"Claire Rommer: Amata, Erich Kaiser-Titz: Bankier Emanuel Viviani, ihr Gatte, Jean Murat: Ricord Costa, Anton Pointner: Attaché Hendrick Cederström, Angelo Ferrari: Carlo Barni, Direktor des Zirkus Barni, Madeleine Spadoni, Marion Spadoni: Fleury Sisters",,,,"Hella Moja, Heinz Paul",,,,,Willy Hameister,,,,,,,,,,Lothar Stark-Film Gmb: H (Berlin),,Lothar Stark,Heinz Paul,,,,,,,,,,,,,,
