Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Frauengasse von Algier,https://www.filmportal.de/film/die-frauengasse-von-algier_7f6e6819955b42ec818c897bf01f24d8,Spielfilm,1927,Deutschland,,,"Bruno Krauskopf (Entwurf), Hans Jacoby (Ausführung)",,"Maria Jacobini: Frau Brisson / Musa Samarra, Camilla Horn: Tochter Adrienne Brisson, Warwick Ward: Nicola Molescu, Jean Bradin: Staatsanwalt René Cadillac, Elizza La Porta: Mira, Franz Schafheitlin, Hans Adalbert Schlettow: Miras Bruder, Paul Otto: Oberst Guignard, Karl Etlinger: Notar Bernasquez, Georg John: Portier, Frigga Braut1. Wärterin, Maria Forescu2. Wärterin, Lydia Potechina: Adriennes Gesellschafterin, Egon Erwin Kisch: Bettler, Vicky Werckmeister",,,,Robert Reinert,,,,,Carl Hoffmann,,"Bruno Krauskopf (Entwurf), Hans Jacoby (Ausführung)",,,,Artur Guttmann (Bei der Uraufführung),,,,Universum-Film AG (UFA) (Berlin),,,Wolfgang Hoffmann-Harnisch,,,,,,,,,,"7 Akte, 2342 m","35mm, 1:1.33","s/w, stumm",,
Der fröhliche Weinberg,https://www.filmportal.de/film/der-froehliche-weinberg_1d1fcc515b734233a97e13ee3052a9dc,Spielfilm,1927,Deutschland,,,Oskar Friedrich Werndorff,,"Rudolf Rittner: Jean Baptiste Gunderloch, Weingutsbesitzer, Camilla Horn: Clärchen Gunderloch, Lotte Neumann: Annemarie Most, Julius von Szöreghy: Eismayr, Landskronenwirt, Camilla von Hollay: Babettchen Eismayr, Fritz Odemar: Knuzius, Clärchens Verlobter, Carl de Vogt: Jochen Most, Rheinschiffer, Heinrich Gotho: Rindsfuß, Weinhändler, Bodo Serp: Vogelsberger, Weinhändler, Karl Harbacher: Stenz, Weinhändler, Else Reval: Frau Rindsfuß, Elisabeth Neumann-Viertel: Fräuelin Stenz, Friedrich Lobe: Hahnesand, Weinreisender, Oskar Ebelsbacher: Löbche Bär, Weinreisender, Paul Morgan: Mayer & Sohn, Redakteur der Rheinischen Spirituosenzeitung, Karl Gerhardt: Kurrie, Standesbeamter, Géza L. Weiss: Sohn von Mayer",,,,"Carl Zuckmayer (Bühnenstück), Adolf Lantz",,,,,Otto Kanturek,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,F.P.S. Film Gmb: H (Berlin),,,"Jakob Fleck, Luise Fleck",,,,,,,,Carl Zuckmayer,,"7 Akte, 2585 m","35mm, 1:1.33","s/w, stumm",,
Frühere Verhältnisse,https://www.filmportal.de/film/fruehere-verhaeltnisse_c4b66c4fab9d42c0b761e4cc39114411,Spielfilm,1927,Deutschland,,,"Botho Höfer, August Rinaldi",,"Fritz Kampers: Johann, Hausknecht, Ossi Oswalda: Pepi, Stubenmädchen, Paul Heidemann: Franz, Kellner, Claire Rommer: Josefine, Adele Sandrockihre Tante, Adolphe Engers: Baron, Olga Engl: Gräfin, Angelo Ferrari: Tanzlehrer, Charlotte Susa: Dame, Otto Reutter: Theaterdirektor, Maria Forescu, Josefine Dora, Sophie Pagay, Paul Henckels, Hugo Döblin, Max Maximilian, Georg John, Ernst Behmer",,,,Viktor Klein,,,,,"Paul Holzki, Ernst Lüttgens",,,,,,Hans May (Kino-Musik),,,,,,,Arthur Bergen,,,,,,,,,,,,,,
Fürst oder Clown,https://www.filmportal.de/film/fuerst-oder-clown_c46b5d8fe0104e04bfca73fa10a0ba27,Spielfilm,1927,Deutschland,,,Franz Schroedter,,"Marcella Albani: Lydia, Barbara von Annenkoff: Fürstin Endoxia, Iván Petrovich: Lucien Tréma, Ralph Arthur Roberts: Prinz Hektor, Oskar Homolka: Zurube, Hermann Picha: Saccabona, Michael Mar: Ygdal, Lilian WeißMidinette, Siegfried Arno: Sapigneul",,,,Franz Schulz,,,,,Günther Rittau,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Phoebus-Film AG (Berlin),,,Alexander Rasumny,,,,,,,,,,,,,,
Der Fürst von Pappenheim,https://www.filmportal.de/film/der-fuerst-von-pappenheim_517a41b0d954447faea03dcbeb4484b4,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Curt Bois: Egon Fürst, Mona Maris: Prinzessin Antoinette, Dina Gralla: Diana, genannt Diddi, Lydia Potechina: Camilla Pappenheim, Inhaberin des Modesalons, Hans Junkermann: Fürst Ottokar, Antoinettes Vater, Werner Fuetterer: Sascha, Prinz von Gorgonien, Julius von Szöreghy: Graf Katschkoff, Albert Paulig: Adjutant des Prinzen",,,,Robert Liebmann,,,,,"Heinrich Gärtner, Bruno Mondi",,,,,,"Artur Guttmann (Kino-Musik), Giuseppe Becce (Kino-Musik)",,,Hugo Hirsch (Motive für Kino-Musik),Eichberg-Film Gmb: H (Berlin),,Richard Eichberg,Richard Eichberg,,,,,,,,"Franz Arnold (nach der gleichnamigen Operette von), Ernst Bach (nach der gleichnamigen Operette von)",Universum-Film AG (UFA) (Berlin),"6 Akte, 2306 m","35mm, 1:1,33","s/w, stumm",,
Das Fürstenkind (Der Fürst der schwarzen Berge),https://www.filmportal.de/film/das-fuerstenkind-der-fuerst-der-schwarzen-berge_7597fbaf98a34dedab192238dc038882,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Harry Liedtke: Räuberhauptmann Hadschi Stavros, Vivian Gibson: Mary Ann Barley, Evi Eva: Dolly Barley, Fred Louis Lerch: Bill Harrys, Iwa Wanja, Adolphe Engers, Teddy Bill",,,,Adolf Lantz,,,,,Eduard Hoesch,,,,,,,,,Franz Lehár (Operette),Hegewald-Film Gmb: H (Berlin),,Liddy Hegewald,"Jakob Fleck, Luise Fleck",,,,,,,,Franz Lehár (Operette),,"6 Akte, 2457 m",,,,"Zensur (DE): 25.04.1927, B.15534, Genehmigt"
Funkzauber. Ein Volksstück von der Liebe und des Rundfunks Wellen,https://www.filmportal.de/film/funkzauber-ein-volksstueck-von-der-liebe-und-des-rundfunks-wellen,Spielfilm,1927,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Werner KraußTheophil Schimmelpfenning, der ""Funkaugust"", Xenia Desni: Gerda Reiner, Stenotypistin, Fern Andra: Melitta Mirabella, Seiltänzerin, Alfred Braun: Sprecher des Berliner Rundfunks, Margarete Kupfer: Frau Reiner, Gerd Briese: Georg Lenz, Gerdas Bräutigam, Anton Pointner: Herr Haßdorf, Erfinder, Leo Peukert: Max Bügeleisen, Hauswirt, Ellen Plessow: Victoria Fadenschein, Bügeleisens Hausdame, Fritz Kampers: Schupo",,,,"Jane Bess, Nino Ottavi",,,,,Axel Graatkjær,,,,,,,,,,Richard Oswald-Produktion Gmb: H (Berlin),,,Richard Oswald,,,,,,,,,,,,"s/w, stumm",,
Gauner im Frack,https://www.filmportal.de/film/gauner-im-frack_57d6fa7e4a314297aaf12d05ac88b7a7,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Nils Asther: George Valesca, Paul Heidemann: Jean Lampion, Suzy Vernon: Susi Holt, Asta Gundt: Maud Compson, Oreste Bilanciaihr Manager, Anton Pointner: Graf Lannoy, Georg Heinrich Schnellsein Sekretär",,,,"Josef Than, Ludwig von Wohl",,,,,Ewald Daub,,,,,,,,,,Noafilm Gmb: H (Berlin),,,Manfred Noa,,,,,,,,,,,,,,
Gefährdete Mädchen,https://www.filmportal.de/film/gefaehrdete-maedchen_69215e0fec2a4625a90216ccf002f338,Spielfilm,1927,Deutschland,,,Karl Machus,,"Nina Vanna, Margarete Kupfer, Harry Hardt, Kurt Gerron, Ferry Sikla, Carl de Vogt",,,,Helene Lackner,,,,,Paul Holzki,,,,,,,,,,,,,Heinz Schall,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Das gefährliche Alter,https://www.filmportal.de/film/das-gefaehrliche-alter_5b3ada0e32a341578555af330a4f1e80,Spielfilm,1927,Deutschland,Richard Ortlieb,,Gustav A. Knauer,,"Asta Nielsen: Elsie Lindtner, Bernhard Goetzke: Universitätsprofessor Richard Lindtner, Hans Waßmann: Herr Wellmann, Trude Hesterberg: Lilly Wellmann, Walter Rilla: Student Jörgen, Hans Adalbert Schlettow: Student Axel, Maria Paudler: Studentin Magna Rothe, Lucie Höflich: Köchin Torb, Ernst Rückert: Chauffeur, Adolphe Engers: Monsieur Pierre, Ressel Orla: Kellnerin Resi, Hermann Vallentin: Fischer Jensen, Josefine Dora: Magnas Wirtin, Lilian WeißZofe Nelly",,,,Bobby E. Lüthge,,,,,Hans Männling,,Flatow-Schädler,,,,,,,,Illés-Film Gmb: H (Berlin),,"Eugen Illés, Alex Wolff",Eugen Illés,,,,,,,,Karin Michaelis (Roman),,"6 Akte, 2598 m",35mm,"s/w, stumm",,
Ein gefährliches Spiel,https://www.filmportal.de/film/ein-gefaehrliches-spiel_9df48c2289264e6ea8ca16c0cdae1ead,Spielfilm,1927,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2403 m, 88 min",35mm,,,
Die Gefangene von Shanghai,https://www.filmportal.de/film/die-gefangene-von-shanghai_b3ab92d2a2bf46f884bb60dc23025ab4,Spielfilm,1927,Deutschland,,,Stefan Lhotka,,"Carmen Boni: Maria, Jack Trevor: Ralph Sinclair, englischer Konsul in einer chinesi, Bernhard Goetzke: General Hai Lung, Kurt Vespermann: Teddy Knickerbocker, Berichterstatter, Agnes Petersen: Li, Chinesin, Nien Sön Ling: Adjutant des Generals",,,,Curt J. Braun,,,,,Hans Karl Gottschalk,,,,,,,,,,Nero-Film Gmb: H (Berlin),Georg C. Horsetzky,Seymour Nebenzahl,"Géza von Bolváry, Augusto Genina",,,,,,,,"Werner Scheff (Erzählung), Gennaro Righelli (Erzählung)",,,"35mm, 1:1,33","s/w, stumm",,
Die geheime Macht,https://www.filmportal.de/film/die-geheime-macht_8116ec45f2b94bc9ab527f49a1a82f32,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Michael Bohnen: Kommissar Sajenko, Suzy Vernon: Emigrantin Prinzessin Sinaide, Walter Rilla: Sekretär der Handelsvertretung Mirow, Henry Stuart: Edward Harland, Truus van Aalten: Lilian, Edwards Schwester, Paul Otto: Emigrant Major Raschoff, Ferdinand von Alten: Emigrant Baron Sterny, Rudolf Biebrach: Emigrant Admiral Reeve, Leopold Kramer: Emigrant Fürst Balyzin, Max Magnus: Emigrant Leutnant Daboro, Max Maximilian: Emigrant Kosma, Alexander Murski, Ossip Darmatoff",,,,"Bobby E. Lüthge, Erich Waschneck",,,,Bobby E. Lüthge,Friedl Behn-Grund,,,,,,Giuseppe Becce (Bei der Uraufführung),,,,Universum-Film AG (UFA) (Berlin),Alfred Zeisler,,Erich Waschneck,,,,,,,,,,,35mm,"s/w, stumm",,
Das Geheimnis des Abbé X,https://www.filmportal.de/film/das-geheimnis-des-abbe-x_3e51bca0b1f54ab88e40f6a1c783020d,Spielfilm,1927,Deutschland,,,"Ernst Stern, Erich Grave",,"Wilhelm Dieterle: Abbé, Marcella Albani: Marchesa, Alfred Gerasch: Conte, Jeanne Helbling: Bianca, Zofe, Kenneth Rive: Junger Marchese, Hermann Picha: Beppo, Julius Brandt: Majordomus, Paul Biensfeldt: Pfarrer, Raimondo van Riel: Becelli",,,,Wilhelm Dieterle,,,,,"Erich Nitzschmann, Otto Martini, Giovanni Vitrotti",,,,,,,,,,Charha-Film Gmb: H (Berlin),,,Wilhelm Dieterle,,,,,,,,,,,,,,
Das Geheimnis von Genf,https://www.filmportal.de/film/das-geheimnis-von-genf_3ed733b288bc472796405479ee284b15,Spielfilm,1927,Deutschland,,,Ludwig Reiber,,"Christa Tordy: Betty Marshall, amerikanische Journalistin, Alfred Abel: Baron Enderny, Journalist / Vareone, der Lahme, Carmen Cartellieri: Madame Pique, Eric Barclay: René, Bert Bloem: John Lavington, Sekretär der englischen Völkerbund, Luigi Serventi: Mc. Henning, Völkerbund-Delegierter, Ernst Reicher: Mons Durand, Chef der Genfer Polizei, Georg Henrich: Graf Firbach, Minister von Nordland, Rolf Pinegger: Herr von Wächter, sein Sekretär, Olly Orska, Max Weydner, Wilhelm Stauffen, Julius Riedmüller, August Weigert",,,,"Hermanna Barkhausen, Joseph Dalmann",,,,,Willy Winterstein,,,Franz Seitz Sr.,,,,,,,,,,Willy Reiber,,,,,,,,,,,,,,
Der geheimnisvolle Spiegel,https://www.filmportal.de/film/der-geheimnisvolle-spiegel_f40c8bfb28c647d9a087604be3f66a77,Spielfilm,1927,Deutschland,,,Karl Böhm,,"Fee Malten: Anna, Fritz Raspreicher Mann, Rina De Liguoro: Freundin des reichen Mannes, Dante Capelli: Schloßkastellan, Eduard von Winterstein: Schloßverwalter, Wolf Albach-Retty: Bildhauer, Max Magnus: Sein Freund, Alice Kempen: Großmagd, Heinrich Gretler: Großknecht",,,,Robert Reinert,,,,,Carl Hoffmann,,,,,,Walter Winnig (Kino-Musik),,,,,,,"Carl Hoffmann, Richard Teschner, Robert Reinert",,,,,,,,,,,,,,
Der Geheimtresor,https://www.filmportal.de/film/der-geheimtresor_28b2b6c66b074d648f8a3e8c141905a2,Spielfilm,1927,Deutschland,,,Mathieu Oostermann,,"Eddie Polo: Eddie, Paul Kramer: Robin, Paul Rehkopf: Vanelli, Heddy Waldowseine Tochter, Erich Kaiser-Titz: Hotelbesitzer, Paul Morgan: Gefängnisdirektor",,,,,,,,,Max Grix,,,,,,,,,,,,,Eddie Polo,,,,,,,,,,,,,,
Gehetzte Frauen,https://www.filmportal.de/film/gehetzte-frauen_841a1d6780b54e02930611fc067bef1a,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Asta Nielsen: Brettlsängerin Clarina, Gustav Fröhlich: Fürst Alexander Radny, Alexander Murski: Graf Korvin, Carmen Boni: Clarinas Tochter Algelica, Olga Limburg: Fürstin Natalie Radnay, Kurt Gerron: Etablissementbesitzer Wladimir, Adolphe Engers: Zahlkellner Lutschku, Camilla von Hollay: Brettlsängerin Gildi, Albert Florath: Schuster Kruk, Jakob Tiedtke: Dr. Baran, Harry Nestor: Diener Eugen, Lydia Tridenskaja: Frau Kruk, Albert Paul, Georg John, Betty Astor",,,,"Herbert Juttke, Georg C. Klaren",,,,,Edgar S. Ziesemer,,,,,,Felix Bartsch (Kino-Musik),,,,Richard Oswald-Produktion Gmb: H (Berlin),,Richard Oswald,Richard Oswald,,,,,Rudolf Krabe,,,"Annie von Brabenetz (Roman ""Brettlfliegen"")",,"7 Akte, 2437 m","35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 28.07.1927, B.16202, Verbot"
Der Geisterzug,https://www.filmportal.de/film/der-geisterzug_d8b63cd263ce4d0388a6ab910bd8022a,Spielfilm,1927,Deutschland/Großbritannien,,,Oskar Friedrich Werndorff,,"Guy Newall: Teddie Deakin, Ilse Bois: Miss Orphelia Bourne, Louis Ralph: Saul Hodgkin, John Manners: Charly Murdock, Sinaida Korolenko: Elsie Winthrop, Ernö Verebes: Richard Winthrop, Hilde Jennings: Peggy Murdock, Hertha von Walther: Julia Price",,,,"Benno Vigny, Adolf Lantz",,,,,Otto Kanturek,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,F.P.G. Film-Produktions-Gemeinschaft mb: H (Berlin),,,Géza von Bolváry,,,,,,,,"Arnold Ridley (Bühnenstück ""The Ghost Train"")",Phoebus-Film AG (Berlin),"6 Akte, 2072 m / GB-F: 6500 ft = 1982 m","35mm, 1:1.33","s/w, stumm","Uraufführung (DE): 30.10.1927, Berlin, Marmorhaus",
Die Geliebte auf dem Königsthron (Draga Maschin),https://www.filmportal.de/film/die-geliebte-auf-dem-koenigsthron-draga-maschin_cd12804468354bf296141b2ecb4a9f76,Spielfilm,1927,Deutschland,,,Max Knaake,,"Otto Wallburg: Der Zar, Hedwig Wangel: Die Zarin, Fritz Kortner: Zarewitsch Alexander, Magda Sonja: Die Hofdame, Werner Pittschau: Adjutant des Zarewitsch, Heinrich Witte: Sein Sekretär, Eberhard Leithoff: Abgeordneter der Bauernpartei, Elza Temáryseine Frau, Alexander Murski: Ministerpräsident, Robert Garrison: Varietébesitzer, Julius Brandt: Hofarzt, Wolfgang Zilzer: Husarenoffizier",,,,Fritz Weiß,,,,,Karl Hasselmann,,,,,,,,,,National-Film AG (Berlin),,,Friedrich Fehér,,,,,,,,,,"9 Akte, 3160 m","35mm, 1:1,33","s/w, stumm",,
Die Geliebte des Gouverneurs,https://www.filmportal.de/film/die-geliebte-des-gouverneurs_be8e9f64c2934280882a4b82de26d246,Spielfilm,1927,Deutschland,,,Max Knaake,,"Hedwig Wangel: Die Zarin / Gouverneurs Gattin, Fritz Kortner: Zarewitsch Alexander / Gouverneurs Sohn, Magda Sonja: Die Hofdame / Kammerfrau, Werner Pittschau: Adjutant des Sohnes, Otto Wallburg: Der Zar, Heinrich Witte: Adjutants Sekretär, Eberhard Leithoff: Abgeordneter der Bauernpartei, Alexander Murski: Ministerpräsident, Robert Garrison: Variétébesitzer, Esther Korten: Variétébesitzers Sekretärin, Julius Brandt: Hofarzt, Wolfgang Zilzer: Husarenoffizier, Elza Temáry: Abgeordneters Frau, Paul Rehkopf",,,,"Friedrich Fehér, Fritz Kortner",,,,,Karl Hasselmann,,,,,,Felix Bartsch (Kino-Musik),,,,National-Film AG (Berlin),,,Friedrich Fehér,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Geliebte,https://www.filmportal.de/film/die-geliebte_1cb035e155b34d7c93bdc89d14d34928,Spielfilm,1927,Deutschland,,,Karl Görge,,"Edda Croy: Anna von Zizka, Eugen Burgihr Vater, Hedwig Pauly-Wintersteinihre Mutter, Harry Liedtke: Prinz August, Hans Junkermannsein Vater, der Herzog, Adele Sandrock: Großmutter, Paul Heidemann: Adjutant",,,,Leo Birinski,,,,,"Arpad Viragh, Laslo Benedek",,,,,,,,,,,,,Robert Wiene,,,,,Walter Lichtenstein,,,,,,,,,
Gestrandete Menschen. Der Löwe des Hafenviertels,https://www.filmportal.de/film/gestrandete-menschen-der-loewe-des-hafenviertels_4441c99c66704db6a3a3e94e11e514d6,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Claire Lotto, Erich Kaiser-Titz",,,,Max Grix,,,,,Max Grix,,,,,,,,,,,,,Kurt Nehrke,,,,,,,,,,,,,,
Glanz und Elend der Kurtisanen,https://www.filmportal.de/film/glanz-und-elend-der-kurtisanen_0379ed9fdf304c57a9211b6a275d4ad3,Spielfilm,1927,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Paul Wegener: Collin / Marquis d'Herera, Werner Fuetterer: Lucien, Andrée Lafayette: Esther, Kurt Gerron: Der Bankier Nüßlingen, Helen von Münchhofen: Caroline von Grandlieu, Eugen Burg: Grandlieu, Nien Sön Ling: Paccard, Ferdinand von Alten: Serizy",,,,Josef Than,,,,,Franz Planer,,,,,,,,,,Noafilm Gmb: H (Berlin),,,Manfred Noa,,,,,,,,,,"7 Akte, 2338 m, 100 min","35mm, 1:1,33","s/w, stumm",,
Glück im Winkel,https://www.filmportal.de/film/glueck-im-winkel_9a0ff92833d84465b80b405226c22028,Spielfilm,1927,Deutschland,,, Zimmermann,,"Ignatz Czernitz, Daisy Lorand, Elfriede Jerra, Rita Roberts, Sigurd Baller, Max Oswatitsch, Otto Rogler, Walter Relly, Erich Klapper, Beate Wichart, Robert Fackler",,,,,,,,,Benno Rauch,,,,,,,,,,,,,"Karl Heinz Rudolph, Carl Heinz Rudolph",,,,,,,,,,,,,,
Die glühende Gasse,https://www.filmportal.de/film/die-gluehende-gasse_ed211fef8ce940fc9c965a0e2bc71601,Spielfilm,1927,Deutschland,,,Franz Seemann,,"Helga Thomas: Diane, seine Tochter, Angelo Ferrari: Jean Coupt, der Artist, Egon von Jordan: Prinz Arsen de Rohan, Hans Albers: Der vornehme Fremde, Hermann Vallentinvan der Meulen, ein Milliardär, Hanni Weisse: Ninon, die Tänzerin, Julius von Szöreghy, Adolphe Engers: Snyders, ein merkwürdiger Bräutigam, Berthold Reissig: Spruit, Karl Harbacher: Hauswirt, Alexander Murski, Paul Morgan, Bernd Aldor, Aruth Wartan, Hugo Döblin, Victor Hartberg, Eduard von Winterstein",,,,Paul Sugar,,,,,László Schäffer,,,Arthur Günsburg,,,,,,,Günsburg-Film AG (Berlin),,,Paul Sugar,,,,,,,,,,"6 Akte, 2306 m","35mm, 1:1,33","s/w, stumm",,
Der goldene Abgrund. Schiffbrüchige des Lebens,https://www.filmportal.de/film/der-goldene-abgrund-schiffbruechige-des-lebens_df94b3522118487c87c5803dadba4196,Spielfilm,1927,Deutschland/Frankreich,,,"Alexander Ferenczy, Andrej Andrejew",,"Liane Haid: Jola / Claire, Claude Mérelle: Dolores Coreto, Hans Albers: Baron Armand, Hugo Werner-Kahle: Dr. Codrus, Robert Leffler: Pater Ambrosius, der Missionar, André Roanne: Jean Hudin, Raimondo van Riel: Anführer, Ekkehard Arendt: Claires Freund, Oreste Bilancia",,,,Franz Schulz,,,,,"Mutz Greenbaum (Fotografische Leitung), Emil Schünemann, Raoul Aubourdier",,,,,,Felix Bartsch (Kino-Musik),,,,"Cinéromans (Paris), Greenbaum-Film Gmb: H (Berlin)",,Hermann Millakowsky,Mario Bonnard,,,,,,,,"André Armandy (Roman ""Rapa Nui"")",,,"35mm, 1:1,33","s/w, ohne Ton",,
Grand Hotel...!,https://www.filmportal.de/film/grand-hotel_c8a9bae569324394ba49e0945bf72eb1,Spielfilm,1927,Deutschland,,,Erich Czerwonski,,"Mady Christians, Dagny Servaes, Günther Hadank, Werner Fuetterer, Erna Morena, Frida Richard, Jack Mylong-Münz, Otto Wallburg, Karl Platen, Paul Otto, Harry Hardt, Heinrich Gotho, Fritz Kampers",,,,Béla Balázs,,,,,Günther Krampf,,,,,,Gustav Gold (Kino-Musik),,,,,,,Johannes Guter,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der größte Gauner des Jahrhunderts,https://www.filmportal.de/film/der-groesste-gauner-des-jahrhunderts_2a9284a781fb437284313fdff7151e23,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Luciano Albertini: Gino Gadari, Gritta Ley: Liane Serano, Hans Albers: Aristide Trasymopolus, Hugo Fischer-Köppe: Tito Spinelli, Hans Mierendorff: Alberto Dorna, Bankier, Lydia Potechina: Angelica, seine Frau, Fritz Greiner: Tawil, Kapitän",,,,Max Obal,,,,,"Hans Theyer, Eduardo Lamberti",,,Rudolf Dworsky,,,Felix Bartsch (Kino-Musik),,,,Aafa-Film AG (Berlin),,Rudolf Dworsky,Max Obal,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Die große Pause,https://www.filmportal.de/film/die-grosse-pause_0b93f8d0fdbc4c5dbd4659f536f2bdb7,Spielfilm,1927,Deutschland,,,Franz Schroedter (Gesamtausstattung),,"Henny Porten: Gabriele Amberg, Livio C. Pavanelli: Rechtsanwalt Boretius, Wolfgang von Schwindt: Graf Torgstädt, Maria Reisenhofer: Gräfin Torgstädt, Iwa Wanja: Komtess Ina Wildborn, Jenny Marba: Tante Aurelie, Ludwig Rex: Onkel Eduard, Paul Westermeier: Vetter Udo, Sophie Pagay: Haushälterin bei Gabriele, Leopold von Ledebur, Max Maximilian",,,,"Fred Hildenbrandt, Walter Supper",,,,,Axel Graatkjær,,Johanna Marbach,,,,,,,,Henny Porten-Froelich Produktion Gmb: H (Berlin),,"Henny Porten, Carl Froelich, Wilhelm von Kaufmann",Carl Froelich,,,,,,,,,,,,,,
Der große Sprung,https://www.filmportal.de/film/der-grosse-sprung_0da30835c3b44d2cbb213cbcfca85a2f,Spielfilm,1927,Deutschland,,,Erich Czerwonski,,"Leni Riefenstahl: Ziegenhirtin Gita, Luis Trenker: Bauernbursche Toni, Hans Schneeberger: Millionär Michael Treuherz, Paul Graetz: Michaels Diener Paule",,,,Arnold Fanck,,,,,"Sepp Allgeier, Hans Schneeberger, Albert Benitz, Richard Angst, Kurt Neubert, Charles Métain",,,,,,"Werner Richard Heymann, Neil Brand (Digitalisierte Fassung)",,,,Universum-Film AG (UFA) (Berlin),Ernst Krieger,,Arnold Fanck,,,Arnold Fanck,,Hans G. Casparius,,,,,,35mm,"s/w, stumm",,
Der große Unbekannte,https://www.filmportal.de/film/der-grosse-unbekannte_39792959e5d947829a21c4642f8248cf,Spielfilm,1927,Deutschland,,,Karl Machus,,"Jack Trevor: Major Paul Roy Amery, Arthur Kraußneck: Maurice Tarn, Evi Eva: Jessie Damm, Andrée Lafayette: Else Marlowe, Tarns Mündel, Kurt Gerron: Bankier Tupperwill, Nien Sön Ling: Feng Ho, John Loder: Dr. Ralf Hallam, Siegfried Arno: Mauropolus",,,,"Herbert Juttke, Georg C. Klaren",,,,,Franz Planer,,,,,,"Hans May (Kino-Musik, Alhambra)",,,,Noafilm Gmb: H (Berlin),,Manfred Noa,Manfred Noa,,,,,,,,,,"6 Akte, 2848 m",,stumm,,
Gustav Mond ... Du gehst so stille,https://www.filmportal.de/film/gustav-mond-du-gehst-so-stille_f05c7ebd003e4f82b5b26b7a3bb6bc00,Spielfilm,1927,Deutschland,,,Erich Czerwonski,,"Reinhold Schünzel: Gustav Mond, Käthe von Nagy: Frieda Krause, Yvette Darnys: Das reizende Fräulein Wilma Duval, Jakob Tiedtke: Der Onkel aus Afrika, Julius Falkenstein: Baron, Julius E. Herrmann: Bankdirektor, Ferdinand Bonn: August Krause, Valeska Stock: Mutter Krause, Paul Kretschmar1. Bruder Frieda Krauses, Richard Kretschmar2. Bruder Frieda Krauses, Else Reval: Georgette, Eva Haltern: Georgettes Töchterlein, Ferdinand Hart: Emil, Henry Bender: Oberwachtmeister, Karl Geppert: Wachtmeister, Alice Hechy: Ein zweifelhaftes Mädchen",,,,"Heinz Gordon, Friedrich Stein",,,,,Ludwig Lippert,,,,,,Gustav Gold (Kino-Musik),,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,,Reinhold Schünzel,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Hafenbraut,https://www.filmportal.de/film/die-hafenbraut_643bd2badb73431b92aa44e826449125,Spielfilm,1927,Deutschland,,,Artur Günther,,"Alice Kempen, Jack Mylong-Münz, Olga Engl, Robert Leffler, Bobby Bender",,,,Ludwig Hamburger,,,,,Willy Winterstein,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Hallo Caesar!,https://www.filmportal.de/film/hallo-caesar_fbbb07ac0262461b988094213038ba44,Spielfilm,1927,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Reinhold Schünzel: Caesar, Artist, Wilhelm Diegelmann: Willard, Varietédirektor, Julius Falkenstein: Baron von Glatzenstein, Ilka Grüning: Frau Svoboda, Toni Philippi: Rosl, ihre Tochter, Paul Kretschmar: Zwillingsbrüder, Richard Kretschmar: Zwillingsbrüder, Mary Nolan",,,,"Reinhold Schünzel, Szöke Szakall",,,,,Ludwig Lippert,,,,,,,,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,Reinhold Schünzel,Reinhold Schünzel,,,,,,,,,,2596 m,"35mm, 1:1,33","s/w, stumm",,
