Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Fährmann Maria,https://www.filmportal.de/film/faehrmann-maria_5da9641f9638498ba586ba0f0d756058,Spielfilm,1936,Deutschland,"Horst Kyrath, Karl Buchholz",,"Bruno Lutz, Fritz Maurischat (Entwürfe und Motivsuche)",,"Sybille Schmitz: Maria, Aribert Mog: Mann vom anderen Ufer, Peter Voss: Der Fremde, Carl de Vogt: Geiger, Karl Platen: Alter Fährmann, Eduard Wenck: Dorfschulze, Gerhard Bienert: Gutsherr, Ernst Stimmel: Dorfschullehrer",,Alf Teichs (Chefdramaturg),,"Hans-Jürgen Nierentz, Frank Wysbar",,,,Frank Wysbar,Franz Weihmayr,,,,Frank Wysbar,,Herbert Windt,,,,Pallas-Film Gmb: H (Berlin),Eberhard Schmidt,,Frank Wysbar,,,Lena Neumann,,,,Hans Grimm,,,"2285 m, 83 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 07.01.1936, Hildesheim, Bernward-Lichtspiele",
Familienparade,https://www.filmportal.de/film/familienparade_ecab0a12ad1d4b61be9e9619c5357f23,Spielfilm,1936,Deutschland,,,"Fritz Maurischat, Karl Weber",,"Käte Haack: Karin Bratt, Ellen Frank: Alica Barrenkrona, Walter Janssen: Graf Hjalmar, Ernst Dumcke: Graf Sven Stjernenhö, Curd Jürgens: Graf Erik Stjernenhö, Helmut Weiss: Vetter Bertel, Hubert von Meyerinck: Vetter Max, Amanda Lindner: Reichsgräfin Jutta, Herbert Hübner: Baron Barrenkrona, Franz W. Schröder-Schrom: Knut Bratt, Franz Weber: Graf Löwenborg",,,,"Ernst Hasselbach, Per Schwenzen, Felix von Eckardt",,,Ludwig Behrends,,"Herbert Körner, Hermann Dey",,,,,,"Will Meisel, Fritz Domina",,,,Lloyd-Film Gmb: H (Berlin),,,Fritz Wendhausen,,,Willy Zeunert,,,,,"Georg Kaiser (Komödie ""Kolportage"")",,"2432 m, 89 min",35mm,"s/w, Ton",,
Der Favorit der Kaiserin,https://www.filmportal.de/film/der-favorit-der-kaiserin_81e18baf0acb4ce3a8dfb65fa66b45d7,Spielfilm,1936,Deutschland,,,"Emil Hasler, Artur Schwarz",,"Olga Tschechowa: Elisabeth, Zarin von Rußland, Heinz von Cleve: Prinz von Holstein-Gottorp, ihr Vetter, Anton Pointner: Fürst Iwan Potozky, Kanzler, Carl Esmond: Alexander Tomsky, Fähnrich, Walter Steinbeck: Graf Kurganoff, General des Garderegiments, Trude Marlen: Komtesse Irena, seine Tochter, Hofdame, Ilse Trautschold: Sophie, ihr Kammermädchen, Peter Erkelenz: Oberst Runitsch, Leiter der Offizierschule, Adele Sandrock: Fürstin Maria Dolgorucky, Oberhofdame, Erik Ode: Alexander Platow, Fähnrich, Hans Adalbert Schlettow: Baron Axhausen, Ada Tschechowa: Hofdame Romoff, Edith Meinhard: Hofdame Wolkow, Wilhelm Kaiser-Heyl: Zeremonienmeister, Wolf Harro: Alexander Schuwaloff, Fähnrich, Kurt Hinz: Alexander Repnin, Fähnrich, Carl Walther Meyer: Alexander Bonin, Fähnrich, Gerhard Heine1. Fähnrich der Offizierschule, Kurt Herfurth2. Fähnrich der Offizierschule, Dieter Horn3. Fähnrich der Offizierschule, Hannes Ponsel4. Fähnrich der Offizierschule, Hella Ronald: Verkäuferin, Karl Harbacher: Affendompteur, Theodor Carlos: Edelmann, Walter von Allwörden: Adjutant des Oberst Runisch, Franz List: Hauptmann der Schlosswache, Rio Nobile: Französischer Gesandter, S. O. Schoening: Höfling, Ilse Abel1. Hofdame, Traute Bengen2. Hofdame, Hertha Guthmar3. Hofdame, Ellen Gutschmidt4. Hofdame, Hedwig Hildebrandt5. Hofdame, Gerda Preiß6. Hofdame, Erika Streithorst7. Hofdame, Alexander von Swaine: Solotänzer, Lula von Sachnowsky",,,,"Werner Hochbaum, Walther von Hollander",,"Otto Sucrow, Ida Hilgert",,,Oskar Schnirch,Wolfgang Hofmann,Manon Hahn,,"Hans Martin Cremer, Charles Amberg","Ernst Schülke, Adolf Braun",Anton Profes,,Anton Profes,,Itala-Film Gmb: H (Berlin),"Friedrich Wilhelm Gaik, Ottmar Ostermayr",Alberto Giacalone,Werner Hochbaum,"Hans Müller, Max Petz (Mitarbeit im Regiestab), Ernst Rechenmacher (Mitarbeit im Regiestab)","Johannes Vonberg, Fritz Kelch",Walter Wischniewsky,,Karl Ewald,,Martin Müller,,,,,,"Uraufführung (DE): 12.03.1936, Berlin, Atrium",
Fiakerlied,https://www.filmportal.de/film/fiakerlied_545acafb9131408cb10d3832aabc6a39,Spielfilm,1936,Deutschland,,,Emil Hasler,,"Paul Hörbiger: Fiakerkutscher Ferdinand Strödl, Gusti Huber: Praterartistin Ludmilla Berndt, Franz Schafheitlin: Max Jolander, ein feiner Herr, Erika Dannhoff: Franzi Preminger, ein junges Mädchen, Hermann Erhardt: Golo, der Messerwerfer, Josefine Dora: Frau Krögl, Schaubudenbesitzerin, Else Reval: Witwe Henghappel, Fuhrwerksbesitzerin, Tilde Hölzlin: Kathi Stübinger, Soubrette",,,,"Hans Sassmann, E. W. Emo",,,,,,,,,,,Nico Dostal,,Nico Dostal,,Algefa-Film Gmb: H (Allgemeine Filmaufnahme- und Vertriebs-Gmb: H) (Berlin),Fred Lyssa,"Karl Künzel, Paul Hörbiger",E. W. Emo,René Métain,,René Métain,,Robert Reitberger,,Friedrich Wilhelm Dustmann,,,"2300 m, 78 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Flitterwochen,https://www.filmportal.de/film/flitterwochen_f77290ec6d6b448c929eab4a16410c20,Spielfilm,1936,Deutschland,"Veit Massary, Carl Ludwig Löffert",,"Erich Zander, Willi Depenau",,"Anny Ondra: Ingeborg, Hans Söhnker: Hans, Carsta Löck: Medizinstudentin Brigitte, Robert Dorsay: Rechtsanwalt Alex, Else Reval: Hotelwirtin Frau Schnatterer, Rudolf Platte: Hoteldiener Peter, Anni Trautner: Zimmermädchen Marie, Adele Sandrock: Frau van Ternen, Marlise Ludwig: Miss Aldershot, Armin Schweizer: Kommerzienrat Gerlach, Antonie Jaeckel: Frau Gerlach, Helmut Weiss: Herr von Schottengruber, Ernst Behmer: Eisenbahnschaffner, Oscar Aigner, Curt Blachnitzky, Franz Felix, Hedi Höpfner: Tänzerin beim Maskenball, Margot Höpfner: Tänzerin beim Maskenball, Else Lüders, Arthur Reppert, Elisabeth von Rüts: Schachspielerin im Hotel, Alfred Stratmann, Karl Heidmann, Irene Hübner, Emmy Wiedenfeld",,,,"Franz Rauch, Carl Lamač",,,"Ernst Krüger, Hans Herbert Ulrich",,Friedl Behn-Grund,Franz von Klepacki,Otto Zander,,,"Adolf Doelle, Hermine Held",Franz R. Friedl,,,,Ondra-Lamac-Film Gmb: H (Berlin),Robert Leistenschneider,"Anny Ondra, Carl Lamač",Carl Lamač,Herbert Grünewald,"Walter Dettmann, Eduard Brenner",Ella Ensink,,,,Ludwig Ruhe,"Else von Steinkeller (Roman ""Die gefährliche Ingeborg"" (1929))",Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Krüger-Ulrich),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Forget Me Not,https://www.filmportal.de/film/forget-me-not_53bdf7b24c43472096a63aae032e9b1d,Spielfilm,1936,Großbritannien/Deutschland,,,,,"Beniamino Gigli, Joan Gardner, Jeanne Stuart, Hugh Wakefield",,,,,,,,,Hans Schneeberger,,,,,,"Mischa Spoliansky (arr ?), Ernesto de Curtis (Songs), Ernst Marischka (Songs)",,Muir Mathieson (Mus dir),,"London Film Productions Ltd. (London), Itala-Film Gmb: H (Berlin)",,,"Zoltan Korda, Stanley Irving",,,,,,,,,,"6555 ft = 1999 m, 72 min","35mm, 1:1.33",s/w,,
Eine Frau ohne Bedeutung,https://www.filmportal.de/film/eine-frau-ohne-bedeutung_d2661a0cddd94b789fb32e7fa02de88d,Spielfilm,1936,Deutschland,Gerhard Flockner,,"Hans Sohnle, Otto Erdmann",,"Gustaf Gründgens: Lord George Illingworth, Käthe Dorsch: Sylvia Kelvil, Friedrich Kayßler: Pfarrer Kelvil, Hans Leibelt: Alter Lord Illingworth, Marianne Hoppe: Hester Worsley, Albert Lieven: Gerald Arbuthnot, Paul Henckels: Lord Hunstaton, Käte Haack: Lady Hunstaton, Julia Serda: Lady Patricia, Annemarie Steinsieck: Lady Caroline, Friedl Haerlin: Lady Stutfield, Genia Nikolajewa: Mrs. Allonwy, Albert Florath: Lord Caverstam, Hans Junkermann: Lord Pontefreat, S. O. Schoening: Erzdiakon Daubeney, Heinrich Marlow: Lord Ashley, Hugo Werner-Kahle: Butler Wilkins, Wolf Trutz: Clubdiener Ward, Philipp Manning: Diener Parker, Eduard Bornträger: Archer, Karl Swinburne: Lord Warfield, Borwin Walth: Johnson, Arthur Winkler: Francis, Alfred Karen: Gast bei Lord Illingworth, Charlotte Krause-Walter",,,,"Thea von Harbou, Bernd Hofmann",,,,,Ewald Daub,,,,,,Clemens Schmalstich,,,,Majestic-Film Gmb: H (Berlin),Bruno Lopinski,"Franz Tappers, Helmut Eweler",Hans Steinhoff,Rudolf Hilberg,,Martha Dübber,,Kurt Wunsch,,Walter Janssen,"Oscar Wilde (Bühnenstück ""A Woman of no Importance"")",,"2222 m, 81 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Das Gäßchen zum Paradies,https://www.filmportal.de/film/das-gaesschen-zum-paradies_90a9cd078afc4518ba427237af72e353,Spielfilm,1936,Tschechoslowakei/Deutschland,,,"Andrej Andrejew, Bohumil Heš",,"Hans Moser: Tobias Haslinger, Hundefänger, Peter Bosse: Peter, ein Waisenknabe, Mady Rahl: Anni, Mädchen aus der Schießbude, Willi Schur: Gustav, Artist, Hilde Maroff: Sonja, seine Frau, Franz W. Schröder-Schrom: Körner, Verlagsdirektor, Zoe Walewska: Luise, seine Frau, Karl Hellmer: Hans, Karikaturist",Tr. Georg Wittuhn (deutsche Dialoge),,,"Hugo Haas, Otakar Vávra",,,,,Ferdinand Pecenka,,,,,,"Emil František Burian, Richard Ralf",,,,,,,Martin Frič,,,,,,,,,,"2055 m, 75 min","35mm, 1:1.33","s/w, Tobis-Klangfilm","Uraufführung (AT): 14.08.1936, Wien",
Les gais lurons,https://www.filmportal.de/film/les-gais-lurons_567673a494734508aee502eefb537c42,Spielfilm,1936,Deutschland,,,Erich Kettelhut,,"Lilian Harvey: Ann, Henri Garat: Gil, Stéphane Pizella: Frank, Henri Guisol: Stoddard, Jean Toulout: Juge, Paul Ollivier: Jackson, Pierre Magnier: Manning, Marcel Duhamel: Hopkins, Pierre Labry: Barmann, Thomas Cziruchin: Boxer, André Siméon, Bill-Bocketts, Raymond Aimos",Jacques Natanson,,,"Robert A. Stemmle, Paul Martin, Curt Goetz",,,Max Pfeiffer,,Konstantin Tschet,,Manon Hahn,,Jean Boyer,,Peter Kreuder Jr.,,Peter Kreuder Jr.,,Universum-Film AG (UFA) (Berlin),,,"Paul Martin, Jacques Natanson",,,Carl Otto Bartning,,,,"Fritz Thiery, Erich Leistner",,Alliance Cinématographique Européenne (A.C.E.) (Paris),,"35mm, 1:1,37","s/w, Ton",,
Der geheimnisvolle Mister X,https://www.filmportal.de/film/der-geheimnisvolle-mister-x_200072d23e6841fd83d6dccc7ce07036,Spielfilm,1936,Deutschland,,,,,"Hermann Thimig, Ralph Arthur Roberts, Mady Rahl, Annemarie Steinsieck, Herti Kirchner, Curt Ackermann, Eugen Rex, Erwin Biegel, Willi Schur, Robert Jungk, Otto Kronburger, Josef Reithofer",,,,"F. D. Andam, J. A. Hübler-Kahla",,,,,"Georg Muschner, Paul Rischke",,,,,,Jim Cowler,,,,,,,J. A. Hübler-Kahla,,,,,,,,,,,,,,
Geheimnis eines alten Hauses,https://www.filmportal.de/film/geheimnis-eines-alten-hauses_67700dcfecab47c78026146e1e6f86e7,Spielfilm,1936,Deutschland,,,,,"Magda Schneider, Wolf Albach-Retty, Grethe Weiser, Kurt Vespermann, Käte Haack, Artur Malkowsky, Paul Bildt, Ernst Waldow, Karl Etlinger, Lilo Bergen, Annemarie Korff, Paul Ceblin, Fred Goebel, Erich Harden, Paul Hildebrandt, Fritz Lafontaine, Karl Morvilius, Klaus Pohl, Josef Reithofer, Walter Steinweg, Hans Sternberg, Max Wilmsen, Achim von Biel",,,,S. S. von Varady,,,,,Hugo von Kaweczynski,,,,,,Werner Bochmann,,,,,,,Rudolf van der Noss,,,,,,,,,,"2373 m, 87 min","35mm, 1:1.33",s/w,,
Gleisdreieck,https://www.filmportal.de/film/gleisdreieck_a7baec64d3e34985a59343cc9d76b01e,Spielfilm,1936,Deutschland,Karl Gillmore,,"Karl Böhm, Erich Czerwonski",,"Gustav Fröhlich: U-Bahn-Fahrdienstleiter Hans Scheffler, Heli Finkenzeller: Gerda Volkmann, Paul Hoffmann: Max Volkmann, Otto Wernicke: Aufsichtsbeamter Scheffler, Hilde Sessak: Zigarettenverkäuferin Lotte Krüger, Fritz Genschow: Zugbegleiter Fritz Buchholz, Toni von Bukovics: Frau Scheffler, Eduard Wenck: Entlassener U-Bahner Gehrke, Albert Hörrmann: Ganove Hobby, Oscar Sabo: Taxifahrer, Werner Pledath: Kriminalkommissar König, Ellinor Büller: Chefin des Modesalons, Olly van Dyck: Gerdas Freundin im Modesalon, Edith Meinhard: Fahrkartenverkäuferin, Rudolf Essek: Geschäftsführer des Modesalons, Walter Gross: Besitzer des Möbelgeschäftes, Wolfgang Staudte: U-Bahn-Schaffner in der Generalversammlung, Harry Elnain: Freund von Max, Knut Hartwig2. Kriminalkommissar, Erich Kasch1. Kriminalbeamter, Rio Nobile2. Kriminalbeamter, Alfred Walter3. Kriminalbeamter, Helga Böttger: Gretchen, Adolf Fischer1. Reinigungskraft in der U-Bahn, Charly Berger2. Reinigungskraft in der U-Bahn, Erich Gühne: U-Bahn-Schaffner, Betty Waid: Fahrgast in der U-Bahn, Fritz Klaudius1. U-Bahn-Schaffner in der Generalversammlung, Arthur Kühn2. U-Bahn-Schaffner in der Generalversammlung, Hans Henninger: U-Bahner, Walter Lieck: Beamter im Meldeamt, Marie Sera: Zimmervermieterin, Arthur Reinhardt: Kellner im Restaurant, Alfred Karen: Kinokartenkäufer, Ludwig Andersen: Geldvermittler, Kurt Keller-Nebri: Kriminalbeamter im U-Bahn-Schacht, Alfred Stein: Gast im Restaurant, Lotte Spira",,,,"Rolf E. Vanloo, Robert A. Stemmle",,,"Robert Wuellner, Hans Herbert Ulrich",Rolf E. Vanloo (Novelle),Karl Puth,,"Walter Leder, Paula Hettwer",,,"Friedrich Havenstein, Harry Pantzer",Hans-Otto Borgmann,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Hans von Wolzogen,,Robert A. Stemmle,"Hans Abrell, Roger von Norman","Alfred Schütz, Ernst Thege",Roger von Norman,,Alexander Schmoll,,"Carlheinz Becker, Werner Pohl",,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),"2209 m, 80 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Glückskinder,https://www.filmportal.de/film/glueckskinder_e7fb9fbef45140d7b25c5d1a8204fdb7,Spielfilm,1936,Deutschland,Dietrich von Theobald,,Erich Kettelhut,,"Lilian Harvey: Ann Garden, Willy Fritsch: Gil Taylor, Paul Kemp: Reporter Frank Black, Oskar Sima: Reporter Stoddard, Fred Goebel: Reporter Bill, Erich Kestin: Reporter Hopkins, Otto Stoeckel: Chefredakteur Manning, Paul Bildt: Schnellrichter, Albert FlorathÖlkönig Jackson, Thomas Cziruchin: Boxer Brown, Kurt Seifert: Dicker Gastwirt, Carl Merznicht: Reporter beim Schnellgericht, Walter Steinweg: Barmann, Paul Rehkopf: Zeitungskollege, Jac Diehl: Zeitungskollege, Max W. Hiller: Standesbeamter, Hermann Mayer-Falkow: Schalterbeamter, Fred Köster: Gerichtsschreiber, Peter Lau: Diener, Günther Brackmann: Laufbursche, Albert Karchow: Beisitzer des Schnellrichters, Egon Stief: Gerichtsbeamter, Fritz Draeger: Reporter beim Schnellgericht, Wilhelm Grosse1. Zuschauer beim Schnellgericht, Hadrian Maria Netto2. Zuschauer beim Schnellgericht, Leo Sloma3. Zuschauer beim Schnellgericht, Wolf Ackva: Jacksons Sekretär, Willy Brüdjam: Kriminalbeamter bei Jackson, Fred Beckers: Opernbesucher, Arno Ebert, Ingvelde Knudsen, Elly von Kovatsy, Dirk Magre, Dagmar Muthardt, Elisabeth Neumann-Viertel, Elena Lauri",Curt Goetz,,,"Robert A. Stemmle, Paul Martin",,"Max König, Walter Salemann",Max Pfeiffer,,Konstantin Tschet,Erich Rudolf Schmidtke,Manon Hahn,,Hans Fritz Beckmann,,Peter Kreuder Jr.,,Peter Kreuder Jr.,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Max Pfeiffer),,,Paul Martin,Paul Zils,"Emil Freude, Max Linde",Carl Otto Bartning,,Otto Schulz,,"Fritz Thiery, Erich Leistner","Brian Marlow, Thyra Samter Winslow (Amerikanische Filmnovelle ""Lady Beware"")",,"2558 m, 93 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Die große und die kleine Welt,https://www.filmportal.de/film/die-grosse-und-die-kleine-welt_4e30470c08b443ccb2298a62dd1564b6,Spielfilm,1936,Deutschland,,,,,"Ludwig Schmitz, Adele Sandrock, Genia Nikolajewa, Viktor de Kowa, Paul Henckels, O. E. Hasse, Heinrich George, Albert Florath, Gerhard Bienert",,,,"Fritz Rau, Johannes Riemann",,,,,"Franz Koch, Josef Illig",,,,,,Michael Jary,,,,,,,Johannes Riemann,,,,,,,,,,"2691 m, 98 min","35mm, 1:1.33",s/w,,
Hans im Glück,https://www.filmportal.de/film/hans-im-glueck_3ac2cbfc671c41aabc5f5cabd0994698,Spielfilm,1936,Deutschland,Franz Schwarz,,"Robert Herlth, Walter Röhrig",,"Erwin Linder: Hans, Georgia Holl: Mädchen, Oskar Simaschwarzer Fähnrich, Lola Chlud: Wirtin, Rudolf Platte: Krämer, Elsa Wagner: Mutter, Rudolf Biebrach: Müller, Käte Haack: Müllerin, Eugen Rex: Bauer mit der Kuh, Erich Dunskus: Bauer mit dem Schwein, Hans Schultze: Bauer mit der Gans, Sepp Litschweißer Fähnrich, Paul Rehkopf, Arthur Reppert, Gerhard Dammann, Hugo Flink, Ernst Behmer",,,,"Robert Herlth, Walter Röhrig",,Hans Kothe,,,"Werner Bohne (Atelier), Kurt Neubert (Außenaufnahmen)",Kurt Neubert,,,,"Franz Siebert, Ilse Siebert",Heinz-Friedel Heddenhausen,,,,Delta-Film Produktions- und Vertriebs Gmb: H (Berlin),Walter Scheunemann,Hermann Schmidt,"Robert Herlth, Walter Röhrig",Heinz Fiebig,Otto Krüerke,Rudolf Schaad,,Rudolf Brix,,Erich Leistner,,,"2413 m, 88 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Heißes Blut,https://www.filmportal.de/film/heisses-blut_30bd6337b3444d21822f7a11312fea01,Spielfilm,1936,Deutschland,,,"Carl Ludwig Kirmse, Hanns H. Kuhnert",,"Marika Rökk: Marika von Körössy, Paul Kemp: Joszi, Ursula Grabley: Honka von Peredy, Hans Stüwe: Tibor von Dénes, Max Gülstorff: Béla von Peredy, Gertrud Wolle: Baronin Körössy, Franz Schöber: Varga, Heinrich Berg: Leutnant Varady, Erik Ode, Erich Dunskus, Hellmuth Passarge, Georg Heinrich Schnell, Emil Roosz, Lajos Farkas",,,,"Rudo Ritter, L. A. C. Müller",,,Alfred Greven,,Werner Bohne,,,,Charles Amberg,,Franz Doelle,,,,Universum-Film AG (UFA) (Berlin),,,Georg Jacoby,,,Oswald Hafenrichter,,,,Dr. Fritz Seidel,,,,,,,
"Das Hermännchen. Nee, nee, was es nich' alles gibt",https://www.filmportal.de/film/das-hermaennchen-nee-nee-was-es-nich-alles-gibt_5d206e17f1004b1dac85cf6068373834,Spielfilm,1936,Deutschland,Hanns Theo Grust,,Ludwig Reiber,,"Rudi Rauher: Rudi, Karl Wilhelmi: Karl, Hans Salcher: Hans, Walter Blusch: Hermann, genannt Hermännchen, Antonie Pütz-Fricke: Gudula Muffenbach, Hilde Krüger: Hilde Brandt, Paul Henckels: Thalia-Direktor Wengen, Eduard Wesener: Kurt, Paul Beckers: Der Komiker, Lotte Rausch: Schauspielerin Lotte Klein, Vicky Werckmeister: Lia Pia, Paul Westermeier: Kraftmensch August, Erich Fiedler: Reklamechef, Leo Peukert: Schiedsmann, Gerhard Dammann: Hotelportier, Else Reval: Pensionsinhaberin Müller, Willy Kaufmann: Stimmungssänger, Lotte Rokoll: Dienstmädchen, Charly Kracker: Typ, Erwin Mosblech: Typ, Hans Jöckel: Hartmann, Gerti Gerdt: Tänzerin, Karl Harbachervorsprechender Schauspieler, Traute Bengen, Paul Ceblin, Änne von Elms, Andrea Germann, Claire Glib, Milo Mano, Margit Osterloh, Ilonka Sabban, Eleonore Tappert, Josefine Vettori, Emmy Wyda",,,,"Theo Rausch (und Texte), H. W. Becker",,,Walter Schneider,,Carl Drews,,,,,,Gustav Kneip,,Richard Stauch,,Maxim Film Gmb: H (Berlin),Walter Schneider,,Heinz Paul,,,Willy Zeunert,,,,Bruno Suckau,,,"10 Akte, 2412 m",35mm,"s/w, Tobis-Klangfilm",,
Hilde und die 4 PS,https://www.filmportal.de/film/hilde-und-die-4-ps_cbd0671d1ac94078b2073b11d576ff20,Spielfilm,1936,Deutschland,,,,,"Gerhard Dammann, Grethe Weiser, Walter Steinbeck",,Alf Teichs (Chefdramaturg),,,,,,,,,,,,,,,,,,,,Heinz Paul,,,,,,,,,,,,,,
Ein Hochzeitstraum,https://www.filmportal.de/film/ein-hochzeitstraum_59e104143196446e8b4bebaba58bf6c1,Spielfilm,1936,Deutschland,"Walter Lehmann, Carl W. Tetting",,"Hermann Warm, Carl Haacker",,"Ida Wüst: Frau Polenska, Heinz Salfner: Fürst Narischkin, Inge List: Tochter Vera Polenska, Ferdinand Marian: Chauffeur Paul Puschkinow, Theo Lingen: Prinz von Illyrien, Bruno Hübner: Iwan, Hans Junkermann: Kammerdiener Francois, Hans Leibelt: Graf Morotschin, Werner Scharf: Michalek, Julius Brandt: Hoteldirektor Monet, S. O. Schoening: Grenzsoldat, Erich Meißel1. Offizier, Georg A. Profé2. Offizier, Carl Heinrich Worth: Zollbeamter, Luise Hohorst, Heinrich Berg, Egon Brosig, Max Mothes, Ernst Rotmund, Richard Ludwig, Josef Karma, Kurt Klotz-Oberland, Kurt Mahncke, Ernst Rennspies",,,,"Emil Burri, Inge Lux",,"Walter Leder, Hedwig Müller",K. J. Fritzsche,,Friedl Behn-Grund,Franz von Klepacki,,,Hans Fritz Beckmann,"Willi Grabow, Karl Hanoszek",Peter Kreuder Jr.,,Peter Kreuder Jr.,,Tobis-Magna-Filmproduktion Gmb: H (Berlin),Fritz Klotzsch,K. J. Fritzsche,Erich Engel,"Carl W. Tetting, Viktor Becker","Karl Meyer, Otto Garden",Walter Fredersdorf,,Richard Wesel,,Fritz Seeger,"Axel Nielsen (Bühnenstück ""Kontuschowska"")",,"10 Akte, 2626 m, 96 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 08.10.1936, München, Gloria-Palast, Rathaus-Lichtspiele",
Das Hofkonzert,https://www.filmportal.de/film/das-hofkonzert_40ab4319b1e640dabe3d927248b077c4,Spielfilm,1936,Deutschland,"Fritz Schwarz, Fritz Andreas Brodersen",,Fritz Maurischat,,"Marta Eggerth: Christine Holm alias Sängerin Belotti, Johannes Heesters: Leutnant Walter von Arnegg, Herbert Hübner: Staatminister von Arnegg, Otto Tressler: Landesfürst Serenissimus, Rudolf Klein-Rogge: Oberst Flumms, Flockina von Platen: Gräfin Hadersdorff, Ernst Waldow: Damewäschevertreter von Zunder, Hans Richter: Gefreiter der Grenzwache Veit, Ingeborg von Kusserow: Zofe Babette, Kurt Meisel: Leutnant Florian Schwälble, Alfred Abel: Dichter Knips, Edwin Jürgensen: Theaterintendant, Rudolf Platte: Hofkapellmeister, Iwa Wanja: Sängerin Tamara Pinelli, Günther Ballier: Chefoffizier der Hofarchive, Johannes Bergfeldt: Lakai beim Hofkonzert, Fritz Berghof: Drehorgelspieler, Jac Diehl: Mitglied des Hofochesters, Fritz Eckert: Offizier der Grenzwache, Hildegard Friebel: Jüngere Hofdame, Hans Halden: Arzt, Hans Hermann SchaufußBibliothekar, Carl Merznicht: Hornbläser des Hoforchesters, Oscar Sabo: Paukenspieler des Hoforchesters, Werner Stock: Fotograf, Arnim Süssenguth: Offizier der Hofarchive, Toni TetzlaffÄltere Hofdame, Theodor Thony: Mitglied des Hoforchesters, Inge Vesten: Jüngere Hofdame, Max Vierlinger: Geiger des Hoforchesters, Ruth von Zerboni: Vertraute der Gräfin Hadersdorff, Thea Truhlsen: Vertraute der Sängerin Pinelli, Berthold Ebbecke: Offizier der Hofarchive, Ilse Sommer: Jüngere Hofdame, Emmi de Néve, Walther Blanke, Rudolf Essek, Willi Schur",,,,"Franz Wallner-Basté, Detlef Sierck",,"Eduard Weinert, Gertrud Wendt, Karl-Heinz Stempel",Bruno Duday,,Franz Weihmayr,Kurt Hasse,Manon Hahn,,"Hans Bussmann, Kurt Heynicke, Eduard Mörike, Aldo von Pinelli",,"Robert Schumann, Edmund Nick, Ferenc Vecsey",,Edmund Nick,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Erich Holder,,Detlef Sierck,"Erich Kobler, Anton Weissenbach",Max Balzer,Erich Kobler,,Otto Schulz,,Erich Leistner,"Paul Verhoeven (Bühnenstück ""Das kleine Hofkonzert""), Toni Impekoven",,"9 Akte, 2320 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Hummel - Hummel,https://www.filmportal.de/film/hummel-hummel_a8ac4cc83f124d6ca9804adceaae8d2d,Spielfilm,1936,Deutschland,,,,,"Paul Henckels, Hans Junkermann, Paul Westermeier, Josef Sieber",,,,"Hanns Marschall, Hans Gustl Kernmayr, Gerd Tolzien",,,,,"Edgar S. Ziesemer, Erich Claunigk",,,,"Aldo von Pinelli, Hans Fritz Beckmann",,"Will Meisel, Fritz Domina",,,,Aco-Film Gmb: H (Berlin),,,Alwin Elling,,,,,,,,,,"2393 m, 87 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
