Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
"Don Juan, Weib und Hölle",https://www.filmportal.de/film/don-juan-weib-und-hoelle_37f801a4aa3e42f990335604887685ab,Spielfilm,1920,Deutschland,,,,,"Carl Günther, Mela Schwarz",,,,Robert Heymann,,,,,,,,,,,,,,,,,,Max Maschke,,,,,,,,,,,,,,
Das Doppelgesicht,https://www.filmportal.de/film/das-doppelgesicht_c5674472738649c8a100b0d679388b79,Spielfilm,1920,Deutschland,,,,,Rolf Loer: Phantomas,,,,,,,,,,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,Mutz Greenbaum,,,,,,,,,,,,,,
Die Dorfhexe,https://www.filmportal.de/film/die-dorfhexe_b524b424ac4c468ea08508f64f797ac5,Spielfilm,1920,Deutschland,,,,,"Julius Brandt: Charly Bill, Hermann Planer, Max Rolf, Ruth von Wedell, Alfred Lenz, Hans Felix, Anka Selma, Erich Harden",,,,Leopold Bauer,,,,,,,,,,,,,,,Anker-Film Leopold Bauer (Berlin),,,Leopold Bauer,,,,,,,,,,,,,,
Dorle's Verlobungsgift,https://www.filmportal.de/film/dorles-verlobungsgift_3bafb7cd48e54f8ea0820d4a16c8e2aa,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der Hund von Baskerville: Dr. Macdonalds Sanatorium,https://www.filmportal.de/film/der-hund-von-baskerville-dr-macdonalds-sanatorium_8d699d136bce419ba12856517d0d5b4b,Spielfilm,1920,Deutschland,,,,,"Erich Kaiser-Titz: Sherlock Holmes, Hanni Weisse: Laura Lyons, Friedrich Kühne: Stapelton, Erwin Fichtner: Lord Henry von Baskerville, Andreas von Horn: Butler Barrymore, Lya Sellin",,,,Robert Liebmann,,,,,,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,Willy Zeyn Sr.,,,,,,,,"Arthur Conan Doyle (Roman ""The Hound of the Baskervilles"")",,,"35mm, 1:1,33","s/w, stumm",,
Dr. Steffens seltsamster Fall,https://www.filmportal.de/film/dr-steffens-seltsamster-fall_653947303c124046a4249ea4003e4d18,Spielfilm,1920,Deutschland,,,Carl Ludwig Kirmse,,"Georg Heinrich, Fritz Greiner, Else Bodenheim, John W. Lantzsch, Margarete Kleinhruby, Camillo Triembacher",,,,Toni Attenberger,,,,,"Karl Attenberger, Gustave Preiß",,,,,,,,,,Emelka-Konzern (München),,,Toni Attenberger,,,,,,,,,,"1482 m, 54 min",35mm,,,Prüfung: 12.01.1921
Das Drama von Glossow,https://www.filmportal.de/film/das-drama-von-glossow_99f21eee955946a3962113eebc916749,Spielfilm,1920,Deutschland,,,Artur Günther,,"Grete Hollmann= Grete, Lina Salten, Magnus Stifter, Paul Biensfeldt, Fred Immler",,,,Rosa Porten,,,,,Franz Stein,,,,,,,,,,,,,Franz Eckstein,,,,,,,,,,"5 Akte, 1608 m","35mm, 1:1.33",,,
Drei Dolche im Stein,https://www.filmportal.de/film/drei-dolche-im-stein_c8a17f2d803e4e67866beaf2844cc9b3,Spielfilm,1920,Deutschland,,,,,"Eduard Rothauser: Detektiv Fred Horst, Gerda Frey, Paul Rainer, Ilse Wilke",,,,,,,,,,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Drei Nächte,https://www.filmportal.de/film/drei-naechte_f816f651fad94d828fb9ffdfa5ae9872,Spielfilm,1920,Deutschland,,,Fritz Kraencke,,"Reinhold Schünzel: Anton Wicleff, Sybil Morel: Edith, Otto Gebühr: William Mc: Pearson, Leo Selma, Grete Hollmann",,,,"Victor Alt, Werner Brandt",,,,,"Mutz Greenbaum, Hans Karl Gottschalk",,,,,,,,,,,,,Carl Boese,,,,,,,,,,"6 Akte, 2099 m",,stumm,,
Die drei Rubine,https://www.filmportal.de/film/die-drei-rubine_f50a2ed9e55a4f7298c8894809f167cb,Spielfilm,1920,Deutschland,,,,,"Hans Felix: Jack Murphi, Detektiv, Julius Brandt: Charly Bill, Hans Suchanek: Lord Curzon, Richard Senius: Mr. Morton, Hermann Eisenlohr: Fred Hunter, Friedrich Reben: Tommy Hunter, Else Iven: Elvira, Lebedame, Max Wolf: Sanden, Kommissar, Bruno Randolf: Mr. Bird",,,,"Leopold Bauer, Hans Felix",,,,,,,,,,,,,,,Anker-Film Leopold Bauer (Berlin),,,Leopold Bauer,,,,,,,,,,,,,,
Die drei Tänze der Mary Wilford,https://www.filmportal.de/film/die-drei-taenze-der-mary-wilford_b69d3f96efe44b5394a36c99c35c9733,Spielfilm,1920,Deutschland,,,,,"Erika Glässner, Friedrich Fehér, Ludwig Hartau, Hermann Vallentin, Reinhold Köstlin",,,,"Johannes Brandt, Robert Wiene",,,,,Willibald Gaebel,,,,,,,,,,,,,Robert Wiene,,,,,,,,,,,,,,
Die Dreizehn aus Stahl,https://www.filmportal.de/film/die-dreizehn-aus-stahl_d9307d5853154b7fa6236c195d7c9e58,Spielfilm,1920,Deutschland,,,Franz Seemann,,"Carl de Vogt, Claire Lotto, Camillo Triembacher, Lo Wedekind, Georg Heinrich Schnell, Joseph Klein, Rolf Prasch, Fritz Zimmermann, Paul Hallström, Lore Busch, Nien Sön Ling, Rudolf Hofbauer, Auguste Prasch-Grevenberg, Karl A. Römer?",,,,"Wolfgang Geiger, Johannes Guter",,,,,Adolf Otto Weitzenberg,,,,,,,,,,Decla-Bioscop AG (Berlin),,,Johannes Guter,,,,,,,,,,,,,,
"Drum prüfe, wer sich ewig bindet",https://www.filmportal.de/film/drum-pruefe-wer-sich-ewig-bindet_2a8d4e9cf3ff4cd8ab995c3a8cc05973,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durch alle Höllen,https://www.filmportal.de/film/durch-alle-hoellen_6d22fbe12b8948ea9838a9f05759da55,Spielfilm,1920,Deutschland,,,,,"Camillo Triembacher, Annemarie Holsten: Hexe, Rolf Pinegger, Hermann Nesselträger, Adolf Hille",,,,Toni Attenberger,,,,,"Helmar Lerski, Karl Attenberger",,,,,,,,,,,,,Toni Attenberger,,,,,,,,,,"5 Akte, 1644 m","35mm, 1:1,33","s/w, ohne Ton",,
Durch Liebe zum Haß,https://www.filmportal.de/film/durch-liebe-zum-hass_db80e8be6cf34c7b849982f76746d847,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35mm, 1:1.33",,,
Durch Seligkeit und Sünden,https://www.filmportal.de/film/durch-seligkeit-und-suenden_f12ea41315424532b5db737ca5e17080,Spielfilm,1920,Deutschland,,,Jacek Rotmil,,"Hans Wallner: Peter Wolfram, Türmer der Marienkirche, Iven Andersen: Klärchen, seine Tochter, Rudolf Horpatzki: Jörg Möller, Matrose, Anni Muth: Brigitte, seine Tochter, Gustav Adolf Semler: Heinz Roden, Schauspieler, Martha Walter: Wilhelmine Vogelhuber, Theaterdirektorin",,,,Carl Schneider,,,,,Axel Graatkjær,,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,Hubert Moest,,,,,,,,,,,,,,
Ede & Co.,https://www.filmportal.de/film/ede-co_8d6c6d7f6a884c3e9b28843170fb71fd,Spielfilm,1920,Deutschland,,,Gustav A. Knauer,,"Curt Wolfram Kießlich, Hermann Picha, Ortrud Wagner= Ortrud?, Gustav Botz, Julietta Brandt",,,,"Curt Wolfram Kießlich, L. Boddin",,,,,Friedrich Paulmann,,,,,,,,,,,,,Rudolf Meinhardt-Jünger,,,,,,,,,,,,,,
Die Ehe des Ham Torwest (Mausi),https://www.filmportal.de/film/die-ehe-des-ham-torwest-mausi_a8bf2b98631a45809928dd44a3a6596f,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehe man Ehemann wird,https://www.filmportal.de/film/ehe-man-ehemann-wird_4bb079a4b6674db28ab44a135abbd242,Spielfilm,1920,Deutschland,,,,,"Edna Foster, Julius Falkenstein, Johanna Ewald, Maria Grimm-Einödshofer, Josef Schelepa",,,,Alfred Tostary,,,,,,,,,,,,,,,,,,Alfred Tostary,,,,,,,,,,,,,,
Ein Ehehindernis,https://www.filmportal.de/film/ein-ehehindernis_385cc5891be74325ba16279ceb2b88e6,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Willy Heß Filmges. und Filmfabrik (Berlin),,,,,,,,,,,,,,,,,
Das eherne Gesetz,https://www.filmportal.de/film/das-eherne-gesetz_e33bad0c9682464e8ef754109d0fe815,Spielfilm,1920,Deutschland,,,,,Charles Willy Kayser,,,,Jane Bess,,,,,,,,,,,,,,,,,,"Jaap Speyer (?), Wolfgang Neff",,,,,,,,,,"4 Akte, 1205 m","35mm, 1:1.33",,,
Die Eidechse,https://www.filmportal.de/film/die-eidechse_b198c169c30f443faca6426c2bebdf8b,Spielfilm,1920,Deutschland,,,,,"Eduard Rothauser: Detektiv Fred Horst, Margit Barnay, Joseph Sieger, Ferdinand Robert, Oskar Marion, Georg Brandler, Tom Larry",,,,Siegfried Dessauer,,,,,Willy Rothe,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Die eifersüchtige Haushälterin,https://www.filmportal.de/film/die-eifersuechtige-haushaelterin_3acfee3ea2424b8e9c610e0375f72de8,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Rudolf Storch,,,,,,,,,,,"35mm, 1:1.33",,,
Der Einäugige,https://www.filmportal.de/film/der-einaeugige_8b457d42aaac4b47a2eea8c882c0c364,Spielfilm,1920,Deutschland,,,Kurt Dürnhöfer,,"Fritz Greinerder Einäugige, Carl Auen, Lisa Kresse",,,,,,,,,Willy Großstück,,,,,,,,,,Eduard Herminghaus (München),,,Josef Coenen,,,,,,,,,,,,,,
Einbrecher,https://www.filmportal.de/film/einbrecher_8d36407d4a7a402fbc3d139bdd35d3a5,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eines großen Mannes Liebe,https://www.filmportal.de/film/eines-grossen-mannes-liebe_9ae96c6c0d754cbbad0250a2c26db857,Spielfilm,1920,Deutschland,,,Hans Sohnle,,"Lotte Neumann, Felix Basch, Lina Lossen, Harry Nestor, Franz Egénieff, Dora Schlüter, Hans Brockmann, Julia Serda",,,,Robert Liebmann,,,,,Otto Tober,,Hans Sohnle,,,,,,,,,,,Rudolf Biebrach,,,,,,,,,,,,,,
Die einsame Insel,https://www.filmportal.de/film/die-einsame-insel_623037dfac314c75863f8287830bb4c3,Spielfilm,1920,Deutschland,,,,,"Hans Mierendorff: Baron Ralph von Hendersen, Helga Molander: Solveg, Kurt Keller-Nebri: Harald von Roskielde, ihr Ehemann, Ernst Waldow: Erik, beider Sohn, Maria Lux: Tante Eulania, Max Ruhbeck: Pastor Johansen, Robert Forsch: Samuel Rachelmann, dunkle Existenz, Lilli Bernsdorf: Dolores Pasquita, exotische Tänzerin, Jakob Petersen: Einsiedler, Paul Bliss: Geh. Sanitätsrat Dr. Korff, Clemens Kaufung: Joe Gibson, Privatdetektiv, Paul Appelt: John, Kammerdiener",,,,Karl Figdor,,,,,Eugen Hamm,,,,,,,,,,Lucifer-Film Co Gmb: H (Berlin),,,Hans Mierendorff,,,,,,,,,,,,,,
Das einsame Wrack,https://www.filmportal.de/film/das-einsame-wrack_b8be69f3cd524245ba6471e1b64cc900,Spielfilm,1920,Deutschland,,,,,"Loo Holl, Harry Liedtke, Eugen Rex, Helene Voß, Dora Kasan",,,,,,,,,Heinz Carl Heiland,,,,,,,,,,Heinz Carl Heiland-Film (Berlin),,,Heinz Carl Heiland,,,,,,,,,,"6 Akte, 2499 m","35mm, 1:1.33","s/w, stumm",,
Die Eisenbahnräuber,https://www.filmportal.de/film/die-eisenbahnraeuber_01f36d8889bd45d79c0c26ca40c04c9a,Spielfilm,1920,Deutschland,,,,,"Fred Stranz: Texas-Fred, Robert Basilice, Julius Stettner, Lo Kary, Fred Brand, J. Beyrer, Vittorio Güttner",,,,Fred Stranz,,,,,August Arnold,,,,,,,,,,Sport-Film A. Stranz (München),,,Fred Stranz,,,,,,,,,,,,,,
"Else, die Räuberbraut",https://www.filmportal.de/film/else-die-raeuberbraut_556ed07fa1b243f4ae0e6703a6c369bf,Spielfilm,1920,Deutschland,,,,,"Else Eckersberg, Fritz Kampers",,,,Walter Schmidthässler,,,,,,,,,,,,,,,,,,Rudi Bach,,,,,,,,,,,,,,
Das Ende des Abenteurers Paolo de Caspado,https://www.filmportal.de/film/das-ende-des-abenteurers-paolo-de-caspado_a498d4a222f8480e831fb5fbdc504311,Spielfilm,1920,Deutschland,,,Kurt Dürnhöfer,,"Fritz Greiner: Paolo, Carla Ferra: Arsena, Ernst Rückert: Arsenas Bruder, Grete Reinwald: Margit, Josef Berger, Max Weydner, Fritz Kampers, Hans Stauffen",,,,Franz Seitz Sr.,,,,,Karl Attenberger,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,"5 Akte, 1919 m","35mm, 1:1.33","s/w, stumm","Uraufführung (DE): August 1920, München",
Endlich allein - duljöh,https://www.filmportal.de/film/endlich-allein-duljoeh_947ad82d6a8a4e0587f93784a0b329ec,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entblätterte Blüten,https://www.filmportal.de/film/entblaetterte-blueten_98c0eb1020c648cfb7dfc3e86dd5e7cf,Spielfilm,1920,Deutschland,,,,,"Curt Ehrle, Hugo Flink, Hedda Forsten, Louis Ralph, Mia Pankau, Emil Rameau",,,,Toni Dathe,,,,,,,,,,,,,,,,,,Jaap Speyer,,,,,,,,,,,,,,
Die entfesselte Menschheit,https://www.filmportal.de/film/die-entfesselte-menschheit_e4f3f643fe3e4bf0806ccd35a90cbe66,Spielfilm,1920,Deutschland,,,"Willi A. Herrmann, Paul Lachenauer",,"Eugen Klöpfer: Karenow, Anführer der Freiheitsbewegung, Paul Hartmann: Michael Klarenbach, Chemiker, Carl de Vogt: Winterstein, Karenows Mitarbeiter, Emil Lindt: Leutenholz, Redakteur der roten Fackel, Hermann Bachmann: Direktor Turenius, Arthur Bergen: Franziskus Turenius, sein Sohn, Gertrud Hoffman: Rita, Clarenbachs Frau, Marion Illing: Camilla, Wintersteins Geliebte, Georg John: Fritz Breese, Arbeiter, Alfred Fischer: Fremder, Clementine Plessner: Wirtin bei Karenow, Prof. Wolfgang Heinz: Kulicke, Arbeiter, Kurt Mikulski: Lehmann, Arbeiter, Leo Koffler: Trödler, Emil Linzen: Christof Jessen, Menschheitsapostel, Rosa Valetti: Anführerin des Pöbels, Hella Tornegg1. Anführerin des Pöbels, Lydia Potokaja2. Anführerin des Pöbels, Maria Forescu3. Anführerin des Pöbels, Sylvia Torff4. Anführerin des Pöbels",,,,Joseph Delmont,,,,,"Gustave Preiß, Emil Schünemann",,,,,,,,,,Nivo-Film-Comp. Gmb: H (Berlin),,,Joseph Delmont,,,,,,,,"Max Glass (Roman ""Die entfesselte Menschheit"")",,"6 Akte, 2453 m","35mm, 1:1.33","s/w, stumm","Voraufführung (DE): 22.04.1920, Berlin, Terra-Theater Motivhaus, Interessentenvorführung",
Der entflohene Paletot,https://www.filmportal.de/film/der-entflohene-paletot_4ab51a7069ca4d53889603252856c093,Spielfilm,1920,Deutschland,,,,,Rudi Oehler,,,,Walter Schmidthässler,,,,,,,,,,,,,,,,,,Rudi Oehler,,,,,,,,,,,,,,
Entgleist,https://www.filmportal.de/film/entgleist_92bc8bb50e30420892e9073ab29a3ca7,Spielfilm,1920,Deutschland,,,Eduard Nickler,,"Wilhelm Diegelmann: Wachtmeister a.d. Heilberg, Ernst Hofmann: Sohn Hans Heilberg, Erra Bognar: Tochter Else Heilberg, Tessi Nürnberg: Elses Freundin, Heinrich Peer, Adolf Edgar Licho, Josef Commer, Marie-Luise Jürgens, Colette Corder, Martha Angerstein, Charly Berger",,,,"Hans Hyan, William Karfiol",,,,,Heinrich Gärtner,,,,,,,,,,,,,William Karfiol,,,,,,,,,,"6 Akte, 2179 m",,stumm,,"Zensur (DE): 24.02.1921, B.01395, Verbot"
Er oder Er,https://www.filmportal.de/film/er-oder-er_9229a7ff375d4e28bfdf3329649fe681,Spielfilm,1920,Deutschland,,,,,Gerhard Dammann,,,,Gerhard Dammann (?),,,,,,,,,,,,,,,Dammann-Film Gmb: H (Berlin),,,Gerhard Dammann (?),,,,,,,,,,,,,,
Der Erbe von Carlington,https://www.filmportal.de/film/der-erbe-von-carlington_a602604d5aa44c2885a5a1de85c303c6,Spielfilm,1920,Deutschland,,,Siegfried Wroblewsky,,"Albert Paul: Herzog von Carlington, Bruno Kastner: Percy, sein ältester Sohn, Ernst Rotmund: Edmond, sein zweiter Sohn, Käte Haack: Helen, Fritz Richard: Prof. Burton, ihr Onkel, Georg John: Dr. Cheppert, Arzt, Gustav Botz: Pfarrer, Leonhard Haskel: Samuel, ein Jude",,,,"Ida Wüst, Georg Kaiser",,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Erbhose,https://www.filmportal.de/film/die-erbhose_732a85193c3840d983b010ae4a6c3751,Spielfilm,1920,Deutschland,,,,,"Paul Heidemann, Emil Stammer, Robert Steinberger",,,,"Hubert Heidemann, Georg Schubert",,,,,,,,,,,,,,,,,,Georg Schubert,,,,,,,,,,,,,,
Die Erbschaft der Inge Stanhope,https://www.filmportal.de/film/die-erbschaft-der-inge-stanhope_6583610e595e4649aa2a4719ad3fa2c7,Spielfilm,1920,Deutschland,,,,,"Rita Parsen, Willy Strehl, Wilma von Mayburg, Gustav Bergholz",,,,Carlheinz Carell,,,,,,,,,,,,,,,,,,Rudi Bach,,,,,,,,,,,,,,
Die Erlebnisse der berühmten Tänzerin Fanny Elßler,https://www.filmportal.de/film/die-erlebnisse-der-beruehmten-taenzerin-fanny-elssler_e4db4690dc4c4759a9914838ba4e8fea,Spielfilm,1920,Deutschland,,,Fritz Lederer,,"Lya Mara, Karl Platen, Ernst Hofmann, Rudolf Forster, Heinrich Peer, Ilka Grüning, Josef Reithofer, Karl Harbacher, Hilde Arndt",,,,Fanny Carlsen,,,,,Willy Goldberger,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Erpreßt,https://www.filmportal.de/film/erpresst_562e59f6f11b4bbba1e403e46715cdc3,Spielfilm,1920,Deutschland,,,,,"Gertrud Welcker, Ernst Deutsch, Ludwig Rex, Karl Falkenberg, Hella Tornegg",,,,Friedel Köhne,,,,,,,,,,,,,,,Mosch-Film Richard Mosch (Berlin),,,Carl Boese,,,,,,,,,,,,,,
"Erst der Vater, dann der Sohn",https://www.filmportal.de/film/erst-der-vater-dann-der-sohn_94fe9a00a90d4c99bfd6ab60d7bbe8a9,Spielfilm,1920,Deutschland,,,,,Rudi Oehler,,,,Max Bauer,,,,,,,,,,,,,,,,,,Rudi Oehler,,,,,,,,,,,,,,
Es bleibt in der Familie,https://www.filmportal.de/film/es-bleibt-in-der-familie_b078d92b463c4012b68607f3de91e5b0,Spielfilm,1920,Deutschland,,,August Rinaldi,,"Paul Heidemann: Paul Sperling, Josefine Dora: Hulda Wadenkrampf, Herbert Paulmüller: Emil Semmel, Steffi Burg: Irene, Arthur Weinschenk: Freund Tulpe",,,,"Gerhard Lamprecht, Heinz Gordon",,,,,Friedrich Weinmann,,,,,,,,,,Paul Heidemann-Film Gmb: H (Berlin),,,Gerhard Lamprecht,,,,,,,,,,"3 Akte, 715 m","35mm, 1:1,37","s/w, Stumm",,
Eva kann nicht küßen,https://www.filmportal.de/film/eva-kann-nicht-kuessen_f1e133b87a9e4dd88d39be4b0173df36,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eva, wo bist Du?",https://www.filmportal.de/film/eva-wo-bist-du_4f968fa446fe4a96b7dbbda6d991897d,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der ewige Mönch im Banne der Musik,https://www.filmportal.de/film/der-ewige-moench-im-banne-der-musik_88569444c36142e8b3178d23a0bf9511,Spielfilm,1920,Deutschland,,,Friedrich Pape,,"Eugen Klöpfer, Thea Sandten, Helga Molander, Julius Frucht",,,,"Ernst Rennspies, Willy Achsel",,,,,Ewald Daub,,,Klaus Fery,,,,,,,Fery-Film Gmb: H (Hannover),,,Willy Achsel,,,,,,,,,,"5 Akte, 1580 m",,"s/w, Stumm",,
Das Experiment des Prof. Mithrany,https://www.filmportal.de/film/das-experiment-des-prof-mithrany_63bc4bf32ba645a6a7fe1be0c0ccc308,Spielfilm,1920,Deutschland,,,,,"Max Landa, Hanni Weisse, Margit Barnay, Robert Scholz",,,,"Dimitri Buchowetzki, Walter Hell",,,,,,,,,,,,,,,Wörner-Film (Berlin),,,Dimitri Buchowetzki ((?)),,,,,,,,,,"6 Akte, 1569 m","35mm, 1:1.33","s/w, stumm",,
Expreßheirat,https://www.filmportal.de/film/expressheirat_49b8e79f1f6d43708b16eaad7f72c734,Spielfilm,1920,Deutschland,,,,,Wally Koch,,,,Walter Schmidthässler,,,,,,,,,,,,,,,,,,Rudi Bach,,,,,,,,,,,"35mm, 1:1.33",,,
Exzellenz Unterrock,https://www.filmportal.de/film/exzellenz-unterrock_de4aebbff352452cbb3282e842bc3f69,Spielfilm,1920,Deutschland,,,Ludwig Kainer,,"Marion Regler: Chevalier d'Eon, Albert Steinrück: Beaumarchais, Jürgen Fehling: König Ludwig XV., Ellen Petz: Madame Pompadour, Margot Baron, Paul Günther: Graf Dubarry, Guido Herzfeld: Herzog von Mecklenburg-Strelitz, Adele Sandrock: Kaiserin Elisabeth, Lotte Fliess, Alexander Ekert: Georg II., Annemarie Loose, Walter Werner, Gisela Werbezirk: Frau Morande",,,,Adolf Paul,,,,,Hermann Schadock,,,,,,,,,,,,,Edgar Klitsch,,,,,,,,,,,,,,
Fakir der Liebe,https://www.filmportal.de/film/fakir-der-liebe_e1fad0ad4614421c9101a7fb6bfeec96,Spielfilm,1920,Deutschland,,,,,"Alfred Abel, Willy Schaeffers",,,,,,,,,,,,,,,,,,,Mosch-Film Richard Mosch (Berlin),,,Erich Schönfelder,,,,,,,,,,,,,,
Der Fall der Gräfin Scerno,https://www.filmportal.de/film/der-fall-der-graefin-scerno_de7317a3efea4b399e65311d0749bdcd,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Akte, 1936 m","35mm, 1:1.33","s/w, stumm",,
Der falsche Baronett,https://www.filmportal.de/film/der-falsche-baronett_9f02e475180c41c3b109b78b5de6bf0c,Spielfilm,1920,Deutschland,,,,,"Rita Clermont, Georg Paeschke, Max Ruhbeck",,,,Maria Warner,,,,,,,,,,,,,,,,,,Bruno Eichgrün,,,,,,,,,,,,,,
Falschspieler,https://www.filmportal.de/film/falschspieler_b3611c9255f1440baa954caefde22417,Spielfilm,1920,Deutschland,,,Richard Löwenbein,,"Emil Mamelok: Falschspieler, Hans Albers: Harald Petersen, Anita Berber: Tänzerin Asta, Max Neumann: Provinzler, Anna von Palen: Mutter, Elisif Mörtstedt, Ilse Götzen, Frau von Palm, Hans Mühlhofer, Preben J. Rist, Hans Lanser-Rudolff, Carl W. Tetting",,,,"Rudolf Strauss, Leo Heller",,,,,Karl Vass,,,,,,,,,,,,,Emil Justitz,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Fasching,https://www.filmportal.de/film/fasching_9eb2d10395b14720ae8dc148051536d9,Spielfilm,1920,Deutschland,,,Fritz Lederer,,"Lya Mara, Mabel May-Yong, Ernst Hofmann, Loo Hardy, Heinrich Peer, Elsa Wasa, Johannes Riemann, Karl Platen, Carl Amster, Fritz Schulz",,,,Fanny Carlsen,,,,,,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Fata Morgana,https://www.filmportal.de/film/fata-morgana_3d6bb0b227ad4e889ac06c59babfc2e2,Spielfilm,1920,Deutschland,,,Julian Ballenstedt,,"Charlotte Böcklin, Gertrud Welcker, Paul Bildt, Franz Groß, Erwin Fichtner",,,,Karl Figdor,,,,,Hans Karl Gottschalk,,,,,,,,,,Bayerische Film-Gesellschaft Fett & Wiesel (München),,,Carl Boese,,,,,,,,,,,,,,
Die Faust im Dunkel,https://www.filmportal.de/film/die-faust-im-dunkel_fbac0340c0db49e78119ea0f839b90ba,Spielfilm,1920,Deutschland,,,Gert Okonkowski,,"Hanni Weisse, Arthur Beder, Emil Birron, Lotte Schorling, Willy Ulmer",,,,Walter C. F. Lierke,,,,,Eugen Hamm,,,,,,,,,,,,,Otz Tollen,,,,,,,,,,,,,,
Feindliches Blut,https://www.filmportal.de/film/feindliches-blut_912bfdbb9d9248c9ab39aa66e739b4c8,Spielfilm,1920,Deutschland,,,,,"Helga Molander, Eugen Klöpfer: Doppelrolle, Hilmar Geißler, Ellen Tietz",,,,"Eugen Klöpfer, Willy Achsel",,,,,,,,Klaus Fery,,,,,,,,,,Willy Achsel,,,,,,,,,,,,,,
Ferréol. Ein Kampf zwischen Liebe und Pflicht,https://www.filmportal.de/film/ferreol-ein-kampf-zwischen-liebe-und-pflicht_c919b5dcb8fa44879381c08c5248a528,Spielfilm,1920,Deutschland,,,Julian Ballenstedt,,"Max Laurence: Marquis Roger von Boismartel, Präsident des Gerich, Margit Barnay: Gilberte, dessen Gemahlin, Preben J. Ristv. Lavardin, Substitut des Staatsanwalts, Hermann Picha: Perissol, Geschworener, Olaf Storm: Ferréol von Meyran, Franz Cornelius: Martial, Feldhüter des Marquis, Ernst Deutsch: Fabian von Egremont, Erika Glässner: Thérèse, dessen Tochter, Olga Engl: Vorsteherin des Klosters Sacre Coeur, Alexander Ekert: Verteidiger",,,,Franz Hofer,,,,,Ernst Krohn,,,,,,,,,,Olaf-Film-Gmb: H (Berlin),,,Franz Hofer,,,,,,,,,,,,,,
Fesseln der Lüge,https://www.filmportal.de/film/fesseln-der-luege_a4c93e243cf843c8bdc6e5fe6ab8467a,Spielfilm,1920,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Hans Oberländer,,,,,,,,,,,,,,
Das Fest der schwarzen Tulpe,https://www.filmportal.de/film/das-fest-der-schwarzen-tulpe_da9f5db9c8e74d7d9bc9cff200c5f3a7,Spielfilm,1920,Deutschland,,,,,"Theodor Becker: Johann de Witt, Max Pohl, Otto Sommerstorf: Cornelius de Witt, Carl de Vogt: Adrian Witt, Mathilde Sussin, Meinhardt Maur: Isaac Tichelaer, Emil Stammer, Friedrich Berger, Tronier Funder: Oberst de Tilly, Toni Zimmerer, Erich Poremski, Helga Hall: Marion de Tilly",,,,Marie-Louise Droop,,,,,Gustave Preiß,,,,,,,,,,Ustad-Film Dr. Droop & Co. (Berlin),,,"Muhsin Ertugrul, Marie-Louise Droop",,,,,,,,,,"7 Akte, 2425 m","35mm, 1:1.33","s/w, stumm",,
