Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Frauenbeichte. 2. Die Beichte der Mörderin,https://www.filmportal.de/film/frauenbeichte-2-die-beichte-der-moerderin_64ddb7bc3f374de3b0841ab8e8c7377d,Spielfilm,1921,Deutschland,,,Otto Moldenhauer,,"Eduard Rothauser, Olaf Bach, Karl Hannemann",,,,Alfred Schirokauer,,,,,Max Faßbender,,,,,Richard Timm,,,,,,,,Gerhard Lamprecht,,,,,,,,,,,,,,
Frauenbeichte. 3. Die Beichte der Krankenschwester,https://www.filmportal.de/film/frauenbeichte-3-die-beichte-der-krankenschwester_e14b22e0f16543b491b0853820055b62,Spielfilm,1921,Deutschland,,,Otto Moldenhauer,,"Martha Maria Mewes, Eduard Rothauser, Karl Hannemann",,,,Alfred Schirokauer,,,,,Max Faßbender,,,,,Richard Timm,,,,,,,,Gerhard Lamprecht,,,,,,,,,,,,,,
"Fred Roll, der Sekretär des Gummikönigs",https://www.filmportal.de/film/fred-roll-der-sekretaer-des-gummikoenigs_f3163f0242b54ffcad8924e942f96329,Spielfilm,1921,Österreich/Deutschland,,,,,"Louis Ralph, Sylvia Marion, Isa Marsen",,,,Ernst Marischka,,,,,,,,,,,,,,,,,"Alexander Graf Kolowrat, Oskar Messter",Ernst Marischka,,,,,,,,,Universum-Film AG (UFA) (Berlin),,,,,
Freie Bahn dem Tüchtigen,https://www.filmportal.de/film/freie-bahn-dem-tuechtigen_944a1bb725bf4281a75067da2f3dcabd,Spielfilm,1921,Deutschland,,,,,"Richard Alexander: Professor, Sabine Impekoven: Pussy Tussy, Vortragskünstlerin, Leona Bergere: Frau Professorin, Richard Ludwig: Minister der Schönen Künste",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,Heinrich Bolten-Baeckers,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Freie Kost und Logis,https://www.filmportal.de/film/freie-kost-und-logis_31e0eb583b9944248c9c027d45dd6f9d,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Akte, 923 m","35mm, 1:1.33","s/w, stumm",,
Die Fremde aus der Elstergasse,https://www.filmportal.de/film/die-fremde-aus-der-elstergasse_7087066b455b432496202baf03906d3a,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,"Margit Barnay, Maria Forescu, Olaf Storm, Eduard von Winterstein, Ilka Grüning, Frida Richard, Georg John, Hermann Picha, Josefine Dora, Emil Mamelok, Wilhelm Diegelmann, Harry Gondi, Ilse Schiller, Berta Christians-Klein",,,,Demy Passau,,,,,Curt Courant,,,,,,,,,,,,,Alfred Tostary,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Fremdenlegionär Kirsch,https://www.filmportal.de/film/fremdenlegionaer-kirsch_30063b6e753d4cb59a0937f07b17811f,Spielfilm,1921,Deutschland,,,,,"Max Kirsch: Fremdenlegionär Kirsch, Anton Lothar Philipp August Mayring: Kapitän der ""Marina"", Benno Norbert1. Maschinist Becker, Hans Hano2. Maschinist Bruno, Max Bayrhammer: Heizer Bracht",,,,,,,,,,,,,,,,,,,,,,Anton Lothar Philipp August Mayring,,,,,,,,,,,,,,
Der Friedhof der Lebenden,https://www.filmportal.de/film/der-friedhof-der-lebenden_8aaa116cf48e4a7cbad96af0c6c91a69,Spielfilm,1921,Deutschland,,,Otto Moldenhauer,,"Peter Esser, Hanni Weisse, Wilhelm Diegelmann, Eduard Rothauser, Frida Richard, Fritz Richard, Eve Düren, Karl Hannemann, Gustav Roos, Guido Herzfeld, Paul Günther, Max Nemetz, Walter Redlich, Ernst Gronau, Wilhelm Völcker, Gerhard Lamprecht",,,,"Luise Heilborn-Körbitz, Gerhard Lamprecht",,,,,Walter Weisse,,,,,,Kapellmeister Schimak (Kino-Musik),,,,,,,Gerhard Lamprecht,,,,,,,,,,,,,,
Der Fürst der Berge,https://www.filmportal.de/film/der-fuerst-der-berge_c436b6e2eef14dbcaa99db485955e208,Spielfilm,1921,Deutschland,,,"Willi A. Herrmann, Albert Korell (Spezialbauten)",,"Harry Piel: Unus, Sascha Gura: Juana, Marquesa del Corte, Alfred Kühne: Mynther van Zaanten, Gaby Ungar: Edith van Zaanten, seine Tochter, Friedrich Berger, Kurt Mathé, Charly Berger, Maria Asti, Fritz Russ",,,,"Lothar Knud Frederik, Harry Piel",,,,,"Georg Muschner, Franz Meinecke",,,,,Paul Thürnagel,,,,,Harry Piel Film Co. mb: H (Berlin),,Harry Piel,Harry Piel,Arthur Kiekebusch,,,,,,,,,"7 Akte, 2448 m",,stumm,,"Zensur (DE): 10.11.1921, M.00804, Verbot"
Der Fürst von Piccadilly,https://www.filmportal.de/film/der-fuerst-von-piccadilly_087f0ec0ed1a4621afff243c49ab9ba8,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1515 m","35mm, 1:1.33","s/w, stumm",,
Die Furcht vor dem Weibe,https://www.filmportal.de/film/die-furcht-vor-dem-weibe_8f4c0af3e51c411698cfd56064a19ab5,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,"Bernd Aldor, Marija Leiko, Toni Zimmerer, Wilhelm Diegelmann, Max Pohl, Robert Leffler, Otto Gebühr, Paula Conrad-Schlenther, Hermine Straßmann-Witt",,,,Hanna Henning,,,,,Charles Paulus,,,,,,,,,,,,,Hanna Henning,,,,,,,,Georg Engel,,,,,,
Der Galiläer,https://www.filmportal.de/film/der-galilaeer_da1b4251af524b8db0ec7e2305f85c2d,Spielfilm,1921,Deutschland,,,"Erich Aey, Otto Heinz Ploch",,"Eva Gühne: Maria, Elsa Dietler: Magdalena, Heinrich Spennrath: Johannes, Ludwig Stiehl: Priester, Fritz Rüthling: Priester, Ernst Hardt: Hardt, Ernst Hellbach-Kühn: Pilatus",,,,"Dimitri Buchowetzki, Stats Hagen",,,,,Arpad Viragh,,,,,,,,,,Expreß-Films Co. mb: H (Berlin),,,Dimitri Buchowetzki,,,,,,,,,,,,,,
Der Gang durch die Hölle,https://www.filmportal.de/film/der-gang-durch-die-hoelle_0fef62c5002c4589953548e3c7ac23f1,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,"Otto Gebühr: Gustav Holl, Schauspieler, Rose Veldtkirchseine Frau Maria, Frida Richard: Nachbarin, Hilde Müllerihr Töchterchen, Fritz Beckmann: Theaterdirektor, Fritz Richard: Inspizient, Karl Falkenbergder rote Jack, Erika Glässnerdie schwarze Grete, Grete Hollmann: Lotte, Rudolf Lettinger: Polizeikommissar Brown, Kurt Vespermann: Bob, Julius Falkenstein: Bankdirektor Neubrunner",,,,Carl Heinz Boese,,,,,Mutz Greenbaum,,,,,,,,,,,,,Carl Boese,,,,,,,,,,,,,,
Der Gang in die Nacht,https://www.filmportal.de/film/der-gang-in-die-nacht_d263a0ba54ad4072a33cc3a75166b5d4,Spielfilm,1921,Deutschland,,,Heinrich Richter,,"Olaf Fønss: Prof. Dr. Eigil Boerne, Erna Morena: Boernes Verlobte Helene, Conrad Veidt: Blinder Maler, Gudrun Bruun-Steffensen: Tänzerin Lily, Clementine Plessner",,,,"Carl Mayer (Freie Bearbeitung des dänischen Filmszenariums ""Der Sieger"")",,,,,Max Lutze,,,,,,,,,,Goron Films (Berlin),,Sascha Goron,F. W. Murnau,,,,,,,,"Harriet Bloch (Filmszenarium ""Der Sieger"")",,"5 Akte, 1927 m","35mm, 1:1,33","s/w, stumm",,
Die Gassenkönigin,https://www.filmportal.de/film/die-gassenkoenigin_f266dae3e37a4295b1b214e22e0e8f16,Spielfilm,1921,Deutschland,,,Fritz Seyffert,,"Gertrud de Lalsky, Traute Trauneck, Lotte Richter, Hermann Wlach, Kurt Hardegg, Erich Möller, Arthur Beder, Katharina Kock, Ernst Hallenstein",,,,Fred Feldern,,,,,Curt Courant,,,,,,,,,,,,,Ernst Mölter,,,,,,,,,,,,,,
Die Gebieterin von St. Tropez,https://www.filmportal.de/film/die-gebieterin-von-st-tropez_c8dad1b485804f55b4c58caa0bc7d8e0,Spielfilm,1921,Deutschland,,,"Julian Ballenstedt, Leo Wronka",,"Olga Engl: Gräfin d'Auberive, Grita van Ryt: Hortense, deren Tochter, Philipp Manning: George Satour, Fritz Beckmann: Molnar Caussade, dessen Vetter, Magda Madeleine: Blanche, seine Tochter, Paul Passarge: Notar des gräflichen Hauses, Carl Auen: Marquis Charles d’Arvel, Ebba Holm: Nancy, Zofe",,,,Franz Hofer,,,,,Mutz Greenbaum,,,,,,,,,,Hofer-Film Gmb: H (Berlin),,,Franz Hofer,,,Franz Hofer,,,,,,,,,,,
Gefesselte Liebe (Liebestrank),https://www.filmportal.de/film/gefesselte-liebe-liebestrank_1809efe15f614b86af803db9d3d1f47c,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Kopp-Filmwerke (München),,,,,,,,,,,,,"5 Akte, 1534 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis der Bettler,https://www.filmportal.de/film/das-geheimnis-der-bettler_b1fdad76f6c64493958f3a2953488673,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Cabinetfilm Toni Attenberger (München/Berlin),,,Toni Attenberger,,,,,,,,,,"6 Akte, 2104 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis der grünen Villa,https://www.filmportal.de/film/das-geheimnis-der-gruenen-villa_ed79070882f9451d9c3cee652965b758,Spielfilm,1921,Deutschland,,,,,"Margarete Lanner, Hermann Wlach, Philipp Lothar, Alex Otto, Marie Gundra, Ludwig Spannhuth-Bodenstedt, Ernst Hallenstein, Karla Kristl",,,,Max Neal,,,,,Hans Kämpfe,,,,,,,,,,,,,Anton Lothar Philipp August Mayring,,,,,,,,,,"5 Akte, 1703 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis der Mumie,https://www.filmportal.de/film/das-geheimnis-der-mumie_0ac879cacdb14c9b867017bfe19d4bd3,Spielfilm,1921,Deutschland,,,Kurt Richter,,"Ferdinand von Alten: Joe Deebs, Aud Egede-Nissen: Ellinor, Magnus Stifter: Grag Lagerström, Julia Serda: Lagerströms Frau, Hans Sturm: Prof. Stuart Kennedy, Victor Janson: Wilcox, Adolf Klein: Prof. Raleigh, Erling Hanson: Harrison, Inspektor der Polizei, Josef Rehberger: Ellinors Komplize, Harry Nestor: Ellinors Komplize, Kurt Rottenburg: Ellinors Komplize, Karl Platen: Dr. Hollowan",,,,"Joseph Coböken, Paul Rosenhayn",,,,,Carl Drews,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,,Victor Janson,,,,,,,,,Universum-Film AG (UFA) (Berlin) (Union-Film der UFA),"4 Akte, 1486 m",,"s/w, stumm",,
Das Geheimnis der Santa Margherita,https://www.filmportal.de/film/das-geheimnis-der-santa-margherita_7a89640d74bc4a60a56468a159e7d1f5,Spielfilm,1921,Deutschland,,,Gustav A. Knauer,,"Rolf Randolf, Maria Zelenka, Ria Jende, Albert Steinrück, Lys Andersen, Ernst Pittschau, Olga Engl, Rudolf Hilberg",,,,Viktor Mann,,,,,Ernst Krohn,,,,,,,,,,Rolf Randolf-Film Gmb: H (Berlin),,,Rolf Randolf,,,,,,,,,,"7 Akte, 2365 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis der Santa Maria,https://www.filmportal.de/film/das-geheimnis-der-santa-maria_bd91decd4e5c4c8ea625902710633b54,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,"Michael Bohnen, Käte Haack, Fritz Schulz, Georg John, Karl Etlinger, Eugen Jensen, Robert Leffler",,,,"Otto Krack, Arthur Schetter, Lothar Mendes",,,,,Curt Courant,,,,,,,,,,"Bohnen-Film Gmb: H (Berlin), Ring-Film AG (Berlin)",,,Lothar Mendes,,,,,,,,,,"5 Akte, 2041 m","35mm, 1:1,33","s/w, stumm",,
Das Geheimnis der vier Tage,https://www.filmportal.de/film/das-geheimnis-der-vier-tage_cfa4bf3ee31d43cf918f35f0d3eccbda,Spielfilm,1921,Deutschland,,,Willi A. Herrmann,,"Evi Eva: Adele, Wilhelm Kaiser-Heylde Brière, ihr Vater, Maria Voigtsberger: Celestine, seine Frau, Charly Berger: Baron von Duval, Paul Ludwig: Kaufmann Rollain, Jutta Jol: Catherine, Edmund Löwe: Savara, Buchhalter, Fred Immler: Castagnol, Abenteurer, Fritz Kampers: Gontard, Maler, Clementine Plessner: Mdm. Prunelle",,,,Edmund Löwe,,,,,Willy Großstück,,,,,,,,,,Ungo-Film Unger & Gottschalk (Berlin),,,Arthur Teuber,,,,,,,,,,"6 Akte, 2168 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis der Zirkusartistin,https://www.filmportal.de/film/das-geheimnis-der-zirkusartistin_406dc9b44eca47d8922def86b4d82104,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Akte, 1142 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis des roten Turmes,https://www.filmportal.de/film/das-geheimnis-des-roten-turmes_51a67900976f45a3bb4ce3b7a7aba0f4,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1470 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis oder Im Schein der Schuld,https://www.filmportal.de/film/das-geheimnis-oder-im-schein-der-schuld_67d7d3ba9abf4765841199b1d1f29e34,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Akte, 1384 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis von Bombay. Das Abenteuer einer Nacht,https://www.filmportal.de/film/das-geheimnis-von-bombay-das-abenteuer-einer-nacht_fa85b86d5cca4390ab0cb295a564320c,Spielfilm,1921,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Lil Dagover: Sängerin Gabriela Farnese / Tänzerin Concha, Conrad Veidt: Dichter Tossi, Bernhard Goetzke: Indischer Abenteurer, Karl A. Römer: Teehausbesitzer Tschou, Hermann Böttcher: Lord Pombroke, Anton Edthofer: Schiffsarzt Vittorio, Gustav Oberg, Nien Sön Ling, Louis Brody",,,,"Rolf E. Vanloo, Paul Beyer",,,,,Adolf Otto Weitzenberg,,,,,,,,,,Decla-Bioscop AG (Berlin),,Erich Pommer,Artur Holz,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Geheimnisse von Berlin. 1. Teil: Berlin N. Die dunkle Großstadt,https://www.filmportal.de/film/die-geheimnisse-von-berlin-1-teil-berlin-n-die-dunkle-grossstadt,Spielfilm,1921,Deutschland,,,E. H. Zirkel,,"Evi Eva, Dora Bergner, Lilly Sueß-Eisenlohr, Grete Berger, Josef Rehberger, Karl Geppert, Wilhelm Kaiser-Heyl, Max Grünberg",,,,Edmund Edel,,,,,Willy Großstück,,,,,,,,,,,,,Arthur Teuber,,,,,,,,,,,,,,
Die Geheimnisse von Berlin. 2. Teil: Berlin W. Die Weltstadt in Glanz und Licht,https://www.filmportal.de/film/die-geheimnisse-von-berlin-2-teil-berlin-w-die-weltstadt-in-glanz-und-licht,Spielfilm,1921,Deutschland,,,Jacek Rotmil,,"Evi Eva: Die ""blonde Else"", Claire Selo: Fürstentochter, Carl Auen: Fürst Steinegg, Gerhard Ritterband",,,,Edmund Edel,,,,,,,,,,,,,,,,,,Max Mack,,,,,,,,,,,,,,
Die Geheimnisse von Berlin. 3. Teil: Berlin-Moabit. Hinter Gitterfenstern,https://www.filmportal.de/film/die-geheimnisse-von-berlin-3-teil-berlin-moabit-hinter-gitterfenstern,Spielfilm,1921,Deutschland,,,Willi A. Herrmann,,"Evi Eva: Die ""blonde Else"", das ehemalige Findelkind aus de, Dora Bergner: Fürstin Steinegg, die die natürliche Tochter ihres, Artur Menzel: Robert Morell, der Chef der Morellkraftwerke",,,,Edmund Edel,,,,,Otto Kanturek,,,,,,,,,,,,,Max Mack,,,,,,,,,,,,,,
Die Geheimnisse von Berlin. 4. Teil: Berlin Fröbelstraße. Im Asyl für Obdachlose,https://www.filmportal.de/film/die-geheimnisse-von-berlin-4-teil-berlin-froebelstrasse-im-asyl-fuer-obdachlose,Spielfilm,1921,Deutschland,,,,,Evi Eva,,,,Edmund Edel,,,,,,,,,,,,,,,,,,Max Mack,,,,,,,,,,,,,,
Das geheimnisvolle Dokument oder 'Das Geschäft',https://www.filmportal.de/film/das-geheimnisvolle-dokument-oder-das-geschaeft_1fc9de07ad844325acd3ca44928b3d83,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1659 m","35mm, 1:1.33","s/w, ohne Ton",,
Der geheimnisvolle Dokumentendiebstahl,https://www.filmportal.de/film/der-geheimnisvolle-dokumentendiebstahl_3b9f5870edca4bb5bb550f098eddaeb0,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1555 m","35mm, 1:1.33","s/w, stumm",,
Die geheimnisvolle Macht,https://www.filmportal.de/film/die-geheimnisvolle-macht_bcca948050f9444a9ea2d27982cc1bce,Spielfilm,1921,Deutschland,,,"Willi A. Herrmann, Albert Korell (Spezialbauten)",,"Harry Piel, Hedda Vernon, Margot Thisset, Stefan Vacano, Friedrich Berger, Max Niedlich, Fritz Russ, William Zeiske",,,,"Lothar Knud Frederik, Harry Piel",,,,,Georg Muschner,,,,,Paul Thürnagel,,,,,Metro-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,,,,,,,,,,"6 Akte, 2616 m","35mm, 1:1,33","s/w, stumm",,
Gehetzt durch alle Welten,https://www.filmportal.de/film/gehetzt-durch-alle-welten_8aad40a057974e0ebbffd5391f6a40b0,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Akte, 2224 m","35mm, 1:1.33","s/w, stumm",,
Die Geier-Wally,https://www.filmportal.de/film/die-geier-wally_4b984770e806423cbb67252e44e349cb,Spielfilm,1921,Deutschland,,,Paul Leni,,"Henny Porten: Geier-Wally, Wilhelm Dieterle: Bären-Joseph, Albert Steinrück: Stromminger, der Höchstbauer, Eugen Klöpfer: Gellner-Vinzenz, Wilhelm Diegelmann: Rosenbauer sen., Gerd Fricke: Rosenbauer jun., Julius Brandt: Klettenmeyer, Elise Zachow-Vallentin: Luckard, Maria Grimm-Einödshofer: Obermagd, Grete Diercks: Afra",,,,E. A. Dupont,,,,,"Arpad Viragh, Karl Hasselmann",,,,,,Bruno Schulz (Kino-Musik),,,,Gloria-Film Gmb: H (Berlin),,"Henny Porten, Hanns Lippmann",E. A. Dupont,,,,,,,,,,2155 m,"35mm, 1:1,33","s/w, stumm",,
Der Geiger von Meißen,https://www.filmportal.de/film/der-geiger-von-meissen_b7f97831fa214e8084cdd77ad95f4cd9,Spielfilm,1921,Deutschland,,,,,"Erich Ponto, Alice Verden, Hedda Lembach, Alexander Wirth",,,,Ferdinand Robert,,,,,Wolfgang Filzinger,,,,,,,,,,,,,Ferdinand Robert,,,,,,,,,,,,,,
Gelbe Bestien,https://www.filmportal.de/film/gelbe-bestien_166a681813ec4b349a97933e96749022,Spielfilm,1921,Deutschland,,,Kurt Richter,,"Harry Liedtke: Peter Voss, Jakob Tiedtke: Großindustrieller Frederik Nissen, Mady Christians: Gert Nissen, Georg Alexander: Bobby Todd, Erich Kaiser-Titz: Prinz Abdul Hassan, Manja Tzatschewa: Prinz Abduls Lieblingsfrau Roschewa, Paul Otto: Onkel Axel Voss, Lori Leux: Varietéstern Mabel Carlson, Karl Harbacher: James Morton, Louis Brody: Bill Burns, Ferdinand von Alten: Mann mit der Narbe, Hubert von Meyerinck: Sein Gehilfe, Gustav Botz: Gastwirt ""Zum Stierkämpfer"", Henry Bender: Dicker Herr, Albert Paulig: Hoteldirektor, Blandine Ebinger: Aufwaschmädchen, Bruno Lopinski: Prokurist, Paul Morgan, Edith Müller",,,,"Robert Liebmann, Georg Jacoby",,,,,Frederik Fuglsang,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,Paul Davidson,Georg Jacoby,Bruno Lopinski,,,,,,,"Ewald Gerhard Seeliger (Nach dem Roman ""Peter Voss, der Millionendieb"" von)",Universum-Film AG (UFA) (Berlin),"4 Akte, 1606 m","35mm, 1:1,33",s/w,,
Der gelbe Würger,https://www.filmportal.de/film/der-gelbe-wuerger_a854892775a94be8b52bf8f829c0b411,Spielfilm,1921,Deutschland,,,Kurt Dürnhöfer,,"Fred Stranz, Eugen Gura, Esther Reina Maria, Otto Ernst Lund, Marcsa Simon, Siegfried von Redwitz",,,,Will Runge,,,,,Franz Bertl Seyr,,,,,,,,,,Arnold & Richter Gmb: H (München),,,Fred Stranz,,,,,,,,,,,,,,
Gelbstern,https://www.filmportal.de/film/gelbstern_cb9bcfa31a6742f886b61177c0eabc9f,Spielfilm,1921,Deutschland,,,,,"Uschi Elleot: Konfektioneuse, Robert Scholz: Charles Peulançon, Loo Hardy, Margarete Schaup, Rudolf Hilberg, Walter Liedtke, Fritz Brunn, Fritz Kampers, Gustav Kiebel",,,,Jane Bess,,,,,,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Das Geld auf der Straße,https://www.filmportal.de/film/das-geld-auf-der-strasse_15d8b763d8fa4f28b7cdfb45971809b2,Spielfilm,1921,Deutschland,,,Oskar Friedrich Werndorff,,"Liane Haid, Reinhold Schünzel, Eugen Klöpfer, Hugo Werner-Kahle, Heinrich Eisenbach, Liesl Stillmark, Max Ralf-Ostermann, Alfred Neugebauer, Robert Valberg, Max Devrient, Jaro Fürth, Julius Strebinger, Josef Moser",,,,Robert Liebmann,,,,,Carl Hoffmann,,,,,,,,,,"Micco-Film Gmb: H (Reinhold Schünzel) Gmb: H (Berlin), Vereinigte Filmindustrie Micheluzzi & Co (Micco-Film) (Wien)",,,Reinhold Schünzel,,,,,,,,,,"6 Akte, 2400 m","35mm, 1:1.33",,,
Die Geliebte des Grafen Varenne,https://www.filmportal.de/film/die-geliebte-des-grafen-varenne_31c71715d15248cb851082a0643891be,Spielfilm,1921,Deutschland,,,Fritz Lederer,,"Lya Mara, Johannes Riemann, Josef Commer, Heinrich Peer, Robert Scholz, Colette Corder, Olga Engl, Leopold von Ledebur, Karl Platen",,,,Fanny Carlsen,,,,,Willy Goldberger,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Die Geliebte des Wojwoden,https://www.filmportal.de/film/die-geliebte-des-wojwoden_1475ba8ef3754be8b1a97a9c08bcc27d,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Geliebte Roswolskys,https://www.filmportal.de/film/die-geliebte-roswolskys_4e4ba6f462e9408a83bb068683f6c0ab,Spielfilm,1921,Deutschland,,,"Robert Neppach, Jack Winter",,"Asta Nielsen: Mary Verhag, Paul Wegener: Eugen Roswolsky, Wilhelm Diegelmann: Roslowskys Sekretär, Ferdinand von Alten: Lico Mussafin, Max Landa: Baron Albich, Marga Kierska: Fernande Raway, Gertrud Wolle: Marys Schwester Martha, Maria Petersen: Zimmervermieterin, Adolphe Engers: Jean Meyer, Adolf Edgar Licho: Theaterdirektor, Emil Rameau: Kapellmeister, Guido Herzfeld: Geldverleiher Flügelmann, Carl Bayer: Juwelier, Ernst Gronau: Layton, Arnold Korff: Untersuchungsrichter",,,,"Henrik Galeen, Hans Janowitz",,,,,Carl Drews,,,,,,,,,,Messter-Film Gmb: H (Berlin),,,Felix Basch,,,,,,,,Georg Fröschel (Roman),,"5 Akte, 1620 m","35mm, 1:1,33","s/w, stumm",,
Das Gelübde,https://www.filmportal.de/film/das-geluebde_a06835f73501460e959a404999278aa6,Spielfilm,1921,Deutschland,,,Hans Sohnle,,"Lotte Neumann, Theodor Loos: Graf Horst, Albert Patry, Julie Abich, Eugen Rex, Erich Walter, Rudolf Biebrach, Hans Waschatko, Albert Kunze",,,,Thomas Hall,,,,,Otto Tober,,,,,,,,,,,,,Rudolf Biebrach,,,,,,,,,,"5 Akte, 1917 m","35mm, 1:1.33",,,
Die Geschichte des grauen Hauses. 1. Der Mord aus verschmähter Liebe,https://www.filmportal.de/film/die-geschichte-des-grauen-hauses-1-der-mord-aus-verschmaehter-liebe,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,"Alfred Abel, Edith Meller, Leopold von Ledebur, Robert Leffler, Frida Wald, Ernst Rotmund, Georg John",,,,Hans Hyan,,,,,Günther Krampf,,,,,,,,,,,,,Erik Lund,,,,,,,,,,,,,,
Die Geschichte des grauen Hauses. 2. Der Mord aus Verworfenheit,https://www.filmportal.de/film/die-geschichte-des-grauen-hauses-2-der-mord-aus-verworfenheit_0fc915472ba24539af0aa43e2d2045a1,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,"Albert Steinrück, Hanni Weisse, Ernst Rotmund, Georg John, Georg Baselt, Hermann Leffler, Paul Biensfeldt, Gertrud von Hoschek, Frida Wald",,,,Arthur Schetter,,,,,Günther Krampf,,,,,,,,,,,,,Erik Lund,,,,,,,,,,,,,,
Die Geschichte des grauen Hauses. 3. Der Mord aus Verzweiflung,https://www.filmportal.de/film/die-geschichte-des-grauen-hauses-3-der-mord-aus-verzweiflung_d184c7660e5d4c06a3ed308ec3a251e1,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,,,,,,,,,,Günther Krampf,,,,,,,,,,,,,Erik Lund,,,,,,,,,,,,,,
Die Geschichte des grauen Hauses. 4. Der Mord aus Habsucht,https://www.filmportal.de/film/die-geschichte-des-grauen-hauses-4-der-mord-aus-habsucht_d100ad86a1174e5a9636302acb3bec9d,Spielfilm,1921,Deutschland,,,Julian Ballenstedt,,,,,,,,,,,Günther Krampf,,,,,,,,,,,,,Erik Lund,,,,,,,,,,,,,,
Die Geschichte einer Sünde,https://www.filmportal.de/film/die-geschichte-einer-suende_ed89f93559d54ae08b81feb261e53662,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Akte, 1565 m","35mm, 1:1.33","s/w, stumm",,
Der Gespenster-Klub,https://www.filmportal.de/film/der-gespenster-klub_2888a5defe404f9e81601789cf657e32,Spielfilm,1921,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Cabinetfilm Toni Attenberger (München/Berlin),,,,,,,,,,,,,"5 Akte, 1639 m","35mm, 1:1.33","s/w, stumm",,
Das gestohlene Millionenrezept,https://www.filmportal.de/film/das-gestohlene-millionenrezept_d850de22f3644fd689e8644fcd7dc759,Spielfilm,1921,Deutschland,,,Carl Ludwig Kirmse,,"Harald Paulsen, Lia Eibenschütz, Lina Salten, Claire Lotto, Magnus Stifter, Heinrich Peer, Carl Schönfeld, Karl Platen, Rudolf Klein-Rohden, Albert Paulig, Arthur Somlay, Emil Rameau, Hugo Döblin",,,,Hans Gaus,,,,,,,Carl Ludwig Kirmse,,,,,,,,Carl Wilhelm-Film Gmb: H (Berlin),,,Carl Wilhelm,,,,,,,,,,"6 Akte, 2048 m","35mm, 1:1.33",,,
