Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Das Schicksal der Maria Keith,https://www.filmportal.de/film/das-schicksal-der-maria-keith_f7c9afac1449450cb1e3c2d6be589b50,Spielfilm,1919,Deutschland,,,,,"Hans Werder: Sebaldus Keith auf Kellinghausen, Maria Zelenka: Maria, seine Tochter, Hans Wallner: Prof. Seidelbast, ihr Lehrer, Gustav Jahrbeck: Theodor Bollingbrock, sein Neffe, Clara Heinrich: Anette von Gellwitz, Ernst Pittschau: Bernhard ihr Sohn",,,,,,,,,,,,,,,,,,,Amboß-Film Dworsky & Co (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Der Schicksalsdolch,https://www.filmportal.de/film/der-schicksalsdolch_25c9b6fb1de5404086655c1f3f18347e,Spielfilm,1919,Deutschland,,,Willi Bergmann,,"Hanns Raimund Aichinger, Charlotte Hagenbruch, Hanns Johenny, Fritz Conradi, Klara Keller, Hilde Conradi, Gustl Meidinger",,,,Alfred Partenstein,,,,,Fritz Paulack,,,,,,,,,,,,,Hanns Raimund Aichinger,,,,,,,,,,,,,,
Schieberchen und Co,https://www.filmportal.de/film/schieberchen-und-co_df4d247bcb674d4b91e5bbec53ecd24e,Spielfilm,1919,Deutschland,,,,,Paul Heidemann,,,,"Hanns Kräly, Erich Schönfelder",,,,,,,,,,,,,,,Paul Heidemann-Film Gmb: H (Berlin),,,Erich Schönfelder,,,,,,,,,,,,,,
Das Schloß am Abhang,https://www.filmportal.de/film/das-schloss-am-abhang_9d22a70665394ec9842a4e9d35bbb609,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Obal,,,,,,,,,,,,,,
Das Schloß des Schreckens,https://www.filmportal.de/film/das-schloss-des-schreckens_9c129dc093a847fd8e2a2294352fb863,Spielfilm,1919,Deutschland,,,,,Edy Dengel,,,,Edy Dengel,,,,,,,,,,,,,,,,,,Edy Dengel,,,,,,,,,,,,,,
Der Schmuggler und sein Weib,https://www.filmportal.de/film/der-schmuggler-und-sein-weib_0ab8c09f72204b7487ebc3f028bc661a,Spielfilm,1919,Deutschland,,,,,"Fanny Mittermayr-Terofal, Carl Mittermayr, Franz Seitz Sr., Maria Vogelsang, Ludwig Wengg, Resel Riendl",,,,,,,,,,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Das schöne Geheimnis,https://www.filmportal.de/film/das-schoene-geheimnis_825862fabb3d45fca038abb20dc8665d,Spielfilm,1919,Deutschland,,,,,"Sascha Gura, Adolf Klein, Gustav Rodegg",,,,Siegfried Braske,,,,,,,,,,,,,,,,,,Rudolf del Zopp,,,,,,,,,,,,,,
Schönheitskonkurrenz,https://www.filmportal.de/film/schoenheitskonkurrenz_e977acf7150b4d4a9f86562e174171ca,Spielfilm,1919,Deutschland,,,,,"Julius Brandt: Isidor Braunstein, Bankier, Frau  Berger: Selma, seine Frau, Fritz Russ: Nathan Bromfilder, Thekla Giese: Lilly Sanden, Tänzerin",,,,Oskar Schubert-Stevens,,,,,Otto Dorn,,,,,,,,,,,,,Oskar Schubert-Stevens,,,,,,,,,,,,,,
Schrecken von Schloss Wood,https://www.filmportal.de/film/schrecken-von-schloss-wood_a54d77d8aebe428aadb3796d5c214d7b,Spielfilm,1919,Deutschland,,,Fritz Kraencke,,"Helga Molander, Ludwig Hartau, Alfred Haase, Leopold von Ledebur",,,,Willy Rath,,,,,Axel Graatkjær,,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,Emmerich Hanus,,,,,,,,,,,,,,
Die Schreckensnacht im Irrenhaus Ivoy,https://www.filmportal.de/film/die-schreckensnacht-im-irrenhaus-ivoy_23ac9135fe044ce0b72f15f8dea1dfa0,Spielfilm,1919,Deutschland,,,Siegfried Wroblewsky,,"Rudolf Klein-Rogge: Dr. Harry Walker, Friedrich Kühne: Bankdirektor, Georg Franken, Maria Merlott, Helmut Krauss, Theodor Rittersberg, Hans Henryk, Fred Goebel, Carmen Marah",,,,"Arsen von Cserépy, Otz Tollen",,,,,Hermann Schadock,,,,,,,,,,Cserépy-Film Co. Gmb: H (Berlin),,,"Arsen von Cserépy, Otz Tollen",,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Ein Schritt vom Wege,https://www.filmportal.de/film/ein-schritt-vom-wege_fdb18311a7e645c29cb5c8ab0bb014dc,Spielfilm,1919,Deutschland,,,,,Ellen Richter,,,,Willi Wolff,,,,,,,,,,,,,,,,,,Rudolf Meinert,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Schuhputzsalon Rolf G.m.b.H.,https://www.filmportal.de/film/schuhputzsalon-rolf-gmbh_47c154583d8e412dad7874de49da9b4c,Spielfilm,1919,Deutschland,,,,,Rolf Lindau-Schulz,,,,,,,,,,,,,,,,,,,,,,Willi Halm,,,,,,,,,,,,,,
Die Schuld des Vaters,https://www.filmportal.de/film/die-schuld-des-vaters_44c5728e22cf44cd9cf0668ef31a8fe4,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Lothar Stark (Berlin),,,,,,,,,,,,Astra-Film (Mailand und Wien) (bei NZ 1921),,,,,
Die Schuld,https://www.filmportal.de/film/die-schuld_51adada6d2f146bc87dd8c83b9d40657,Spielfilm,1919,Deutschland,,,"Jack Winter, Kurt Dürnhöfer",,"Henny Porten: Maria Helga Nansen, Georg Heinrich Schnell: Graf Jürgen, Hugo Falke: Eugen Gedon, Bildhauer, Olga Engl: Gräfin Halström, Senta Eichstaedt: Lydia Güllmeister, Grete Reinwald, Hilde Müller: Kind",,,,Manja Kralowa,,,,,Willibald Gaebel,,,,,,Giuseppe Becce (Kino-Musik),,,,,,,Rudolf Biebrach,,,,,,,,,,,,,,
Schundliteratur,https://www.filmportal.de/film/schundliteratur_9ef778e4a3c34c87a93724f1eb88e2bc,Spielfilm,1919,Deutschland,,,,,"Rolf Randolf, Thea Sandten, Ernst Pittschau, Lys Andersen",,,,,,,,,Marius Holdt,,,,,,,,,,Rolf Randolf-Film (München),,,Rolf Randolf,,,,,,,,,,,,,,
Eine schwache Stunde,https://www.filmportal.de/film/eine-schwache-stunde_8b84d6fdbdab4fb5a444a740e145d651,Spielfilm,1919,Deutschland,,,,,"Ernst Dernburg, Else Bassermann, Albert Bassermann, Mechthildis Thein, Hanni Reinwald",,,,Else Bassermann,,,,,,,,,,,Giuseppe Becce,,,,Greenbaum-Film Gmb: H (Berlin),,,Adolf Gärtner,,,,,,,,,,"4 Akte, 1600 m",,stumm,,
Ein schwaches Weib,https://www.filmportal.de/film/ein-schwaches-weib_5b328c2682e1484f91a30a11faa1350b,Spielfilm,1919,Deutschland,,,,,"Erich Kaiser-Titz: Graf Holsen, Erna Morena: Gaby",,,,,,,,,,,,,,,,,,,Messter-Film Gmb: H (Berlin),,,Dr. Hans Oberländer,,,,,,,,,,,,,,
Schwarze Diamanten,https://www.filmportal.de/film/schwarze-diamanten_e23ddd65cef74a32afcb8bff89f07368,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Macht-Film Conrad Tietze (Berlin),,,,,,,,,,,,,,,,,
Der schwarze Jack,https://www.filmportal.de/film/der-schwarze-jack_4e47fd414ace483c8c2bfdba4b930904,Spielfilm,1919,Deutschland,,,,,"Fritz Greiner: Schwarzer Jack, Fred Stranz: Georg, Gussy Fritz: Alice, Georg Vogelsang, Fritz Kampers",,,,Carl Schneider,,,,,August Arnold,,,,,,,,,,,,,Fred Stranz,,,,,,,,,,"4 Akte, 1758 m",,"s/w, stumm",,Prüfung: November 1919
Die schwarze Locke,https://www.filmportal.de/film/die-schwarze-locke_31a72975060a4db6a1b45142700c9873,Spielfilm,1919,Deutschland,,,,,"Arnold Rieck: Christoff Lavendel, Liebhaberdetektiv, Hermann Thimig: Fritz Rebhuhn, Ingenieur, Grete Weixler: Klementine, seine Frau, Käte Haack: Elly, deren Schwester, Hedwig Lehmann, Julius Markov",,,,,,,,,Wilhelm Hechy,,,,,,,,,,Messter-Film Gmb: H (Berlin),,,Willy Grunwald,,,,,,,,,,,,,,
Die schwarze Loge,https://www.filmportal.de/film/die-schwarze-loge_8080821a79ba4f74aaf3c4821cf014eb,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,,,,,,,,,,,,,,,
Die schwarze Marion,https://www.filmportal.de/film/die-schwarze-marion_f0392c2eff2143c681573f9b306409ff,Spielfilm,1919,Deutschland,,,,,"Charlotte Böcklin, Rudolf Lettinger, Reinhold Schünzel",,,,Karl Figdor,,,,,Max Lutze,,,,,,,,,,Bayerische Film-Gesellschaft Fett & Wiesel (München),,,Uwe Jens Krafft,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Schwarze Perlen,https://www.filmportal.de/film/schwarze-perlen_1f7d85ec1fb54a2495e23d46761f0dab,Spielfilm,1919,Deutschland,,,,,Eva May,,,,,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
"Sebastian, der Tribun des Kaisers",https://www.filmportal.de/film/sebastian-der-tribun-des-kaisers_5e19cba9ec064e9b890a7e87d73089d7,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Karl Frey (?),,,,,,,,,,,,,,
Die Seebadnixe,https://www.filmportal.de/film/die-seebadnixe_3a8564f9b6df49ffa517e3299295cf1c,Spielfilm,1919,Deutschland,,,,,"Richard Senius, Ria Alldorf, Margot Bourbés",,,,,,,,,Heinrich Gärtner,,,,,,,,,,,,,William Karfiol,,,,,,,,,,,,,,
Der Seelenkäufer,https://www.filmportal.de/film/der-seelenkaeufer_1b99b11dd8ea4964b7540bbed0473b71,Spielfilm,1919,Deutschland,,,Hans Neirath,,"Bernd Aldor, Ria Jende, Dora Hrach, Friedrich Kühne, Heinrich Peer",,,,"Fanny Carlsen, Gerhard Lamprecht",,,,,Ivar Petersen,,,,,,,,,,Rex-Film Gmb: H (Berlin),,,Lupu Pick,,,,,,,,,,,,,,
Seelenverkäufer,https://www.filmportal.de/film/seelenverkaeufer_420fbcadbcb440e9a3066b8a1107ab57,Spielfilm,1919,Deutschland,,,Hans Dreier,,"Rosa Valetti, Karl Falkenberg, Reinhold Schünzel, Ria Jende, Magnus Stifter, Lore Hillebrand: Bronja, Toni Tetzlaff: Frau Fröhlich, Josef Peterhans: Curtis, Ludwig Rex: Kpt. Brooks, Erwin Fichtner: Radjah, Clementine Plessner: Großmutter",,,,"Hans Brennert, Friedel Köhne",,,,,,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,Carl Boese,,,,,,,,Margarete Schuck (Roman),,"6 Akte, 1721 m",,stumm,,"Zensur (DE): 04.01.1926, B.12097, Verbot"
Der sehende Draht,https://www.filmportal.de/film/der-sehende-draht_f937ce37d1f443ed885fd6d19bd09370,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sein eigener Diener,https://www.filmportal.de/film/sein-eigener-diener_5cc24dfded67485f9ef64374d3e69a70,Spielfilm,1919,Deutschland,,,,,Gerhard Dammann?,,,,Gerhard Dammann (?),,,,,,,,,,,,,,,Dammann-Film Gmb: H (Berlin),,,Gerhard Dammann (?),,,,,,,,,,,,,,
Sein letzter Trick,https://www.filmportal.de/film/sein-letzter-trick_378c86fa120c4cf3a09671a822c688b8,Spielfilm,1919,Deutschland,,,Alfred Columbus,,"Heinrich Peer: Detektiv Hull, Walter Formes, Ernst Pittschau, Harald Bredow, Maria Bannier, Willy Allen, Erna Pabst",,,,,,,,,August Brückner,,,,,,,,,,,,,Rolf Brunner,,,,,,,,,,,,,,
Seine Beichte,https://www.filmportal.de/film/seine-beichte_76059b98807347c1abb04f7dc07b5ff3,Spielfilm,1919,Deutschland,,,"Bernhard Schwidewski, Hans Dreier (innen)",,"Reinhold Schünzel, Karl Platen, Julius Roether, Hedda Vernon, Walter Bartholomé, Grit Hegesa",,,,Bobby E. Lüthge,,,,,Eugen Hamm,Georg Schubert,Christoph Drecoll,,,,,,,,Maak-Film (Leipzig),,,Hubert Moest,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Seine gelehrte Frau,https://www.filmportal.de/film/seine-gelehrte-frau_153f9cfa781d40f4a7a453965d23ed15,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seine Kammerzofe,https://www.filmportal.de/film/seine-kammerzofe_52c0c7f4f75e459aaed13a6af4a3c714,Spielfilm,1919,Deutschland,,,,,"Fritz Spira, Eva Brock, Emil Sondermann",,,,Jane Bess,,,,,,,,,,,,,,,,,,Bruno Ziener,,,,,,,,,,,,,,
Seine Liebe war mein Tod,https://www.filmportal.de/film/seine-liebe-war-mein-tod_d52c7891c2ad43db95834e264cbdd304,Spielfilm,1919,Deutschland,,,,,"Ally Kay, Heinz Sarnow",,,,Gertrud Scholz,,,,,,,,,,,,,,,,,,Hanna Henning,,,,,,,,,,,,,,
Seine Selige,https://www.filmportal.de/film/seine-selige_8cf5d84e91f04d618d91ab1dd4ee9cac,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation Bolten-Baeckers (Berlin),,,,,,,,,,,,,,,,,
Die Sekretärin des Gesandten,https://www.filmportal.de/film/die-sekretaerin-des-gesandten_7e677ee429ba4aef9fafc4acc1d34c12,Spielfilm,1919,Deutschland,,,Heinrich Richter,,"Ria Witt, Nany Mangelsdorf, Hans Sternberg, Fritz Spira, Emil Sondermann, Kurt Katsch",,,,"Max Jungk, Julius Urgiß",,,,,,,,,,,,,,,,,,Bruno Ziener,,,,,,,,,,,,,,
Die Selbstmordkandidaten,https://www.filmportal.de/film/die-selbstmordkandidaten_357219dc2a0347299045ce7178923789,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Willy Heß Filmges. und Filmfabrik (Berlin),,,Willy Heß,,,,,,,,,,3 Akte,"35mm, 1:1.33","s/w, stumm",,
Senta als Paukenmamsell,https://www.filmportal.de/film/senta-als-paukenmamsell_c3a8cdd8a9a445bf8d5dfe82d3358c3d,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sie geht denselben Weg. Der Mutter Sünde,https://www.filmportal.de/film/sie-geht-denselben-weg-der-mutter-suende_cf37d26059674a1185d7afdba5034d68,Spielfilm,1919,Deutschland,,,,,"Curt Ehrle, Vera Hall, Marie von Bülow, Josef Roemer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35mm, 1:1.33",,,
Sie hat den Flimmerfimmel,https://www.filmportal.de/film/sie-hat-den-flimmerfimmel_16feb72177d541cb8722272eaf58abe1,Spielfilm,1919,Deutschland,,,,,Conny Carstennsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sie können bei mir schlafen,https://www.filmportal.de/film/sie-koennen-bei-mir-schlafen_d211dd49c2694235ab238e5eafc7e5fc,Spielfilm,1919,Deutschland,,,,,"Richard Senius, Richard Georg",,,,,,,,,,,,,,,,,,,Karfiol-Film (Berlin),,,William Karfiol,,,,,,,,,,3 Akte,"35mm, 1:1.33","s/w, stumm",,
Die siebente Großmacht,https://www.filmportal.de/film/die-siebente-grossmacht_4a06dc21db9544b1ab04e11118148b4a,Spielfilm,1919,Deutschland,,,,,"Herta Héden, Ida Perry, Lucie Kieselhausen, Ludwig Rex, Hermann Picha, Heinz Salfner, Josef Roemer, Wilhelm Kaiser-Heyl, Arnold Czempin, Fritz Alten, Erich Wohlfarth, Loo Hall, Bruno Decarli",,,,Willy Rath,,,,,"Gustave Preiß, Paul Selig (Technischer Beirat)",,,,,,,,,,,,,Willy Grunwald,,,,,,,,,,,,,,
Sinnesrausch,https://www.filmportal.de/film/sinnesrausch_e345fb761ce04c57a3182bf591acbeff,Spielfilm,1919,Deutschland,,,,,"Wilhelm Diegelmann: Dietrich Allsen, Lissy Lind: Dina, seine Tochter, Max Laurence: Graf Westrup, Grete Felsing, Richard Kirsch: Arno von Gloonen",,,,Siegfried Philippi,,,,,Heinrich Gärtner,,,,,,,,,,,,,Siegfried Philippi,,,,,,,,,,,,,,
Der Skandal im Viktoria-Club,https://www.filmportal.de/film/der-skandal-im-viktoria-club_67c82b6bf1474350adb5ab0bdcd41063,Spielfilm,1919,Deutschland,,,,,"Edith Meller, Werner Funck, Ludwig Colani, Hans Lanser-Rudolff, Mia Greder, Fred Immler, Else Roscher, Max Lehmann",,,,,,,,,Franz Stein,,Artur Günther,,,,,,,,,,,Erich Eriksen,,,,,,,,,,,,,,
Sklaven des Kapitals,https://www.filmportal.de/film/sklaven-des-kapitals_b872284220614de999fa7520cbcc0597,Spielfilm,1919,Deutschland,,,August Rinaldi,,"Rudolf Klein-Rohden: I. W. Irwing, Kohlenkönig, Käte Haack: Kitty, seine Tochter, Ida Perry: Elionor Moore, ihre Tante, Fred Goebel, Heinrich Schroth: James Lewis, Bankier, Jane Bess: Margery, seine Partnerin, Gerhard Ritterband: Bob, Messengerboy",,,,Jane Bess,,,,,Eugen Hamm,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Der Sohn der Magd. Die Liebe des Bastards,https://www.filmportal.de/film/der-sohn-der-magd-die-liebe-des-bastards_af9f0defcb814b96a8a3dd0d59fbef40,Spielfilm,1919,Deutschland,,,,,"Rose Veldtkirch: Grete Hauck, Ludwig Hartau: Fabrikdirektor Dreesheim, Claire Selo: Lotte, Hermann Thimig: Heinz, Dora Schlüter, Alfred Braun",,,,Bernhard Nicolai,,,,,,,,,,,,,,,Solar-Film Gmb: H (Berlin),,,Max Mack,,,,,,,,,,,,,,
Die Sonne bringt es an den Tag,https://www.filmportal.de/film/die-sonne-bringt-es-an-den-tag_aadbdf68b59b4207ae3617e1b279d316,Spielfilm,1919,Deutschland,,,,,"Julius Brandt: Charly, Michael Rainer-Steinerdessen Vater, Matthias Bill, Förster, Mary Jolland: Gräfin Landström, Josefa Gettke: Etta, ihre Tochter, Spaner Hansen: Baron von Klaaß, Erich Harden: Robert, sein Sohn, Otti Körner: Liane Castro, Gesellschaftsdame, Hans Felix: Jack Murphi, Detektiv",,,,Leopold Bauer,,,,,,,,,,,,,,,Anker-Film Leopold Bauer (Berlin),,,Leopold Bauer,,,,,,,,,,,,,,
Der Spekulant auf dem Heiratsmarkt,https://www.filmportal.de/film/der-spekulant-auf-dem-heiratsmarkt_96e1cbfbcd4249298e0074fcb95b133e,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das Spiel von Liebe und Tod,https://www.filmportal.de/film/das-spiel-von-liebe-und-tod_d63132503cc745a79c2d622f773e76a0,Spielfilm,1919,Deutschland,,,,,"Hella Moja, Alf Blütecher, Paul Morgan, Julietta Brandt",,,,Urban Gad,,,,,,,,,,,Giuseppe Becce (Kino-Musik),,,,Hella Moja-Film Gmb: H (Berlin),,,Urban Gad,,,,,,,,,,,,,,
Spiele eines Milliardärs,https://www.filmportal.de/film/spiele-eines-milliardaers_eb9f4a4821164db48ddb1ad71345deed,Spielfilm,1919,Deutschland,,,,,"Rudolf Klein-Rogge, Margarethe Schön, Theodor Loos",,,,Paul Rosenhayn,,,,,,,,,,,,,,,Amboß-Film Dworsky & Co (Berlin),,,,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Spieler,https://www.filmportal.de/film/die-spieler_9d3cf22d6f6c4512971389d64906a1c5,Spielfilm,1919,Deutschland,,,Adolf von Marées,,"Heinrich Peervon Löcknitz, Rittmeister a. D., Elsa Wasaseine Frau, Käte Haack: Grete, beider Tochter, Karl Beckersachs: Graf Haynal jr., Alfred Braun: Stöckel, Helga Molander: Lisa Dierkher, Schauspielerin, Leopold von Ledebur: Graf Miersdorf, Leonhard Haskel: Theateragent",,,,Ludwig Wolff,,,,,Marius Holdt,,,Alfred Braun,,,,,,,,,,Willy Zeyn Sr.,,,,,,,,,,,,,,
Das Spielzeug der Zarin,https://www.filmportal.de/film/das-spielzeug-der-zarin_d9879024d9db4cd1b4f79aa8b170b497,Spielfilm,1919,Deutschland,,,,,"Ellen Richter: Katharina II., Zarin von Rußland, Elsa Wasa: Frau von Mellin, Hofdame, Josef Roemer: Graf Orlow, Günstling der Zarin, Hugo Falke: Leutnant Mirowitsch, Max Kronert: Hauptmann Wlassiew, Seg. Arndt: Berednikow, Kommandant, Karl Berger: Leutnant Tschekin, Leopold Bauer: Zar Iwan, Max Laurence: Kammerherr, R. Mantolu: Henker",,,,Willi Wolff,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Rudolf Meinert,,,,,,,,,,,,,,
Die Spinnen. 1. Teil: Der goldene See,https://www.filmportal.de/film/die-spinnen-1-teil-der-goldene-see_b6a5e6fe2ec843a2acc777bf6b6a76cb,Spielfilm,1919,Deutschland,,,"Hermann Warm, Otto Hunte, Carl Ludwig Kirmse, Heinrich Umlauff",,"Carl de Vogt: Kay Hoog, Lil Dagover: Sonnenpriesterin Naela, Ressel Orla: Lio Sha, Georg John: Dr. Telphas, Rudolf Lettinger: Diamantenkönig John Terry, Edgar Pauly: Vierfinger-John, Paul Morgan: Diamantenexperte, Meinhardt Maur: Bücherwurm, Friedrich Kühne: All-Hab-Mah, Paul Biensfeldt, Harry Frank",,,,Fritz Lang,,,,,"Carl Hoffmann, Emil Schünemann",,,,,,,,Max Josef Bojakowski (Bei der Uraufführung),,Decla-Film-Ges. Holz & Co. (Berlin),,Erich Pommer,Fritz Lang,,Heinrich Umlauff (Exotische Bauten),Paul Falkenberg (?),,,,,,,"5 Akte, 1951 m",35mm,s/w,,
Die Spione,https://www.filmportal.de/film/die-spione_3f06579320284943861184bd6758f0e4,Spielfilm,1919,Deutschland,,,Robert A. Dietrich,,"Max Landa: Detektiv, Emil Rameau: Dr. Mahon, Arzt, Johanna Terwin: Marion, seine Frau, Arthur Beder: John Barra, Bernhard Goetzke: Jean Babtiste, politische Agenten, Paul Biensfeldt: Eine dunkle Existenz, Hanni Weisse",,,,E. A. Dupont,,,,,Charles Paulus,,,,,,,,,,,,,E. A. Dupont,,,,,,,,,,"4 Akte, 1362 m","35mm, 1:1,33","s/w, stumm",,
Das Spitzentaschentuch,https://www.filmportal.de/film/das-spitzentaschentuch_410581fe3e5943b2a49c9a94f3a24f9d,Spielfilm,1919,Deutschland,,,,,Kurt Brenkendorf,,,,Paul Rosenhayn,,,,,,,,,,,,,,,,,,Bruno Ziener,,,,,,,,,,,,,,
Sselam Aleikum,https://www.filmportal.de/film/sselam-aleikum_69de2ca5b9894e3d9a01f0dbdfe3a7ab,Spielfilm,1919,Deutschland,,,,,"Walter Soomer, Ludwig Christ, Käthe Wittenberg, Claire Harten",,,,Edmund Linke,,,,,,,,,,,,,,,"Orient-Film, Linke & Co. (Leipzig)",,,"Albert Lastmann, Edmund Linke",,,,,,,,,,,,,,
Staatsanwalt Jordan,https://www.filmportal.de/film/staatsanwalt-jordan_1d00c3e8a8bf422e831b2995768cff46,Spielfilm,1919,Deutschland,,,"Siegfried Wroblewsky, J. C. Pfaff (innen)",,"Magnus Stifter: Staatsanwalt Jordan, Eva May: Herta Hecker, Heinz Stieda, Hermann Picha, Lina Paulsen, Leopold von Ledebur, Ernst Behmer, Ernst Laskowski, Emmy Wyda",,,,,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die sterbende Salome,https://www.filmportal.de/film/die-sterbende-salome_e89aac9798994e969abb8302d88f4954,Spielfilm,1919,Deutschland,,,,,"Carla Ferra: Ninon, Fritz Kampers: Diener, Albert Steinrück: Bildhauer, Ernst Martens: Gaston, Felicitas Persing: Celine, Rolf Pinegger: Freund",,,,Franz Seitz Sr.,,,,,,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Stiefkinder des Glücks,https://www.filmportal.de/film/stiefkinder-des-gluecks_d16783cbddf04f948d0e46e79a19c4bd,Spielfilm,1919,Deutschland,,,,,"Theodor Loos: Hans von Holm, Ethel Scharo: Eva, seine Frau, E. Aschenbach: Friede von Holm, Eva Richter: Ilse Brenner, Ernst Pittschau: Erwin von Eben",,,,,,,,,,,,,,,,,,,Amboß-Film Dworsky & Co (Berlin),,,Arthur Wellin,,,,,,,,,,,,,,
Ein Stiftungsfest in Tripstrill,https://www.filmportal.de/film/ein-stiftungsfest-in-tripstrill_23d890422fdd41ffb4e4453f2ffd3311,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das stille Weh,https://www.filmportal.de/film/das-stille-weh_a3c632214099450ea012e266798d3fad,Spielfilm,1919,Deutschland,,,,,"Ally Kay, Heinz Sarnow, Eduard von Winterstein, Hilde Engell",,,,,,,,,,,,,,,,,,,Karl Ledermann & Co (Berlin),,,Heinz Sarnow,,,,,,,,,,,,,,
Störtebeker,https://www.filmportal.de/film/stoertebeker_a8656ac792954b1aaa92a7922f1b764c,Spielfilm,1919,Deutschland,,,Heinrich Richter,,"Thea Kasten, Emil Stammer, Josef Rehberger, Alfred Pfeiffer, Toni Zimmerer, Ernst Matter, Sven Holm, Sybill Vane, Paul Rehkopf, Heinz Bierbaum, Clementine Plessner, Elsa Wagner, Emil Heyse, Gustav Botz, Bruno Decarli, Eva Christlieb, Eduard Eysenck",,,,"Max Jungk, Julius Urgiß",,,,,Carl Hoffmann,,,,,,,,,,,,,Ernst Wendt,,,,,,,,,,"6 Akte, 2125 m",,,,"Zensur (DE): 09.12.1925, B.11933, Jugendverbot"
Stürme - Ein Mädchenschicksal,https://www.filmportal.de/film/stuerme-ein-maedchenschicksal_ffb041a34a614822963c15cfb5db9a65,Spielfilm,1919,Deutschland,,,,,"Eva May, Johannes Riemann, Leopold von Ledebur, Olga Engl, Ernst Behmer",,,,,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,Hugo Landsberger (Roman),,,"35mm, 1:1,33","s/w, stumm",,
Die Stunde der Vergeltung,https://www.filmportal.de/film/die-stunde-der-vergeltung_7995838ab2da4bf4b7548a5d5725f82a,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Karfiol-Film (Berlin),,,William Karfiol,,,,,,,,,,,,,,
Eine Stunde im Paradies,https://www.filmportal.de/film/eine-stunde-im-paradies_420cad99e56642c887cad5ca933b7401,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,,,,,,,,,,,,,,,
Sühne,https://www.filmportal.de/film/suehne_8cbb03318df94adc9a247fc2b3ff168c,Spielfilm,1919,Deutschland,,,,,"Maria Fein, Werner Krauß, Hermann Seldeneck",,,,Louise Flachs,,,,,Hans Karl Gottschalk,,,,,,,,,,Bayerische Film-Gesellschaft Fett & Wiesel (München),,,Walter Schmidthässler,,,,,,,,,,,,,,
