Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Der Fall Deruga,https://www.filmportal.de/film/der-fall-deruga_e94a402984bd4461aceee98dd1a9c879,Spielfilm,1938,Deutschland,Günther Grau,,"Ludwig Reiber, Willi Depenau",,"Willy Birgel: Dr. Stefan Deruga, Geraldine Katt: Baroness Mingo Truschkowitz, Georg Alexander: Baron Truschkowitz, Dagny Servaes: Baronin Truschkowitz, Käte Haack: Marta Schwertfeger, Claire Winter: Ursula Züger, Hans Leibelt: Justizrat Dr. Klemm, Erich Fiedler: Rechtsanwalt Dr. Schelling, Paul Bildt: Landgerichtsdirektor Dr. Zeunemann, Walter Franck: Oberstaatsanwalt, Ernst Karchow: Dr. Noth, Staatsanwalt, Erika von Thellmann: Haushälterin Therese Klimkhardt, Roma Bahn: Valeska Durich, Fritz Odemar: Hofrat Dr. Mäulchen, Leo Peukert: Restaurateur Verzelli, Erich Ziegel: Prof. Vandermühl, Oscar Sabo: Hausmeister Oskar Schulz, Beppo Brem: Friseur Alois Alfinger, Walter Werner: Sanitätsarzt Dr. Gürtner, Ernst-Albert Schaah: Friedrich, Diener bei Truschkowitz, William Leo: Protokollführer, Peter Erkelenz: Sachverständiger, Louis Ralph: Kriminalbeamter, Willy Schaeffers: Privatdetektiv, Otto Braml1. Gerichtswachtmeister, Jac Diehl: Justizwachtmeister, Kurt Hagen2. Gerichtswachtmeister, Hans Nerking1. Beisitzer, S. O. Schoening2. Beisitzer, Walter Albrecht1. Geschworener, Walter Buhse2. Geschworener, Bruno Klockmann3. Geschworener, Otto Marlé4. Geschworener, Leo Reiter5. Geschworener, Wilhelm Grosse6. Geschworener, Jutta Sabo1. Zuschauerin bei der Gerichtsverhandlung, Wera Schultz2. Zuschauerin bei der Gerichtsverhandlung, Karin Lüsebrink3. Zuschauerin bei der Gerichtsverhandlung, Arthur Reppert1. Zuschauer bei der Gerichtsverhandlung, Alfred Stratmann2. Zuschauer bei der Gerichtsverhandlung, Tommy Thomas3. Zuschauer bei der Gerichtsverhandlung, Hubert von Meyerinck: Herr Riedmüller, Edith Meinhard: Serviererin im Café Verzelli, Josefine Dora: Garderobiere im Café Verzelli, Bruno Tillessen: Gast im  Café Verzelli, Christine Großmann1. Journalistin, Loulou Daenner2. Journalistin, Jens von Hagen1. Journalist, Günther Markert2. Journalist, Alfred Pussert3. Journalist, Walter Schenck4. Journalist, Egon Vogel5. Journalist, Heino Meissl: Pressezeichner",,,,"Hans Neumann, Fritz Peter Buch, L. A. C. Müller",,"Friedrich Wilhelm Großmann, Ida Revelli",,,Werner Bohne,"Kurt Schulz, Werner Lehmann-Tandar","Friedrich Wilhelm Großmann, Ida Revelli, Ilse Fehling",,,"Karl Arnold, Helene Pfeffermann, Cilly Didzoneit",Hans Ebert,,,,Georg Witt-Film Gmb: H (Berlin),,Georg Witt,Fritz Peter Buch,Alfons von Plessen,,Elisabeth Neumann,,Walter Weisse,,Werner Pohl,Ricarda Huch (Roman),Universum-Film AG (UFA) (Berlin),"2866 m, 105 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Un fichu métier,https://www.filmportal.de/film/un-fichu-metier_e9354cbf3320466489995579888e4702,Spielfilm,1938,Deutschland,,,Herbert Frohberg,,"Pauline Carton: Adrienne, Ginette Melcy: Martine, Jeanne Loury: Mme Bardas, Camille Fournier: Comtesse d'Eguzon, Lucien Baroux: Castin / le prince Alexis, André Lefaurministre, Pierre Larqueyvalet du prince, Pierre Juvenetl'embassadeur, Charles Lemontier, Léon Arvelbanquiers, Charles Dechampsconseiller Maritch, René Dary: Jean-Paul, André Alerme: Bardas, Charles Martinelli, Hugues Wanner, Lucien Walter, Louis Vonelly",,,,Jacques Bousquet,,,,,Günther Anders,,,,,,René Sylviano,,,,Universum-Film AG (UFA) (Berlin),,,Pierre-Jean Ducis,,,,,,Dietrich von Theobald,Karl-Albert Keller,,Alliance Cinématographique Européenne (A.C.E.) (Paris),100 min,"35mm, 1:1.33","s/w, Ton",,
Fortsetzung folgt!,https://www.filmportal.de/film/fortsetzung-folgt_1ceeea0393624f72b21abe2b932275a7,Spielfilm,1938,Deutschland,,,Erich Kettelhut,,"Frauke Lauterbach: Dolly, Oskar Sima: Redakteur Otto, Gustav Diessl: Fred, Erika von Thellmann: Zinny, Erwin Biegel: Diener Albert, Lotte Spira: Dollys Adoptivmutter, Hans Junkermann: Dollys Adoptivvater, Friedrich Sandner: Ottos Sekretär, Marianne Kiwitt: Nummerngirl Kitty, Klaus Pohl: Tetrazzini, Albert Florath: Justizrat, Erich Dunskus, Jac Diehl, Fred Goebel, Karl Harbacher, Max W. Hiller, Fritz Lafontaine, Hans Meyer-Hanno, Serag Monier",,,,"Peter Hellbracht, Emil Burri, Paul Martin",,"Paul Haupt, Alfred Heinke",Max Pfeiffer,,Konstantin Tschet,Erich Rudolf Schmidtke,Manon Hahn,,Hans Fritz Beckmann,Waldemar Jabs,Friedrich Schröder,,Friedrich Schröder,,Universum-Film AG (UFA) (Berlin),,,Paul Martin,Carl Otto Bartning,,Carl Otto Bartning,,Horst von Harbou,,"Gustav Bellers, Werner Pohl",,,,,,,
Fracht von Baltimore,https://www.filmportal.de/film/fracht-von-baltimore_e133c0dd6b144aeba441a71ca7b0bb0c,Spielfilm,1938,Deutschland,,,"Karl Böhm, Erich Czerwonski",,"Hilde Weissner: Sabine Heitmann, Attila Hörbiger: Michael Anders, Hans Zesch-Ballot: William Morris, Paul Westermeier: Mecki Mc: Knight, Walter Steinbeck: Konrad Engström, Walter Werner: Prokurist Hoffmann, Annemarie Steinsieck: Elisabeth Engström, Hans Nielsen: Kurt Engström, Elsa Wagner: Frau Konsul Engström, Herti Kirchner: Kitty Hansen, Franz Weber: Bürodiener Knaak, Günther Ballier1. Offizier an Bord der Sesotris, Edwin Jürgensen: Friedrich Holst, Maria Krahn: Frau Holst, Claire Reigbert: Wirtin Hansen, Otto Braml: Lotse der Hamburger Hafenverwaltung, Kurt Felden: Matrose der Sesotris, Angelo Ferrari: Französischer Offizier, Adolf Fischer: Funker der Reederei Heitmann, Herbert Gernot: Schiffsingenieur bei Engström, Fred Goebel: Funker an Bord der Sesotris, Aribert Grimmer: Schiffsingenieur bei Engström, Karl Hannemann: Prokurist Schröder, Josef Kamper: Schiffsoffizier Grothe, Charly Kracker: Matrose, Alfred Maack: Matrose, Louise Morland: Morris Tischdame, Odette Orsy: Gast beim Empfang, Gustav Püttjer: Barbier an Bord, Erika Streithorst: Fräulein Lorenz, Ludwig Andersen",,Alf Teichs (Chefdramaturg),,"Hans-Joachim Beyer, Charlotte Rißmann",,,,,Karl Puth,,,,,,Fritz Wenneis,,,,Terra-Filmkunst Gmb: H (Berlin),,Alfred Greven,Hans Hinrich,,,Gertrud Hinz,,,,"Carl-Erich Kroschke, Erich Schmidt",,,104 min,"1:1,37","s/w, Mono",,
Die Frau am Scheidewege,https://www.filmportal.de/film/die-frau-am-scheidewege_ba6c26093f9b4e4aa1c36ee09b23cb75,Spielfilm,1938,Deutschland/Ungarn,,,,,"Ewald Balser: Prof. Henrici, Magda Schneider: Dr.med. Hanna Weigand, Karin Hardt: Elinor Weigand, Hans Söhnker: Fred Möbius, Paul Westermeier: Johann, Georg Alexander: Herrenguth, Willi Schur: Pawlowsky, Arbeiter, Ernst Waldow: Von Dieter, Peter Elsholtz: Brandes, Peter Bosse: Pawlowskys Sohn, Eduard Wenck, Hilde Maroff, Vera Hartegg, Ilse Fürstenberg, Rudolf Schündler, Margarethe Schön, Gustav Püttjer",,,,Thea von Harbou,,,,,Stefan Eiben,,,,,,Viktor Vaszy,,,,,,,Josef von Baky,,,,,,,,Alice Lyttkens,,95 min,"1:1,37",s/w,,
Eine Frau kommt in die Tropen,https://www.filmportal.de/film/eine-frau-kommt-in-die-tropen_d02350bcbd724e34b5f6f9ce8884bf87,Spielfilm,1938,Deutschland,,,,,"Albert Florath, Hilde Körber, Otto Wernicke, Maria Koppenhöfer",,Alf Teichs (Chefdramaturg),,"Hans Steinhoff, Norbert Jacques, Philipp Lothar Othello Mayring, Lothar Philipp August Mayring",,,,,,,,,,,,,,,Terra-Filmkunst Gmb: H (Berlin),,,Harald Paulsen,,,,,,,,,,,,,,
Frau Sixta,https://www.filmportal.de/film/frau-sixta_a7061210e2f341ad96c2afd942693770,Spielfilm,1938,Deutschland,Wolfgang Schubert,,"Hanns H. Kuhnert, Franz Koehn",,"Franziska Kinz: Frau Sixta, Ilse Werner: Tochter Otti Sixta, Gustav Fröhlich: Major a.D. Markus, Eduard Köck: Knecht Pankraz, Heidemarie Hatheyer: Kellnerin Anna, Josefine Dora: Beschließerin Dora, Josef Eichheim: Roßknecht Hannes, Beppo Brem: Knecht Korbinian, Gustav Waldau: Baron Kramer, Willy Rösner: Gemeindevorsteher Forcher, Ernst Pröckl: Bezirkshauptmann, Hertha von Hagen: Oberin, Walter Holten: Zollinspektor, Karl Theodor Langen: Gemeindesekretär, Rolf Pinegger: Herr Brandner, Thea Aichbichler: Frau Brandner, Martin Schmidthofer: Martin, Hans Hanauer: Alter Senner, Theodolinde Müller: Pensionärin, Ingeborg Wittmann: Pensionärin, Marta Salm: Dienstmädchen bei Sixta, Willy Schultes: Jungknecht bei Sixta, Gustl Stark-Gstettenbaur1. Reiter der Eilstafette",Max Mell,,,Anton Kutter,,,,,Hans Schneeberger,Peter Haller,,,,Arthur Schramm,Herbert Windt,,,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",,Peter Ostermayr,Gustav Ucicky,,,Paul May,,,,Carlheinz Becker,Ernst Zahn (Roman),Universum-Film AG (UFA) (Berlin),"2826 m, 103 min","35mm, 1:1.33","s/w, Tobis-Klangfilm","Uraufführung (DE): 07.09.1938, Nürnberg, Ufa-Palast",
Frau Sylvelin,https://www.filmportal.de/film/frau-sylvelin_0e0673055d1c4e98a7c70fcb3812e785,Spielfilm,1938,Deutschland,,,Otto Hunte,,"Heinrich George: Manfred Block, Maria von Tasnady: Sylvelin, Carla Rust: Claire, Paul Richter: Herr von Sollnau, Alfred Abel: Daffinger",,,,"Walter Forster, Walter Ulbrich",,"Paula Hettwer, Otto Sucrow","Robert Wuellner, Hans Herbert Ulrich",,Karl Puth,"Hermann Dey, Bernhard Hellmund",Eleanor Behm,,Charles Amberg,,Franz Doelle,,Franz Doelle,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Hans von Wolzogen,,Herbert Maisch,Kurt Hoffmann,,Erich Kobler,,Eugen Klagemann,,Carlheinz Becker,,Universum-Film AG (UFA) (Berlin),,,,,
Frauen für Golden Hill,https://www.filmportal.de/film/frauen-fuer-golden-hill_516cac59c3844849aa01ff007e0d4186,Spielfilm,1938,Deutschland,,,"Gustav A. Knauer, Alexander Mügge",,"Kirsten Heiberg: Violet, Viktor Staal: Douglas, Karl Martell: Stanley, Grethe Weiser: Mme Doolittle, Elfie Mayerhofer: Kitty, Otto Gebühr: Kirkwood, Ernst Waldow: Cocky, Olaf Bach: Bully, Hans Adalbert Schlettow: Thomas Trench, Lotte Rausch: Alice Bedford, Wilhelm H. König: O'Neilly, Anna Grandi: Gwendolin, Wolfgang Kieling: Pat, Paul Dahlke: Barryman, Waltraud von Negelein: Dorothy, Jack Trevor: Larry, Ilse Petri: Margaret, Albert Venahr: Algenon, Emmy Harold: Louise, Hans Joachim Schoelermann: Frank, Gustav Püttjer: Bill, Erika Glässner: Miss Kellington, Hubert von Meyerinck: Tanzmanager, Margot Erbst: Elisabeth, Bob Iller: Pierre, Edith von Donath: Emmy, Kurt Weisse: Doran, Grete Reinwald: Brigitt, Wolfgang Kuhle: Mangan, Paula Braend: Charlott, Alfred Köhler: Josua, Josefine Bachert: Mammy, Hannelore Dworski: Daisy, Erich Ziegel: Reverend Jones, Erich Walter: Beamter, Albert Florath: Sekretär des Beamten, Werner Schott: Flughafenkommandant, Harry Gondi: Pilot Jim",,,,"Hans Bertram, Wolf Neumeister",,,Hermann Grund,,Werner Krien,,,,"Willy Dehmel, Günter Neumann",,Werner Eisbrenner,,,,Fanal-Filmproduktion Gmb: H (Berlin),,Erich Waschneck,Erich Waschneck,Erich Kobler,,Erich Kobler,,,,Alfred Zunft,,Universum-Film AG (UFA) (Berlin),92 min,"35mm, 1:1,37","s/w, Ton",,
Die fromme Lüge,https://www.filmportal.de/film/die-fromme-luege_7b740081149f4bb9b970c35d0bacd7a3,Spielfilm,1938,Deutschland,,,,,"Pola Negri: Carmen Casini, Josefine Dora: Theres, Hermann Braun: Cecil Lasko, Herbert Hübner: Bartell, Hansi Arnstaedt: Mrs. Latour, Suse Graf: Colette, Hans Leibelt: Sam Milbrey, Harald Paulsen: Smith, Hans Fetscherin: Carmen Casinis Gesangspartner, Walter Gross: Rundfunkreporter, S. O. Schoening: Doktor, Spieler am Pokertisch, Jupp Hussels: Rennbahnreporter, Erika Streithorst: Angestellte an der Hotelrezeption, Liesel Eckhardt: Garderobenfrau, Conrad Curt Cappi: Pianospieler, Charly Berger: Mann am Spieltisch, Max Harry Ernst: Gast im Lokal, Lothar Geist: Liftboy, Fred Goebel: Barmann im Klub, Karl Hannemann: Portier im Konzertsaal, William Huch1. Konzertsaaldiener, Heinrich Kalnberg2. Konzertsaaldiener, Karl Platen3. Konzertsaaldiener, Bruno Ziener4. Konzertsaaldiener, Ingolf Kuntze: Herr Professor, Ernst Legal: Bankdirektor, Finanzberater Carmens, Karl Münch: Spieler am Bakkarattisch, Leo Peukert: Opernhausdirektor, Klaus Pohl1. Bildberichterstatter, Ernst-Albert Schaah2. Bildberichterstatter, Karl Swinburne: Hoteldirektor, Liselotte Schaak: Krankenschwester, Heinrich Schroth: Chefarzt, Walter Steinweg1. Reporter, Albert Venohr2. Reporter, Tommy Thomas: Hotelpage, Jens von Hagen: Spieler am Pokertisch, Hans Waschatko: Ober an Milbreys Tafel, Max Wilmsen: Inspizient im Opernhaus, Oscar Sabo: Polizist, Günther Ballier, Lotte Spira",,,,"Philipp Lothar Othello Mayring, Harald G. Petersson, Lothar Philipp August Mayring",,,,,Karl Hasselmann,,,,,,Franz Grothe,,,,Terra-Filmkunst Gmb: H (Berlin),,,Nunzio Malasomma,Horst Kyrath,,,,,,Walter Rühland,Hadrian Maria Netto (Bühnenstück),,"2206 m, 80 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Frühlingsluft,https://www.filmportal.de/film/fruehlingsluft_e374faa4956c4189b877f0d2d6cc4173,Spielfilm,1938,Deutschland,,,,,"Magda Schneider, Wolf Albach-Retty, Hilde von Stolz, Rudolf Platte, Wilhelm Bendow, Fritz Odemar, Hubert von Meyerinck, Antonie Jaeckel, Walter Gross, Else Reval, Klaus Pohl, Hermann Pfeiffer, Maria Seidler, Karl Platen, Walther Suessenguth",,,,Géza von Cziffra,,,,,Willy Winterstein,,,,,,"Josef Strauss, Paul Hühn",,,,,,,Carl Lamač,,,,,,,,,,,,,,
Fünf Millionen suchen einen Erben,https://www.filmportal.de/film/fuenf-millionen-suchen-einen-erben_e697cb98ffd046e881d02a6a231e1533,Spielfilm,1938,Deutschland,Heinz Landsmann,,"Willi A. Herrmann, Alfred Bütow",,"Heinz Rühmann: Peter Pitt / Patrick Pitt, Vera von Langen: Peters Frau 	Hix, Leni Marenbach: Mabel, Oskar Sima: Blubberboom, Heinz Salfner: Notar Gould, Claire Reigbert: Miss Hopkins, Vorstandsmitglied der Vereinigten Frauen- und Sittlichkeitsverbände, Käte Jöken-König2. Vorstandsmitglied, Olga Limburg3. Vorstandsmitglied, Grete Wiedecke4. Vorstandsmitglied, Albert Florath: Millionär  		Mister Bucklespring, Valy Arnheim: Millionär  		Mister Harris, William Huch: Millionär  		Mister Kirkwood, Gerhard Dammann: Briefträger, Hansjakob Gröblinghoff1. Störenfried im Lokal, Aribert Grimmer2. Störenfried im Lokal, Hans Hemes: Angestellter der Norddeutschen Schiffahrtsgesellschaft, Hermann Pfeiffer: NBC Radio-Reporter ""Onkel Jim"", Anton Pointner: Hotelportier, Gustav Püttjer: Kellner, Ernst Rotmund: Lokal-Besitzer, Valeska Stock1. Hausbewohnerin, Ida Krill2. Hausbewohnerin, Otto Stoeckel: Arzt im Dachgarten, Fritz Draeger1. Gast im Dachgarten, Karl Jüstel2. Gast im Dachgarten, Bert Schmidt-Moris: Hotelpage, Mohamed Husen: Liftboy, Paul Ludwig Frey1. Gratulant im Hotel, Willy Witte2. Gratulant im Hotel",,,,"Georg Hurdalek, Jacob Geis",,,Hans Tost,,Ewald Daub,,,,Bruno Balz,,Lothar Brühne,,,,Majestic-Film Gmb: H (Berlin),Willy Reiber,,Carl Boese,Hans Albin,,Gottlieb Madl,,Kurt Wunsch,,Alfred Norkus,Harald Baumgarten (Roman),,"9 Akte, 2409 m",35mm,"s/w, Tobis-Klangfilm",,
Gastspiel im Paradies,https://www.filmportal.de/film/gastspiel-im-paradies_386d9fcff4f84fbdb61c9a5b0ce334ec,Spielfilm,1938,Deutschland,,,Werner Schlichting,,"Hilde Krahl: Ellen Lanken, Albert Matterstock: Graf Wetterstein, Georg Alexander: Kommerzienrat Dr. Lanken, Gustav Waldau: Großvater Schorr, Oskar Sima: Diener Jean, Max Gülstorff: Geschäftsführer, Erika Glässner: Miss Vandergould, Bruno Hübner: Janowski, Edwin Jürgensen: Père Noble, Katja Pahl: Soubrette, Eberhard Leithoff: Partner der Soubrette, Hermann Kellein: Jugendlicher Liebhaber, Charles  François1. Oberkellner im ""Paradies"", Willy Witte2. Oberkellner im ""Paradies"", Hans Waschatko: Etagenkellner im ""Paradies"", William Huch: Alter Kellner, Eleonore Tappert: Köchin, Georg Bauer1. Polizeibeamter, Erich Dunskus2. Polizeibeamter, Ruth Claus1. Hotelgast, Fred Goebel2. Hotelgast, Anny Staeger3. Hotelgast, Grete Reinwald1. Mitglied in der Theatergruppe, Hanni Weisse2. Mitglied in der Theatergruppe, Horst Birr: Der ""Doofe"", ein Mitglied der Theatergruppe, Hilde Schneider: Fräulein Parker, das sich den Rücken eincremen läßt, Ursula Schlettow, Otz Tollen, Margarete Zeplin",,,,"Karl Hartl, F. D. Andam",,,Erich von Neusser,,Franz Koch,,,,Ernst Hübner,,Anton Profes,,,,Universum-Film AG (UFA) (Berlin),,,Karl Hartl,Erich Kobler,,Erich Kobler,,,,Bruno Suckau,,,,,,,
Das Geheimnis um Betty Bonn,https://www.filmportal.de/film/das-geheimnis-um-betty-bonn_743bb1a7e21845739fa3991aec06785d,Spielfilm,1938,Deutschland,,,"Ludwig Reiber, Willi Depenau",,"Maria Andergast: Nancy Trevor, Theodor Loos: Staatsanwalt Trevor, Hans Nielsen: Jack Winsloe, Erich Ponto: Kapitän Spurling, Hellmuth Bergmann: Kapitän Glower, Josef Sieber: Steuermann Crane, Reinhold Bernt: Matrose Clements, Albert Hörrmann: Matrose Colcord, Herbert Schimkat: Matrose Bailey, Werner Scharf: Matrose Finley, Karl Bergeest: Matrose Klinkmoeller, Albert Venohr: Matrose Clyde, Martin Rickelt: Schiffsjunge Emmo Svedlund, Maria Eiselt: Betty Bonn, Paul Otto: Gerichtspräsident Sir W. Douglas, Valy Arnheim: Konsul Spring, Kate Kühl: Emmily Bolston, Erhard Siedel: Reeder Thompson, Bruno Fritz: Reeder Winchester, Willy Schaeffers: Kapitän Convey, Karl Hellmer: Mac Canister, Karl Vogt: Cecil Palmer, Bob Bauer: Bully Smith, Charlotte Fredersdorf: Sekretärin bei Konsul Spring, Otto Henning: Hafenbeamter Hayes, Richard Ludwig: Kapitän des Rettungsdampfers, Hellmuth Passarge: Kriminalbeamter, Lotte Spira: Besitzerin der Hafenbar, Hans Sternberg: Portier, Fritz Berghof: Wirt, Gerti Kammerzell: Tänzerin, Friedrich Weigelt: Talmikavalier, Louis Brody: Matrose Higgins, Karl Fisser, Adalbert Fuhlrodt, Kurt Weisse, Odette Orsy, Viktor Bell",,,,"Robert A. Stemmle, Ernst Hasselbach",,"Friedrich Wilhelm Großmann, Charlotte Jungmann","Ernst Krüger, Hans Herbert Ulrich",,Otto Baecker,"Heinz-Günther Görisch, Walter Komor",Herbert Ploberger,,Kurt E. Heyne,"Fredy Arnold, Cilly Didzoneit",Herbert Windt,,Herbert Windt,,Georg Witt-Film Gmb: H (Berlin),Georg Witt,Georg Witt,Robert A. Stemmle,Herbert B. Fredersdorf,,Herbert B. Fredersdorf,,Willi Weiße,,Joachim Thurban,"Friedrich Lindemann (Roman Der Streit um die Betty Bonn"")",Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Krüger-Ulrich),"2565  m, 94 min","35mm, 1:1,37","s/w, Ton",,
Geheimzeichen LB 17,https://www.filmportal.de/film/geheimzeichen-lb-17_a1bcf149480441429c7cbea301a7eee2,Spielfilm,1938,Deutschland,"Werner Drake, William Neugebauer",,"Karl Böhm, Erich Czerwonski",Fritz Böttger,"Willy Birgel: Oberst Arvan Terno, Hilde Weissner: Sängerin Manja Dusan, Otto Wernicke: Kommissar Borel, Bernhard Minetti: Direktor Bjelinski, René Deltgen: Leutnant Glawar, Herbert Gernot: Oberleutnant Kowall, Nikolaj Kolin: Kriminalbeamter Drogan, Theodor Loos: Polizeipräfekt Alexander Stojan, Carl Günther: Kriegsminister Vitruv, Jac Diehl: Inspizient, Lucie Euler: Manjas Gardrobiere Anna, Erich Dunskus1. Betrunkener, Paul Rehkopf2. Betrunkener, Adolf Fischer: Proletarier am Würstchenstand, Friedrich GnaßTelefonist der Aufständigen, Fred Goebel: Sergeant in der Chiffrierzentrale, Oskar Höcker: Kriminalbeamter, Ingolf Kuntze: Innenminister, Edith Meinel: Blumenmädchen, Ferry Reich: Wachhabender der Regimentskanzlei, Ernst Rotmund: Würstenverkäufer, Willi Schur1. Polizist, Herbert Spalke2. Polizist, Margot Thilo: Manjas Dienstmädchen Marga, Otz Tollen: General, Eduard Wenck: Stationsvorsteher, Kurt Getke: Eisenbahnwärter",,,,"Lothar Philipp August Mayring, Ludwig Metzger, Berthold Ebbecke, Philipp Lothar Othello Mayring",,,Otto Lehmann,,Georg Krause,"Felix Nerlich, G. F. Peters",,,Willy Dehmel,"Adolf Arnold, Arthur Schramm",Franz Grothe,,Franz Grothe,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Otto Lehmann),,,Viktor Tourjansky,Emil Burri,,Gertrud Hinz,,Erich Tannigel,,"Werner Pohl, Erich Schmidt (begonnen - ungenannt)",,,"2643 m, 96 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Geld fällt vom Himmel,https://www.filmportal.de/film/geld-faellt-vom-himmel_05a3470897a24153afb75537b823b45f,Spielfilm,1938,Deutschland/Schweden,,,"Heinrich Richter, Gabriel Pellon",,"Hans Söhnker: Hans Promm, Georg Alexander: Leopold Pasemann, Signe Hasso: Hannelore Pasemann, Fritz Genschow: Gustav Pasemann, Hans Thimig: Christian Pasemann, Walter Janssen: Dr. Munder, Erika von Thellmann: Madame Angèle, Hans Stiebner: Milo Hadelich, Mimmi Shorp: Bardame Gaby, Rudolf Carl: Gödicke, Annie Rosar: Wirtin, Willi Schur: Schromm, Alfred Neugebauer: Maschaitis, Elfriede Hoffmann: Hilde Krüger, Lola von Hübner: Fräulein Schirmer, Else Föry-Ostheber: Luise Ungewitter, Carmen Perwolf: Pummel, Wilhelm Schich: Herr Müller, Richard Waldemar: Gustav, Oskar Werner",,,,Walter Sawitzky,,,,,Harry Hasso,,,,Erich Meder,,Heinz Sandauer,,,,"Nordland-Film Gmb: H (Berlin), Alba Film (Stockholm)",Friedrich Wilhelm Gaik,Kurt Ulrich,Heinz Helbig,,,Margarete Steinborn,,,,Herbert Janeczka,"Walter Sawitzky (Motive des Romans ""Tüchtig, tüchtig - die Pasemanns"")",,,,,,
Les gens du voyage,https://www.filmportal.de/film/les-gens-du-voyage_d03e883d6d904cd4b0a8d5c3a516d77d,Spielfilm,1938,Frankreich/Deutschland,,,,,"Françoise Rosay: Flora, dompteuse, André BruléFernand, Marie Glory: Pepita, Guillaume de Sax: Barlay, Fabien Loris: Marcel, Sylvia Bataille: Yvonne Barlay, Louise Carletti: Suzanne Barlay, André Roannelieutenant de gendarmerie, Yves Deniaudbonimenteur, Daniel Mendaille: Jo, Georges Prieur: Gaetan, Alfred Adammédecin, André Siméongarçonde piste, Pierre Athon, Charles Barrois, Edmond Beauchamp, Lucien Brulé, Andrée Canti, Victoria Carletti, Horace Davault, Marcel Duhamel, Micheline Francey, Yvonne Gall, Gustave Hamilton, Marie-Louise Hérrouett, Pierre Labry,  Lacroix, André Nicolle, Robert Azonne, Made Siamé, Madeleine Sologne, René Stern, Paméla Stirling, Lucien Walter",Bernard Zimmer,,,"Jacques Viot, Jacques Feyder",,,,,"Franz Koch, Josef Illig",,Georges K. Benda,,,,Wolfgang Zeller,,,,"Films Sonores Tobis (Paris), Tobis-Filmkunst Gmb: H (Berlin)",,,Jacques Feyder,"Louis Chavance, André Roanne",,Roger Spiri-Mercanton,,,,Friedrich Wilhelm Dustmann,,,108 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Großalarm,https://www.filmportal.de/film/grossalarm_8e41820158214bbd97065dd497881f78,Spielfilm,1938,Deutschland,,,"Erich Kettelhut, Herbert Frohberg",,"Ursula Grabley: Lotte Timmler, Hilde Körber: Sekretärin Rita, Lina Carstens: Frau Timmler, Elsa Wagner: Frau Köppen, Paul Klinger: Paul Köppen, Walter Franck: Herr Wischner, Paul Hoffmann: Chauffeur Bruno, Hans Leibelt: Kriminalkommissar Klagemann, Ernst Waldow: Kriminalassistent Friedrichs, Jupp Hussels: Kriminalreporter Henning, Rudolf Platte: Zeitungsfahrer Rudi, Ludwig Schmitz: Claas, Erik Ode: Zeitungsfahrer Alex, Werner Stock: Zeitungsfahrer Orje, Edith Meinhard, Eduard Wenck, Ewald Wenck, Hermann Pfeiffer, Friedrich Ettel, Josef Dahmen, Karl Platen, Erich Kestin, Charles Willy Kayser, Günther Brackmann, Gustav Mahncke, Günther Ballier, Eduard Bornträger",,,,"Kurt Heuser, Wenzel Lüdecke",,,"Robert Wuellner, Hans Herbert Ulrich",,Konstantin Tschet,,,,,,Werner Eisbrenner,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Hans von Wolzogen,,Georg Jacoby,,,Erich Kobler,,,,Ludwig Ruhe,,Universum-Film AG (UFA) (Berlin),,,,,
Der Hampelmann,https://www.filmportal.de/film/der-hampelmann_b275cca3369f41fb807d3be675889089,Spielfilm,1938,Deutschland,,,Hans Ledersteger,,"Hilde Krahl: Steffi, Lotte Lang: Elisabeth, Frits van Dongen: Peter, Wolf Albach-Retty: Paul Oertel, Anton Edthofer: Nikolaus Rohr, Annie Rosar: Maria Mürz",Wilhelm Krug,,,"Julius Sandmeier, Gerhard T. Buchholz",,,,,Oskar Schnirch,,,,,,Hans Lang,,,,Styria-Film Gmb: H (Wien),,,Karlheinz Martin,"Viktor Becker, Ernst Rechenmacher",,Hans Wolff,,,,,,,,,,,
