Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Ein kleiner Vorschuß auf die Seligkeit,https://www.filmportal.de/film/ein-kleiner-vorschuss-auf-die-seligkeit_aef09c9492504586af595cb8ef47a7b2,Spielfilm,1929,Deutschland/Großbritannien,Gustav Renz,,"Willi A. Herrmann, Herbert Lippschitz",,"Paul Hörbiger: Theobald Nuddlich, Parfümeriefabrikant in Berlin, Sophie Pagay: Rosalie, seine Frau, Imre Ráday: Viktor Santen, Parfümeriefabrikant aus Paris, Mimo von Delly: Ninette von der Haller-Revie, Dina Gralla: Dolly Peters, Verkäuferin bei Nuddlich, Jutta Jol: Alice, Verkäuferin bei Nuddlich, Paul Kramer: Teddy Krause, Chauffeur bei Santen, Max Ralf Ostermann: Mr. Hobby, Colleant Varno: Billy, sein Sohn, Henry Bender: Gaston, Diener bei Piver, Bruno Ziener: Ein alter Rouè, Adolphe Engers: Autohändler",,,,"Jacques Bachrach, Max Ehrlich",,,,,"Bruno Mondi, Hugo von Kaweczynski",,,,,,"Otto Stenzeel (Kino-Musik, U.T. Kurfürstendamm)",,,,"Eichberg-Film Gmb: H (Berlin), British International Pictures Ltd. (B.I.P.) (London)",,Richard Eichberg,Jaap Speyer,,,,,,,,,,"6 Akte, 2187 m","35mm, 1:1,33","s/w, ohne Ton","Uraufführung (DE): März 1929, Breslau, Deutsches Lichtspieltheater",
Klippen der Ehe,https://www.filmportal.de/film/klippen-der-ehe_13a3a327cb6646168a0ec66200c26e6c,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Anna Pudovkin, Hans Rehmann, Dyk Rudensky, Veronikakleines Mädchen, Heinrich Gotho: Dr. Mittmann, Leiter der Nervenheilanstalt, Vera Sacharowa",,,,Dyk Rudensky,,,,,"Phil Jutzi, Harry Meerson",,,,,,,,,,Gestus-Film Gmb: H (Berlin),F. B. Cortan,,Dyk Rudensky,Hans Natge,,,,,,,,,,,"s/w, stumm",,Prüfung: 28.12.1929
König Drosselbart,https://www.filmportal.de/film/koenig-drosselbart_f4ac945fbc1c4298a36c386e531f0df2,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Alf Zengerling,,,,,,,,,,,,,,
Kolonne X,https://www.filmportal.de/film/kolonne-x_1b50e4f05f2c49b6a73e8ff9171e74fd,Spielfilm,1929,Deutschland,,,Gustav Aurel Mindszenty,,"Reinhold Schünzel: Robert Sandt, Führer der Kolonne X, Ernst Stahl-Nachbaur: Kriminalkommissar Weigert, Grete Reinwald: Irene Mahler, Olga Engl: Tante Eulalia, Oskar Sima1. Mitglieder der Kolonne X, Arthur Duarte2. Mitglieder der Kolonne X, Gerhard Ritterband3. Mitglieder der Kolonne X, Otto Wallburg",,,,"Herbert Juttke, Georg C. Klaren",,,,,Willy Goldberger,,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,Reinhold Schünzel,Reinhold Schünzel,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Konkurrenz platzt,https://www.filmportal.de/film/die-konkurrenz-platzt_8150ca79cdd140019800fed639b62d15,Spielfilm,1929,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Maria Korda: Marion Gutmann, Harry Liedtke: Bernd Jensen, Ernö Verebes: Leo Sanders, Peggy Norman: Erika Bendix, Hermann Picha: Paul Lyon, Hugo Fischer-Köppe: Max Bendix, Karl Elzer: Graf Aranyi",,,,Franz Rauch,,,,,Guido Seeber,,,Rudolf Walther-Fein,,,Bernhard Homola (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Max Obal,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Kriminal-Reporter,https://www.filmportal.de/film/kriminal-reporter_5b539d9c198c4984b41405d6749e965d,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Akte, 2225 m","35mm, 1:1.33","s/w, stumm",,"Zensur (DE): , B.08638"
Das Land ohne Frauen,https://www.filmportal.de/film/das-land-ohne-frauen_8a194e9cb62f41d5a1a2e6ca2303faed,Spielfilm,1929,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Elga Brink: Evelyne Narnheim, Conrad Veidt: Dick Ashton, Telegraphenbeamter in Perth, Grete Berger: Seine Mutter, Clifford Mc: Laglen: Steve Parker, Goldgräber in Coolgardie, Mathias Wieman: Amerikanischer Arzt in Coolgardie, Ernö Verebes: O`Donegan, Goldgräber in Coolgardie, Erwin Faber: Jimmy Sleigh, Goldgräber in Albany, Carla Bartheel: Mary Dawson, Boris de Fast: Kapitän der ""Hastings"", Kurt Vespermann: Joe Smith, Chefsteward der ""Hastings"", Karl Huszar-Puffy: Schmutziger Mann, Philipp Manning3. Goldgräber, Kurt Katsch4. Goldgräber, Arthur von Klein-Ehrenwalten",,,,Ladislaus Vajda,,,,,Otto Kanturek (Fotografische Leitung),,,,,,Wolfgang Zeller,Wolfgang Zeller,,,"F.P.S. Film Gmb: H (Berlin), Tonbild-Syndikat AG (Tobis) (Berlin)","Arnold Pressburger, Hermann Fellner","Hermann Fellner, Arnold Pressburger, Josef Somlo",Carmine Gallone,Géza von Cziffra,,Hans Oser,,Rudolf Brix,,"Karl Brodmerkel, Adolf Jansen",,Phoebus-Film AG (Berlin),"3220 m, 118 min","35mm, 1:1,19","s/w, Tobis-Klangfilm / Nadelton",,
Der lebende Leichnam,https://www.filmportal.de/film/der-lebende-leichnam_a831efbdeae0471a89005541346edc10,Spielfilm,1929,Deutschland/UdSSR,Conny Carstennsen,,"Sergej Kozlovskij, Viktor Simov",,"Vsevolod Pudovkin: Fedja Protasov, Maria Jacobini: Liza Protasov, Viola Garden: Saša, Lizas Schwester, Julia Serda: Anna Pavlovna, Gustav Diessl: Viktor Karenin, Vera Mareckaja: Die ""Dame"", Daniil Vedenskij: Artemev, Vladimir Ural'skij: Petruškov, Boris Barnet: Taschendieb, Mihail Žarov, Sylvia Torff, Porfiri Podobed, Petr Repnin, Karl Swinburne, Nato Vachnadze",,,,"Boris Gusman, Anatolij Mariengof",,,,,"Anatolij Golovnja, Phil Jutzi",,,,,,"Werner Schmidt-Boelcke (Kinomusik), Frank Strobel (Rekonstruktion 1988)",Orchester des WDR (Köln) (1988),Kurt Graunke (1988),,"Mežrabpom-fil'm (Moskau), Prometheus Film-Verleih und Vertrieb Gmb: H (Berlin), Länderfilm (Berlin)",,Willi Münzenberg,Fedor Ozep,George Freedland,,"Fedor Ozep, Vsevolod Pudovkin",,,,,,,"7 Akte, 2968","35mm, 1:,33","s/w, ohne Ton","Uraufführung (DE): 14.02.1929, Berlin, Capitol",
Lebende Ware,https://www.filmportal.de/film/lebende-ware_6756787c764a4bdebf03f703b89e5acc,Spielfilm,1929,Österreich/Deutschland,,,Hans Ledersteger,,"Margot Walter: Miss Europe, El Dura: Myrrha, Luigi Serventi: Charles Barrow, Theodor Pištěk: Jack Brown, Attila Hörbiger: R III, Eugen Neufeld: Präfekt, Paula Pfluger",,,,Siegfried Bernfeld,,,,,Hans Theyer,,,,,,Bernhard Homola (Kino-Musik),,,,Hegewald-Film Gmb: H (Berlin),Fritz Deitz,,Robert Wohlmuth,,,,,,,,,,,,,,
Lebendig begraben,https://www.filmportal.de/film/lebendig-begraben_fdca05e69935471ea4193e06b0085bee,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der Leutnant ihrer Majestät,https://www.filmportal.de/film/der-leutnant-ihrer-majestaet_8bc17db326cc4c44831a697caef5f59d,Spielfilm,1929,Deutschland,,,"Willi A. Herrmann, Karl Wißenbücher",,"Ferdinand Hart: Kaiser, Gräfin Agnes Esterhazy: Kaiserin, Alexander Murski: Oberhofmeister Graf von Bursanow, Lya Christie1. Hofdame, Fürstin Louboff Wolgoff, Mary Kid2. Hofdame, Gräfin Xenia Baranowskaja, Lilian Ellis3. Hofdame, Komtesse Olga von Bursanow, Iván Petrovich: Graf Georg Michailowitsch, Georg Alexander: Kammerherr Graf Alexandroff",,,,Ladislaus Vajda,,,,,Eduard Hoesch,,,,,,,,,,Hegewald-Film Gmb: H (Berlin),Liddy Hegewald,,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Die Liebe der Brüder Rott. Irrlichter,https://www.filmportal.de/film/die-liebe-der-brueder-rott-irrlichter_d7ea464611a94566b05dd564b3662c25,Spielfilm,1929,Deutschland,,,Andrej Andrejew,,"Olga Tschechowa: Theresa Donath, Jean Daxihr Vater, Paul Henckels: Clemens Rott, Jameson Thomas: Robert, Ekkehard Arendt: Wolf, Alexei Bondireff: John Meyer, Winkeladvokat, Jakob Tiedtke, Fritz Greiner, Paul Otto, Philipp Manning, Hermann Krehan",,,,,,,,,Franz Planer,,Edith Glück (Beratung),,,,"Werner Schmidt-Boelcke (Kino-Musik), Victor Langer (Kino-Musik, Dirigent)",,,,Tschechowa-Film Gmb: H (Berlin),Robert Wuellner,Olga Tschechowa,Erich Waschneck,,,,,,,,,,,,,,
Liebfraumilch,https://www.filmportal.de/film/liebfraumilch_f551fc91021849338059b04229fc1aa5,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Henny Porten: Klara Hentschel, Livio C. Pavanelli: Hans Hentschel, Weingutsbesitzer, Willi Forst: Laroux, Paul Henckels: Ihr Großvater, Trude Lieske: Ida, ihre Kusine, Wilhelm Bendow: Assessor Hahnenkamp, Idas Bräutigam, Max Ehrlich: Black",,,,"Max W. Kimmich, Hans Wilhelm, Henry Kosterlitz",,,,,Gustave Preiß,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Henny Porten-Froelich Produktion Gmb: H (Berlin),,"Henny Porten, Carl Froelich, Wilhelm von Kaufmann",Carl Froelich,,,,,Walter Lichtenstein,,,,,,"35mm, 1:1,33","s/w, stumm",,
Links der Isar - rechts der Spree,https://www.filmportal.de/film/links-der-isar-rechts-der-spree_ff1d27eb0a8241d999d24464aa68192c,Spielfilm,1929,Deutschland,,,Ludwig Reiber,,"Albert Paulig: Herbert Schulze, Georgia Lind: Friederike, seine Frau, Walter Grüters: Erich Schulze, der Sohn, Karl Flemisch: Xaver Speckmaier, Marie Mayerhofer: Rosa, seine Frau, Hella Helios: Anni, die Tochter, Weiß-Ferdl: Georg Staudinger",,,,Joseph Dalmann,,,,,Franz Koch,,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Münchner Lichtspielkunst AG (M.L.K.) (München),,,Franz Seitz Sr.,,,,,,,,,,,,,,
Der lustige Witwer,https://www.filmportal.de/film/der-lustige-witwer_ad1e08bd002241f1980490ad7d7a8d9c,Spielfilm,1929,Deutschland,,,Robert Neppach,,"Harry Liedtke: George Dulac, La Jana: Lucile Daumier, Alice Roberts: Alice Dulac, Marcel Vibert: William Garrick, Witwer, Anton Pointner1. Paradegast, Otto Wallburg2. Paradegast, Jack Mylong-Münz3. Paradegast, Karl Huszar-Puffy: Hoteldirektor, Hanna Waag: Hotelsekretärin, Albert Florath",,,,"Walter Reisch, Franz Schulz",,,,,"Carl Drews, Gotthardt Wolf",,,,,,Otto Stenzeel (Kino-Musik),,,,Super-Film Gmb: H (Berlin),Julius Haimann,"Robert Land, Julius Haimann",Robert Land,Friedel Buckow,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
"Lux, der König der Verbrecher",https://www.filmportal.de/film/lux-der-koenig-der-verbrecher_9cf578afdbf64e658b05195aa963a385,Spielfilm,1929,Deutschland,,,Robert A. Dietrich,,"Carl Auen, Carla Bartheel, Melitta Klefer, Lia Hildebrand, Hugo Werner-Kahle, Paul Kramer, Julius Falkenstein, Karl Harbacher, Nico Turoff, Fred Immler",,,,Edmund Heuberger,,,,,Max Grix,,,,,,Michael Buchstab (Kino-Musik),,,,Albö-Film Gmb: H (Berlin),,,Edmund Heuberger,,,,,,,,,,,,,,
Madame im Strandbad,https://www.filmportal.de/film/madame-im-strandbad_fdd2d5d541894720806cc8fd0c73ea50,Spielfilm,1929,Deutschland/Österreich,,,,,"Betty Bird: Mabel Smith, Helen von Münchhofen: Yvette, Oskar Marion: Sekretär, Robert Garrison: Jonathan Goldfisch, Albert Paulig: Badedirektor, Leo Salvotti: Jonathan Gold, Maximilian Kraemer: Journalist",,,,"Edmund Hahn, Fritz Zoreff",,,,,"Josef Ambor, Hans Fürbon",,,,,,,,,,"Phönix-Film AG (Berlin), List-Film Gmb: H (Wien)",,,Edmund Hahn,,,,,,,,,,,,,,
"Madame Lu, die Frau für diskrete Beratung",https://www.filmportal.de/film/madame-lu-die-frau-fuer-diskrete-beratung_35c7df1d0a0d4584be19af782c52ee84,Spielfilm,1929,Deutschland,,,Leopold Blonder,,"Ida Wüst: Madame X, Gerti Gerdt: Jenny Carlsen, Hans Mierendorff: Professor Römer, Eva Speyer: Frau Professor Römer, Robert Thiem: Walter Römer, Rudolf Lettinger: Lokomotivführer Carlsen, Sybil Morel: Frau Carlsen, Karl Platen, Leo Peukert, Antonie Jaeckel, Sophie Pagay, Maria Forescu, Trude Lehmann",,,,Franz Hofer,,,,,Adolf Otto Weitzenberg,,,,,,,,,,"Filmfabrikation und Vertrieb, Inh. Frau Dr. Lotte Dietrich (Berlin)",,Lotte Dietrich,Franz Hofer,,,,,,,,,,"7 Akte, 2353 m",,"s/w, stumm",,
Mädchen am Kreuz,https://www.filmportal.de/film/maedchen-am-kreuz_45fd9376383f414a96645c3b85613642,Spielfilm,1929,Deutschland,,,"Artur Günther, August Rinaldi",,"Fritz Odemar: Bruno Hesse, Valerie Boothby: Erna, Evelyn Holt: Marie, Gertrud de Lalsky: Frau Lucius, Wolfgang Zilzer: Karl Meßner, Livio C. Pavanelli: Erwin von Oehringen, Robert Leffler, Ernö Verebes",,,,Marie-Louise Droop,,,,,Nicolas Farkas,,,,,,,,,,Hegewald-Film Gmb: H (Berlin),Liddy Hegewald,,"Jakob Fleck, Luise Fleck",,,,,,,,,,,35mm,s/w,,
Das Mädel aus der Provinz,https://www.filmportal.de/film/das-maedel-aus-der-provinz_fde40e3303b04a1db2bf6f5218149c07,Spielfilm,1929,Deutschland,,,Robert A. Dietrich,,"Hermine Sterler: Magda Ronacher, Fred Döderlein: Bert, Alfred Gerasch: Dr. Harras, Maria Forescu: Zimmervermieterin, Anita Dorris: Steffi von der Heydt/Marikke Klotz",,,,Armin Petersen,,,,,Viktor Gluck,,,,,,,,,,Ines Internationale Spielfilm-Gmb: H (Berlin),Josef Hahn,,James Bauer,,,,,,,,,,,,,,
Das Mädel mit der Peitsche,https://www.filmportal.de/film/das-maedel-mit-der-peitsche_6f33d528eee443e58456e7c268974f02,Spielfilm,1929,Deutschland,,,Heinrich Richter,,"Anny Ondra: Anny Flammbart, Werner Fuetterer: Edgar Krell, Siegfried Arno: Onkel Axmann, Gaston Jacquet: Professor Flammbart, Olga Limburg: Frau Professor Flammbart, Mimo von Delly: Tänzerin Katta Stropha, Josef RovenskýKunstfotograf Oskar Lauge, Julius E. Herrmann, Karl Harbacher, Gerhard Ritterband, Oreste Bilancia, Paul Goergens",,,,Walter Wassermann,,,,,Otto Heller,,,,,,,,,,Hom-Film AG (Berlin),Viktor Skutetzky,,Carl Lamač,,,,,,,,,,,,,,
Männer ohne Beruf,https://www.filmportal.de/film/maenner-ohne-beruf_b8e1c2a7ec094a1193682f4695cff5b3,Spielfilm,1929,Deutschland,,,Robert Neppach,,"Harry Piel: Harry Perol, Bruno Ziener: Dupont, Albert Paulig: René Duval, Aruth Wartan: José Servantes, Hans Behal: Alfons, José Davert1. Mann ohne Beruf, Charly Berger2. Mann ohne Beruf, Charles  François3. Mann ohne Beruf, Georg John: Odysseus, Dary Holm: Madeleine, Edith Meinhard: Mado, Grana Merita: Liliane, Olga Limburg: Direktrice, Otto Wallburg: Standesbeamter, Maria Forescu: Bardame",,,,"Robert Liebmann, Harry Piel",,,,,"Ewald Daub, Gotthardt Wolf",,,,,Arnold Jenssen,Willy Schmidt-Gentner (Kino-Musik),,,,Ariel-Film Gmb: H (Berlin),Reinhold Meißner,Harry Piel,Harry Piel,Rudolf Sieber,,,,Eigil Wangoe,,,,,,"35mm, 1:1,33","s/w, stumm",,
"Man schenkt sich Rosen, wenn man verliebt ist",https://www.filmportal.de/film/man-schenkt-sich-rosen-wenn-man-verliebt-ist_e8a7de35f1e94f748eb349d85c0bd440,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Else Heller: Witwe Sperber, Grit Haid: Tochter Hilde, Ernst Rückert: Pflegesohn Wilhelm, Oskar Marion: Direktor Eugen Mertens, Erna Morena: Yvette, Gerhard Dammann: Bürovorsteher, Ernst Morgan: Markthelfer Karl, Karl Harbacher: Markthelfer Ede",,,,"Toni Dathe, Siegfried Dessauer",,,,,Max Grix,,,,,,,,,,Albö-Film Gmb: H (Berlin),Gustav Althoff,,Siegfried Dessauer,,,,,,,,,,,,,,
Der Mann im Dunkel,https://www.filmportal.de/film/der-mann-im-dunkel_1430769bc9474dcdaba2f889455f17cd,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,Julius Falkenstein,,,,,,,,,,,,,,,,,,,,,,Edmund Heuberger,,,,,,,,,,,,,,
"Der Mann, der nicht liebt",https://www.filmportal.de/film/der-mann-der-nicht-liebt_60e0e2322792425a89370359062a35a5,Spielfilm,1929,Deutschland,,,Heinrich Richter,,"Gustav Diessl: Mérone, Gräfin Agnes Esterhazy: Elena, Harry Hardt: Richard, deren Gatte, Alexander Murski: Elenas Vater, Daisy d'Ora: Aline, Max Gülstorff: Gaillard, Alines Onkel, Pino Bradamante: St. Croche, Alines Verlobter, Valerie Boothby: Yvonne, Mérones Geliebte, Suzanne Delmas: Ginette, Apachenmädchen, Alexei Bondireff: Pitou, Nico Turoff: Pierre, Carla Bartheel: Suze",,Lothar Knud Frederik (Dramaturgische Beratung),,Hans H. Zerlett,,,,,Willy Winterstein,,,,,,Walter Winnig (Kino-Musik),,,,Hom AG (Berlin),Viktor Skutetzky,,Guido Brignone,,,,,,,,,,,,,,
Manolescu,https://www.filmportal.de/film/manolescu_5417a422f6b948f6b2f0d1c144a1c96b,Spielfilm,1929,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Ivan Mosjoukine: Manolescu, Brigitte Helm: Cleo, Heinrich George: Jack, Dita Parlo: Jeanette, Harry Hardt, Max Wogritsch, Valy Arnheim, Elsa Wagner, Fritz Alberti, Boris de Fast, Lya Christie, Franz Verdier, Michael von Newlinski, Fred Goebel",,,,Robert Liebmann,,,,,Carl Hoffmann,,René Hubert,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Universum-Film AG (UFA) (Berlin),"Noé Bloch, Gregor Rabinowitsch",Gregor Rabinowitsch,Viktor Tourjansky,Alexander Uralsky,,,,,,,Hans Székely (Novelle),,,,,,
Marcco unter Gauklern und Bestien [1-teilig],https://www.filmportal.de/film/marcco-unter-gauklern-und-bestien-1-teilig_ee50ed450c1248c0bdb60c84e6e68a65,Spielfilm,1929,Deutschland,,,,,Joe Stöckel,,,,,,,,,,,,,,,,,,,Stöckel-Film Gmb: H (München),,,Joseph Delmont,,,,,,,,,,,,,,
Mascottchen,https://www.filmportal.de/film/mascottchen_97f8cb6b6b774a939e082c44c1a6df9a,Spielfilm,1929,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Käthe von Nagy: Margot, Iwan Kowal-Samborskij: Paul, Schauspieler, Kurt Vespermann: Bruno, Saxophonist, Paul Morgan: Harry, Jongleur, Jeanne Helbling: Elvira, Tänzerin, Hans Albers: Rayonchef Antoine, Hermann Picha: Beamter, Max Gülstorff: Theaterdirektor Kugel, Paul Westermeier: Portier, Muriel Angelus: Annie, Margots Freundin, Jakob Tiedtke: Direktor Lieblich, Michael Rasumny: Max, Maler",,,,"Rudolf Katscher, Berthold L. Seidenstein, Kurt Siodmak",,,,,Mutz Greenbaum,,,,,,Otto Stenzeel (Kino-Musik),,,,Greenbaum-Film Gmb: H (Berlin),Georg Witt,,Felix Basch,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Masken,https://www.filmportal.de/film/masken_168d83e8ea50468bbdc76809ca3fec85,Spielfilm,1929,Deutschland,,,Hermann Warm,,"Karl Ludwig Diehl: Stuart Webbs, Trude Berliner: Mary, Marcella Albani: Elyane, Charles Willy Kayser: Bankier Clifford, Hans Schickler: Jankins, Jean Murat: Jonny, Betty Astor: Goldelse, Borwin Walth: Kommissar Black, Gerhard Dammann: Wirt Pitt, Oskar Homolka""Breitkopf"", Robert Klein-Lörk: Charly",,,,Rudolf Meinert,,,,,Günther Krampf,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Omnia-Film Gmb: H (Berlin),,,Rudolf Meinert,,,,,,,,,,"6 Akte, 2164 m","35mm, 1:1,33",s/w,,
Mein Herz gehört dir...,https://www.filmportal.de/film/mein-herz-gehoert-dir_99ce035930cf4705b79436e43cf78260,Spielfilm,1929,Deutschland,,,Hans Jacoby,,"Camilla Horn: Diane d'Artois, Raimondo van Riel: Krassow, Michael Varkonyi, Werner Fuetterer: Marquis Duverge, Olga Limburgseine Tochter, Yvette Darnys: Yvonne Dupon, Fritz Schulz: Tjurkod, Alexander Murski",,,,Friedrich Stein,,,,,Frederik Fuglsang,,,,,Carl Eduard Schulz,,,,,National-Film Verleih- und Vertriebs-AG (Berlin),Henry Blanke,,Max Reichmann,Géza Pollatschik,,,,Hans Natge,,,,,,,,,
Mein Herz ist eine Jazzband,https://www.filmportal.de/film/mein-herz-ist-eine-jazzband_87bdd056506143a3b79568d223c88ce5,Spielfilm,1929,Deutschland,,,Andrej Andrejew,,"Lya Mara: Jessie, Carl Goetz: Little Nick, Iwan Kowal-Samborskij: Jerry, Alfred Abel: Gellony, Raimondo van Riel: Jack, Heinrich Gotho: Reggie, Karl Huszar-Puffy: Odyddeus, Bobby Burns: Bobby, Karl Harbacher: Worvester, Lydia Potechina: Miß Betta, Hermann Böttcher: Stanfield, Michael von Newlinski: Johnson",,,,Curt J. Braun,,,,,"Frederik Fuglsang, Paul Rischke",,Walter Trier,,,,Artur Guttmann (Kino-Musik),,,,Efzet-Film Gmb: H (Berlin),,Friedrich Zelnik,Friedrich Zelnik,Louis Domke,,,,,,,,,2670 m,"35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 27.11.1928, B.20933, Jugendverbot"
Meine Schwester und ich,https://www.filmportal.de/film/meine-schwester-und-ich_77be437e2704437b89a70e5fefd0d119,Spielfilm,1929,Deutschland,,,"Alexander Ferenczy, Ferdinand Bellan",,"Mady Christians: Prinzessin Margarete von Marquardtstein, Hans Junkermann: Fürst von Marquardstein, Jack Trevor: Baron Udo von Ebenhausen, Igo Sym: Dr. Gustav Müller, Tilla Garden: Irmgard von Pleß, Karl Huszar-Puffy: Sebastian Puffinger, Camilla Spira: Schuh-Molly, Jakob Tiedtke: Kunde",,,,Friedrich Stein,,,,,Frederik Fuglsang,,,,,Carl Eduard Schulz,Pasquale Perris (Kino-Musik),,,,National-Film Verleih- und Vertriebs-AG (Berlin) (National-Warner-Produktion),Henry Blanke,,Manfred Noa,,,,,,,,,,,,,,
"Meineid. Ein Paragraph, der Menschen tötet",https://www.filmportal.de/film/meineid-ein-paragraph-der-menschen-toetet_d47a7a737c504ec3b40ce949451738d0,Spielfilm,1929,Deutschland,"Rolf Eckbauer, Walter Zeiske",,Andrej Andrejew,,"Miles Mander: Adolf Sperber, Impresario, Alice Roberts: Inge, seine Frau, Inge Landgut: Elschen, ihr Kind, Franz Lederer: Maler Fenn, Kunstmaler, La Jana: Daisy Storm, Tänzerin, Paul Henckels: Staatsanwalt, Carl Auen: Verteidiger, Gerd Briese: Polizeioffizier, Edith Meller, Maria Forescu, Hugo Werner-Kahle, René Navarre, Robert Garrison, Leopold von Ledebur, Fritz Alberti, Max Ehrlich, Gerhard Dammann, Hanna Maierzak",,,,"Georg C. Klaren, Herbert Juttke",,,,,Willy Goldberger,,,,,,"Walter Ulfig (Kino-Musik, Atrium), Bernhard Homola (Kino-Musik, Primus-Palast Potsdamerstasse [P.P.P.])",,,,Nero-Film AG (Berlin),"Georg C. Horsetzky, Leo Meyer",Seymour Nebenzahl,Georg Jacoby,Rolf Baum,,,,Rudolf Brix,,,,,"6 Akte, 2286 m und 2156 m","35mm, 1:1,33","s/w, stumm","Uraufführung (DE): 26.04.1929, Berlin, Atrium",
Melodie des Herzens,https://www.filmportal.de/film/melodie-des-herzens_b1847e78a0e24f2eb031e9aca4a9daa1,Spielfilm,1929,Deutschland,"Max Pfeiffer (Ungarn), Arthur Kiekebusch",,Erich Kettelhut,,"Dita Parlo: Bauernmagd Julia Balog, Willy Fritsch: Honved-Husar János Garas, Gerö Mály: Vater Garas, Marcsa Simon: Mutter Garas, Janos Körmendy: Vater Kovács, Juliska D. Ligeti: Mutter Kovács, Anni Mewes: Tochter Anna Kovács, Tomy Endrey: Der kleine Kovács, Ilka Grüning: Zimmervermieterin Czibulka, László Dezsöffy: Zugführer Benéte, Sandor Pethés, Balogh Jancsi",,,,Hans Székely,,,,Hans Székely,"Günther Rittau, Hans Schneeberger",,Tihamér Varady,,"Hans Székely, Fritz Grünbaum, Richard Rillo, Robert Rodansky, Fritz Rotter, Bruno Hardt-Warden, Peter Herz, Fritz Löhner-Beda, Artur Rebner",,Werner Richard Heymann (Verwendung ungarischer Volkslieder und verschiedener Kompositionen),,Werner Richard Heymann,"Franz von Suppé, Paul Abraham, Viktor Gertler, Richard Fall, Robert Stolz, Mihály Eisemann, Ernst Arnold",Universum-Film AG (UFA) (Berlin),,Erich Pommer,Hanns Schwarz,,,,,,,Fritz Thiery,"Franz von Suppé, Paul Abraham, Viktor Gertler, Richard Fall, Robert Stolz, Mihály Eisemann, Ernst Arnold",,,"35mm, 1:1,33","s/w, Klangfilm",,
Le meneur de joies,https://www.filmportal.de/film/le-meneur-de-joies_eab61a46b718477ab5ee835c41350954,Spielfilm,1929,Deutschland/Frankreich,,,"Hans Sohnle, Otto Erdmann",,"Evelyn Holt, Carl de Vogt, André Mattoni, Harry Hardt, Siegfried Berisch, Paul Graetz, René Navarre, Hertha von Walther, Hans Albers, Maria Forescu, Max Maximilian, Edith Meinhard, Olga Belajeff",,,,Charles Burguet,,,,,"Günther Krampf, Georg Bruckbauer",,,,,,Allan Bjerne (Kino-Musik),,,,Maxim-Film Ges. Ebner & Co (Berlin),,,Charles Burguet,,,,,,,,,,"6 Akte, 1960 m","35mm, 1:1,33","s/w, ohne Ton",,
