Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Ein ganzer Kerl,https://www.filmportal.de/film/ein-ganzer-kerl_19de8e667aef42f1b9fe6a021aee2c7e,Spielfilm,1939,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Heidemarie Hatheyer: Jule, Albert Matterstock: Stefan Rüdiger, Paul Henckels: Oberst, Flockina von Platen: Leonie, Albert Florath: Dr. Willmer, Paul Bildt: Lenz, Diener, Frida Richard: Luise, Haushälterin, Truus van Aalten: Anni, junge Witwe, Käte Jöken-König: Magd, Walter Janssen: Ivo, Hans Stiebner: Meyer, Gastwirt, Else Revalseine Frau, Paul Rehkopf: Freese, Horst Birr: Franz, Oskar Höcker: Hanke, Erich Dunskus: Schlipske, Metzgermeister, Karl Etlinger: Friseur, Knut Hartwig: Architekt, Hans Hemes: Postbote, Erwin Klietsch: Karl, Vorarbeiter, Inge Burg: Emma, Erika Wehrle, Irmgard Willers3 Mägde, Fritz Draeger, Max Harry Ernst, Kurt Kramer: Gäste auf Schluß Reiherhals, Hans Kühlewein: Bankangestellter, Kai Möller: Wirt im Hamburger Lokal, Vera Schröder: Mieschen, seine Frau, Franz Stein: Versicherungsbeamter, Carl Iban: Gast im Wirtshaus Meyer",,,,Fritz Peter Buch,,,Herbert Engelsing,,Ernst W. Fiedler,,,,"Aldo von Pinelli, Johannes Paul Wozniak",,Werner Bochmann,,,,"ABC-Film Gmb: H (Berlin) (CB ?), Tobis-Filmkunst Gmb: H (Berlin)",Hans Lehmann,,Fritz Peter Buch,Alfons von Plessen,,"Reinhold Steinborn, Waldemar Gaede",,Ernst Knoth,,Martin Müller,,,,,,,
Die Geliebte,https://www.filmportal.de/film/die-geliebte_625b7bf0ff1d44188826b8b86c8cfeef,Spielfilm,1939,Deutschland,,,Max Mellin,,"Willy Fritsch: Oberleutnant von Warp, Viktoria von Ballasko: Therese, Karl Martell: Rittmeister von Diewitz, Grethe Weiser: Pauline, Paul Bildt: Gustav Küpper, Paul Otto: Oberst von Brüniges, Lotte Betke: Stella von Schmieden, Erich Fiedler: Leutnant von Haacken, Dieter Borsche: Leutnant von Donath, Ingolf Kuntze: Freiherr von Schmieden, Hansi Arnstaedt: Freifrau von Schmieden, Arthur Schröder: Dr. Kramer, Charlotte Witthauer: Guste, Werner Stock: Bursche Friedrich, Gerhard Dammann: Droschkenkutscher, Hildegard Friebel: Serviererin, Karl Hannemann: Beschwipster Herr, Annemarie Korff: Hutverkäuferin, Viggo Larsen: Diener, Edgar Nollet1. Möbelpacker, Oscar Sabo2. Möbelpacker, Paul Schwed3. Möbelpacker, Edgar Pauly: Billetabreißer, Klaus Pohl: Taxichauffeur, Walter Schramm-Duncker: Mann im Restaurantgarten, Walter Steinweg: Soldat, Theo Stolzenberg: Mann, der die Eintrittskarte zurückbringt, Toni Tetzlaff: Frau im Restaurantgarten, Eva Tinschmann: Wirtin, Elsa Wagner: Frau Geheimrat Peters, Conrad Curt Cappi: Zuschauer in der Oper, Albert Karchow: Opernzuschauer, Karl Jüstel: Leutnant, Alfred Karen: Offizier, Elisabeth von Rüts: Dame beim Bankett, Franz Stein: Kunde im Blumenladen, Max Harry Ernst: Passant vor dem Blumengeschäft, Walter Flamm, Hermann Mayer-Falkow",,,,Walther von Hollander,,,Bruno Duday,,Reimar Kuntze,,,,,,Kurt Schröder (Verwendung fremder Kompositionen),,,,Universum-Film AG (UFA) (Berlin),Erich Holder,,Gerhard Lamprecht,Fritz Andelfinger,,Axel von Werner,,,,Fritz Thiery,,,"2695 m, 99 min","35mm, 1:37",,,
Das Gewehr über!,https://www.filmportal.de/film/das-gewehr-ueber_a4103001896a4304a231f1f51cc280ca,Spielfilm,1939,Deutschland,,,"Bruno Lutz, Carl Roys",,"Rudi Godden: Charlie, Rolf Moebius: Paul, Carsta Löck: Lotte, Hilde Schneider: Trude, Charlott Daudert: Evelyne, Franz W. Schröder-Schrom: Hartwig sen., Georg Heinrich Schnell: Thomson, Alfred Maack: Vater Bornemann, Walter Bechmann: Schmitz, Sekretär, Leopold von Ledebur: Henning, General a.D., Wilhelm Althaus: Hauptmann Wehnert, Ernst Bader: Leutnant Stolle, Franz Jan Kossak: Oberfeldwebel Grosse, Wolfgang Staudte: Unteroffizier Schmidt, Adolf Fischer: Unteroffizier vom Dienst, Hans Reinhard Knitsch: Gefreiter Hellermann, Horst Birr: Schütze Derksen, Herbert Asmis: Schütze Hambacher, Hans Jöckel: Schütze Lutz, Waldemar Teuscher: Schütze Kagelmann, Bernhard Kaspar: Schütze Heinz, Lucy Millowitsch, Eva Jöken-König, Gerti Gert, Georg Völckel, Heinz Berghaus, Victor Carter, Erwin Laurenz, Martin Rickelt",,,,"Kurt E. Walter, Marc Roland (Bearbeitung), Fred Hildenbrandt (Bearbeitung), Karl Bunje (Bearbeitung), F. B. Cortan (Bearbeitung), Hauptmann  Hesse (Bearbeitung)",,,,,Phil Jutzi,,,,,,Hansom Milde-Meißner,,,,Germania-Film Gmb: H (München),Emil Unfried,,Jürgen von Alten,,,Willy Zeunert,,,,Heinz Opitz,,,"2655m, 123 min","35mm, 1:1.37",s/w,,
Das Glück wohnt nebenan,https://www.filmportal.de/film/das-glueck-wohnt-nebenan_4076cd27f4b74c9096c9a08282c1c7fd,Spielfilm,1939,Deutschland,"Ernst Beyer, Josef Beyer (oder: Ernst Beyer?), Willy Sturmfeld",,"Heinrich Richter, Gabriel Pellon",,"Willy Kaufmann: Schlagzeugspieler, Maria Andergast: Schneiderin Franzi Gruber, Wolf Albach-Retty: Kunstmaler Rudi Handl, Olly Holzmann: Schneiderin Mizzi Pichler, Hans Olden: Fleischermeister Karli Weissenböck, Hilde Hildebrand: Gerda Trojan, Ralph Arthur Roberts: Stephan Trojan, Grethe Weiser: Irma Keller, Annie Rosar: Frau Wojatsch, Hans Marr: Vater Ferdinand Handl, Ernst Arnold, Felix Dombrowsky, Otto Glaser, Ellen Hille, Edi Klitsch, Polly Koß, Karl Kneidinger, Ernst Weiser",,,,"Aldo von Pinelli, Hubert Marischka",,,,,"Eduard Hoesch, Günther L. Arko",,,,,"Rudolf Wielander, Hildegard Gruber",Fred Raymond,,Bruno Lubbe,,Algefa-Film Gmb: H (Allgemeine Filmaufnahme- und Vertriebs-Gmb: H) (Berlin),"Friedrich Wilhelm Gaik, Kurt Ulrich","Paul Hörbiger, Kurt Künzel",Hubert Marischka,"P. Nekut, Maximilian Nekut",,"Reinhold Steinborn, Margarete Steinborn",,Anton Augustin,,Emil Versbach,Franz Gribitz (Bühnenstück),Tobis-Filmkunst Gmb: H (Berlin),,"35mm, 1:1,37","s/w, Ton",,
Gold in New Frisco,https://www.filmportal.de/film/gold-in-new-frisco_ead2e2da12bc4cae990b339638e51650,Spielfilm,1939,Deutschland,"Theo Kaspar, Willi Morrée",,"Ludwig Reiber, Willi Depenau",,"Hans Söhnker: Frank Norton, Alexander Golling: Inspektor de Lacy, Otto Wernicke: Bankier Pepper, Annie Markart: Dolly Pepper, Gustav Waldau: Burtons, Ellen Frank: Kitty Burtons, Hilde Jansen: Doris Burtons, Walter Lantzsch: Wirt Bronson, Paul Westermeier: Landstreicher Watson, Hans Hermann SchaufußSchuster Stones, Carl Wery: Stadtverordneter Mc: Kinley, Ernst Martens: Holzfäller Forges, Alfons Teuber: Holzfäller Jack, Gerhard Bienert: Polizist Fergusson, Ludwig Schmid-Wildy: Polizist Dickson, Walter Pose: Spencer, Danny Gürtler: Miller, Franz Loskarn: Blodd, Reinhold Lütjohann: Notar, Josef Eichheim: Kassierer",,,,"Axel Eggebrecht, Ernst Hasselbach",,,,,"Carl Hoffmann (Bildtechnische Leitung), Otto Baecker",,,,,,Norbert Schultze,,Norbert Schultze,,Bavaria Filmkunst Gmb: H (München-Geiselgasteig),Curt Prickler,,Paul Verhoeven,Fritz C. Mauch,,Gottlieb Madl,,,,Carl Becker,Robert Arden (Roman),,"2604 m, 95 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die goldene Maske,https://www.filmportal.de/film/die-goldene-maske_eccef7fb71664637a7592d623ea90f0f,Spielfilm,1939,Deutschland,,,"Erich Zander, Karl Machus",,"Albert Matterstock: Alexander van Erl, Hilde Weissner: Maria Berteen, Rudi Godden: Paul Popp, Karl Schönböck: Sepp Kramer, Fritz Kampers: Robert Berteen, Werner Schott: Professor Torner, Edith Oss: Kathrin, Hans Wallner: Diener Richard, Fita Benkhoff: Nora, Rudolf Schündler: Olden, Else Ward: Lady, Hans-Joachim Büttner: Stadtbaumeister Bergfeldt, Eva Tinschmann: Frau Wendig, Vera Comployer: Frau Ringlhuber, Eduard von Wintersteinalter Herr, Gal. Waitzner, Olga Limburg: Frau Jelnik, Friedrich Beug: Diener bei Berteen, Erna Nitter: Krankenschwester, Evelyn Bernhardt, Edith Hartmann, Gustl Kreusch, Lucie Polzin, Erwin Biegel, Fred Goebel, Harry Hardt, Otto Sauter-Sarto, Hans Stiebner, Ida Krill, Willy Meyer-Sanden, Otto Dickmann, Karl Jüstel, Heinz Müller, Walter Steinweg, Benno Müller, Egon Stief, Bert Schmidt-Moris",,,,Hans H. Zerlett,,,Helmut Schreiber,,Friedl Behn-Grund,Franz von Klepacki,Maria Pommer-Uhlig (Kostüm-Überwachung),,,,Leo Leux,,,,"Euphono-Film Gmb: H (Berlin) (CB ?), Tobis-Filmkunst Gmb: H (Berlin)",,,Hans H. Zerlett,,,Ella Ensink,,Rudolf Brix,,Hans Rütten,,,,,,,
Der Gouverneur,https://www.filmportal.de/film/der-gouverneur_bea2a220a0b241d2a6223625a3ade3fd,Spielfilm,1939,Deutschland,"Hans Naundorf, Viktor Eisenbach",,Max Mellin,,"Rolf Weith: Leutnant Kalminen, Brigitte Horney: Maria Werkonen, Willy Birgel: General Gregor Werkonen, Hannelore Schroth: Ebba Maris, Ernst von Klipstein: Leutnant Robert Runeberg, Rolf Weih: Leutnant Eric Kalminen, Walter Franck: Abgeordneter Dr. Sarko, Paul Bildt: Gutsbesitzer Runeberg, Lotte Spira: Frau Runeberg, Werner Pledath: Oberst Wantua, Albert Florath: Oberst Perkaulen, Paul Otto: Ministerpräsident Lönnrot, Ingolf Kuntze: Gutsbesitzer Maris, Karl-Heinz Peters: Tom Lynge, Franz W. Schröder-Schrom: General Borgas, Karl Meixner: Diener bei Dr. Sarko, Nikolaj Kolin: Koch im Hause Maris, Georg A. ProféOffizier, Otto Henning: Stabsarzt, Valy Arnheim: General Werkonens Diener, Terry Reif, Peter Bergin, Martin Glang, Heinrich Marlow",,,,"Emil Burri, Peter Francke",,"Anna Balzer, Berta Schindler, Erwin Rosentreter",Hans Tost,,Konstantin Tschet,Hans Beierlein,Filmkostümhaus Willi Ernst (Berlin),,,"Max Schories, Arthur Schramm, Ilse Siebert, Franz Siebert",Wolfgang Zeller,,,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Hans Tost),Hans Tost,,Viktor Tourjansky,Hanns Mohaupt,,Walter Fredersdorf,,Hans Natge,,Gustav Bellers,"Otto Emmerich Groh (Bühnenstück ""Die Fahne"")",,"2700 m, 99 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Grenzfeuer,https://www.filmportal.de/film/grenzfeuer_b0fc912413264ed388bd3e88020d7d22,Spielfilm,1939,Deutschland,,,Julius von Borsody,,"Attila Hörbiger, Gerda Maurus, Georgia Holl, Vera Hartegg, Hans Adalbert Schlettow, Reinhold Pasch, Ludwig Kerscher, Richard Eybner, Hans Schulz, Josef Karma, Luis Gerold, Willi Horst, Siegfried Liebing, Arnulf Schröder",,,,"Alois Johannes Lippl, Toni Huppertz",,,,,"Bruno Timm, Klaus von Rautenfeld, Bertl Höcht",,,,,,Karl List,,,,Luis Trenker-Film Gmb: H (Berlin),"Heinrich Schier, Willy Reiber",Luis Trenker,Alois Johannes Lippl,,,Alice Ludwig,,,,Paul Kemetter,,,,,,,
Der grüne Kaiser,https://www.filmportal.de/film/der-gruene-kaiser_e2a60db2fdce49e1bf797350d507f3f2,Spielfilm,1939,Deutschland,Fritz Andreas Brodersen,,Erich Kettelhut,Anneliese von Oettingen,"Gustav Diessl: Henry Miller / Hendrik Mylius, René Deltgen: Jan Karsten, Carola Höhn: Joana Martinez, Ellen Bang: Eva Latour, Hilde Hildebrand: Nora, Paul Westermeier: Hoyens, Ilse Trautschold: Hoysens Sekretärin, Alexander Engel: Sekretär Favard, Albert Hörrmann: Marcel Carraux, Eric Hilger-Helgar: Arbeiter auf der Hazenda, Hans Leibelt: Picard, Aribert Wäscher: Bankier Vandermer, Hans Halden: Bankiert Jaquine, Otto Matthies: Agent van't Hoff, Ingolf Kuntze: Gerichtsvorsitzender im 1. Prozeß, Edwin Jürgensen: Staatsanwalt im 1. Prozeß, Eduard von Winterstein: Gerichtsvorsitzender im 2. Prozeß, Franz Schafheitlin: Staatsanwalt im 2. Prozeß, Siegfried Schürenberg: Verteidiger, Bruno Hübner: Geschworener, Aribert Grimmer: Geschworener, Walther Suessenguth: Geschworener, Erwin Biegel: Diener Pieter auf der Fazenda, Eric Helgar: Singender Arbeiter auf der Fazenda, Erich Fiedler: Reporter, Bernhard Minetti, Carl Iban",,,,"Géza von Cziffra, Frank Thieß (ungenannt)",,,Karl Schulz,,Willy Winterstein,,,,Bruno Balz,,Hans Ebert,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Karl Schulz),Karl Schulz,,Paul Mundorf,"Karl Schulz (Technische Regie), Walter Steffens",,Axel von Werner,,Otto Schulz,,Erich Leistner,Hans Meddin (Roman),,"2417 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Hallo Janine,https://www.filmportal.de/film/hallo-janine_833cd26776b2461d8a2118d97b863c3e,Spielfilm,1939,Deutschland,"Georg Mohr, Josef Paulig",,"Ernst H. Albrecht, Herbert Frohberg","Edmond Leslie (Stepptänze), Rudolf Kölling (Walzerballett)","Marika Rökk: Janine, Johannes Heesters: Graf René, Rudi Godden: Pierre, Mady Rahl: Bibi, Else Elster: Yvette, Kate Kühl: Madame Pamion, Erich Ponto: Monsieur Pamion, Hubert von Meyerinck: Jean, Ernst Dumcke: Revuedirektor, Edith Meinhard: Charlotte, Marjan Lex: Bouboule, Marlise Ludwig: Wirtin, Olga Limburg, S. O. Schoening",,,,Karl Georg Külb,,,Dietrich von Theobald,,Konstantin Tschet,,,,Hans Fritz Beckmann,,Peter Kreuder Jr.,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Dietrich von Theobald),,,Carl Boese,,,Milo Harbich,,"Viktor von Buchstab, Otto Schulz",,Robert Fehrmann,,,"2531 m, 92 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Heimatland,https://www.filmportal.de/film/heimatland_0a582fec9d4f4ad38719e54b1dc9d276,Spielfilm,1939,Deutschland,Herbert Junghanns,,Anton Weber,,"Hansi Knoteck: Monika, Wolf Albach-Retty: Günther Nordmann, Ursula Herking: Ursula, Flockina von Platen: Ellinor, Christian Gollong: Franz, Elga Brink: Frau von Werner, Josefine Dora: Großmutter, Bruni Löbel: Mariele, Hans Ulrich: Lehrer, Martin Schmidhofer: Peterle, Karl Klüsner: Vinzenz, Alfred Haase: Direktor, Franz W. Schröder-Schrom: Herr Werth, Roma Bahn: Frau Werth, Änne Bruck, Ilse von Collani, Hildegard Friebel, Annemarie Korff, Trude Lehmann, Hermann Mayer-Falkow, Paul Rehkopf, Oscar Sabo, Max Vierlinger",,,,"Christian Hallig, Ernst Martin",,"Walter Salemann, Wilhelmine Spindler",Bruno Duday,,Walter Pindter,Gerd von Bonin,,,Hermann Hermecke,Waldemar Jabs,Nico Dostal,,Nico Dostal,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Hans Gerhard Bartels,,Ernst Martin,Fritz Andelfinger,,Gertrud Hinz,,Kurt Goldsche,,Fritz Thiery,"Hermann Hermecke (Operette ""Monika""), Nico Dostal",,"4 Akte, 1994 m, 73 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die Heinzelmännchen,https://www.filmportal.de/film/die-heinzelmaennchen_4c6cd6cb26624660b926d6515628e9e5,Spielfilm,1939,Deutschland,,,Max Klinnert,,,,,,,,,,,Edgar S. Ziesemer,,,,,,Hans Ailbout,,,,Naturfilm Hubert Schonger (Berlin),,,Hubert Schonger,,,,,,,,,,,,,,
L'Héritier des Mondésir,https://www.filmportal.de/film/lheritier-des-mondesir_08401e7a239d4dc29582ed11fb7e786b,Spielfilm,1939,Deutschland,,,,,"Elvire Popesco: Erika, Gaby Andreu, Monette Dinay, Marthe Derminy, Palmyre Levasseur, Sonia Gobar, Marfa Dhervilly, Simone Gauthier, Jany Marsa, Odile Dufay, Jacqueline Dufranne, Ketti Dalban, Suzy Flori, Rita Stoya, Solange Vallée, Elyane Hérenguel, Denise Hélia, Anna Lefeuvrier, Jeanne Longuet, Léo Mouniès, Marcelli, Mathilde Alberti, Fernandel: Bienaimé, le baron de Mondésir et ses aieux, Jules Berry: Valdemar, Félicien Tramelle curé, Édouard Delmont: Firmin, le maître d'hôtel, Edmond Ardisson: Justin, le chauffeur, Lucien Dayle, Roger Peter, Philippe Grey, André Saint-Germain, I. Mense, Bill-Bocketts, Paul Fournier,  Borel, Frédéric Mariotti, Jacques Derives, Hugues Wanner, Paul Denneville, Dréjac,  Rocca, Ernest Varial, Jacques Vallois, Georges Serrano, Robert Ozanne",Pierre Bost,,,Jean Aurenche,,,Dietrich von Theobald,,Günther Rittau,,,,,,Georges Van Parys,,,,Universum-Film AG (UFA) (Berlin),,,Albert Valentin,Jacques Becker,,,,,Raoul Ploquin,Karl-Albert Keller,,Alliance Cinématographique Européenne (A.C.E.) (Paris),102 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Hochzeit mit Hindernissen,https://www.filmportal.de/film/hochzeit-mit-hindernissen_79058ec8bc2348158e065444c4489ed3,Spielfilm,1939,Deutschland,,,"Erich Czerwonski, Karl Böhm",,"Heinz Wieck: Hermann, Leo Peukert: Gustav Lehmann, Ilse Petri: Trude, Margarete Kupfer: Frau Tübbecke, Ingeborg Hertel: Grete, Erich Fiedler: Max Schönfeld, Lotte Rausch: Olga von Reichenberg, Erwin Biegel: Fritz Kremmelbein, Anneliese Würtz: Frau Zinshahn, Lissy Arna: Frau Draxler, Renée Stobrawa: Fräulein Jähnisch, Tine Schneider: Frau Köhler, Ewald Wenck: Pasemann, Walter Steinbeck: Dr. Born, Armin Münch: Piesecke, Else Reval: Fräulein Klingmüller, Ursula Carsten, Franziska Dörr, Käte Jöken-König, Erika Feldmeier, Annelies Schneidereyt, Elsa Valery, Emmy Wiedenfeld, Conrad Curt Cappi, Gerhard Dammann, Hans Hemes, Otto Klopsch, Bruno Klockmann, Paul Luka, Paul Mehler, Albert Venohr, Egon Vogel, Auguste Wanner-Kirsch, Carl Iban, Fred Köster, Egon Stief, Charles  François, Fritz Draeger, Max Harry Ernst",,,,"Franz Seitz Sr., Waldemar Reichardt, Jacob Geis",,,Ludwig Behrends,,Walter Riml,,,,,,Hans Ebert,,,,Terra-Filmkunst Gmb: H (Berlin),Ludwig Behrends,,Franz Seitz Sr.,,,Fritz Stapenhorst,,Kurt Schlawe,,Erich Schmidt,,,,,,,
Hochzeitsreise zu dritt,https://www.filmportal.de/film/hochzeitsreise-zu-dritt_f9e3d704b1b34306aef30baa5f8c7d67,Spielfilm,1939,Deutschland,,,,,"Maria Andergast, Johannes Riemann, Herbert Ernst Groh, Paul Hörbiger, Theo Lingen, Grethe Weiser, Günther Lüders, Leo Peukert, Wilhelm Schmidt, Mimmi Shorp, Gisela Wilke, Robert Valberg, Ernst Nadherny, Richard Waldemar, Polly Koß, Fritz Puchstein, Otto Hartmann, Elfi König",,,,"Hubert Marischka, Rudolf Dortenwald",,,,,Eduard Hoesch,,,,,,Harald Böhmelt,,,,Algefa-Film Gmb: H (Allgemeine Filmaufnahme- und Vertriebs-Gmb: H) (Berlin),,,Hubert Marischka,,,,,,,,,,,,,,
Die Hochzeitsreise,https://www.filmportal.de/film/die-hochzeitsreise_2d839091a9b3463ebba96ebf306f26cb,Spielfilm,1939,Deutschland,,,Walter Röhrig,,"Mathias Wieman: Dr. Paul Goethals, Angela Salloker: Grietje van Steelandt, Carsta Löck: Magd Siska, Elisabeth Wendt: Gräfin Amelie Zuurmondt, Paul Dahlke: Herr Bouffart, Ingolf Kuntze: Baron, Margot Erbst: Jeannette, Friedrich Honna: Alter Doktor, Leopold von Ledebur: Alter Kavalier, Otto Krone: Mann der Patientin, Françoise Rosay: Roosje van Steelandt, Alexander Engel1. Gast, Ernst G. Schiffner2. Gast, Bruno Hübner3. Gast, Karl Harbacher: Diener der Gräfin, Lutz Götz: Gast mit Akkordeon, Friedel Müller: Hausmädchen von Dr. Goethals, Max W. Hiller, Paul Mehler, Ulrich Rogge, Herbert Scholz, Adolf Schröder",,,,"Felix Lützkendorf, Karl Ritter",,Paul Haupt,Karl Ritter,,"Günther Anders, Adolf Kühn",,Bert Hoppmann,,,,Theo Mackeben,,,,Universum-Film AG (UFA) (Berlin),,,Karl Ritter,Gottfried Ritter,,Gottfried Ritter,,Ferdinand Rotzinger,,Gustav Bellers,,,101 min,"35mm, 1:1,37","s/w, Ton",,
Ein hoffnungsloser Fall,https://www.filmportal.de/film/ein-hoffnungsloser-fall_ec4da7f09cd34f728787448bdb833afc,Spielfilm,1939,Deutschland,,,"Karl Weber, Franz König (Assistenz)",,"Jenny Jugo: Jenny, Karl Ludwig Diehl: Prof. Dr. Bruchsal, Hannes Stelzer: Hans Faber, Leo Peukert: Jennys Vater, Axel von Ambesser: Verehrer, Heinz Salfner: Diener, Theodor Danegger: Gotthelf Matthias, Josefine Dora: Emma, seine Frau, Hans Richter1. Student, Erik Ode2. Student, Julia Serda, Frida Richard, Gustav Waldau, Werner Pledath, Aribert Grimmer, Franz Pfaudler, Günther Markert, Gisela Wilke",,,,Jochen Huth,,,,,Fritz Arno Wagner,Karl Plintzner,,,,,Hans-Otto Borgmann,,Hans-Otto Borgmann,,Klagemann-Film Gmb: H (Berlin),Eberhard Klagemann,Eberhard Klagemann,Erich Engel,Hermann Kugelstadt,,Carl Otto Bartning,,,,Herbert Janeczka,,,,"35mm, 1:1,37","s/w, Mono",,
Hotel Sacher,https://www.filmportal.de/film/hotel-sacher_b3373da4cac64e53b2bf8a8830d6f097,Spielfilm,1939,Deutschland,Felix René Fohn,,"Hans Ledersteger, Heinrich Richter",,"Sybille Schmitz: Nadja Woroneff, Willy Birgel: Stefan Schefczuk, Wolf Albach-Retty: Leutnant Herrngruber, Elfie Mayerhofer: Siddy Erlauer, Hedwig Bleibtreu: Anna Sacher, Herbert Hübner: Oberst Barnoff, Leo Peukert: Graf Kusmin, Carl Günther: Sektionschef Erlauer, Karl Stepanek: Kellner Franz, Alfred Neugebauer: Ministerialrat Rieder, Mihail Xantho: Oberst Dufour, Olly Holzmann: Franzi, Walter Szurovy: Herr Stoppeling, Elfriede Datzig: Frau Stoppeling, Hans Unterkircher: Graf Lagarde, Richard Waldemar: Oberkellner Wagner, Fritz Imhoff: Portier Seidl, Ernst Pröckl: Regierungsrat Weghuber, Rosa Albach-Retty: Tante Regine, Oskar Werner: Liftboy, Herta Mayen: Tänzerin, Ernst Nadherny, Robert Valberg, Tibor von Halmay, Viktor Braun, Otto Glaser, Helene Lauterböck, Fritz Puchstein, Elisabeth Pünkösdy",,,,"Stefan von Kamare, Friedrich Forster",,,,,"Werner Bohne, Kurt Schulz",,,,,"Hans Schroll, Ernst Schülke, Katharina Schroll, Leopold Kuhnert",Willy Schmidt-Gentner,,,Johann Strauß jr. (Melodien),Mondial Internationale Filmindustrie AG (Wien),"Walter Tjaden, Walter Bolz",,Erich Engel,Hermann Kugelstadt,,René Métain,,,,Herbert Janeczka,Johann Strauß jr. (Melodien),Universum-Film AG (UFA) (Berlin),"2415 m, 88 min","35mm, 1:1,37","s/w, Mono",,
Hurra! Ich bin Papa!,https://www.filmportal.de/film/hurra-ich-bin-papa_531d0f19e19a48a4adda637ba3bd9fd9,Spielfilm,1939,Deutschland,"Veit Massary, Fritz Renner, Willi Rother",,"Alfred Bütow, Heinrich Beisenherz",,"Heinz Rühmann: Peter Ohlsen, Student, Albert Florath: Ludwig Ohlsen, sein Vater, Walter Schuller: Hänschen, Peters Sohn, Carola Höhn: Kathrin Gebhardt, Kindergärtnerin, Hänschens Mutter, Ursula Grabley: Nina, Peters Freundin, Marianne Stanior: Charlott, Peters Freundin, Hansi Arnstaedt: Frau Koch, Peters Hausdame, Bruno Fritz: Willi, Peters Chauffeur, Ilse Stobrawa: Margret, Peters ehemalige Freundin, Ludwig Schmitz: Lütjohann, Wirt, ihr Vater, Wolf Ackva: Peters Freund, Wolfgang Keppler: Peters Freund, Eberhard Leithoff: Peters Freund, Rolf von Nauckhoff: Peters Freund, Rudolf Schündler: Peters Freund, Sophie Cieslak: Peters Freundin, Marianne Kiwitt: Peters Freundin, Karin Lüsebrink: Peters Freundin, Ursula Ulrich: Peters Freundin, Olga Limburg: Dame im Speisewagen, Karl Jüstel: Chauffeur von Ludwig Ohlsen, Michael von Newlinski: Oberkellner, Willy Witte: Kellner im Hotelsaal, Christa Dilthey: Kindermädchen",,,,Thea von Harbou,,,,,Oskar Schnirch,Wolfgang Hofmann,Margot Hielscher,,,,Hans Lang,,,,Cine-Allianz Tonfilm Produktion Gmb: H (Berlin),Ernst Garden,,Kurt Hoffmann,,,Helmuth Schönnenbeck,,Alexander Schmoll,,Ewald Otto,,,"2222 m, 81 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,"Zensur (DE): 10.11.1939, B.52778, Jugendfrei"
Ich bin gleich wieder da,https://www.filmportal.de/film/ich-bin-gleich-wieder-da_751f83ed77b64b03a2bd0594c3e3a969,Spielfilm,1939,Deutschland,,,Carl Ludwig Kirmse,,"Paul Klinger: Nicolas Mohr, Mady Rahl: Ilse Mittau, Ursula Grabley: Kunstschützin Yvonne, Jessie Vihrog: Tänzerin Flossie, Rudolf Platte: Peter Sasse, Ernst Waldow: Sekretär Wachow, Walter Janssen: Eberhard Mittau, Paul Hoffmann: Robby ter Schüren, Anton Pointner: Einbrecher Pik, Margarete Kupfer: Frau Krulikowski, Werner Scharf: Pantier, Willi Schur: Briefträger Brunkow, Katja Pahl: Einbrecherin Assy, Günther Ballier, Erich Dunskus, Heinz Berghaus, Paul Funk, Lothar Geist, Edwin Jürgensen, Hermann Mayer-Falkow, Oskar Höcker, Arthur Neumann, Hermann Pfeiffer, Oscar Sabo, Otto Sauter-Sarto, Armin Schweizer, Dorothea Thiess, Ewald Wenck, S. O. Schoening, Adolf Gondrell",,,,Otto Bernhard Wendler,,"Erna Gillmore, Georg Paersch",Peter Paul Brauer,,Robert Baberske,"Herbert Stephan, Hans Hauptmann",,,Bruno Balz,Waldemar Jabs,Werner Eisbrenner,,,,Universum-Film AG (UFA) (Berlin),,,Peter Paul Brauer,Boleslaw Barlog,,Fritz Stapenhorst,,"Georg Kügler, Viktor von Buchstab",,Otto Hoppe,,,,,,,
