Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Heinz im Mond,https://www.filmportal.de/film/heinz-im-mond_866d64ad1cf1403c801fbbb46244e643,Spielfilm,1934,Deutschland,Walter Lehmann,,Franz Schroedter,,"Heinz Rühmann: Aristides Nessel, Annemarie Sörensen: Sekretärin Anna Busch, Rudolf Platte: Diener Arthur Kosemund, Oskar Sima: Börsenmakler Martin Fasan, Erika Glässner: Helene Fasan, Ellen Frank: Tochter Siddie Fasan, Anita Mey: Dienstmädchen Dina, Hans Leibelt: Nervenarzt Professor Ass, Susi Lanner: Tochter Cleo Ass, Inge Conradi: Corinna Linck, Alexa von Porembsky: Hausmädchen Emma, Julia Serda: Mutter Busch, Fita Benkhoff: Kartenlegerin Madame Pythia, José Maria Lepanto: Mann, der die Venus sehen läßt, Arthur Reinhardt: Junger Mann mit Erlösernaturell, Hans Albin, Josef Dahmen, Dodo van Doeren, Friedrich Ettel, Carl Walther Meyer, Ernst Nessler, Walter Steinweg, Max Wilmsen",,,,Robert A. Stemmle,,"Marie-Luise Arndt, Carl Renner",,,Carl Drews,Ulrich Heiligenstedt,,,,"Alfred Lehmann, Maria Arnold",Franz Grothe,,,,Cicero-Film Gmb: H (Berlin),Ernst Garden,Felix Pfitzner,Robert A. Stemmle,"Reinhart Steinbicker, Georg Hurdalek","Max Freude, Helene Lorke",Rudolf Schaad,,Karl Lindner,,Carl Becker,"Marcel Arnac (Roman ""Un coeur et deux paillassons"" (1930) - ""Ein Herz und zwei Strohmatten"")",,"7 Akte, 2306 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Heldentum und Todeskampf unserer ""Emden""",https://www.filmportal.de/film/heldentum-und-todeskampf-unserer-emden_de998550608a4fddb1094cdf5fbf5a9f,Spielfilm,1934,Deutschland,,,,,"Louis Ralphvon Müller, Kommandant der ""Emden"", Wilhelm Kaiser-Heyl, Werner Fuetterer, Fritz Greiner, Charles Willy Kayser, Jack Mylong-Münz",,,,Louis Ralph,,,,,Franz Koch,,,,,,Fritz Wenneis,,,,"Tobis-Melofilm Gmb: H (Berlin) (Neubearbeitung), Richard Herzog & Co (Berlin)",,,Louis Ralph,,,Marcel Cleinow,,,,,,,,,,,
Der Herr der Welt,https://www.filmportal.de/film/der-herr-der-welt_aab67949c4fd4d6894549a558ebf8407,Spielfilm,1934,Deutschland,"Conrad Flockner, Otto Jahn",,Willi A. Herrmann,,"Walter Janssen: Maschinenfabrikant Dr. Heller, Sybille Schmitz: Vilma Heller, Walter Franck: Prof. Wolf, Aribert Wäscher: Zechenbesitzer Geheimrat Ehrenberg, Siegfried Schürenberg: Bergwerksingenieur Werner Baumann, Willi Schur: Steiger Karl Schumacher, Gustav Püttjer: Bergmann Becker, Klaus Pohl: Bergmann Stöppke, Oskar Höcker: Bergmann Luppe, Max Gülstorff: Berginspektor Neumeier, Otto Wernicke: Oberingenieur Wolter, Hans Hermann SchaufußBürodiener Fischer, Ernst Behmer: Metallarbeiter Jokusch, Karl Platen: Diener Josef, Dolly Raphael: Strandnixe Trude, Liselotte Hessler: Strandnixe Lotte, Erika Wehrle: Strandnixe Else, Wally Filatoff: Strandnixe Friedel, Egon Brosig: Baron Hogstraten, Otto Kronburger: Förster Brockmeier, Max Mothes: Gärtner Konradi, Erich Bartels: Chefarzt Prof. Scholz, Franz Weber: Notar Dr. Siegel, Arthur Reinhardt: Mechaniker Kern, Erich Harden: Konsul Lünemann",,,,"Harry Piel, Georg Mühlen-Schulte (nach Motiven der Piel-Filme ""Die große Wette"", 1915. ""Das Geheimnis von D.14"", 1915. ""Rivalen"",1923)",,"Johannes Krämer, Marie-Louise Lehmann",,,Ewald Daub,,,,,Arnold Jenssen,Fritz Wenneis,,Fritz Wenneis,,Ariel-Film Gmb: H (Berlin),Ludwig Behrends,Harry Piel,Harry Piel,,"Max Klar, Paul Gaeble",Erich Palme,,Eigil Wangoe,,Eugen Hrich,,,"8 Akte, 3026 m, 110 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Herr Kobin geht auf Abenteuer,https://www.filmportal.de/film/herr-kobin-geht-auf-abenteuer_3b677598b5a3452a9dc3919012a4904a,Spielfilm,1934,Deutschland,,,Otto Hunte,,"Hermann Speelmans: Lutz Kobin, Dorit Kreysler: Monika Kobin, Fritz Odemar: Kommissar Kurt Dannenberg, Walter Steinbeck: Comte de Bary, Maria Meißner: Vilma, Curt Lukas: Kriminalrat Winkelmann, Hans von Zedlitz: Bankdirektor Werder, Werner Finck: Herr Beyer, Lothar Glathe: Müller II, Lotte Werkmeister: Aufwartefrau, Werner Schott: Baron von Dingenberg, Toni Tetzlaff: Frau Havlicek, Hugo Flink: Kunsthändler Jacques Bennoit, Gerhard Bienertfremder Herr, S. O. Schoening: Dr. Wolowsky, Josef Reithofer: Kommissar Blaschek, Ernst Pröckl, Katja Bennefeld, Horst Birr, H. Czeczak, Franz Klebusch, Herti Kirchner, Alf Korf, Klaus Pohl, Kurt Seitz, Katja Specht, Karl Swinburne, Ewald Wenck",,,,"Hanns Marschall, Max Wallner",,,Alfred Zeisler,,Werner Bohne,,,,,,Leberecht von Guaita,,Walter Ulfig,,Tofa Tonfilm-Fabrikations Gmb: H (Berlin),Hans von Wolzogen,Guido Bagier,Hans Deppe,,,Wolfgang Becker,,,,Ludwig Ruhe,,,"2386 m, 87 min","35mm, 1:1.33","s/w, Tobis-Klangfilm","Uraufführung (DE): 28.09.1934, Berlin, U.T. Kurfürstendamm",
Der Herr Senator. Die Fliegende Ahnfrau,https://www.filmportal.de/film/der-herr-senator-die-fliegende-ahnfrau_cfe67fabdd1140f1b07501c89bc2e364,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Fred Sauer,,,,,,,,,,,,,,
Herz ist Trumpf,https://www.filmportal.de/film/herz-ist-trumpf_e6a55014d85348b5823fc79d69955b90,Spielfilm,1934,Deutschland,,,"Erich Czerwonski, Alfred Bütow",,"Jenny Jugo: Toni, Paul Hörbiger: Paulsen, Hotelbesitzer, ihr Vater, Enrico Benfer: Bert Reno, Hotelbesitzer, Käte Haack: Frau Neubauer, Horst Birr: Peter, Schiffsjunge, Tonis Freund, Vicky Werckmeister: Sängerin in der Trattoria, Günther Lüders: Jonny Adriani, Walter Gross: Hans-Joachim Müller, Albert Florath: Steuermann, Karl Platen: Diener, Lucie Euler, Emmy Wyda, Rudolf Essek, Karl Falkenberg, Karl Morvilius, Bruno Ziener",,,,Walter Wassermann,,"Gustav Jäger, Frieda Stahl",,,Willy Winterstein,Karl Löb,,,Hanns Schachner,"Friedrich Havenstein, Maria Arnold",Carl G. von Bazant,,,,Klagemann-Film Gmb: H (Berlin),Peter von Hamm,Eberhard Klagemann,Carl Boese,,,Hermann Haller,,Karl Ewald,,Walter Rühland,,,,,,,
... heute Abend bei mir!,https://www.filmportal.de/film/heute-abend-bei-mir_7cf2f00d78a840aa88da60030723c1d3,Spielfilm,1934,Deutschland,Hans Tost,,Erich Czerwonski,,"Jenny Jugo: Tini, Fritz Odemar: Martin, Filialleiter, Paul Hörbiger: Baron Denhoff, Theo Lingen: Flipp, sein Diener, Lissy Arna: Manja Perescu, Enrico Benfer: Graf Mario Valoni, Flieger, Hans Albin, Vilma Bekendorf, Heinz Berghaus, Karl Elzer, Lucie Euler, Christine Grabe, Ulla von Henning, Antonie Jaeckel, Dolly Raphael",,,,,,Gustav Jäger,,,Willy Winterstein,Karl Löb,,,Richard Busch,Maria Arnold,Harald Böhmelt,,Harald Böhmelt,,Klagemann-Film Gmb: H (Berlin),Eberhard Klagemann,Eberhard Klagemann,Carl Boese,Karl Sander,"Otto Krüerke, Paul Gaeble",Hermann Haller,,Karl Lindner,,Ludwig Ruhe,,,"2504 m, 91 min","35mm, 1:1.33",s/w,,
Hohe Schule,https://www.filmportal.de/film/hohe-schule_77af4667de88461f9b66912f06e05323,Spielfilm,1934,Deutschland/Österreich,"Felix René Fohn, Rolf Eckbauer",,Julius von Borsody,,"Rudolf Forster: Kunstreiter Carlo Cavelli / Graf Werffen, Angela Salloker: Irene von Ketterer, Hans Homma: General von Ketterer, Paul Henreid: Franz von Ketterer, Camilla Gerzhofer: Frau von Ketterer, Hans Moser: Cavellis Diener Brandler, Lisl Kinast: Flori Weidner, Dinah Grace: Tänzerin, Herbert Hübner: Herr Schott, Alfred Neugebauer: Herr von Radnigg, Johannes Roth: Clown, Margarete Hruby, Mihail Xantho, Robert Horký, Cecilie Gelers, Josef Bergauer, Franz Schafheitlin",,,,Heinrich Oberländer,,,Reinhold Meißner (Gesamtleitung),,Bruno Mondi,,,,,,Willy Schmidt-Gentner,,,,ABC-Film Gmb: H (Berlin),Hans Lehmann,"Reinhold Meißner (Gesamtleitung), Walter von Ercert, Kurt Peters",Erich Engel,Roland von Rossi,,Else Baum,,,,Hermann Birkhofer,,,"10 Akte, 2468 m, 90 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 18.01.1966, B 334, ab 16 Jahre / nicht feiertagsfrei"
Ich für Dich - Du für mich,https://www.filmportal.de/film/ich-fuer-dich-du-fuer-mich_6c94e4ea1fba4bdbbad1705cd8c20ecb,Spielfilm,1934,Deutschland,,,Franz Schroedter,,Carl de Vogt,,,,Hans Gustl Kernmayr,,,,,Emil Schünemann,,,,,,Hansom Milde-Meißner,,,,Froelich-Film Gmb: H (FFG) (Berlin),,,Carl Froelich,Rolf Hansen,,,,,,,,"NS-Gemeinschaft »Kraft durch Freude« (Berlin), Die Deutsche Arbeitsfront (DAF) Propaganda-Amt (Berlin)",,,,,
Ich heirate meine Frau,https://www.filmportal.de/film/ich-heirate-meine-frau_b7e4314f813e4270a7e88f78def8b331,Spielfilm,1934,Deutschland,,,"Ludwig Reiber, Karl Machus",,"Lil Dagover: Lisa Behmer, Paul Hörbiger: Hubertus Behmer, Theo Lingen: Heinrich Wittekind, Käte Haack: Luise, Mädchen bei Behmer, Fritz Odemar: Dr. Bratt, Margarete Slezak: Frau Welsin, Friedel Pisetta: Lydia, Schauspielerin, Willy Schaeffers: Dr. Hindorf, Hubert von Meyerinck: Prof. Mertens, Hadrian Maria Netto: Diener bei Mertens, Henry Lorenzen, Lucie Euler, Emmy Wyda, Gerhard Dammann, Klaus Pohl, Fritz Lafontaine, Henry Pleß, Hans Waschatko, Rudolf Biebrach",,,,"Joe Stöckel, Johannes Riemann",,,,,"Robert Baberske, Curt Courant",,,,,,Giuseppe Becce,,,,Georg Witt-Film Gmb: H (Berlin),Georg Witt,Georg Witt,Johannes Riemann,,,Fritz C. Mauch,,,,Fritz Seeger,,,"2264 m, 83 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Ich kenn' Dich nicht und liebe Dich,https://www.filmportal.de/film/ich-kenn-dich-nicht-und-liebe-dich_2e69b2c7bd2c4b6bac0d4e6a934eb227,Spielfilm,1934,Deutschland,,,"Emil Hasler, Artur Schwarz",,"Willi Forst: Robert Ottmar, Komponist, Max Gülstorff: Generaldirektor Claassen, Olga Limburg: Stella, seine Frau, Magda Schneider: Gloria, beider Tochter, Trude Haefelin: Katja, deren Schwester, Ernst Gronau: Erwin Rodenberg, Textdichter, Theo Lingen: Stephan, Diener, Fritz Odemar: Baron Nicki, Robert Thiem: Bobby, Angelo Ferrari: Graf Palmieri, Anton Pointner: Henri Coquard, Vilma Bekendorf: Lissy, Zofe bei Claassen, Ilja Livschakoff: Tanzkapellmeister, Kurt Hohenberger: Trompeter, Edwin Jürgensen, Richard Ludwig, Ida Perry, Ernst Rotmund, Franz W. Schröder-Schrom, Theodor Thony",,,,Walter Jerven,,Franz Hübele,,,Bruno Mondi,Ernst W. Fiedler,,,Willy Dehmel,"Willi Grabow, Oskar Georgi",Franz Grothe,Ilja Livschakoff (Orchester),Franz Grothe,,Boston-Films Company mb: H (Berlin),Robert Leistenschneider,Fritz Fromm,Géza von Bolváry,Walther von Ostmann,"Eduard Brenner, Otto Karge",Hermann Haller,,Rudolf Brix,,Erich Lange,,,,,,,
Ich sehne mich nach Dir,https://www.filmportal.de/film/ich-sehne-mich-nach-dir_591e1c95367f493bb1223f972c5e6aae,Spielfilm,1934,Deutschland,,,Erich Czerwonski,,"Louis Graveure: Sportlehrer Fritz Brockmann, Camilla Horn: Ivonne Brandt, Theo Lingen: Pelle, Adele Sandrock: Kammersängerin Katharina Brockmann, Marja Tamara: Nina Holt, Walther Suessenguth: Impressario Jean Leman, Paul Westermeier: Otto Richter, Maja Feist: Frau von Otto Richter, Albert von Kersten: Marquis, Rudolf Essek: Intendant, Ernst Legal",,,,"Hermann Fidow, Wolf Neumeister",,,,,Willy Winterstein,,Heinz A. Schulze,,,,Willy Engel-Berger,,Rudolf Perak,,Dr. V. Badal-Filmproduktion Gmb: H (Berlin),Fritz Siemund,Vahayn Badal,Johannes Riemann,,,Waldemar Gaede,,Eugen Klagemann,,Fritz Thiery,,,73 min,"1:1,37","s/w, Mono",,
Ich sing mich in Dein Herz hinein,https://www.filmportal.de/film/ich-sing-mich-in-dein-herz-hinein_51c87df6047047d584df1f0422819559,Spielfilm,1934,Deutschland,,,Otto Hunte,,"Hans von Zedlitz: Gustav Weiringen, Hans Söhnker: Hans, sein Sohn, Harald Paulsen: Peter Hell, Karikaturist, Max Gülstorff: Georg Trittau, Gutsbesitzer auf Eichhorst, Lien Deyers: Doris, seine Tochter, Adele Sandrock: Adele, seine Schwester, Fritz Odemar: James, ihr Chauffeur, Hans Adalbert Schlettow: Petzel, Schwergewichts-Boxer, Günther Ballier, Rudolf Biebrach, Rose Borgh, Carola Höhn, Inge Kadon, Rudolf Koch-Riehl, Trude Lehmann, Hermann Mayer-Falkow, Emmy Wyda",,,,"Max Wallner, Hans Vietzke",,,,,Hugo von Kaweczynski,Erich Grohmann,,,"Günther Schwenn, Peter Schaeffers","Carl Eduard Schulz, Ilse Siebert","Will Meisel, Leberecht von Guaita",,Leberecht von Guaita,,Tofa Tonfilm-Fabrikations Gmb: H (Berlin),Hans von Wolzogen,Guido Bagier,Fritz Kampers,,"Karl Meyer, Heinz Hegel",Wolfgang Becker,,Rudolf Brix,,,,,,,,,
Ihr größter Erfolg,https://www.filmportal.de/film/ihr-groesster-erfolg_078af64d768c4293b794ccf807d5e7ea,Spielfilm,1934,Deutschland,"Walter Lehmann, Max Paetz",,"Hans Sohnle, Otto Erdmann",,"Marta Eggerth: Therese Krones, Theo Lingen: Augustin Schöpser, Ballettmeister am Leopoldstädte, Aribert Mog: Franz Burgstaller, dritter Kapellmeister am Leopol, Gustav Waldau: Alois Schmatzer, Zuckerbäcker, Max Gülstorff: Marinelli, Theaterdirektor, Margarete Kupfer: Josefa Schmatzer, Genia Nikolajewa: Julie Wella, erste Soubrette am Leopoldstädter The, Maria Loja: Leopoldine Schaffer, Inhaberin der Wäscherei, Willi Schur: Kolja, Jaroffs Diener, Becker?, Irm Cherry, Dodo van Doeren, Johanna Ewald, Hersler?, Georgia Holl, Ingeborg Johannsen, Jutta Max, Gretl Morgan, Dolly Raphael, Olga Rumland, Margarete Sachse, Sakoma?, Hella Tornegg, Emmy Wyda, Pepi Zampa,  Baumann?, Bruno Eichgrün, Hugo Flink, Fred Goebel, Max Grünberg, Wilhelm Kaiser-Heyl, Walter Kunkel, Kurt Mikulski, Ernst Nessler, Hadrian Maria Netto, Michael von Newlinski, Hellmuth Passarge, Karl Platen, Gustav Püttjer, Soltani?, Edlef Schauer,  Schmidt?, Franz W. Schröder-Schrom, Armin Schweizer, Gustl Stark-Gstettenbaur, Max Wilmsen",Ernst Marischka,,,"Hanns H. Fischer, Hertha von Gebhardt",,Hans Dupke,Bruno Lopinski,,Reimar Kuntze,,,,Ernst Marischka,"Alfred Lehmann, Maria Arnold","Franz Grothe, Konradin Kreutzer (Lieder)",,Franz Grothe,,"T. K. Tonfilm-Produktion Gmb: H (Berlin), Cine-Allianz Tonfilm Gmb: H (Berlin)",,"Felix Pfitzner, Arnold Pressburger, Gregor Rabinowitsch",Johannes Meyer,Viktor Becker,"Otto Karge, Erwin Hübenthal",Alice Ludwig,,,,Carl Becker,,,,"35mm, 1:1,37","s/w, Ton",,
In Sachen Timpe,https://www.filmportal.de/film/in-sachen-timpe_e02d15ca5b1042aba302296ba6966abb,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Carl Heinz Wolff,,,,,,,,,,,,,,
Die Insel,https://www.filmportal.de/film/die-insel_6619a79f5f0149cc97394c19d386fac6,Spielfilm,1934,Deutschland,,,"Benno von Arent, Artur Günther",,"Brigitte Helm: Karin, Willy Fritsch: Handelsattaché Raak, Otto Tressler: Botschafter, Hubert von Meyerinck1. Botschaftsrat Graf Sueelen, Georg Heinrich Schnell2. Botschaftsrat Hotten, Heinz von Cleve: Militärattaché Kapitän Rist, Günther Lüders: Presseattaché Barrick, Erich Walter: Botschaftsbeamter Kraver, Walter Franck: Minister, Herbert Gernot: Sekretär des Ministers, Franz Weber: Leiter der Handelsdelegation, Ernst Rotmund: Kommissar Ascunto, Karl Hannemann: Kriminalbeamter, Andrews Engelmann: Namenloser, Kurt Seifert: Korpulenter Mann, Hans Leibelt: Bankdirektor, Harry Hardt: Autohändler",,,,"Harald Bratt, Emil Burri",,,Karl Ritter,,Konstantin Tschet,,,,"Werner Bochmann, Erwin Lehnow",,Werner Bochmann,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),,,Hans Steinhoff,,,Willy Zeyn jun.,,,,Dr. Fritz Seidel,,,"2723 m, 100 min","35mm, 1:1,37","s/w, Ton",,
Jede Frau hat ein Geheimnis,https://www.filmportal.de/film/jede-frau-hat-ein-geheimnis_1fe52d2fc9844245b756be28bc193aa5,Spielfilm,1934,Deutschland,Hans Naundorf,,"Ludwig Reiber, Karl Machus",,"Kurt Klopsch, Karin Hardt: Annemie Kolpe, Hans Söhnker: Hans Jürgens, Ery Bos: Ingeborg von Hergenth, Hans Thimig: Dr. Bürger, Ernst Legal: Vater von Hergenth, Paul Henckels: Parfümfabrikant Kolpe, Ilse Fürstenberg, Willy Schaeffers, Hugo Fischer-Köppe, Rudolf Essek, Else Reval, Franz W. Schröder-Schrom, Erik Radolf, Antonie Jaeckel, Ernst Rückert, Maja Feist, Otto Klopsch, Max Rosenhauer",,,,"Georg C. Klaren, Friedrich Walther",,"Paul Haupt, Jenny Pieper",,,Robert Baberske,Walter Pindter,,,"Günther Schwenn, Max Obal, Peter Schaeffers","Adolf Doelle, Frieda Lehmann",Will Meisel,,,,Georg Witt-Film Gmb: H (Berlin),Georg Witt,Georg Witt,Max Obal,,"Emil Birk, Fritz Tietsch",Munni Obal,,Karl Lindner,,Fritz Seeger,,,"7 Akte, 2189 m, 80 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
La jeune fille d'une nuit,https://www.filmportal.de/film/la-jeune-fille-dune-nuit_b1bbdf4fe5f44256b5408a8137c4d993,Spielfilm,1934,Deutschland,"Otto Lehmann, Alexander Schneider-Desnitzky",,"Erich Kettelhut, Max Mellin",,"Jeanne Cheirel: Mme Vécard, Käthe von Nagy, Paul Bernard: Marenzi fils, Simone Deguyse: Arlette, Lucien Baroux: Antoine, Adrien Le Gallo: Marenzi père, Félix Oudart: Lucien Dayle, Monette Dinay, Adele Sandrock, Émile Genevois",Raoul Ploquin,,,Reinhold Schünzel,,"Max König, Senta Schlick",Günther Stapenhorst,,Werner Brandes,Karl Drömmer,,,,"Waldemar Jabs, Wilhelm Weber",Albert Fischer,,,,Universum-Film AG (UFA) (Berlin),,,"Reinhold Schünzel, Roger Le Bon",Kurt Hoffmann,"Erich Düring, Karl Mühlberger",Willy Zeyn jun.,,Horst von Harbou,,Fritz Thiery,,Alliance Cinématographique Européenne (A.C.E.) (Paris),85 min,"35mm, 1:1,37","s/w, Ton",,
Der junge Baron Neuhaus,https://www.filmportal.de/film/der-junge-baron-neuhaus_6a9060f4cff8449986fc70d4d9f4aaf5,Spielfilm,1934,Deutschland,Otto Lehmann,,"Robert Herlth, Walter Röhrig",,"Käthe von Nagy: Christl Palm, Viktor de Kowa: Baron Neuhaus, Christl Mardayn: Toni, Hans Moser: Herr Stockel, Lola Chlud: Maria Theresia, Annie Rosar: Frau Stockel, Rudolf Carl: Egelseder, Wilhelm Schich: Oysberger, Beppo Brem: Gaisberger, Karl Hellmer: Sikora, Oskar Sima: Sergeant, Hans Adolfi: Richter Wögerl, Eduard Kandl: Badelhartinger, Walter Simlinger1. Heurigensänger, Ernst Baebler2. Heurigensänger, Rudolf Essek, Josef Herrgesell, Helene Lauterböck, Kurt von Lessen, Heinz Martini, Karl Meixner, Hans Obonya, Klaus Pohl, Josef Reithofer, Betty Sedlmayr, Julius Brandt, Helga Demmer",,,,"Gustav Ucicky, Gerhard Menzel",,"Fritz Schilling, Willi Schlick, Ida Revelli, Elisabeth Massary, Auguste Zademach",Günther Stapenhorst,,Friedl Behn-Grund,"Franz von Klepacki, Herbert Stephan",,,Alois Melichar,"Wilhelm Weber, Emil Neumann, Adolf Arnold, Arthur Schramm, Werner Noack, Maria Jamitzky",Alois Melichar,,Alois Melichar,,Universum-Film AG (UFA) (Berlin),,,Gustav Ucicky,Kurt Hoffmann,"Erich Düring, Karl Mühlberger",Eduard von Borsody,,Horst von Harbou,,Fritz Thiery,,,"2590 m, 95 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Jungfrau gegen Mönch,https://www.filmportal.de/film/jungfrau-gegen-moench_912b60e4c6664d049fe33daad13f7d0d,Spielfilm,1934,Deutschland,Rudolf Fichtner,,"Willi A. Herrmann, Kurt Dürnhöfer",,"Dorit Kreysler: Mutz Hagedorn, Ida Wüst: Tante Jenny Lindemann, Paul Richter: Konrad Leitner, Erik Ode: Geschichtslehrer Dr. Peter Rivius, Hugo Fischer-Köppe: Berliner, Gustl Stark-Gstettenbaur: Hotelpage Fritz, Werner Finck: Gast, Resi Langer: Frau Orlowskaja, Ellen Bang: Pensionsfreundin von Mutz, Maja Feist: Pensionsfreundin von Mutz, Erika Streithorst: Pensionsfreundin von Mutz, Erika Biebrach, Paul Bildt, Harry Hardt, Max W. Hiller, Josef Reithofer, Otto Sauter-Sarto, S. O. Schoening, Otto Stoeckel, Ewald Wenck, Hans von Zedlitz, Edlef Schauer: Schorsch, Liesel Eckhardt: Goldamsel",,,,Willy Rath,,"Senta Schlick, Gustav Jäger",Alfred Zeisler,,Bruno Mondi,"Richard Kandler, Ernst W. Fiedler",,,,Waldemar Jabs,Willi Kollo,Dorit Kreysler,Willi Kollo,,Majestic-Film Gmb: H (Berlin) (Herstellungsgruppe Alfred Zeisler),Helmut Schreiber,"Franz Tappers, Helmut Eweler",E. W. Emo,Toni Huppertz,"Johannes Vonberg, Georg Maier",Martha Dübber,,Eigil Wangoe,,Ludwig Ruhe,,,"9 Akte, 2310 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Ein Kind, ein Hund, ein Vagabund",https://www.filmportal.de/film/ein-kind-ein-hund-ein-vagabund_c52d05ede1c540338ec3774152697b12,Spielfilm,1934,Deutschland,,,,,"Viktor de Kowa: Florian, der Vagabund, Waldemar Müller: Jupp, ein Kind, Annemarie Sörensen: Angelika, eine junge Dame, Willy Schaeffers: Baron von Rehberg, ihr Vater",,,,,,,,,,,,,,,,,,,,,,Arthur Maria Rabenalt,,,,,,,,,,"8 Akte, 2380 m, 87 min","35mm, 1:1.33",s/w,,
Klein Dorrit,https://www.filmportal.de/film/klein-dorrit_ab32ec03729447c2950dd866b455d07e,Spielfilm,1934,Deutschland,,,"Erich Zander, Willi Depenau",,"Gustav Waldau: William Dorrit, Anny Ondra: Amy, seine Tochter, Hilde Hildebrand: Lily, seine Tochter, Kurt Meisel: Pit, sein Sohn, Mathias Wieman: Arthur Clennam, Antonie Jaeckel: Frau Clennam, seine Mutter, Otto Stoeckel: Merdle, sein Freund, Fritz Rasp: Flintwinch, Josef Eichheim: John Chivery, Claire Glib, Jola Jobst, O. E. Hasse, Emil Höfer, Karl Schöpp, Max Weydner",,,,Curt J. Braun,,"Hermann Dor, Dorothea Saumweber",,,"Otto Heller, Ludwig Zahn",Gustav Weiss,Werner Boehm,,Hans H. Zerlett,"Heinrich Beckmann, Leo Wiedemann",Leo Leux,,Leo Leux,,"Ondra-Lamac-Film Gmb: H (Berlin), Bavaria Film AG (München-Geiselgasteig)",Robert Leistenschneider,"Anny Ondra, Carl Lamač, Arthur Hohenberg",Carl Lamač,Herbert Grünewald,Wilhelm Lanz,Ella Ensink,,Hermann Buchrucker,,Friedrich Wilhelm Dustmann,Charles Dickens (Roman »Little Dorrit« (1857)),,,,,,
Der König des Mont Blanc,https://www.filmportal.de/film/der-koenig-des-mont-blanc_9bd54a40edd44477a665936c68497947,Spielfilm,1934,Deutschland,,,"Werner Schlichting, Robert Herlth",,"Sepp Rist: Jacques Balmat, Bauer, Brigitte Horney: Maria, Ernst Petersen: Paccard, Arzt, Eduard von Winterstein: Marias Vater, Wirt, Helene Fehdmer: Marias Mutter, Friedrich Kayßler: Dorfpfarrer, Klaus Pohl: Balmats Vater, Wilhelm Kaiser-Heyl: Professor Saussure, Hans Hermann SchaufußBauer, Walter Riml: Maler, Ernst Dumcke: Dichter, Pierre Provins: Heerführer, Hellmuth Passarge: André, Bergsteiger, Hans Ertl: Bauer, Lothar Ebersberg jun.Jacques Balmat, Kind",,,,Arnold Fanck,,"Margarete Scholz, Willi Schlick",Fritz Klotzsch,,"Richard Angst, Kurt Neubert",Fritz von Friedl,,,,Paul Dannenberg,Giuseppe Becce,,Willy Schmidt-Gentner,,Cine-Allianz Tonfilm Gmb: H (Berlin),,"Arnold Pressburger, Gregor Rabinowitsch",Arnold Fanck,"Willy Clever, Herbert B. Fredersdorf","Erich Düring, Karl Mühlberger",Arnold Fanck,,Fritz Vopel,,Walter Rühland,"Karl Ziak (Historischer Roman ""Paccard wider Balmat"")",,"2620 m, 96 min","35mm, 1:1,19","s/w, Tobis-Klangfilm",,
König Drosselbart und die hochmütige Prinzessin,https://www.filmportal.de/film/koenig-drosselbart-und-die-hochmuetige-prinzessin_6f1acdafd68846eab627da0afcce8110,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,"Ulf Zengerling, deutsche Märchen-Film-Produktion (Berlin)",,,,,,,,,,,,,,,,,
Konjunkturritter,https://www.filmportal.de/film/konjunkturritter_59e0ac138ad641e39005d16da3d7422c,Spielfilm,1934,Deutschland,,,,,"Weiß-Ferdl: Ferdinand Mühlbauer, Sabine Peters: Gretl, seine Tochter, Hans Adalbert Schlettow: Dr. Lehmann, Rechtsanwalt, Otto Wallburg: Untermeier, Grundstücksspekulant, Kurt Vespermann: Dr. Günther, Rechtsanwalt, Theo Lingen: Glaser, Grundstücksspekulant, Walter Steinbeck: Direktor Messerschmidt, Eugen Rex: Büngermann, Käte Haack: Frau Hornstedt, Gerhard Dammann, Etta Klingenberg, Hans Leibelt, Heinrich Schroth, Eduard Bornträger, Rose Borgh, Anita Mey, Walter Steinweg",,,,"Bobby E. Lüthge, Curt J. Braun",,,,,Herbert Körner,,,,,,,,,,,,,Fritz Kampers,,,,,,,,,,84 min,"35mm, 1:1,37","s/w, Ton",,
