Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Kapriolen,https://www.filmportal.de/film/kapriolen_dcff6ca6cecc42fea43b4cbd25d5d9e8,Spielfilm,1937,Deutschland,"Horst Kyrath, Josef A. Vesely, Fritz Renner",,"Kurt Herlth, Werner Schlichting",,"Gustaf Gründgens: Jack Warren, Marianne Hoppe: Mabel Atkinson, Fita Benkhoff: Peggy Macfarland, Volker von Collande: William Baxter, Maria Bard: Dorothy Hopkins, Hans Leibelt: Neville, Franz Weber: Warrens Diener Simpson, Max Gülstorff1. Anwalt, Paul Henckels2. Anwalt, Albert Florath: Richter, Eva Tinschmann: Zimmervermieterin, Elsa Wagner: Dame beim Zahnarzt, Otto Graf: Zahnarzt, Wolf Trutz: Herr beim Zahnarzt, Erich Dunskus: Schornsteinfeger, Walter Gross: Bildberichterstatter, Clemens Hasse: Funker, Erika Streithorst: Assistentin, Ernst Behmer: Pfarrer, Walter Buhse: Barmixer, Lieselotte Aureden: Verehrerin von Jack Warren, Connie Hansen: Verehrerin von Jack Warren, Herta Humm: Verehrerin von Jack Warren, Elsa Möwes: Verehrerin von Jack Warren, Gerda von der Osten: Verehrerin von Jack Warren, Bob Bauer: Freund Baxters, Charly Berger: Hochzeitsgast, Lotte Spira: Zuhörerin bei Jack Warrens Vortrag, Fritz Draeger: Zuhörer bei Jack Warrens Vortrag, Gertrud Vigo: Zuhörerin bei Jack Warrens Vortrag",,,,"Willi Forst, Jochen Huth",,"Luise Leder, Walter Leder, Ida Kaukereit",Herbert Engelsing,,"Franz Planer, Kurt Neubert, Walter Tuch",Hans Bühring,,,"Hans Fritz Beckmann, Jochen Huth","Karl Hanoszek, Ernst Schülke",Peter Kreuder Jr.,,,,Deutsche Forst-Film-Produktion Gmb: H (Berlin),"Hans L. Somborn, Walter Lehmann",Willi Forst,Gustaf Gründgens,Viktor Becker,,Hans Wolff,,Richard Wesel,,Carl Becker,,,"2451 m, 89 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Karussell,https://www.filmportal.de/film/karussell_8dee8b68f5444a36aea97a67d3352abe,Spielfilm,1937,Deutschland,"Adolf Essek, Hanns Theo Grust",,"Artur Günther, Karl Vollbrecht",,"Marika Rökk: Erika Hübner, Georg Alexander: Hans Roewer, Paul Henckels: Kunsthändler Theodor Huhn, Aribert Mog: Tankstellenbesitzer Paul Hübner, Richard Korn: Fritz Nordmann, Robert Dorsay: Otto Petersen, Ernst Dernburg: Dr. Wienowski, Elga Brink: Adda Wienowski, Hildegard Fränzel: Wirtschafterin Hermine Kuntze, Martha Ziegler: Hausmädchen, Otto Rubahn, Franz von Bokay, Erika Fischer, Bob Bauer, Isolde Laugs, Robert Vincenti-Lieffertz, Hardy Vogdt, Carl-August Dennert, Fritz Draeger, Josef Reithofer, Anita Düvel, Christa Thomsen, Kay Seefeld, Alfred Schwarz, Erik Schubert, Bruno Tillessen, Jörn Valery, Michael von Newlinski, Sergei Woischeff",,,,"Erwin Kreker, Alwin Elling",,"Charlotte Jungmann, Edwin Stempel","Robert Wuellner, Hans Herbert Ulrich","Alwin Elling, Erwin Kreker, Franz Rauch",Robert Baberske,Bruno Stephan,Hilda Romatzki,,Günther Schwenn,"Emma Domat, Oscar Schmidt",Will Meisel,,Will Meisel,,Astra-Film Gmb: H (Berlin),Adolf Elling,,Alwin Elling,Alfons von Plessen,,Johanna Rosinski,,Walter Weisse,,Carl-Erich Kroschke,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),"2424 m, 89 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 17.07.1937, B.45762, Jugendverbot"
Der Katzensteg,https://www.filmportal.de/film/der-katzensteg_8416c564f43a49fa961434e4e5466aab,Spielfilm,1937,Deutschland,"Ernst Körner, Gustav Lautenbacher",,"Karl Machus, Bruno Monden",,"Fritz Reiff: Graf Alexander von Schranden, Hannes Stelzer: Werner, sein Sohn, Willi Schur: Tischler Hackelberg, Brigitte Horney: Dienstmagd Regine Hackelberg, Eduard von Winterstein: Pfarrer Götz, Else Kündinger: Seine Frau, Else Elster: Helene, beider Tochter, Otto Wernicke: Gastwirt Merckel, Karl Dannemann: Sohn Fritz Merckel, Eva Tinschmann: Wirtschafterin Marianne, Paul Westermeier: Feldmarschall Blücher, Rudolf Klein-Rogge: Landrat Krotkeim, Hans Kettler: Freiwilliger Engelbert, Walter Buhse: Freiwilliger Radke, Manfred Meurer: Freiwilliger Negenthin, Charlie Albert Huber: Heidesohn, Gerhard Dammann, Fritz Busch, Theodor Mühlen, André Saint-Germain, Eugen Schöndorfer, Rudolf Seiler, Ernst Stimmel, Willy Schultes, Ludwig Kerscher, Hans Hanauer, Karl Theodor Langen, Claire Lorma-Schneider, Maria Weixner",,,,Hans H. Zerlett,,"Hans Dupke, Fritz Pietsch, Marie-Luise Arndt",Herbert Engelsing,,Georg Krause,Felix Nerlich,"Willi Ernst, Filmkostümhaus Willi Ernst (Berlin)",,,"Heinrich Beckmann, Ilse Siebert",Walter Gronostay,,,,Euphono-Film Gmb: H (Berlin),,Franz Vogel,Fritz Peter Buch,Alfons von Plessen,,Ella Ensink,,"Rudolf Reißner, Wilhelm Kiermeier",,Friedrich Wilhelm Dustmann,Hermann Sudermann (Roman),Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Herbert Engelsing),"2381 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Klapperstorchverband,https://www.filmportal.de/film/der-klapperstorchverband_85bdab43d6a540329580930947a3978d,Spielfilm,1937,Deutschland,,,"Gustav A. Knauer, Alexander Mügge",,"Fritz Genschow: Rolf Eltze, Erster Offizier der Nymphe, Lucie Englisch: Hella, seine Frau, Erika Biebrach: Gerten Kruse, Georg Alexander: Dr. Pirovius, Hans Brausewetter: Dr. Rodewald, Kurt Wieschala: Kapitän Mobius, Lotte Rauschseine Frau, Philipp Manning: Reedereibesitzer Dietrich, Lotte Spiraseine Frau, Eva Tinschmann: Frl. Bienert, Josefine Dora: Frau Mitscherling, Hans Richter: Peter Mitscherling, Ilonka Sabban: Frau Pastor Werkenthin, Dora R. Sylvester: Frau Postdirektor Stövesand, Egon Brosig: Dr. Mamroth, Paul Ceblin: Herr Lührs, Charlotte Krause-Walter: Frau Lürs, Josefine Vettori: Marktfrau, Arthur Reppert: Briefträger, Traute Bengen: Ida, Gerti Kraus: Kellnerin, Adolf Fischer: Schiffsoffizier, Erwin Hartungsingender Matrose, Rolf J. Schindler: Matrose, Katrin Weigle: Blumenverkäuferin, Ida Krill: Marktfrau, Ilse Sommer: Tänzerin, Max Harry Ernst: Tänzer",,,,F. B. Cortan,,,Hanns Theo Grust,,Edgar S. Ziesemer,,,,Marion Halvorsen,,Richard Stauch,,Richard Stauch,,Maxim Film Gmb: H (Berlin),Hanns Theo Grust,,Carl Boese,,,Friedel Buckow,,,,Martin Müller,,,"2383 m, 87 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Die Korallenprinzessin,https://www.filmportal.de/film/die-korallenprinzessin_507931f9f762436694521875284ea174,Spielfilm,1937,Deutschland/Jugoslawien,Karl Gillmore,,"Robert A. Dietrich, Artur Günther",,"Iván Petrovich: Marko Vukowitsch, Hilde Sessak: Didi Orsitsch, Ita Rina: Anka, Wilhelm H. König: Korallenfischer Mate, Herta Worell: Thea, Carl-Heinz Schroth: Schmuckfabrikant Niko, Olga Limburg: Frau Orsitsch, Walter Steinbeck: Kapitän Orsitsch, Eduard von Winterstein: Vater Vukowitsch, Heinz Piper: Leutnant Küken, Heinrich Schroth: Dorfarzt, Conrad Curt Cappi: Diener bei Orsitsch, Peter Busse: Korallenfischer, Hellmuth Passarge: Korallenfischer, Georg Heinrich Schnell: Fliegerkommandant",,,,"Harald G. Petersson, F. B. Cortan",,,Ludwig Behrends,,Herbert Körner,,,,,,Ivo Tijardovich,,,,"F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin), Jugoslovenski prosvetni film (Beograd)","Hans von Wolzogen, Helmut Beck (Assistenz)",,Victor Janson,"Wolfgang Becker, Eugen de Monti",,Wolfgang Becker,,Wilhelm Kiermeier,,Fritz Seeger,Stevo Kluić (Novelle),Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Ludwig Behrends),"2089 m, 76 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Krach und Glück um Künnemann,https://www.filmportal.de/film/krach-und-glueck-um-kuennemann_99fb8219247f489cbe18e978567c7f2a,Spielfilm,1937,Deutschland,Kurt Heinz,,"Artur Günther, Kurt Dürnhöfer",,"Will Dohm: Gustav Künnemann, Katasterbeam­ter, Maria Krahn: Martha, seine Frau, Georg Alexander: Dr. Kurt Hachfeld, Fabrikbesit­zer, Inge List: Ellen, seine Frau, Jessie Vihrog: Gretchen Fröhlich, Franz Nicklisch: Karl, ihr Bräutigam, Hilde von Stolz: Lady Elvira, Harald Paulsen: Baron, Gerhard Bienert: Paul Lindner, Magistratsbeam­ter, Künnemanns Nachbar, Käte Haack: Hanna, seine Frau, Leo Peukert: Hotelportier, Horst Birr: Ein Hotelpage, Paul Hildebrandt: Oberkellner, Eduard Bornträger: Herrenfriseur, Rudolf Blümner: Ein alter Mann an der Bahn­schranke, Johanna Blum: Erna, Gretchens Freundin, Walter Lieck: Angler, Max Rosenhauer: Wachtmeister in Hempels Rosengarten, Hans Sternberg: Feuerwehrmann in Hem­pels Rosengarten, Tine Schneider: Verkäuferin im Hutgeschäft, Franz W. Schröder-Schrom: Polizeikommis­sar, Hella Tornegg: Frau Wilke, die Wirtin, Ewald Wenck: Bootsverleiher, Fritz Linn1. Besucher des Kata­steramts, Heinrich Krill2. Besucher des Kata­steramts, Charly Kracker: Parkbankanstreicher, Eva Wegener: Verkäuferin im Herren-Modengeschäft, Erwin Hartung: Stimmungssänger in Hempels Rosengarten, Alfred Karen: Gast in Hempels Rosengarten, Hans Albin: Kellner",,,,"Rolf Lauckner, Max W. Kimmich",,,,,Herbert Körner,,,,"Rolf Lauckner (""Nun laß uns einen Sommer lang"")",,Will Meisel,,Kurt Lubbe,,Deka-Film Gmb: H (Berlin),Heinz Joachim Ewert,,Paul Wegener,Fritz C. Mauch,,Fritz C. Mauch,,,,Eugen Hrich,,,"2322 m, 85 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Die Kreutzersonate,https://www.filmportal.de/film/die-kreutzersonate_96f57e5bf91c4b0aa28df1c3eac48fb0,Spielfilm,1937,Deutschland,Karl-Heinz Bock,,Otto Hunte,,"Lil Dagover: Pianistin Jelaina Posdnyschewa, Peter Petersen: Andrej Posdnyschew, Albrecht Schoenhals: Geiger Gregor Tuchatschewsky, Hilde Körber: Chansonette Gruschenka, Walter Werner: Dr. Raskin, Wolfgang Kieling: Dohn Wassja Posdnyschew, Paul Bildt: Anwalt im Zugabteil, Heinz Berghaus: Begleiter des Fräuleins im Zugabteil, Ilse Cotence: Dirne Lisawetha, Margot Erbst: Entlassene Landarbeiterin Marfa, Hugo Flink: Gast auf Andrejs Fest, Gabriele Hoffmann: Baronin auf Andrejs Fest, Edit Linn: Fräulein im Zugabteil, Paul Adalbert Ebelt: Gast auf Andrejs Fest, Leo Peukert: Gregors Impresario Stansky, Franz Pollandt: Troikakutscher, Werner Siegert: Kartenspieler Maxim Wassilowitsch, Armin Schweizer: Alter Mann im Zugabteil, Lotte Spira: Fürstin auf Andrejs Fest, Max Wilmsen: Ober im Wiesbadener Lokal, Bruno Ziener: Andreja Diener Iwan, Ellen Becker1. Verehrerin Gregors, Friedl Hampter2. Verehrerin Gregors, Gertrud Hartwig3. Verehrerin Gregors, Inge Stratner4. Verehrerin Gregors, Mussia Gürtler: Jelainas Mädchen Kitty, Peter Busse1. Konzertbesucher in Wiesbaden, Fritz Draeger2. Konzertbesucher in Wiesbaden, Paul Ludwig Frey3. Konzertbesucher in Wiesbaden, Werner Pledath: Hotelgast, Ingeborg Carlsson: Blondine im Hotelspeisesaal, Günther Lüders, Edith Linn",,,,Eva Leidmann,,,,,Otto Baecker,,Ilse Fehling,,Hans Halder,,Ernst Roters,Hilde Körber,,,Georg Witt-Film Gmb: H (Berlin),"Ernst Krüger, Hans Herbert Ulrich",Georg Witt,Veit Harlan,Hans Halden,,Walter von Bonhorst,,,,Joachim Thurban,"Leo Tolstoi (Frei nach der Erzählung ""Krejcerova sonata"" - ""Die Kreutzersonate"")",Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Krüger-Ulrich),"9 Akte, 2281 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die Kronzeugin,https://www.filmportal.de/film/die-kronzeugin_719d30515c0f4a2b8c901688f479f65f,Spielfilm,1937,Deutschland,Karl Gillmore,,"Otto Hunte, Willy Schiller",,"Sybille Schmitz: Sängerin Jelena Rakowska, Ursula Grabley: Soubrette Rose Bonnet, Sabine Peters: Nina Schirrmacher, Iván Petrovich: Komponist Stefan Laurin, Gustav Waldau: Kriminalrat Georg Radloff, Rudolf Platte: Kriminalassistent Malapert, Elga Brink: Elise Laurin, Ursula Herking: Jelenas Zofe Babett, Just Scheu: Rechtsanwalt Dr. Sanders, Georg Heinrich Schnell: Gerichtsvorsitzender, Ernst Dumcke: Staatsanwalt, Werner Pledath: Untersuchungsrichter, Hermann Pfeiffer: Regisseur, Josefine Dora: Souffleuse Frau Krüger, Harry Hardt: Sänger, Hanni Weisse: Stefan Laurins Wirtschafterin, Olga Schaub: Gast bei Jelena, Dorothea Thiess: Ninas Zimmermädchen, Ellinor Büller: Krankenschwester im Sanatorium, Rudolf Klix: Konsul Runge, Hermann Mayer-Falkow: Pianist, Erich Walter: Diener Williams, Wolfgang Grube: Arzt, Will Kaufmann: Kriminalbeamter Lüdecke, Gustav Mahncke: Schlafwagenschaffner, Erich Dunskus: Kriminalkommissar Geller, Eduard Bornträger: Polizeifotograf, Max Wilmsen: Kriminalbeamter, Christine Grabe: Junge Krankenschwester im Sanatorium, Adi Soltau: Inspizient",,,,"Georg C. Klaren, Bernd Hofmann, Karl Lerbs",,"Bruno Hettwer, Otto Sucrow, Paula Hettwer","Robert Wuellner, Hans Herbert Ulrich",,Robert Baberske,"Günter Haase, Bruno Stephan","Gertrud Steckler, Hilda Romatzki",,Hans Fritz Beckmann,,Walter Gronostay,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),"Hans von Wolzogen, Helmut Beck (Assistenz)",,Georg Jacoby,Wolfgang Becker,,Wolfgang Becker,,Otto Schulz,,Werner Pohl,George Clifford Marivale (Motive des Bühnenstücks),Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),"8 Akte, 2289 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Lachdoktor,https://www.filmportal.de/film/der-lachdoktor_1e6f89c58e1f4757967d1206ff67d336,Spielfilm,1937,Deutschland,"Willy Laschinsky, William Neugebauer",,"Erich Czerwonski, Karl Böhm",,"Weiß-Ferdl: Landarzt Dr. Martin Kugler, Carla Rust: Dr. Lore Lenze, Josef Eichheim: Krämer Neidinger, Paul Westermeier: Bader Josef Brandl, Betty Sedlmayr: Josefa Brandl, Paul Heidemann: Kurhausleiter Dr. Magius, Irmgard Hoffmann: Tochter Vroni Neidinger, Leonie Duval: Mutter Neidinger, Karl John: Lehrer Peter Karst, Manny Ziener: Eva Kugler, Leo Peukert: Wirt, Gaston Briese: Kurgast Direktor Rösemann, Blandine Ebinger: Kurgast Madam Ardin, Charlotte Ritter: Batzenbäuerin, Willy Schaeffers: Prof. Behring",,,,"Fred Sauer, Reinhold Meißner",,"Dora Gruner, Walter Schröder",Ludwig Behrends,Fred Sauer,Wilhelm Schmidt,,,,,"Adolf Doelle, Martha Tost",Ernst Leenen,,,,H.T. Film Gmb: H (Berlin),Karl Schulz,,Fred Sauer,Curt Blachnitzky (Regie-Mitarbeit),,Walter Wischniewsky,,,,Martin Müller,,Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Ludwig Behrends),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Land der Liebe,https://www.filmportal.de/film/land-der-liebe_abe0d5ec45114ea89fa88af513fd491b,Spielfilm,1937,Deutschland,"Günther Grau, Arthur Ullmann",,"Ludwig Reiber, Willi Depenau, Kurt Dürnhöfer",,"Albert Matterstock: König - Schriftsteller Franz Schniepex, Gusti Huber: Prinzessin Julia, Valérie von Martens: Fürstin Ilonka, Wilhelm Bendow: Ministerpräsident, Oskar Sima: Polizeipräfekt, Erik Ode1. Beamter, Werner Stock2. Beamter, Erich Ziegel: Hofmarschall, Erich Fiedler: Leutnant Inpetto, Olga Limburg: Directrice Madame Revelli, Hadrian Maria Netto: Adjutant des Königs, William Huch: Zeremonienmeister, Erich Walter: Diener Kaspar, Paul Rehkopf: Innenminister, Maria Seidler: Nonne, Guido Goroll: Außenminister, Heinz Berghaus: Verkehrsminister, Bruno Ziener: Lakai",Curt Goetz (ungenannt),,,"Reinhold Schünzel, Eva Leidmann",,,,,Werner Bohne,"Werner Tandar, Kurt Schulz, Werner Lehmann-Tandar",Eleanor Behm,,"Hans Fritz Beckmann, Kurt E. Heyne",,Alois Melichar,,,,Georg Witt-Film Gmb: H (Berlin),,Georg Witt,Reinhold Schünzel,Kurt Hoffmann,,Arnfried Heyne,,Heinz Ritter,,Hermann Stör,"Karl Farkas (Bühnenstück ""Die Hofloge"")",,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die Landstreicher,https://www.filmportal.de/film/die-landstreicher_7cc33e269b8a4cfb8499aedb4a032c2f,Spielfilm,1937,Deutschland,,,,,"Paul Hörbiger: Haselhof, Lucie Englisch: Steffi, Rudolf Platte: Brack, Rudolf Carl: Kasimir, Gretl Theimer: Christl, Wastl Witt: Stolzingen, Walter Grüters: Nieder, Leo Peukert: Bürgermeister, Werner Finck: Der Graf",,,,Géza von Cziffra,,,,,Edgar S. Ziesemer,,,,,,Carl Michael Ziehrer (Operette 'Die Landstreicher'),,Paul Hühn,,Aco-Film Gmb: H (Berlin),,,Carl Lamač,,,,,,,,,,"2590 m, 95 min","35mm, 1:1,37","s/w, Ton",,
Liebe geht seltsame Wege,https://www.filmportal.de/film/liebe-geht-seltsame-wege_2068c3ff2d3d4eb6bc7dbedeab481606,Spielfilm,1937,Deutschland,,,"Karl Machus, Otto Moldenhauer",,"Karl Ludwig Diehl: Hauptmann Costali, Olga Tschechowa: Antonia Delvarez, Karin Hardt: Delia Vigo, ihre Nichte, Arthur Schröder: Carlos Vigo, Maler, Werner Schott: General, Edwin Jürgensen: Montefranca, Polizeipräfekt, Robert Dorsay: Pedro, sein Chauffeur, Hermann Pfeiffer: Oberkommissar, Olga Limburg: Herzogin, Josef Eichheim: Luciano, Diener bei Antonia, Hilde Sessak: Bianca, Zofe bei Antonia, Lotte Rausch: Carola, Köchin von Antonia, Erwin Biegel: Laforga, Tabakhändler, Gerhard Dammann: Polizeimajor, Hans Proft: Polizeileutnant, Margit Symo, Michael Symo: Tanzpaar, Gustl Körner, Fred Becker, Kurt Brenkendorf, Arthur Fritz Eugens, Bob Iller, Hermann Lindt, Gustav Mahncke, Willy Meyer-Sanden, Eberhard Mack, Georg A. Profé, Hans Schneider, Hans Waschatko, Alfred Stratmann, Karl Jüstel",,,,Hans H. Zerlett,,,,,Georg Krause,,,,Ernst Hübner,,Leo Leux,,,,Euphono-Film Gmb: H (Berlin),,,Hans H. Zerlett,Klaus Emisch,,Ella Ensink,,Wilhelm Kiermeier,,Carl-Erich Kroschke,,,,,,,
Liebe kann lügen,https://www.filmportal.de/film/liebe-kann-luegen_0443700da33549deb43de6c0e70e1f93,Spielfilm,1937,Deutschland,,,"Erich Zander, Karl Weber",,"Karl Ludwig Diehl: Dr. Andersson, Dorothea Wieck: Sigrid Mallé, Jutta Freybe: Kerstin Dahlberg, Kurt Meisel: August Hultgren, Josefine Dora: Tante Betty, Marina von Ditmar: Lilly Sorên, Inge Landgut: Gunhild Björn, Antonie Jaeckel: Frau Rosenquist, Gerhard Dammann: Dienstmann Nr. 24, Karl Platen: Schulpedell, Ingeborg von Kusserow: Britta Torsten, Curd Jürgens: Student Holger Engström",,,,"Erich Ebermayer, Franz Wallner-Basté",,,,,"Herbert Körner, Willy Gerlach",,,,,,Ernst Erich Buder,,,,Deka-Film Gmb: H (Berlin),,,Heinz Helbig,,,Werner Adomatis,,,,,"Fred Andreas (Roman), Lothar Philipp August Mayring, Philipp Lothar Othello Mayring",,"2625 m, 96 min",35mm,"s/w, Ton",,
Madame Bovary,https://www.filmportal.de/film/madame-bovary_d40835c757dc494895746688396f8841,Spielfilm,1937,Deutschland,"Ernst Körner, Werner Drake",,Otto Moldenhauer,Egon Molkow,"Pola Negri: Madame Bovary, Aribert Wäscher: Dr. Charles Bovary, Ferdinand Marian: Roudolphe Boulanger, Werner Scharf: Rechtsanwalt Léon Dupuis, Alexander Engel: Apotheker Homais, Paul Bildt: Kaufmann L’Heureux, Olga Limburg: Wirtin Madame Lefrançois, Karl Hellmer: Steuereinnehmer Binet, Katharina Brauren: Madame Homais, Werner Stock: Apothekergehilfe Justin, Carla Rust: Magd Félicité, Rudolf Klein-Rogge: Professor Canivet, Eduard von Winterstein: Gutsverwalter Huret, Barbara von Annenkoff: Marquise de Andeervillier, Georg Heinrich Schnell: Marquis de Andervillier, Franz Stein: Herzog von Laverrière, Berthold Reissig: Hausdiener Hippolyte, Johannes Bergfeldt: Amandé, Ulla Ronge: Sylvée, Gerhard Dammann: Bauer Robinet, Adalbert Ludwigshausen: Diener Jean, Edgar Nollet1. Gerichtsbeamter, Klaus Pohl2. Gerichtsbeamter, Hellmuth Passarge: Kaufmann aus Rouen Monsieur Renard, Lilli Schoenborn: Fischhändlerin, Käte Strebel: Gemüsefrau auf dem Markt, Hildegard Kiesewetter: Verkäuferin, Angelo Ferrari1. Gast bei Marquis Andervillier, Alfred Karen2. Gast bei Marquis Andervillier, Robert Forsch: Gast beim Empfang des Marquis, Ingeborg Peter: Mädchen Marie, Albert Karchow: Bürger von Yonville",,,,"Hans Neumann, Erich Ebermayer",,,,,Karl Hasselmann,,Theaterkunst Gmb: H (Berlin),,Paul Fago,,Giuseppe Becce,,,,Euphono-Film Gmb: H (Berlin),Franz Vogel,,Gerhard Lamprecht,,,,,,,Werner Pohl,Gustave  Flaubert (Roman),,"2576 m, 94 min","35mm, 1:1,33","s/w, Klangfilm",,
Mädchen für alles,https://www.filmportal.de/film/maedchen-fuer-alles_ca05779150214d6b9b8eabeddd95d410,Spielfilm,1937,Deutschland,,,"Erich Czerwonski, Karl Böhm",,"Grethe Weiser: Hanni, Mädchen für alles, Ralph Arthur Roberts: Dr. Fürgartner, Ellen Frank: Lissy, seine Frau, Irmgard Nowak: Käte, ihre Schwester, Heinz Salfner: Mr. King, Franz Zimmermann: Herbert Gaspari, Rudolf Platte: Monteur, Lotte Rausch: Marie, Köchin, Gerti Ober: Sekretärin, Franz von Bokay: Klavierlehrer, Michael von Newlinski: Geschäftsführer im Hotel, Hansjakob Gröblinghoff: Pressefotograf, Claire Glib: Dame an der Bar, Livia Stolp: Brunnenmädchen, Charly Berger: Hotelgast, Karl Jüstel: Tänzer, Jutta Jol: Zofe, Hans Schneider: Anton, Diener",,,,Bobby E. Lüthge,,,,,Carl Drews,,,,Hans Fritz Beckmann,,Michael Jary,,,,Majestic-Film Gmb: H (Berlin),Bruno Lopinski,,Carl Boese,,,Martha Dübber,,Erich Tannigel,,Carl-Erich Kroschke,,Terra-Filmkunst Gmb: H (Berlin),88 min,"35mm, 1:1,37","s/w, Klangfilm",,
Man spricht über Jacqueline,https://www.filmportal.de/film/man-spricht-ueber-jacqueline_e5099371f3f04b5383b09196e3ccddb9,Spielfilm,1937,Deutschland,,,"Willi A. Herrmann, Alfred Bütow",,"Wera Engels, Sabine Peters, Hans Zesch-Ballot, Edith Meinhard, Fritz Genschow, Hermann Pfeiffer, Fred Goebel, Friedl Haerlin, Bruno Ziener, Lilli Schoenborn, Ewald Wenck, Franz Arzdorf, Eduard Bornträger, Paul Mederow, Charly Kracker, Georg A. Profé, Paul Buschenhagen: Rennfahrer, Lothar Ehmer: Rennfahrer",,,,"Freybe Albrand, Werner Hochbaum, F. D. Andam",,,,,Georg Bruckbauer,Franz Aigner,,,Hans Fritz Beckmann,,Anton Profes,,,,Deka-Film Gmb: H (Berlin),Heinz Joachim Ewert,,Werner Hochbaum,Hans Müller,,Walter Wischniewsky,,Kurt Wunsch,,Carl Becker,,,,,,,
Manege,https://www.filmportal.de/film/manege_11b72fa997f842edb489c558d65bc67f,Spielfilm,1937,Deutschland,Veit Massary,,"Erich Hasler, Emil Hasler, Artur Schwarz (Assistenz)",,"Valy Arnheim, Curt Lauermann, Ernst-Albert Schaah, Werner Bernhardy, Albert Matterstock: Trapezartist Robert Arlen, Josef Dahmen, Attila Hörbiger: Trapezartist Thomas Arlen, Anneliese Uhlig: Artistin Maria Morell, Ralph Gaudinat, Lucie Höflich: Mutter Barbara Morell, Otto Wernicke: Stiefvater Jan Morell, Hermann Pfeiffer, Fita Benkhoff: Seehunddompteuse Katharina Nelson, Karl Platen, Anton Imkamp: Gotthelf Nelson, André Saint-Germain, Franz Pfaudler: Clown August Meyer, Hans Sobierayski, Friedl Haerlin: Grete Arlen, Egon Stief, Alfred Haase: Zirkusdirektor, Karl Wagner, Armin Münch: Zirkusinspizient, Bob Bolander, Louis Ralph: Polizeikommissar, Kurt Getke, Rose Rauch: Sängerin, Ingeborg Haberecht, Angelo Ferrari: Rausschmeißer, Herta Humm, Leopold von Ledebur: Gerichtsvorsitzender, Hans Oettl, Gusti Rühmkorb, Reinhard Sorger, Gerda Spießmacher, Robert Vincenti-Lieffertz, Maria Weixner",,,,Curt J. Braun,,"Hans Kothe, Auguste Zademach",,,Friedl Behn-Grund,Franz von Klepacki,,,Bruno Balz,"Alfred Lehmann, Ilse Siebert",Leo Leux,,,,Tobis-Magna-Filmproduktion Gmb: H (Berlin),Eduard Kubat,K. J. Fritzsche,Carmine Gallone,,,Alice Ludwig,,Josef Höfer,,Emil Specht,Walter Angel (Roman),,"2307 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
