Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Hochzeit am Wolfgangsee,https://www.filmportal.de/film/hochzeit-am-wolfgangsee_2f7a66496b5241d584241cb330e010df,Spielfilm,1933,Deutschland,,,Hermann Warm,,"Rose Stradner: Rosl, Hugo Schrader: Hans Ramsauer, Wirt vom Gasthof zur Post, Gustl Stark-Gstettenbaur: Gustl, sein jüngerer Bruder, Hansi Niese: Vevi Kerndlmeyer, Magd, Oskar Sima: Sebastian Hupfinger, Zuckerbäcker, Gerhard Ritterband: Emil, sein Gehilfe, Hans Junkermann: Williams, Theaterdirektor, Else Elster: Mary, seine Tochter, Max Gülstorffvan Molden, Finanzier, Eduard von Winterstein: Bürgermeister von St. Wolfgang, Oscar Sabo: Landarzt",,,,Werner Buhre,,,,,"Reimar Kuntze, Georg Bruckbauer",Benno Stinauer,,,,"Bruno Heckmann, Willy Roloff",Robert Stolz,Oscar Joost (Orchester),Rudolf Perak,,Patria-Filmproduktions- und Vertriebs Gmb: H (Berlin),Hans Geishauer,Hans Geishauer,Hans Behrendt,Rolf Hansen,,Willy Zeunert,,Rudolf Brix,,"Emil Specht, Hans Rütten",,,,,,,
Höllentempo. Der erste Salto-King-Sensations-Tonfilm,https://www.filmportal.de/film/hoellentempo-der-erste-salto-king-sensations-tonfilm_aeeff35b3d074ad397e4ff2f984347f9,Spielfilm,1933,Deutschland,,,Heinrich Richter,,"Hermann Stetza: Fredy Rüttgers, Double, Theodor Loosvon Dermor, Großindustrieller, Georgia Lind: Ilse, seine Tochter, Theo Lingen: Harald Löns, Sensationsdarsteller, Anton Pointner: Zaroff, Chefingenieur, Erich Kestin: Wiedehopf, Otto Braml: Rallzeff, Herbert Grunnack, Charles Willy Kayser, Kurt Klopsch, Walter Kurt Kühle, Hubert von Meyerinck, Albert Probeck, Ernst Rückert",,,,Georg C. Klaren,,,,,"Willy Hameister (Leitung), Hugo von Kaweczynski, Werner Bohne, Otto Tober",Willy-Peter Bloch,,,,Carl Eduard Schulz,Walter Ulfig,,Walter Ulfig,,Expreß-Tonfilm Gmb: H (Berlin),,,Louis Ralph,,,Oswald Hafenrichter,,Reinhold Draber,,Walter Scholz,,,,,,,
L'Homme qui ne sait pas dire non,https://www.filmportal.de/film/lhomme-qui-ne-sait-pas-dire-non_08bdbd8ce3594a8693bd663586327443,Spielfilm,1933,Deutschland/Frankreich,,,"Theo Ober, Erwin Scharf",,"Willi Domgraf-Faßbaender, Lisette Lanvin, Paulette Dubost, Raymond Galle, Raymond Cordy, André Saint-Germain",Henri Decoin,,,"Friedrich Raff, Julius Urgiß",,,,,"Reimar Kuntze, Curt Courant",,,,,,"Bronislau Kaper, Walter Jurmann",,"Bronislau Kaper, Walter Jurmann",,"Pax-Film Gmb: H (Berlin), La Société des Films Osso (Paris)",,,Heinz Hilpert,,,,,,,"Hans Grimm, Adolf Jansen","Alice Berend (Roman ""Herr Fünf"")",,82 min,"35mm, 1:1,33",,,
Ich und die Kaiserin,https://www.filmportal.de/film/ich-und-die-kaiserin_8a64fa7899ee4a038166f84b3a6c8e90,Spielfilm,1933,Deutschland,Otto Lehmann,,"Robert Herlth, Walter Röhrig",Sabine Ress,"Lilian Harvey: Zofe Juliette, Conrad Veidt: Marquis von Pontignac, Mady Christians: Kaiserin Eugénie von Frankreich, Heinz Rühmann: Notenschreiber Didier, Friedel Schuster: Schauspielerin Arabella, Hubert von Meyerinck: Flügeladjutant, Julius Falkenstein: Jacques Offenbach, Hans Hermann SchaufußRegimentsarzt, Kate Kühl: Marianne, Heinrich Gretler: Sanitäter, Eugen Rex: Diener Etienne, Paul Morgan: Erfinder des Fahrrades, Hans Nowack: Erfinder des Telefons, Hans Deppe, Margot Höpfner",,,,"Walter Reisch, Robert Liebmann, Paul Frank (ungenannt)",UFA-Filmverleih Gmb: H (Berlin),"Max König, Adolf Kempler",,Felix Salten,Friedl Behn-Grund,"Franz von Klepacki, Gerhard Brieger",Robert Herlth,,"Robert Gilbert, Friedrich Hollaender, Walter Reisch, Robert Liebmann","Emil Neumann, Maria Jamitzky, Hermann Rosenthal","Friedrich Hollaender, Franz Wachsmann",,Franz Wachsmann,"Charles Lecocq (Melodien), Edmond Audran (Melodien), Jacques Offenbach (""La Grande-Duchesse de Gerolstein"", ""La belle Helene"")",Universum-Film AG (UFA) (Berlin),Fritz Wechsler,Erich Pommer,Friedrich Hollaender,,,"Heinz G. Janson, René Métain",,Willi Klitzke,,Gerhard Goldbaum,"Charles Lecocq (Melodien), Edmond Audran (Melodien), Jacques Offenbach (""La Grande-Duchesse de Gerolstein"", ""La belle Helene"")",,"2434 m, 89 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Ich will Dich Liebe lehren,https://www.filmportal.de/film/ich-will-dich-liebe-lehren_d393c0d48d174ef4a0744ef096235889,Spielfilm,1933,Deutschland,,,"Theo Ober, Erwin Scharf",,"Willi Domgraf-Faßbaender: Hermann Schroeck, Ery Bos: Erika Lüttich, stud. med., Kurt Stehlen: Hans, ihr Bruder, Eva Schmid-Kayser: Fina, Josef Danegger: Zirkusdirektor Thomaso, Trude Hesterberg: Arabella, seine Frau, Paul Westermeier: Scherenschleifer, Hans Behal: Lohmeyer, Musiker, Lotte Stein: Frau Stanzer, Zimmervermieterin, Werner Schott: Frisör, Arthur Mainzer: Stationsvorsteher, Gerhard Bienert, Hans-Joachim Büttner, Erika Helmke, Annemarie Korff, Heinrich Marlow, Harry Payer, Elsa Wagner",,,,"Friedrich Raff, Julius Urgiß",,,,,"Reimar Kuntze, Curt Courant",Bernhard Hellmund,,,Fritz Rotter,,"Bronislau Kaper, Walter Jurmann",,"Bronislau Kaper, Walter Jurmann",,Pax-Film Gmb: H (Berlin),,M. Spiegel,Heinz Hilpert,Alfred Ibach,,Conrad von Molo,,Goldvogel,,"Hans Grimm, Adolf Jansen",,,75 min,"35mm, 1:1,37","s/w, Ton",,
Idylle au Caire,https://www.filmportal.de/film/idylle-au-caire_cf1367c707ea4b3fb5b7a5b6de19914a,Spielfilm,1933,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Renate Müller: Stephy, Georges Rigaud: Tobby Blackwell, Henry Roussell: Graf Leopold von Weidling-Weidling, Ellionor Spinelly: Mabel Blackwell, Youca Troubetzkoy: Périclès Pietro Cochino, Jakob Tiedtke: Ismael Pacha, Theodor Thony: Direktor des Hotels, Robert Négrell: Redner, Angelo Ferrari1. Gigolo, Etienne Denois2. Gigolo, Paule Andral, Roger Karl",Jacques Bousquet,,,Walter Reisch,,Ida Revelli,,,Carl Hoffmann,"Günther Anders, Hans Georg Fehdmer",,,Jacques Bousquet,"Wilhelm Weber, Ernst Schülke",Werner Richard Heymann,,,,Universum-Film AG (UFA) (Berlin),,,"Reinhold Schünzel, Claude Heymann",Claude Heymann (Assistent der französischen Version),,Eduard von Borsody,,Horst von Harbou,,Fritz Thiery,,Alliance Cinématographique Européenne (A.C.E.) (Paris),80 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Ihre Durchlaucht, die Verkäuferin",https://www.filmportal.de/film/ihre-durchlaucht-die-verkaeuferin_adf48431fd22495f9988367fa8a4b882,Spielfilm,1933,Deutschland,,,Werner Schlichting,,"Liane Haid: Irene, Willi Forst: André, Paul Kemp: Peter Knoll, Hubert von Meyerinck: Paul, Kurt von Ruffin: Otto, Margot Köchlin: Henriette, Max Gülstorff: Notar, Theo Lingen: Felix, Jakob Tiedtke: Kunde, Walter Steinbeck: Kapitän, Gerhard Bienert: Kontrolleur",,,,Karl Hartl,,,,,Franz Planer,,,,,,"Ralph Benatzky, Willy Schmidt-Gentner",,Willy Schmidt-Gentner,,Cine-Allianz Tonfilm Gmb: H (Berlin),Fritz Klotzsch,"Arnold Pressburger, Gregor Rabinowitsch",Karl Hartl,Heinz Helbig,,René Métain,,,,Fritz Thiery,,Universum-Film AG (UFA) (Berlin),"2190 m, 80 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 04.11.1933, Hamburg",
Inge und die Millionen,https://www.filmportal.de/film/inge-und-die-millionen_6f9c66e4e8f041d2b8d383808a33b6de,Spielfilm,1933,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Brigitte Helm: Inge, Sekretärin, Paul Wegener: Bankier Seemann, Carl Esmond: Walter Brink, Angestellter der Spedition, Ernst Behmer: Kutzner, Otto Wallburg: Conrady, Geschäftsfreund Seemanns, Lissy Arna: Kitty, Freundin von Conrady, Ernst Karchow: Böttcher, Inhaber einer Speditionsfirma, Franz Nicklisch: Lindemann, Paul Westermeier: Chauffeur Fritz, Charlotte Serda: Lotte, Lindemanns Frau, Gerhard Bienert: Arbeiter",,,,"Curt J. Braun, Emil Burri",,,Bruno Duday,,"Carl Hoffmann, Werner Bohne",Günther Anders,,,Gerd Karlick,Waldemar Jabs,P. Lesso-Valerio,,,,Universum-Film AG (UFA) (Berlin),Erich Holder,,Erich Engel,Milo Harbich,,Milo Harbich,,,,Walter Tjaden,,,96 min,"35mm, 1:1,37","s/w, Ton",,
Ist mein Mann nicht fabelhaft?,https://www.filmportal.de/film/ist-mein-mann-nicht-fabelhaft_01b9416a92d44f6f886b1643f9f624c3,Spielfilm,1933,Deutschland,,,"Erich Zander, Willi Depenau",,"Georg Alexander: Viktor Brandt, Lien Deyers: Lu, seine Frau, Ursula Grabley: Thea Berger, Viktors Kollegin, Paul Heidemann: Adalbert Windisch, Trude Hesterberg: Kammersängerin Windisch, seine Frau, Kurt Vespermann: Zirbelschuh, Schneidermeister, Erika Glässner: Mathilde, seine Frau, Hans Junkermann: Direktor des Concordia-Verlags, Martha Ziegler: Dienstmädchen bei Windisch, Ernst Behmer: Inspezezient, Maria Horst: Sekretärin, Gerhard Dammann: Milchmann",,,,Walter Wassermann,,,,,Hugo von Kaweczynski,Erich Grohmann,Marie-Luise Arndt,,Charles Amberg,"Waldemar Gericke, Frieda Lehmann","Theo Knobel, Walter Kiesow",,,,Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner, Erich Schicker",Georg Jacoby,,,Martha Dübber,,Eugen Klagemann,,Fritz Seeger,,Terra-Film AG (Berlin),"2144 m, 78 min","35mm, 1:1,33",s/w,,
Der Jäger aus Kurpfalz,https://www.filmportal.de/film/der-jaeger-aus-kurpfalz_d1ce1d7e206f4580a63a4dc020978ec2,Spielfilm,1933,Deutschland,,,"Bernhard Schwidewski, Karl Weber",,"Hans Adalbert Schlettow: Baron Axel von Hollperg, Gutsherr, Walter Rilla: Baron Hans, sein Bruder, Buchhändler, Fritz Kampers: Jakob Haringer, Gutsverwalter, Carl Braun: Ebers, Förster auf Hollperg, Hermann Braun: Jupp, Försterjunge, Paul Henckels: Der alte Leuschner, Edith Linn: Annie, seine Tochter, Ilse Rose-Vollborn: Fränze, seine Tochter, Theo Lingen: Schröder, Eduard Bornträger: Franz, ein Diener, Gertrud Boll",,,,Carl Behr,,,,,Herbert Körner,,,,,,Hansom Milde-Meißner,,Hansom Milde-Meißner,,Froelich-Film Gmb: H (FFG) (Berlin),,Carl Froelich,Carl Behr,,,,,,,Emil Specht,,,,,,,
Johannisnacht,https://www.filmportal.de/film/johannisnacht_cabec07e8a5044a88cae44df1eefada6,Spielfilm,1933,Deutschland,,,"Ludwig Reiber, Max Knaake",,"Lil Dagover: Lisa Lers, Schauspielerin, Hans Stüwe: Heinrich Radegast, Schriftsteller, Joe Stöckel: Sebastian, sein Diener, Alfons Fryland: Rolf Thyngen, Schauspieler, Ludwig Stössel: Theaterdirektor, Oskar Höcker: Pfarrer, Hilde Gebühr: Irene, Lisas Sekretärin, Werner Pledath: Generaldirektor Hanke, Klaus Pohl: Regisseur, Fritz Fischer: Komponist, Otto Sauter-Sarto: Wirt, Trude Haefelin: Wirtstochter, Margarete Kupfer: Garderobiere",,,,Georg C. Klaren,,"Friedrich Wilhelm Großmann, Ida Revelli",,,"Robert Baberske, Curt Courant",Walter Pindter,,,Georg C. Klaren,"Maria Arnold, Waldemar Gericke",Werner Schmidt-Boelcke,,,,Aafa-Film AG (Berlin),Georg Witt,Gabriel Levy,Willy Reiber,,,Else Baum,,Kurt Wunsch,,Fritz Seeger,,,"2438 m, 89 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Der Judas von Tirol,https://www.filmportal.de/film/der-judas-von-tirol_6b0428e3ab9946b6b857f12cb6f595f8,Spielfilm,1933,Deutschland,,,Hans Jacoby,,"Fritz Rasp: Raffl, Camilla Spira: Walpurga, Marianne Hoppe: Josefa, Inez Allegri: Vroni, Hanns Beck-Gaden: Ein junger Bauer, Fritz Kampers: Jörgel, Eduard von Winterstein: Kreutzwirt, Rudolf Klein-Rogge: Erster Offizier, Theodor Loos: Ein Komissär, Oskar Marion: Kommandant, Leopold von Ledebur: Der Oberst, Carl W. Tetting: Ein Sergeant, Hans Hermann SchaufußSpielmeister",,,,Hans Curjel,,,,,Willy Winterstein,Karl Löb,,,,,Gottfried Huppertz,,,,Lothar Stark-Film Gmb: H (Berlin),,"Lothar Stark, Anatol Potok",Franz Osten,,,Friedel Buckow,,,,Emil Specht,Karl Schönherr (Volksstück),,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
K 1 greift ein,https://www.filmportal.de/film/k-1-greift-ein_ff4d1a8d9e644dfea0f9ca2c5b401806,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmund Heuberger,,,,,,,,,,,,,,
Die kalte Mamsell,https://www.filmportal.de/film/die-kalte-mamsell_fe780358b8134794a0234910a0684aa7,Spielfilm,1933,Deutschland,,,"Willi A. Herrmann, Artur Günther",,"Lucie Englisch: Lucie Ohnesorge, Jakob Tiedtke: Knoll, Spielzeugfabrikant, Else Reval: Frau Knoll, Kurt Vespermann: Harry, beider Sohn, Julius Falkenstein: Bahngmann, Knolls Kompagnon, Margarete Kupfer: Frau Bangmann, Georgia Lind: Else, beider Tochter, Willy Clever: Peter Wiedmann, Sportlehrer, Gustl Stark-Gstettenbaur: Paul, Lehrling, Armand Rommel: Prokurist, Olga Engl: Frau Ohnesorge, Lusies Mutter",,,,"Walter Wassermann, Walter Schlee",,"Otto Zander, Maria Helmer",,,Willy Hameister,Willy-Peter Bloch,,,Gustav Althoff,Waldemar Jabs,Gustav Althoff,,Willy Schmidt-Gentner,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Carl Boese,,,Hildegard Grebner,,Reinhold Draber,,Bruno Suckau,,,,,,,
Der Kampf um den Bär,https://www.filmportal.de/film/der-kampf-um-den-baer_ae996171a29c426a8dbefdd889fb0208,Spielfilm,1933,Deutschland,,,"Artur Günther, Willi A. Herrmann",,"Jakob Tiedtke, Maly Delschaft, Melitta Klefer, Hansi Arnstaedt, Harry Gondi, Fritz Servos",,,,,,,,,Willy Hameister,,,,,,,,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Fred Sauer,,,Hildegard Grebner,,,,Bruno Suckau,,,,,,,
Keine Angst vor Liebe,https://www.filmportal.de/film/keine-angst-vor-liebe_102102a0ea4e43b89a12cfb96ef844b0,Spielfilm,1933,Deutschland,,,Heinrich Richter,,"Liane Haid: Käte, Sekretärin, Adolf Wohlbrück: Helmut Höfert, Klavierfabrikant, Jessie Vihrog: Trude, Sekretärin, Ralph Arthur Roberts: Ludwig Hornemann, Theo Lingen: Teddy Flink, Detektiv, Hilde Hildebrand: Lilo, seine Frau, Anna Müller-Lincke: Frau Schultze, Hans Hermann SchaufußStanislaus Bobrinski, Hans Richter: Fritz, Hans Otto Stern: Schumann, Werner Finck: Ansager, Rudolf Platte: Wagner, José Aschenbrenner, Erich Bartels, Julius Falkenstein, Erich Fiedler, Walter Goebel, Fred Immler, Margarete Kupfer, Philipp Manning, Michael von Newlinski, Dorothy Olin, Willy Roxin, Kurt Vespermann",Charlie K. Roellinghoff (Dialog-Bearbeitung),,,Walter Pieper,,"Anton Bauer, Anna Balzer",,,Robert Baberske,Walter Pindter,,,Willy Dehmel,"Arnold Jenssen, Willi Grabow",Franz Grothe,,Franz Grothe,,Ideal-Film Gmb: H (Berlin),Fritz Grossmann,"Hans von Petersdorff, Nicolaus Oliver",Hans Steinhoff,Bruno Lopinski,,Martha Dübber,,Kurt Wunsch,,Ernst Schütz,,,"2565 m, 94 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Keinen Tag ohne Dich,https://www.filmportal.de/film/keinen-tag-ohne-dich_7adba554045d4e92bf5c272fb1233c23,Spielfilm,1933,Deutschland,,,,,"Oskar Karlweis, Julius Falkenstein, Paul Hörbiger, Ida Wüst",,,,,,,,,,,,,,,Kardosch-Sänger (DE),,,,,,,Hans Behrendt,,,,,,,,,,"2188 m, 80 min","35mm, 1:1.33",s/w,,
"Kind, ich freu' mich auf Dein Kommen",https://www.filmportal.de/film/kind-ich-freu-mich-auf-dein-kommen_9c44141db9f24ea2be73382a4fbb4d6f,Spielfilm,1933,Deutschland,,,"Erich Kettelhut, Max Mellin",,"Magda Schneider: Lili Schrader, Wolf Albach-Retty: Herbert, Otto Wallburg: Konsul, Ida Wüst: Witwe Rohleder, Julius Falkenstein: Portier, Paul Otto: Geheimrat, Lissy Arna: Fotografin Lu Thiemann, Grethe Weiser: Zofe Marie, Gerhard Dammann, Ludwig H. Förster, Fred Goebel, Erwin Hartung, Elfriede Jerra, Karl John, Michael von Newlinski, Warwick Ward",,,,"Franz Arnold, Max Jungk, Heinz Gordon, Emeric Pressburger (ungenannt), Kurt Gerron (ungenannt)",,"Fritz Schilling, Maria Spindler",Günther Stapenhorst,,"Günther Rittau, Otto Baecker",Karl Plintzner,,,Fritz Rotter,"Emil Neumann, Maria Jamitzky",,,,,"Viktoria-Film (Wien), Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Günther Stapenhorst)",Erich von Neusser,,"Kurt Gerron, Erich von Neusser, Hans Steinhoff",Kurt Hoffmann,,,,Günther Pilz,,Walter Rühland,,,"8 Akte, 2114 m, 77 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 16.05.1933, B.33791, Jugendverbot"
Die kleine Schwindlerin,https://www.filmportal.de/film/die-kleine-schwindlerin_4c77c0af0f55469c850a4134bfabfe46,Spielfilm,1933,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Dolly Haas: Annette, Harald Paulsen: Lord Bob E. Denver, gen. ""Bob"", Betty Amann: Gwendoline, Otto Wallburg: Der Bräutigam, Alfred Abel: Der Vater, Olga Limburg: Die Gräfin, Theo Lingen: Der Sohn, Hans Junkermann: Onkel Jeremias, Hansi Arnstaedt: Mabel, Julia Serda: Lady Viktoria, Hans Deppe: Ein Taschendieb, Paul Biensfeldt: Baptiste, Franz Baumann, Henry Pleß, Anita Mey, Mabel Hariot, Ellen Blarr, Julius Brandt, Franz Klebusch",,,,"Curt J. Braun, Fritz Falkenstein, Georg C. Klaren",,,,,Carl Drews,,,,Robert Gilbert,,Franz Doelle,,,,,,,Johannes Meyer,John Brahm,,Hanne Kuyt,,,,Emil Specht,,,"2067 m, 76 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Kleiner Mann - was nun?,https://www.filmportal.de/film/kleiner-mann-was-nun_90ed321d7b624e36952119e920e0120d,Spielfilm,1933,Deutschland,,,Caspar Neher (Entwurf),,"Hermann Thimig: Pinneberg, Viktor de Kowa: Heilbutt, Hertha Thiele: Lämmchen, Ida Wüst: Pinnebergs Mutter, Fritz Kampers: Jachmann, Paul Henckels: Lehmann, Theo Lingen: Verkäufer, Hugo Flink: Jaenicke, Jakob Tiedtke: Kleinholz, Aenne Görling: Frau Kleinholz, Blandine Ebinger: Tochter von Kleinholz, Günther Vogdt: Lauterbach, Albert Hörrmann: Schulz, Carl Auen: Kriminalbeamter, Willi Tholen: Kriminalbeamter, Comedian Harmonistsvon Zensur geschnitten",,,,"Herbert Selpin, Fritz Wendhausen",,Wilhelm Scholz,,,Ewald Daub,Ulrich Heiligenstedt,,Robert Neppach,Richard Busch,"Otto Wustrak, Alma Timm",Harald Böhmelt,,Harald Böhmelt,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",Adolf Essek,Robert Neppach,Fritz Wendhausen,Herbert Selpin,,Herbert Selpin,,Rudolf Brix,,Hans Grimm,Hans Fallada (Roman),,,"35mm, 1:1,37",s/w,,
Kleines Mädel - großes Glück,https://www.filmportal.de/film/kleines-maedel-grosses-glueck_5627e9a23c7f4157a92f7402000d6257,Spielfilm,1933,Deutschland,,,Fritz Maurischat,,"Dolly Haas: Anni Schierke, Carl Esmond: Georg Hellwig, Adele Sandrock: Gräfin, Theo Lingen: Benzig, Besitzer der Audag, Reva Holsey: Gertrud, Komtesse Haubenkegel, Robert Thiem: Der junge Graf, Eugen Rex: Schlossermeister Schierke, Franz Weber: Rechtsanwalt Streitmann, Martha Ziegler, Charly Kracker, Paul Rehkopf, Franz Klebusch, Erik Radolf",,,,Max W. Kimmich,,"Wilhelm Scholz, Ida Revelli",,,"Robert Baberske, Georg Bruckbauer, Walter Pindter",,,,"Robert A. Stemmle, J. W. Sundt",Alfred Lehmann,Harald Böhmelt,,Harald Böhmelt,,Tofa Tonfilm-Fabrikations Gmb: H (Berlin),Hans Conradi,Guido Bagier,E. W. Emo,Alfred Goerdel,,Wolfgang Loë-Bagier,,,,Eugen Hrich,,,"2092 m, 76 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Krach im Forsthaus,https://www.filmportal.de/film/krach-im-forsthaus_a13efa9ffe6746b594a4aac5e1dc1891,Spielfilm,1933,Deutschland,,,"Artur Günther, Otto Gülstorff",,"Gerhard Dammann, Paul Richter, Lilo Hartmann, Hugo Fischer-Köppe, Friedl Hanses, Fritz Servos",,,,,,,,,Willy Hameister,,,,,,Emil Palm,,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Gerhard Dammann,,,,,,,Ludwig Ruhe,,,,,,,
Ein Kuß in der Sommernacht,https://www.filmportal.de/film/ein-kuss-in-der-sommernacht_a6d6a08353be4007b25a2c79599a9845,Spielfilm,1933,Deutschland,,,Max Seefelder,,"Rolf Pinegger: Ludwig Staudacher, Förster, Marianne Winkelstern: Kathrinchen, seine Tochter, Elise Aulinger: Kathrin, seine Schwester, André Pilot: Peter Rank, Forstgehilfe, Joe Stöckel: Josef Angermeier, Besitzer des ""Seehof"", Adolf Gondrell: Alfred Lang, Küchenchef, Walter Lantzsch: Konrad von Schlütter, Rolf von Goth: Ernst von Schlütter, Ilva Günten: Elfriede Busch",,,,"Joseph Dalmann, Joe Stöckel",,,,,Franz Koch,,,,"Joe Stöckel, Toni Thoms, Alfred Schönfeld",,"Toni Thoms, Max Schmidt (Lieder)",,,,Bavaria Film AG (München-Geiselgasteig),Franz Seitz Sr.,,Franz Seitz Sr.,,,Max Michel,,,,Karl-Albert Keller,,,,,,,
Lachende Erben,https://www.filmportal.de/film/lachende-erben_67d432def2ac441db4aa30fa47263037,Spielfilm,1933,Deutschland,Kurt Heinz,,Benno von Arent,,"Heinz Rühmann: Vertreter Peter Frank, Max Adalbert: Onkel Justus Bockelmann, Ida Wüst: Tante Britta Bockelmann, Walter Janssen: Robert Stumm, Lien Deyers: Tochter Gina Stumm, Lizzi Waldmüller: Liane Heller, Julius Falkenstein: Notar Dr. Weinhöppel, Friedrich Ettel: Kellermeister Schlemmel, Elfriede Jerra: Robert Stamms Sekretärin, Heinrich Gotho: Verwandter bei der Testamentseröffnung, Frida Vera Spohr: Junge Zugreisende, Max Wilmsen: Schiffspassagier, Illo Gutschwager: Junger Gast bei Schlemmel, Friedl Haerlin, Walter Hehner",,,,Felix Joachimson,UFA-Filmverleih Gmb: H (Berlin),"Maria Spindler, Eduard Weinert",Bruno Duday,,Eduard Hoesch,"G. F. Peters, Kurt Schulz",,,Fritz Rotter,Waldemar Jabs,Clemens Schmalstich,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Eduard Kubat,,Max Ophüls,Herbert B. Fredersdorf,,Herbert B. Fredersdorf,,Georg Ebert,,Walter Rühland,,,"8 Akte, 2082 m, 76 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Läufer von Marathon,https://www.filmportal.de/film/der-laeufer-von-marathon_0676d8bc87ef41ba9bc650c98a631edd,Spielfilm,1933,Deutschland,,,"Ernö Metzner, Erich Zander",,"Brigitte Helm: Lore Steinkopf, Kunstspringerin, Hans Brausewetter: Karl Rösicke, Sportstudent, Viktor de Kowa: Georg Cornelius, Sportstudent, Ursula Grabley: Else Wittig, Lores Freundin, Paul Hartmann: José Barrada, Schwimm-Weltmeister, Trude von Molo: Eveline, seine Frau, Oscar Sabo: Walter Franck, Trainer, Carl Balhaus: Hans Huber, Nien Sön Ling: Tschou Ling, Alfred Durra: Ein Reporter, Werner Finck, Annemarie Korff, Loni Michelis, Anton Pointner, Siegfried Schürenberg, Ludwig Stössel, Eduard von Winterstein",,,,Thea von Harbou,,"Friedrich Wilhelm Großmann, Alice Follet",,,Eugen Schüfftan,H. W. Gerlach,,,Hedy Knorr,"Martin Gericke, Adolf Arnold",Giuseppe Becce,,Giuseppe Becce,,Matador-Film Gmb: H (Berlin),Frank Clifford,Marcel Hellmann,E. A. Dupont,Herbert Selpin,,Herbert Selpin,,Eugen Klagemann,,Erich Lange,Werner Scheff (Roman),,"2690 m, 98 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Leise flehen meine Lieder,https://www.filmportal.de/film/leise-flehen-meine-lieder_c9c6d949a41e41088a6f5fb0b906724b,Spielfilm,1933,Österreich/Deutschland,,,Julius von Borsody,,"Marta Eggerth: Karoline Esterhazy, Hans Járay: Franz Schubert, Hans Moser: Vater Passenter, Luise Ullrich: Emmy, seine Tochter, Hans Olden: Hüttenbrenner, Otto Tressler: Graf Esterhazy, Gucki Wippel: Maria, seine Tochter, Anna Kallina: Fürstin Kallina, Raoul Aslan: Salieri, Blanka Glossy: Wirtin Schuberts, Paul Wagner: Leutnant Folliot, Gyula Horvath, Ernst Arndt, Karl Forest",,,,Willi Forst,,,,Walter Reisch,"Franz Planer, Albert Benitz",,Gerdago,,,,Willy Schmidt-Gentner,Gyula Horvath (Zigeunerkapelle),Willy Schmidt-Gentner,Franz Schubert,Cine-Allianz Tonfilm Gmb: H (Berlin),,"Gregor Rabinowitsch, Arnold Pressburger",Willi Forst,,,Viktor Gertler,,,,Alfred Norkus,Franz Schubert,,,,,,
