Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Fürstin der Ozeanwerft,https://www.filmportal.de/film/die-fuerstin-der-ozeanwerft_944eb5d15a9c405dbda71beaa13c8a18,Spielfilm,1922,Deutschland,,,,,"Ferdinand von Alten, Manja Tzatschewa, Gertrud von Hoschek, Hans Junkermann, Maria Voigtsberger, Hermann Picha, Henri Peters-Arnolds, Ly-Ha-Fu",,,,Walter Wassermann,,,,,,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Der Fund in der Eilenriede oder Liebesrausch und Opfermut,https://www.filmportal.de/film/der-fund-in-der-eilenriede-oder-liebesrausch-und-opfermut_0c378fa97f5f4e96b620840044d81768,Spielfilm,1922,Deutschland,,,,,"Mabel May-Yong, Irmgard Foß, Anna Müller-Lincke, Ernst Winar, Victor Colani, Adolphe Engers",,,,,,,,,,,,,,,,,,,,,,Alexander Erdmann-Jesnitzer,,,,,,,,,,,,,,
Gaukler der Straße,https://www.filmportal.de/film/gaukler-der-strasse_ecf68dd36aef4169989c3e34661787c0,Spielfilm,1922,Deutschland,,,Edmund Heuberger,,"Hanni Reinwald, Rolf Loer, Walter Doerry, Susanne Rudloff, Eva Seeberg, Gottfried Krause",,,,,,,,,Otto Stein,,,,,,,,,,,,,Josef Stein,,,,,,,,,,,,,,
Der Gaukler von Paris,https://www.filmportal.de/film/der-gaukler-von-paris_32adce13d69b4f91aba4470438808635,Spielfilm,1922,Deutschland,,,E. H. Zirkel,,"Carl de Vogt: Cartouche, Fritz Beckmannsein Vater, Franz W. Schröder-Schrom: Rigaux, Claire Lotto: Lisette, Berthold RoséKönig, Toni Tetzlaff: Herzogin von Saonne, Julius Fruchtderen Sohn, Dora Bergner: Fürstin von Monterosso, Lisa von Marton: Gräfin de la Roche, Julius Cizildderen Cousin, Graf de la Roche, Paul Biensfeldtd’Argencom, Polizeiminister, Guido Herzfeld: Geldverleiher, Edmund Löwe: Pompon, Anführer der Banditen",,,,,,,,,"Otto Kanturek, Otto Tober",,"Otto Schulz, Karl Töpfer",,,,,,,,,,,Arthur Günsburg,,,,,,,,,,,,,,
Geheimbundsklaven. 1. Dinge zwischen Himmel und Erde,https://www.filmportal.de/film/geheimbundsklaven-1-dinge-zwischen-himmel-und-erde_347f286d461c4114a82731fcd73eb898,Spielfilm,1922,Deutschland,,,,,"Alfred Schlageter: Conte Gregorio Pasquale, Otti Ottera: Contessa Catalina Pasquale, dessen zweite Frau, Katja Lana: Contessina Margaritta Pasquale, Tochter erster Ehe, Robert Pirk: Miguel Carretas, Fritz Reiff: Fernando Juarez, Willy Engst: Pablo Bernardo, Alchimist",,,,Edmund Linke,,,,,Felix Braun,,,,,,,,,,"Orient-Film, Linke & Co. (Leipzig)",,,Edmund Linke,,,,,,,,,,,,,,
Geheimbundsklaven. 2. Die Macht der Verschworenen,https://www.filmportal.de/film/geheimbundsklaven-2-die-macht-der-verschworenen_9e4f823fa3e74906aded814c76bbd9c5,Spielfilm,1922,Deutschland,,,,,"Katja Lana: Contessina Margaritta Pasquale, Tochter erster Ehe, Otti Ottera: Contessa Catalina Pasquale, zweite Frau des Conte, Robert Pirk: Miguel Carretas, Fritz Reiff: Fernando Juarez, Willy Engst: Pablo Bernardo, Alchimist",,,,Edmund Linke,,,,,Felix Braun,,,,,,,,,,"Orient-Film, Linke & Co. (Leipzig)",,,Edmund Linke,,,,,,,,,,,,,,
Das Geheimnis der Gräfin Herta,https://www.filmportal.de/film/das-geheimnis-der-graefin-herta_24f004a0573b41d3a4e00ba9e47b7449,Spielfilm,1922,Deutschland,,,Carl Ludwig Kirmse,,,,,,Walter Schmidthässler,,,,,Ivar Petersen,,,,,,,,,,,,,Max Mack,,,,,,,,,,,,,,
Das Geheimnis der sieben Ringe,https://www.filmportal.de/film/das-geheimnis-der-sieben-ringe_98cc9d0a005b4aa6aa9d52d05cbc7b06,Spielfilm,1922,Deutschland,,,,,"Sylvester Schäffer jun.Nobody, Detektiv, Lili Dominici: Gabriele, seine Frau, Paul Hansen: Capitän Flederwisch, Preben J. Rist: Dr. Schütter, Lely Duperrex: Daisy, seine Geliebte, Elfriede Rudolf: Dorrit",,,,Peter Heuser,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Josef Stein,,,,,,,,,,,,,,
Das Geheimnis von Schloß Ronay,https://www.filmportal.de/film/das-geheimnis-von-schloss-ronay_edff0eeb1cfa4d16ba0897ca96499307,Spielfilm,1922,Deutschland,,,Julian Ballenstedt,,Bruno Kastner,,,,,,,,,Curt Courant,,,,,,,,,,,,,Erik Lund,,,,,,,,,,"6 Akte, 2194 m","35mm, 1:1,33","s/w, stumm",,
Die geheimnisvollen Piraten,https://www.filmportal.de/film/die-geheimnisvollen-piraten_3afe6cc3b0734dc3be3fc662e354ac6e,Spielfilm,1922,Deutschland,,,,,"Sylvester Schäffer jun., Hans Adalbert Schlettow, Lili Dominici, Aenne Ullstein, Dora Bergner",,,,,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Karl Gerhardt,,,,,,,,,,,,,,
Die Geliebte des Königs,https://www.filmportal.de/film/die-geliebte-des-koenigs_0f7a945f65fa41e2920d9f1abecec00e,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Lya Mara, Erich Kaiser-Titz, Johannes Riemann, Albert Patry, Frida Richard: Madame de la Myrthe, Josef Peterhans, Josefine Dora: Haushälterin, Kurt Vespermann: Jeannot, Hermann Picha, Wilhelm Diegelmann, Karl Huszar-Puffy: Parvenue Bourleau, Julia Serda",,,,Fanny Carlsen,,,,,Paul Holzki,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,2070 m,,,,
Das Geschlecht des Grafen von Gheyn,https://www.filmportal.de/film/das-geschlecht-des-grafen-von-gheyn_d29d38835ef448eca960a49d8d99dc79,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,Alfred Halm,,,,,,,,,,,,,,
Das Gespensterschloß,https://www.filmportal.de/film/das-gespensterschloss_f415d3842a7b4064ab420a611d2e7a18,Spielfilm,1922,Deutschland,,,Edmund Heuberger,,"Hans Swoboda: Harro, Freiherr von Lohfing, Karl A. Römer: Mark Tubal, Emma Debner: Lore Manthey, Fred Goebel, Carl Bernhardt: Doktor Heinsius, Friedrich Degener: Thomas",,,,"Ernst Fiedler-Spies, Th. Offenstetten",,,,,Willi Briesemann,,,,,,,,,,B.Z.-Film (Dr. Linsert) (Berlin),,,,,,,,,,,,,,,,,
"Gitard, König der Abenteurer",https://www.filmportal.de/film/gitard-koenig-der-abenteurer_5e199599ac9c4cbf8d214c12f3241b18,Spielfilm,1922,Deutschland/USA,,,Paul Koene,,"Anatol Basse: Fred Burley, Minister / Gitard, König der Abenteur, Fred Kajo: Tscherkanoff, Tom Black: Croker, Nicol Albertsen: Viktor, Helmut Goeze: John Brown, Detektiv",,,,,,,,,Jack Hermann,,,,,,,,,,,,,Helmut Lindhardt,,,,,,,,,,,,,,
Die Glocke II,https://www.filmportal.de/film/die-glocke-ii_73750e495a944d678d28e886cb62a305,Spielfilm,1922,Deutschland,,,Julian Ballenstedt,,"Grita van Ryt: Erika Bergen, Frida Richard: Witwe Karsten, Gustav Adolf Semler: Harald, Witwe Karstens Sohn, Hermann Picha: Stadtrat Bergen, Erikas Vater, Paul Passarge: Organist Wendland, Fritz Schroeter: Werner, Franz Cornelius: Großbauer, Paula Klär, Perry Kay, Hermann Leux: Kommerzienrat Vollmer",,,,Franz Hofer,,,,,Mutz Greenbaum,,,,,,,,,,Hofer-Film Gmb: H (Berlin),,,Franz Hofer,,,Franz Hofer,,,,,,,,,,,
Das goldene Haar,https://www.filmportal.de/film/das-goldene-haar_676233e0af064af68337df1281c92de7,Spielfilm,1922,Deutschland,,,Jacek Rotmil,,"Bruno Eichgrün, Max Ruhbeck, Ilse Arco, Emil Neumann, Erna Böwe, Hermann Picha, Karl Martell, Max Verdier, Erika von Thellmann, Nella Retzlag",,,,"Isa Harding, M. O. Green",,,,,Kurt Lande,,,,,,,,,,,,,Bruno Eichgrün,,,,,,,,,,,,,,
Der Gouverneur des Todes,https://www.filmportal.de/film/der-gouverneur-des-todes_4f9bd3e9889242ff92d84837d1346d8f,Spielfilm,1922,Deutschland,,,E. H. Zirkel,,"Erich Kaiser-Titz, Dora Bergner, Albert Paul, Robert Scholz, Lia Eibenschütz, Irena Marga, Lea Seidel, Joseph Klein, Felix Hecht, Hans Karl Georg",,,,Artur Berger,,,,,Karl Vass,,,,,,,,,,Emil Justitz & Co. (Berlin),,,Emil Justitz,,,,,,,,,,,,,,
Graf Festenberg,https://www.filmportal.de/film/graf-festenberg_749540e7ad804fa0914ea7749868f535,Spielfilm,1922,Deutschland,,,,,"Friedrich Zelnik, Charles Willy Kayser, Harald Paulsen, Maria Widal, Paul Rehkopf, Heinrich Peer",,,,Fanny Carlsen,,,,,,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Der Graf von Charolais,https://www.filmportal.de/film/der-graf-von-charolais_fb09777c80684f31982183ac1bc5ebfd,Spielfilm,1922,Deutschland,,,"Karl Görge, Robert Neppach",,"Eva May: Désirée, Wilhelm Dieterle: Der junge Charolais, Eugen Klöpfer: Senatspräsident, Ferdinand von Alten: Graf Philipp, Joseph Klein: Graf von Charolais, Befehlshaber der burgundischen, Rudolf Rittner: Hauptmann Romont, Adolf Edgar Licho: Wucherer, Paul Biensfeldt: Herbergswirt, Margarete Kupfer: Alte Barbara, Fred Immler: Tambour, Arthur Kraußneck, Paul Rehkopf, Leonhard Haskel, Wilhelm Diegelmann, Hildegard Imhoff, Hugo Döblin, Fritz Richard, Karl Geppert, Max Wilmsen, Maria Forescu, Josef Schelepa, Georg Baselt",,,,Bobby E. Lüthge,,,,,Karl Hasselmann,,"Karl Görge, Robert Neppach",,,,,,,,Stern-Film Gmb: H (Berlin),,,Karl Grune,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Graf von Essex,https://www.filmportal.de/film/der-graf-von-essex_f9fec966a1824df588aeac6a6681e44a,Spielfilm,1922,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Eugen Klöpfer: Graf Essex, Fritz Kortner: Lord Nottingham, Erna Morena: Lady Nottingham, Eva May: Lady Rutland, Friedrich Kühne: Cecil, Ferdinand von Alten: Raleigh, Magnus Stifter: Lord Southampton, Karl Huszar-Puffy: Cuff, Werner Krauß, Agnes Straub, Rosa Valetti",,,,"Peter Paul Felner, Luis Rokos",,,,,"Karl Hasselmann, Fritz Arno Wagner, Franz Stein, Eugen Hamm",,"Robert Herlth, Walter Röhrig",,,,,,,,,,,Peter Paul Felner,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der graue Hund. Greyhound,https://www.filmportal.de/film/der-graue-hund-greyhound_601a7b64c26a43199b3676325d3393b1,Spielfilm,1922,Deutschland,,,,,"Esther Farlan, Holmes Zimmermann, Jab Renard, Heinrich Lorenz, Jack Klyn",,,,"Mary Basler, Hermann Basler",,,,,Otto Trippel,,,,,,,,,,Chateau-Kunst-Film (Heidelberg),,,Phil Jutzi,,,,,,,,,,"6 Akte, 2268 m",,stumm,,"Zensur (DE): 30.12.1922, M.01094, [-]"
Das Grauen einer Nacht,https://www.filmportal.de/film/das-grauen-einer-nacht_4e9ad68d8dd74620afc7e7ef10ab04b1,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenzwacht im Schnee,https://www.filmportal.de/film/grenzwacht-im-schnee_e64506e70b2141c8ace4df52102badc5,Spielfilm,1922,Deutschland,,,Fritz Seyffert,,,,,,,,,,,Leopold Kutzleb,,,,,,,,,,,,,Reinhard Bruck,,,,,,,,,,,,,,
Greuel der Finsternis,https://www.filmportal.de/film/greuel-der-finsternis_553bbd1534b4434c9bef502400969949,Spielfilm,1922,Deutschland,,,F.W. Krohn,,"Wanda Treumann: Maria von Aven, Oswald Delmor: Pedro Cesare, Konrad Gebhard: Alphonso Odoardo, Annemarie Pottier: Manuela, seine Tochter",,,,Lars Ewald,,,,,Josef Dietze,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Das größte Zugstück der Welt,https://www.filmportal.de/film/das-groesste-zugstueck-der-welt_ea356939e09247cab5c0fa44284d6f95,Spielfilm,1922,Deutschland,,,E. H. Zirkel,,Berthold RoséTheaterdirektor Alfieri,,,,Hans Gaus,,,,,Otto Kanturek,,,,,,,,,,A.G. Films Arthur Günsburg (Berlin),,,Arthur Günsburg,,,,,,,,,,,,,,
Der große Dieb,https://www.filmportal.de/film/der-grosse-dieb_9917636e52034aefadcbb18566415826,Spielfilm,1922,Deutschland,,,Alfred Columbus,,"Colette Corder, Erwin Fichtner, Heinz Bernecker: George Orkny, Marie Reigbert: Franci, seine Gattin, Hermann Stäbner: Bob, ihr Sohn aus erster Ehe, Hans Waschatko: Hunter, Detektiv, Hermann Picha: Branting, Generalagent der Versicherungsgesellscha, Paul Hardtmuth: Bolten, Rudolf Hilberg: Herght",,,,,,,,,"Ernst Plhak, Kurt Lande",,,,,,,,,,,,,Rudolf Walther-Fein,,,,,,,,,,"5 Akte, 1591 m",,stumm,,
Die große Lüge,https://www.filmportal.de/film/die-grosse-luege_32437a33506b4ac196acdcc97f4e304c,Spielfilm,1922,Deutschland,,,,,"Grete Hollmann, Jack Mylong-Münz, Paul Morgan, Lilli Lohrer, Toni Wittels, Hermann Pfanz, Heinz Rolf Münz",,,,"Erich Mannsfeldt, Carl Boese",,,,,,,,,,,,,,,,,,Carl Boese,,,,,,,,,,,,,,
Der große Wurf,https://www.filmportal.de/film/der-grosse-wurf_edb548c01e0a4a7893638ae71df66525,Spielfilm,1922,Deutschland,,,,,"Hugo Fischer-Köppe: Schibinski, das Objekt der Schiebung, Wilhelm Diegelmann: Sam Maajor, Onkel aus Amerika, Hugo Döblin: Ganewski, Agent, Franz GroßButtermilk, der Repräsentant, Albert Patry: Jakob, Haupt der Familie, Josef Commer: Jonathan als Sozius, Paul Westermeier: Kopelke, der schöne Emil, Leonhard Haskel: Onkel Max, Fritz Beckmann: Onkel Moritz, Fritz Schulz: Benno Klemm, als Lehrling, Carmen Illa: Dorchen, Pflegekind, Frida Richard: Röschen, die gute treue Seele, Mizzi Schütz: Auguste, Köchin, Olga Limburg: Clara, Dame des Hauses, Paul Walker: Hotelboy, Willy Allen: Jonny, der Schrecken von Bentschen, Ilka Grüning: Frau Steinreich, Kommerzienrätin, Ernst Hofmann: Ihr Sohn Eberhard, der Kandidat",,,,"Alexander Alexander, Joseph Max Jacobi",,,,,Paul Holzki,,,,,,,,,,,,,"Joseph Max Jacobi, Georg Jacoby",,,,,,,,,,"5 Akte, 1758 m",,"s/w, stumm",,
Der Halunkengeiger,https://www.filmportal.de/film/der-halunkengeiger_8e6d4237246c4d2496426f1aabb1a322,Spielfilm,1922,Deutschland,,,Robert A. Dietrich,,"Hans Mierendorff, Dora Bergner, Martin Herzberg: Kind, Helmut Goeze, Victor John, Nelly Guttmann, Vicky Werckmeister, Ilse Arco, Felicitas Nitsch, Fred Immler",,,,Armin Petersen,,,,,Mutz Greenbaum,,,,,,,,,,Lucifer-Film Co Gmb: H (Berlin),,Hans Mierendorff,James Bauer,,,,,,,,,,,,,,
Hanneles Himmelfahrt,https://www.filmportal.de/film/hanneles-himmelfahrt_cf69da0feac14bf3be6e595268372131,Spielfilm,1922,Deutschland,,,Gustav A. Knauer,,"Margarete Schlegel: Hannele, Margarethe Schön: Hanneles Mutter Johanna, Hermann Vallentin: Maurer Mattern, Theodor Loos: Lehrer Gottwald, Ernst Dernburg: Amtsvorsteher Berger, Hermine Sterler: Frau Berger, Esther Hagan: Krankenschwester, Fritz Richard: Herr Hieber, Walter Rilla: Todesengel, Hugo Döblin, Emil Heyse, Maria Forescu",,,,Willy Rath,,,,,Karl Hasselmann,,,,,,Prof. Max von Schillings (Bei der Uraufführung),,"Prof. Max von Schillings (Bei der Uraufführung), Prof. Hugo Rüdel (Chorleitung bei der Uraufführung)",,,,,Urban Gad,,,,,,,,Gerhart Hauptmann (Freie Bearbeitung des Bühnenstücks),,,35mm,"s/w, stumm",,
Die Heimkehr des Odysseus,https://www.filmportal.de/film/die-heimkehr-des-odysseus_ea8b7849cb304753b46f7be5f26c7e1b,Spielfilm,1922,Deutschland,,,Hans Sohnle,,"Luciano Albertini, Claire Lotto, Heinrich Schroth, Hermann Böttcher, Ernst Behmer, Fritz Hirsch",,,,Rolf E. Vanloo,,,,,"Willy Großstück, Giovanni Vitrotti",,,,,,,,,,,,,Max Obal,,,,,,,,,,,,,,
Heinrich Heines erste Liebe,https://www.filmportal.de/film/heinrich-heines-erste-liebe_b4992edae1664e1fba3b6987bfac1400,Spielfilm,1922,Deutschland,,,Georg Meyer,,"Alois Pennarini: Heinrich Heine, Margarete Lanner: Mathilde, Vera Nordegg: Ottilie, Peter Kreuder Sr.Onkel Salomon, Emil Stettner: Hühnenaugenoperateur Hirsch, Egon Brosig: Makler Liebenthal",,,,"Friedel Köhne, Lissy Reincke",,,,,Charles Paulus,,,,,,,,,,,,,Eva Christa,,,,,,,,Wilhelm Lindemann (Singspiel),,,,,,
Der Heiratsschwindler,https://www.filmportal.de/film/der-heiratsschwindler_cd35a5a9ae86457f9afe4f49078e45c4,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Karl Falkenberg: Fred Asten, Willy Fritsch: Kurt Asten, sein Bruder, Mia Pankau: Gisela Fels, Stern des Metro-Theaters, Dora Friese: Elisabeth Wagner, Maria Grünkeihre Mutter",,,,Jane Bess,,,,,Joseph Rona,,,,,,,,,,Hegewald-Film Gmb: H (Leipzig),,,Wolfgang Neff,,,,,,,,,,,,,,
Der Herr der Unterwelt,https://www.filmportal.de/film/der-herr-der-unterwelt_4944bde1f75941b4be250bfb8d679e3f,Spielfilm,1922,Deutschland,,,,,"Sylvester Schäffer jun., Hans Adalbert Schlettow, Lili Dominici, M. Trautner",,,,,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Josef Stein,,,,,,,,,,,,,,
Der Herr Landrat,https://www.filmportal.de/film/der-herr-landrat_836db48ebb7c449bb669aed1ea83b44b,Spielfilm,1922,Deutschland,,,,,"Leo Peukert: Leo Schröder, Regierungsrat, Sabine Impekoven: Lissy, seine Frau, Leona Bergere: Adelgunde, ihre Mutter, Hans Stock: Ministerialdirektor, Hilde Hildebrand: Molli Jolli, Tänzerin, Gustav Rudolph: Bürovorsteher",,,,Charles Decroix,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,"Heinrich Bolten-Baeckers, Charles Decroix",,,,,,,,,Universum-Film AG (UFA) (Berlin),,,,,
Herzog Ferrantes Ende,https://www.filmportal.de/film/herzog-ferrantes-ende_64996dca84df487680db83302798c25a,Spielfilm,1922,Deutschland,,,Walter Reimann,,"Paul Wegener: Herzog Ferrante, Hans Sturm: Matteo, Hugo Döblin: Trivulzio, Ferdinand Gregori: Guido Colonna, Lyda Salmonova: Beatrice, Ernst Deutsch: Orlando, Adele Sandrock: Dienerin, Walter Janssen: Antonio, Wilhelm Diegelmann: Rüstmeister, Werner Krauskopf: Hauptmann der Leibwache, Alice Petzinna: Page, Gustav Roos: Balsamierer, Fritz Richard: Der alte Gremio, Hellmuth Bergmann: Junger Edelmann, Albrecht Viktor Blum, Hertha von Walther, Gerhard Bienert",,,,Paul Wegener,,,,,Karl Freund,Robert Baberske,Walter Reimann,,,,,,,,Europäische Film-Allianz Gmb: H (E.F.A.) (Berlin),,,Paul Wegener,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Hilfe! Überfall,https://www.filmportal.de/film/hilfe-ueberfall_845761d806bd439e8e756e00df1bb198,Spielfilm,1922,Deutschland,,,,,Gerhard Dammann,,,,Gerhard Dammann (?),,,,,,,,,,,,,,,National-Film Gmb: H (Berlin),,,Gerhard Dammann (?),,,,,,,,,,,,,,
Der Höllenreiter,https://www.filmportal.de/film/der-hoellenreiter_ecffd5d1fa504bd5844e675969c119b8,Spielfilm,1922,Deutschland,,,Edmund Heuberger,,"Valy Arnheim: Harry Hill, Paul Moleska: Sheridan, Rennstallbesitzer, Franz Verdier: Hallet, Jack Fox: Ward, Trabrennfahrer, Willy Zizold: Jack Jones, Paul Miffert: Fürst von Gorgona, Fritz Wulfert: Ministerpräsident Barret, Erner Hübsch: John Rockstone sen., der Kohlenkönig, Arthur Winkler: Kapitän, Marga Lindt: Gora Delawar, Julio Valdez: Stevenson, Varieté-Direktor, Willi Stauber: Coleridge, Victor Colani: Railephonist",,,,Paul Rosenhayn,,,,,Hermann Schadock,,,,,,,,,,Valy Arnheim-Film Richard Spelling (Berlin),,,Valy Arnheim,,,,,,,,,,,,,,
Die höllische Macht,https://www.filmportal.de/film/die-hoellische-macht_30f5185fea664c2b920a469e404ad515,Spielfilm,1922,Deutschland,,,Friedrich Winkler-Tannenberg,,"Thea Kasten, Hans Schweikart, Ossip Runitsch, Emil Lind",,,,,,,,,Julius Balting,,,,,,,,,,,,,Robert Wiene,,,,,,,,,,,,,,
Das hohe Lied der Liebe,https://www.filmportal.de/film/das-hohe-lied-der-liebe_62b94d17397b49e7ace136a0c8838c1a,Spielfilm,1922,Deutschland,,,,,"Johannes Riemann, Claire Rommer, Gertrud Welcker, Ilka Grüning",,,,Johannes Riemann,,,,,"Fritz Arno Wagner, Curt Courant (ungenannt)",,,,,,,,,,,,,Heinz Schall,,,,,,,,,,"6 Akte, 2013 m","35mm, 1:1,33","s/w, stumm",,
Hotel zum goldenen Engel,https://www.filmportal.de/film/hotel-zum-goldenen-engel_897bde5a4b4e4a129c18d7ce15a4eea1,Spielfilm,1922,Deutschland,,,,,"Alfred Schmasow: Professor Bollermann, Leona Bergere: Amalie, seine Frau, Richard Ludwig: Lohmann, Hotelbesitzer, sein Schwiegervater, Hilde Hildebrand: Ella, seine Frau, Gustav Rudolph: Professor Meyer, Hans Stock: Kolitzki, Hotelier des ""Goldenen Engel"", Hilde Behm: Wanda, Barfräulein, Grete Flohr: Lotte, Dienstmädchen, Rudolf Horsky: Agent",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,Heinrich Bolten-Baeckers,,,,,,,,,,,,,,
Hoteldiebe,https://www.filmportal.de/film/hoteldiebe_79aab172537d49cb84dbaeea8646b707,Spielfilm,1922,Deutschland,,,,,"Victor Janson: Baron von Rasso, Marga Lindt: Baronesse Esther, Kurt Brenkendorf: Graf Bernburg, Elvira Jende: Karin Larsen, Marga Köhlerderen Mutter, Ludwig Rex: Castor, Ada Egede-Nissen?, Lisa Walburg: Rita Courtis, deren Zofe, Valy Arnheim",,,,Valy Arnheim,,,,,,,,,,,,,,,,,,Valy Arnheim,,,,,,,,,,,,,,
Ihr Kammerdiener,https://www.filmportal.de/film/ihr-kammerdiener_90a0aaac10ac45e48e877e266888cfc7,Spielfilm,1922,Deutschland,,,Carl Ludwig Kirmse,,"Erika Glässner: Nelly Spooner, weltberühmte Privat-Meisterdetektiv, Gerhard Ritterband: Fix, ihr übereifriger Gehilfe, Carl Günther: Roger Forester, Millionär, der sich langweilt, Kurt Busch: Dr. Joel Smart, sein Vermögensverwalter, Notar und, Rolf Jäger: Archibald Teddyson Jungseselle, der an Fettsucht l, Hugo Döblin: Reporter, der in Sensationen macht, Karl Geppertapathischer Klubdiener",,,,,,,,,Willy Hameister,,,,,,,,,,,,,Willy Achsel,,,,,,,,,,,,,,
Im Glutrausch der Sinne. 1. Die Irrungen der Prinzessin Chimay,https://www.filmportal.de/film/im-glutrausch-der-sinne-1-die-irrungen-der-prinzessin-chimay_414398c6fdd7486b80cd4a6a114d97e3,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Sascha Gura, Carl Auen, Kurt Rottenburg, Karl Falkenberg, Eduard von der Becke, Maria Voigtsberger, Conrad Curt Cappi",,,,Jane Bess,,,,,Willi Briesemann,,,,,,,,,,,,,Willy Zeyn Sr.,,,,,,,,,,,,,,
Im Glutrausch der Sinne. 2. Die geschminkte Frau,https://www.filmportal.de/film/im-glutrausch-der-sinne-2-die-geschminkte-frau_ffd194ea2bc745b5b3a386a78020f12c,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Sascha Gura, Carl Auen, Kurt Rottenburg, Karl Falkenberg, Eduard von der Becke, Rosa Liechtenstein, Isis Salanta, Lissy Friedrich, Conrad Curt Cappi",,,,Jane Bess,,,,,Willi Briesemann,,,,,,,,,,,,,Willy Zeyn Sr.,,,,,,,,,,,,,,
Im Kampf mit dem unsichtbaren Feind,https://www.filmportal.de/film/im-kampf-mit-dem-unsichtbaren-feind_a22c44d34e404bc1b8fe34f379df753e,Spielfilm,1922,Deutschland,,,,,Ferdinand von Alten,,,,"Käte Luise Günther, Franz Schulz",,,,,Carl Drews,,,,,,,,,,,,,Erich Schönfelder,,,,,,,,,,,,,,
Im Rausche der Milliarden,https://www.filmportal.de/film/im-rausche-der-milliarden_cb19fb6727ad4ae094ed83b0f8f3771b,Spielfilm,1922,Deutschland,,,,,"Fritz Greiner, Ernst Rückert, Dary Holm, Ernst Schrumpf, Mary Brandt, Carla Ferra",,,,"Wilhelm Thiele, Robert Heymann",,,,,Ernst Krohn,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Im Schatten der Vergangenheit,https://www.filmportal.de/film/im-schatten-der-vergangenheit_ec30aec5179d45ffad2de4394c30f44d,Spielfilm,1922,Deutschland,,,,,"Hanna Lierke, Marga Lindt, Ernst Schrumpf, Fred Stranz",,,,,,,,,,,,,,,,,,,,,,Adolf Wenter,,,,,,,,,,,,,,
Im Zeichen der Schlange,https://www.filmportal.de/film/im-zeichen-der-schlange_ab0735236ed74540aea3ee2379af1517,Spielfilm,1922,Deutschland,,,Edmund Heuberger,,"Sylvester Schäffer jun., Hedda Forsten, Eva Seeberg, Karl A. Römer",,,,Rudolf Saklikower,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Josef Stein,,,,,,,,,,,,,,
Infamie,https://www.filmportal.de/film/infamie_3befdb280a33430fb381c7b1680fa8f2,Spielfilm,1922,Deutschland,,,,,"Maria Zelenka, Alfred Haase, Hermann Picha, Emil Bing, Liane Rosen, Maria Voigtsberger, Erhard Siedel",,,,,,,,,Rudolf Schlesinger,,,,,,,,,,,,,Emil Waldmann,,,,,,,,,,,,,,
Jägerblut,https://www.filmportal.de/film/jaegerblut_0df549cbe19b4718bc2c2505cdd5125d,Spielfilm,1922,Deutschland,,,,,"Ernst Schrumpf, Josef Berger, Franz Seitz Sr., Rosa Kirchner-Lang, Else Reil, Stella Harf, Carl Mittermayr, Georg Vogelsang, Anny Horst, Xaver Terofal",,,,"Benno Rauchenegger, Josef Berger (Bearbeitung)",,,,,,,,Carl Mittermayr,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
